iteration,episode,action,reward,carol_help_alice_regret,carol_decline_alice_regret,carol_reciprocate_alice_regret
33,4,carol_reciprocate_alice,0.2000,2.1513,-5.7822,2.4243
34,4,carol_help_alice,0.6000,2.1513,-6.3222,2.1993
35,4,carol_reciprocate_alice,0.2000,2.2513,-6.4622,2.1993
36,4,carol_decline_alice,0.1000,2.4513,-6.4622,2.4608
37,4,carol_reciprocate_alice,0.5000,2.2513,-6.8986,2.4608
38,4,carol_decline_alice,-0.3000,2.8513,-6.8986,3.1323
39,4,carol_decline_alice,-0.3000,3.4513,-6.8986,3.8037
40,4,carol_reciprocate_alice,0.2000,3.5513,-7.0909,3.8037
41,5,carol_help_alice,0.2000,3.5513,-7.2832,3.9637
42,5,carol_reciprocate_alice,0.5000,3.3436,-7.7755,3.9637
43,5,carol_reciprocate_alice,0.2000,3.4359,-7.9678,3.9637
44,5,carol_help_alice,0.6000,3.4359,-8.5601,3.7225
45,5,carol_decline_alice,0.1000,3.6502,-8.5601,3.9813
46,5,carol_reciprocate_alice,0.5000,3.4644,-9.0458,3.9813
47,5,carol_decline_alice,0.1000,3.6787,-9.0458,4.2480
48,5,carol_reciprocate_alice,0.5000,3.4930,-9.5258,4.2480
49,5,carol_help_alice,0.2000,3.4930,-9.7058,4.4217
50,5,carol_decline_alice,0.1000,3.6997,-9.7058,4.6954
51,6,carol_decline_alice,0.1000,3.9063,-9.7058,4.9690
52,6,carol_reciprocate_alice,0.5000,3.7130,-10.1764,4.9690
53,6,carol_decline_alice,0.1000,3.9197,-10.1764,5.2490
54,6,carol_help_alice,0.2000,3.9197,-10.3431,5.4290
55,6,carol_reciprocate_alice,0.5000,3.7197,-10.8098,5.4290
56,6,carol_reciprocate_alice,0.5000,3.5197,-11.2764,5.4290
57,6,carol_help_alice,0.6000,3.5197,-11.8431,5.2200
58,6,carol_reciprocate_alice,0.5000,3.3373,-12.3098,5.2200
59,6,carol_decline_alice,-0.3000,3.9550,-12.3098,5.9156
60,6,carol_reciprocate_alice,0.2000,4.0726,-12.4940,5.9156
61,7,carol_decline_alice,0.1000,4.2903,-12.4940,6.2031
62,7,carol_help_alice,0.2000,4.2903,-12.6740,6.3906
63,7,carol_help_alice,0.6000,4.2903,-13.2540,6.1781
64,7,carol_reciprocate_alice,0.5000,4.1166,-13.7340,6.1781
65,7,carol_decline_alice,0.1000,4.3429,-13.7340,6.4701
66,7,carol_help_alice,0.2000,4.3429,-13.9102,6.6621
67,7,carol_reciprocate_alice,0.5000,4.1629,-14.3864,6.6621
68,7,carol_decline_alice,-0.3000,4.7829,-14.3864,7.3583
69,7,carol_reciprocate_alice,0.5000,4.6029,-14.8773,7.3583
70,7,carol_reciprocate_alice,0.2000,4.7229,-15.0682,7.3583
71,8,carol_reciprocate_alice,0.5000,4.5429,-15.5591,7.3583
72,8,carol_decline_alice,-0.3000,5.1629,-15.5591,8.0548
73,8,carol_help_alice,0.6000,5.1629,-16.1634,7.8514
74,8,carol_decline_alice,-0.3000,5.7962,-16.1634,8.5479
75,8,carol_reciprocate_alice,0.5000,5.6296,-16.6801,8.5479
76,8,carol_reciprocate_alice,0.5000,5.4629,-17.1968,8.5479
77,8,carol_help_alice,0.2000,5.4629,-17.4134,8.7511
78,8,carol_decline_alice,0.1000,5.6902,-17.4134,9.0544
79,8,carol_reciprocate_alice,0.5000,5.5174,-17.9254,9.0544
80,8,carol_decline_alice,-0.3000,6.1447,-17.9254,9.7606
81,9,carol_reciprocate_alice,0.2000,6.2720,-18.1485,9.7606
82,9,carol_help_alice,0.6000,6.2720,-18.7716,9.5606
83,9,carol_decline_alice,0.1000,6.5111,-18.7716,9.8606
84,9,carol_decline_alice,-0.3000,7.1503,-18.7716,10.5606
85,9,carol_help_alice,0.2000,7.1503,-19.0002,10.7606
86,9,carol_help_alice,0.2000,7.1503,-19.2287,10.9606
87,9,carol_help_alice,0.2000,7.1503,-19.4573,11.1606
88,9,carol_decline_alice,0.1000,7.3733,-19.4573,11.4606
89,9,carol_decline_alice,0.1000,7.5964,-19.4573,11.7606
90,9,carol_help_alice,0.6000,7.5964,-20.0773,11.5606
91,10,carol_reciprocate_alice,0.5000,7.4297,-20.5973,11.5606
92,10,carol_decline_alice,0.1000,7.6631,-20.5973,11.8636
93,10,carol_decline_alice,0.1000,7.8964,-20.5973,12.1665
94,10,carol_decline_alice,0.1000,8.1297,-20.5973,12.4694
95,10,carol_reciprocate_alice,0.2000,8.2631,-20.8064,12.4694
96,10,carol_decline_alice,0.1000,8.4964,-20.8064,12.7666
97,10,carol_help_alice,0.6000,8.4964,-21.4123,12.5637
98,10,carol_help_alice,0.2000,8.4964,-21.6182,12.7609
99,10,carol_help_alice,0.2000,8.4964,-21.8240,12.9580
100,10,carol_reciprocate_alice,0.2000,8.6297,-22.0299,12.9580
101,11,carol_reciprocate_alice,0.2000,8.7631,-22.2358,12.9580
102,11,carol_help_alice,0.2000,8.7631,-22.4417,13.1445
103,11,carol_decline_alice,0.1000,8.9921,-22.4417,13.4310
104,11,carol_decline_alice,0.1000,9.2211,-22.4417,13.7175
105,11,carol_help_alice,0.2000,9.2211,-22.6417,13.9040
106,11,carol_decline_alice,0.1000,9.4461,-22.6417,14.1904
107,11,carol_reciprocate_alice,0.2000,9.5711,-22.8390,14.1904
108,11,carol_decline_alice,0.1000,9.7961,-22.8390,14.4720
109,11,carol_decline_alice,-0.3000,10.4211,-22.8390,15.1536
110,11,carol_decline_alice,-0.3000,11.0461,-22.8390,15.8352
111,12,carol_reciprocate_alice,0.5000,10.8711,-23.3490,15.8352
112,12,carol_reciprocate_alice,0.2000,10.9961,-23.5590,15.8352
113,12,carol_help_alice,0.2000,10.9961,-23.7690,16.0152
114,12,carol_help_alice,0.6000,10.9961,-24.3790,15.7952
115,12,carol_reciprocate_alice,0.5000,10.8255,-24.8890,15.7952
116,12,carol_reciprocate_alice,0.2000,10.9550,-25.0990,15.7952
117,12,carol_reciprocate_alice,0.5000,10.7844,-25.6090,15.7952
118,12,carol_help_alice,0.6000,10.7844,-26.2190,15.5766
119,12,carol_reciprocate_alice,0.5000,10.6215,-26.7290,15.5766
120,12,carol_reciprocate_alice,0.5000,10.4587,-27.2390,15.5766
121,13,carol_help_alice,0.2000,10.4587,-27.4490,15.7632
122,13,carol_reciprocate_alice,0.5000,10.2920,-27.9590,15.7632
123,13,carol_decline_alice,0.1000,10.5253,-27.9590,16.0524
124,13,carol_help_alice,0.2000,10.5253,-28.1663,16.2415
125,13,carol_reciprocate_alice,0.2000,10.6551,-28.3736,16.2415
126,13,carol_decline_alice,-0.3000,11.2848,-28.3736,16.9266
127,13,carol_decline_alice,0.1000,11.5145,-28.3736,17.2117
128,13,carol_reciprocate_alice,0.2000,11.6442,-28.5852,17.2117
129,13,carol_reciprocate_alice,0.5000,11.4740,-29.0969,17.2117
130,13,carol_decline_alice,0.1000,11.7037,-29.0969,17.4954
131,14,carol_help_alice,0.6000,11.7037,-29.7060,17.2791
132,14,carol_decline_alice,0.1000,11.9405,-29.7060,17.5627
133,14,carol_help_alice,0.2000,11.9405,-29.9126,17.7464
134,14,carol_decline_alice,0.1000,12.1739,-29.9126,18.0301
135,14,carol_reciprocate_alice,0.2000,12.3072,-30.1170,18.0301
136,14,carol_help_alice,0.2000,12.3072,-30.3213,18.2101
137,14,carol_reciprocate_alice,0.5000,12.1372,-30.8257,18.2101
138,14,carol_reciprocate_alice,0.2000,12.2672,-31.0300,18.2101
139,14,carol_reciprocate_alice,0.5000,12.0972,-31.5344,18.2101
140,14,carol_help_alice,0.6000,12.0972,-32.1387,17.9912
141,15,carol_decline_alice,0.1000,12.3338,-32.1387,18.2724
142,15,carol_reciprocate_alice,0.5000,12.1704,-32.6408,18.2724
143,15,carol_reciprocate_alice,0.2000,12.3070,-32.8430,18.2724
144,15,carol_decline_alice,0.1000,12.5436,-32.8430,18.5524
145,15,carol_help_alice,0.6000,12.5436,-33.4430,18.3324
146,15,carol_decline_alice,0.1000,12.7864,-33.4430,18.6124
147,15,carol_help_alice,0.2000,12.7864,-33.6409,18.7924
148,15,carol_reciprocate_alice,0.2000,12.9259,-33.8389,18.7924
149,15,carol_help_alice,0.6000,12.9259,-34.4368,18.5691
150,15,carol_reciprocate_alice,0.2000,13.0714,-34.6348,18.5691
151,16,carol_reciprocate_alice,0.2000,13.2169,-34.8328,18.5691
152,16,carol_help_alice,0.6000,13.2169,-35.4307,18.3398
153,16,carol_reciprocate_alice,0.5000,13.0680,-35.9287,18.3398
154,16,carol_decline_alice,0.1000,13.3191,-35.9287,18.6127
155,16,carol_decline_alice,0.1000,13.5702,-35.9287,18.8856
156,16,carol_reciprocate_alice,0.5000,13.4213,-36.4228,18.8856
157,16,carol_decline_alice,0.1000,13.6724,-36.4228,19.1606
158,16,carol_reciprocate_alice,0.5000,13.5235,-36.9151,19.1606
159,16,carol_help_alice,0.2000,13.5235,-37.1074,19.3376
160,16,carol_reciprocate_alice,0.5000,13.3713,-37.5997,19.3376
161,17,carol_decline_alice,0.1000,13.6192,-37.5997,19.6167
162,17,carol_reciprocate_alice,0.2000,13.7670,-37.7903,19.6167
163,17,carol_reciprocate_alice,0.5000,13.6148,-38.2809,19.6167
164,17,carol_help_alice,0.2000,13.6148,-38.4714,19.7948
165,17,carol_reciprocate_alice,0.5000,13.4595,-38.9620,19.7948
166,17,carol_decline_alice,-0.3000,14.1042,-38.9620,20.4748
167,17,carol_help_alice,0.2000,14.1042,-39.1583,20.6548
168,17,carol_help_alice,0.2000,14.1042,-39.3546,20.8348
169,17,carol_help_alice,0.2000,14.1042,-39.5509,21.0148
170,17,carol_help_alice,0.2000,14.1042,-39.7472,21.1948
171,18,carol_reciprocate_alice,0.5000,13.9375,-40.2435,21.1948
172,18,carol_reciprocate_alice,0.2000,14.0709,-40.4398,21.1948
173,18,carol_decline_alice,0.1000,14.3042,-40.4398,21.4739
174,18,carol_help_alice,0.6000,14.3042,-41.0343,21.2530
175,18,carol_decline_alice,-0.3000,14.9426,-41.0343,21.9321
176,18,carol_decline_alice,0.1000,15.1811,-41.0343,22.2112
177,18,carol_help_alice,0.2000,15.1811,-41.2326,22.3903
178,18,carol_decline_alice,-0.3000,15.8170,-41.2326,23.0694
179,18,carol_reciprocate_alice,0.5000,15.6528,-41.7360,23.0694
180,18,carol_help_alice,0.2000,15.6528,-41.9395,23.2503
181,19,carol_reciprocate_alice,0.2000,15.7861,-42.1429,23.2503
182,19,carol_reciprocate_alice,0.5000,15.6195,-42.6463,23.2503
183,19,carol_help_alice,0.2000,15.6195,-42.8498,23.4303
184,19,carol_decline_alice,0.1000,15.8504,-42.8498,23.7103
185,19,carol_decline_alice,-0.3000,16.4813,-42.8498,24.3903
186,19,carol_decline_alice,0.1000,16.7122,-42.8498,24.6703
187,19,carol_reciprocate_alice,0.5000,16.5431,-43.3547,24.6703
188,19,carol_help_alice,0.6000,16.5431,-43.9596,24.4520
189,19,carol_reciprocate_alice,0.2000,16.6788,-44.1646,24.4520
190,19,carol_reciprocate_alice,0.2000,16.8145,-44.3695,24.4520
191,20,carol_help_alice,0.6000,16.8145,-44.9744,24.2287
192,20,carol_help_alice,0.2000,16.8145,-45.1793,24.4054
193,20,carol_decline_alice,0.1000,17.0525,-45.1793,24.6821
194,20,carol_help_alice,0.6000,17.0525,-45.7825,24.4588
195,20,carol_help_alice,0.6000,17.0525,-46.3858,24.2356
196,20,carol_decline_alice,0.1000,17.2991,-46.3858,24.5123
197,20,carol_decline_alice,0.1000,17.5458,-46.3858,24.7890
198,20,carol_help_alice,0.2000,17.5458,-46.5858,24.9657
199,20,carol_decline_alice,0.1000,17.7901,-46.5858,25.2424
200,20,carol_reciprocate_alice,0.5000,17.6343,-47.0842,25.2424
201,21,carol_help_alice,0.6000,17.6343,-47.6827,25.0208
202,21,carol_help_alice,0.2000,17.6343,-47.8811,25.1992
203,21,carol_reciprocate_alice,0.5000,17.4804,-48.3796,25.1992
204,21,carol_decline_alice,0.1000,17.7264,-48.3796,25.4792
205,21,carol_help_alice,0.6000,17.7264,-48.9766,25.2592
206,21,carol_help_alice,0.6000,17.7264,-49.5735,25.0392
207,21,carol_help_alice,0.2000,17.7264,-49.7705,25.2192
208,21,carol_help_alice,0.2000,17.7264,-49.9675,25.3992
209,21,carol_decline_alice,0.1000,17.9756,-49.9675,25.6792
210,21,carol_help_alice,0.2000,17.9756,-50.1630,25.8592
211,22,carol_reciprocate_alice,0.2000,18.1227,-50.3585,25.8592
212,22,carol_decline_alice,0.1000,18.3698,-50.3585,26.1368
213,22,carol_reciprocate_alice,0.5000,18.2168,-50.8526,26.1368
214,22,carol_reciprocate_alice,0.5000,18.0639,-51.3468,26.1368
215,22,carol_help_alice,0.6000,18.0639,-51.9409,25.9176
216,22,carol_decline_alice,-0.3000,18.7146,-51.9409,26.5983
217,22,carol_reciprocate_alice,0.2000,18.8653,-52.1394,26.5983
218,22,carol_decline_alice,0.1000,19.1161,-52.1394,26.8768
219,22,carol_decline_alice,0.1000,19.3668,-52.1394,27.1553
220,22,carol_decline_alice,0.1000,19.6175,-52.1394,27.4338
221,23,carol_help_alice,0.6000,19.6175,-52.7339,27.2123
222,23,carol_decline_alice,0.1000,19.8718,-52.7339,27.4907
223,23,carol_decline_alice,0.1000,20.1261,-52.7339,27.7692
224,23,carol_help_alice,0.2000,20.1261,-52.9258,27.9477
225,23,carol_reciprocate_alice,0.5000,19.9782,-53.4177,27.9477
226,23,carol_decline_alice,0.1000,20.2303,-53.4177,28.2277
227,23,carol_help_alice,0.6000,20.2303,-54.0083,28.0077
228,23,carol_help_alice,0.2000,20.2303,-54.1990,28.1877
229,23,carol_decline_alice,0.1000,20.4837,-54.1990,28.4677
230,23,carol_decline_alice,-0.3000,21.1372,-54.1990,29.1477
231,24,carol_help_alice,0.6000,21.1372,-54.7925,28.9277
232,24,carol_decline_alice,0.1000,21.3939,-54.7925,29.2077
233,24,carol_decline_alice,0.1000,21.6507,-54.7925,29.4877
234,24,carol_help_alice,0.6000,21.6507,-55.3836,29.2677
235,24,carol_decline_alice,0.1000,21.9107,-55.3836,29.5477
236,24,carol_reciprocate_alice,0.2000,22.0707,-55.5736,29.5477
237,24,carol_decline_alice,0.1000,22.3307,-55.5736,29.8255
238,24,carol_help_alice,0.6000,22.3307,-56.1625,29.6033
239,24,carol_reciprocate_alice,0.2000,22.4938,-56.3514,29.6033
240,24,carol_decline_alice,0.1000,22.7570,-56.3514,29.8789
241,25,carol_decline_alice,0.1000,23.0201,-56.3514,30.1545
242,25,carol_reciprocate_alice,0.2000,23.1833,-56.5382,30.1545
243,25,carol_reciprocate_alice,0.5000,23.0465,-57.0249,30.1545
244,25,carol_decline_alice,0.1000,23.3096,-57.0249,30.4295
245,25,carol_help_alice,0.2000,23.3096,-57.2106,30.6045
246,25,carol_decline_alice,0.1000,23.5707,-57.2106,30.8795
247,25,carol_help_alice,0.2000,23.5707,-57.3953,31.0545
248,25,carol_decline_alice,0.1000,23.8296,-57.3953,31.3295
249,25,carol_help_alice,0.2000,23.8296,-57.5790,31.5045
250,25,carol_reciprocate_alice,0.2000,23.9866,-57.7628,31.5045
251,26,carol_decline_alice,0.1000,24.2435,-57.7628,31.7774
252,26,carol_reciprocate_alice,0.2000,24.4005,-57.9455,31.7774
253,26,carol_help_alice,0.6000,24.4005,-58.5283,31.5483
254,26,carol_decline_alice,0.1000,24.6605,-58.5283,31.8193
255,26,carol_decline_alice,-0.3000,25.3205,-58.5283,32.4902
256,26,carol_help_alice,0.2000,25.3205,-58.7137,32.6611
257,26,carol_help_alice,0.6000,25.3205,-59.2991,32.4321
258,26,carol_decline_alice,-0.3000,25.9815,-59.2991,33.1030
259,26,carol_help_alice,0.6000,25.9815,-59.8880,32.8739
260,26,carol_help_alice,0.2000,25.9815,-60.0769,33.0449
261,27,carol_reciprocate_alice,0.2000,26.1434,-60.2657,33.0449
262,27,carol_decline_alice,0.1000,26.4053,-60.2657,33.3138
263,27,carol_help_alice,0.6000,26.4053,-60.8537,33.0828
264,27,carol_help_alice,0.2000,26.4053,-61.0416,33.2518
265,27,carol_reciprocate_alice,0.2000,26.5681,-61.2295,33.2518
266,27,carol_decline_alice,-0.3000,27.2309,-61.2295,33.9188
267,27,carol_help_alice,0.2000,27.2309,-61.4208,34.0858
268,27,carol_decline_alice,0.1000,27.4918,-61.4208,34.3529
269,27,carol_help_alice,0.2000,27.4918,-61.6111,34.5199
270,27,carol_reciprocate_alice,0.5000,27.3509,-62.1014,34.5199
271,28,carol_help_alice,0.6000,27.3509,-62.6917,34.2885
272,28,carol_reciprocate_alice,0.5000,27.2127,-63.1821,34.2885
273,28,carol_help_alice,0.2000,27.2127,-63.3724,34.4585
274,28,carol_help_alice,0.2000,27.2127,-63.5627,34.6285
275,28,carol_reciprocate_alice,0.5000,27.0709,-64.0530,34.6285
276,28,carol_help_alice,0.2000,27.0709,-64.2434,34.7999
277,28,carol_help_alice,0.6000,27.0709,-64.8337,34.5713
278,28,carol_reciprocate_alice,0.2000,27.2301,-65.0240,34.5713
279,28,carol_help_alice,0.6000,27.2301,-65.6143,34.3409
280,28,carol_reciprocate_alice,0.5000,27.0918,-66.1047,34.3409
281,29,carol_help_alice,0.2000,27.0918,-66.2950,34.5119
282,29,carol_help_alice,0.2000,27.0918,-66.4853,34.6828
283,29,carol_help_alice,0.6000,27.0918,-67.0756,34.4538
284,29,carol_decline_alice,-0.3000,27.7526,-67.0756,35.1248
285,29,carol_help_alice,0.2000,27.7526,-67.2692,35.2957
286,29,carol_help_alice,0.6000,27.7526,-67.8629,35.0667
287,29,carol_decline_alice,0.1000,28.0142,-67.8629,35.3377
288,29,carol_help_alice,0.6000,28.0142,-68.4555,35.1086
289,29,carol_decline_alice,0.1000,28.2782,-68.4555,35.3796
290,29,carol_help_alice,0.6000,28.2782,-69.0472,35.1506
291,30,carol_reciprocate_alice,0.5000,28.1445,-69.5388,35.1506
292,30,carol_help_alice,0.2000,28.1445,-69.7305,35.3229
293,30,carol_decline_alice,0.1000,28.4093,-69.7305,35.5953
294,30,carol_reciprocate_alice,0.5000,28.2740,-70.2212,35.5953
295,30,carol_decline_alice,0.1000,28.5387,-70.2212,35.8689
296,30,carol_help_alice,0.2000,28.5387,-70.4110,36.0426
297,30,carol_help_alice,0.6000,28.5387,-71.0008,35.8163
298,30,carol_decline_alice,0.1000,28.8040,-71.0008,36.0900
299,30,carol_reciprocate_alice,0.2000,28.9694,-71.1897,36.0900
300,30,carol_decline_alice,0.1000,29.2348,-71.1897,36.3619
301,31,carol_help_alice,0.2000,29.2348,-71.3777,36.5337
302,31,carol_decline_alice,0.1000,29.4986,-71.3777,36.8056
303,31,carol_reciprocate_alice,0.5000,29.3624,-71.8648,36.8056
304,31,carol_decline_alice,0.1000,29.6262,-71.8648,37.0788
305,31,carol_help_alice,0.2000,29.6262,-72.0511,37.2520
306,31,carol_help_alice,0.2000,29.6262,-72.2374,37.4252
307,31,carol_help_alice,0.2000,29.6262,-72.4236,37.5984
308,31,carol_decline_alice,0.1000,29.8855,-72.4236,37.8716
309,31,carol_help_alice,0.2000,29.8855,-72.6091,38.0448
310,31,carol_help_alice,0.6000,29.8855,-73.1945,37.8180
311,32,carol_reciprocate_alice,0.2000,30.0455,-73.3800,37.8180
312,32,carol_decline_alice,0.1000,30.3055,-73.3800,38.0894
313,32,carol_reciprocate_alice,0.5000,30.1655,-73.8646,38.0894
314,32,carol_reciprocate_alice,0.2000,30.3255,-74.0492,38.0894
315,32,carol_decline_alice,0.1000,30.5855,-74.0492,38.3604
316,32,carol_decline_alice,-0.3000,31.2455,-74.0492,39.0314
317,32,carol_decline_alice,-0.3000,31.9055,-74.0492,39.7024
318,32,carol_reciprocate_alice,0.5000,31.7655,-74.5389,39.7024
319,32,carol_reciprocate_alice,0.5000,31.6255,-75.0286,39.7024
320,32,carol_decline_alice,-0.3000,32.2855,-75.0286,40.3759
321,33,carol_help_alice,0.2000,32.2855,-75.2212,40.5495
322,33,carol_decline_alice,-0.3000,32.9441,-75.2212,41.2230
323,33,carol_decline_alice,0.1000,33.2026,-75.2212,41.4965
324,33,carol_help_alice,0.2000,33.2026,-75.4158,41.6701
325,33,carol_decline_alice,0.1000,33.4598,-75.4158,41.9436
326,33,carol_decline_alice,-0.3000,34.1169,-75.4158,42.6171
327,33,carol_help_alice,0.2000,34.1169,-75.6122,42.7907
328,33,carol_reciprocate_alice,0.2000,34.2727,-75.8086,42.7907
329,33,carol_decline_alice,0.1000,34.5284,-75.8086,43.0625
330,33,carol_help_alice,0.6000,34.5284,-76.4042,42.8343
331,34,carol_help_alice,0.2000,34.5284,-76.5998,43.0062
332,34,carol_decline_alice,0.1000,34.7849,-76.5998,43.2780
333,34,carol_decline_alice,0.1000,35.0415,-76.5998,43.5499
334,34,carol_decline_alice,0.1000,35.2980,-76.5998,43.8217
335,34,carol_decline_alice,0.1000,35.5545,-76.5998,44.0936
336,34,carol_help_alice,0.2000,35.5545,-76.7921,44.2654
337,34,carol_decline_alice,-0.3000,36.2097,-76.7921,44.9373
338,34,carol_reciprocate_alice,0.5000,36.0648,-77.2870,44.9373
339,34,carol_help_alice,0.6000,36.0648,-77.8819,44.7103
340,34,carol_decline_alice,-0.3000,36.7221,-77.8819,45.3834
341,35,carol_help_alice,0.2000,36.7221,-78.0794,45.5565
342,35,carol_reciprocate_alice,0.5000,36.5780,-78.5769,45.5565
343,35,carol_decline_alice,0.1000,36.8340,-78.5769,45.8308
344,35,carol_reciprocate_alice,0.2000,36.9899,-78.7735,45.8308
345,35,carol_decline_alice,0.1000,37.2458,-78.7735,46.1034
346,35,carol_reciprocate_alice,0.2000,37.4018,-78.9694,46.1034
347,35,carol_decline_alice,-0.3000,38.0577,-78.9694,46.7744
348,35,carol_reciprocate_alice,0.5000,37.9136,-79.4678,46.7744
349,35,carol_help_alice,0.2000,37.9136,-79.6661,46.9467
350,35,carol_help_alice,0.6000,37.9136,-80.2645,46.7189
351,36,carol_reciprocate_alice,0.5000,37.7703,-80.7628,46.7189
352,36,carol_help_alice,0.6000,37.7703,-81.3612,46.4923
353,36,carol_decline_alice,0.1000,38.0290,-81.3612,46.7657
354,36,carol_decline_alice,0.1000,38.2877,-81.3612,47.0391
355,36,carol_help_alice,0.6000,38.2877,-81.9580,46.8125
356,36,carol_reciprocate_alice,0.2000,38.4483,-82.1547,46.8125
357,36,carol_help_alice,0.6000,38.4483,-82.7515,46.5843
358,36,carol_reciprocate_alice,0.5000,38.3109,-83.2483,46.5843
359,36,carol_decline_alice,-0.3000,38.9735,-83.2483,47.2573
360,36,carol_decline_alice,0.1000,39.2361,-83.2483,47.5302
361,37,carol_reciprocate_alice,0.5000,39.0987,-83.7467,47.5302
362,37,carol_decline_alice,-0.3000,39.7613,-83.7467,48.2043
363,37,carol_reciprocate_alice,0.5000,39.6239,-84.2475,48.2043
364,37,carol_reciprocate_alice,0.5000,39.4865,-84.7483,48.2043
365,37,carol_help_alice,0.2000,39.4865,-84.9491,48.3807
366,37,carol_help_alice,0.2000,39.4865,-85.1499,48.5570
367,37,carol_help_alice,0.6000,39.4865,-85.7506,48.3333
368,37,carol_reciprocate_alice,0.5000,39.3484,-86.2514,48.3333
369,37,carol_decline_alice,0.1000,39.6103,-86.2514,48.6107
370,37,carol_decline_alice,0.1000,39.8722,-86.2514,48.8881
371,38,carol_help_alice,0.6000,39.8722,-86.8507,48.6655
372,38,carol_help_alice,0.6000,39.8722,-87.4499,48.4428
373,38,carol_reciprocate_alice,0.2000,40.0379,-87.6491,48.4428
374,38,carol_reciprocate_alice,0.2000,40.2035,-87.8483,48.4428
375,38,carol_decline_alice,0.1000,40.4691,-87.8483,48.7172
376,38,carol_reciprocate_alice,0.5000,40.3347,-88.3468,48.7172
377,38,carol_decline_alice,-0.3000,41.0004,-88.3468,49.3926
378,38,carol_reciprocate_alice,0.2000,41.1660,-88.5476,49.3926
379,38,carol_decline_alice,0.1000,41.4316,-88.5476,49.6666
380,38,carol_help_alice,0.2000,41.4316,-88.7476,49.8405
381,39,carol_help_alice,0.2000,41.4316,-88.9476,50.0145
382,39,carol_reciprocate_alice,0.5000,41.2947,-89.4476,50.0145
383,39,carol_decline_alice,0.1000,41.5578,-89.4476,50.2895
384,39,carol_help_alice,0.2000,41.5578,-89.6468,50.4645
385,39,carol_reciprocate_alice,0.5000,41.4196,-90.1461,50.4645
386,39,carol_help_alice,0.6000,41.4196,-90.7453,50.2405
387,39,carol_decline_alice,-0.3000,42.0832,-90.7453,50.9165
388,39,carol_help_alice,0.2000,42.0832,-90.9468,51.0926
389,39,carol_decline_alice,0.1000,42.3456,-90.9468,51.3686
390,39,carol_decline_alice,0.1000,42.6080,-90.9468,51.6446
391,40,carol_help_alice,0.6000,42.6080,-91.5468,51.4207
392,40,carol_reciprocate_alice,0.5000,42.4722,-92.0468,51.4207
393,40,carol_decline_alice,0.1000,42.7364,-92.0468,51.6977
394,40,carol_decline_alice,-0.3000,43.4006,-92.0468,52.3748
395,40,carol_decline_alice,0.1000,43.6648,-92.0468,52.6518
396,40,carol_decline_alice,-0.3000,44.3289,-92.0468,53.3289
397,40,carol_help_alice,0.2000,44.3289,-92.2497,53.5059
398,40,carol_decline_alice,0.1000,44.5919,-92.2497,53.7830
399,40,carol_reciprocate_alice,0.2000,44.7549,-92.4518,53.7830
400,40,carol_decline_alice,-0.3000,45.4178,-92.4518,54.4586
