iteration,episode,person,action,reward,alice_help_bob,alice_decline_bob,alice_delay_bob,alice_help_carol,alice_decline_carol,alice_teach_carol,alice_help_dave,alice_decline_dave,alice_suggest_dave
18,1,carol,alice_teach_carol,-0.0080,-0.2026,-2.8906,-0.5137,-3.6707,0.9873,1.1160,0.0000,0.0000,0.0000
19,1,carol,alice_help_carol,0.1880,-0.2026,-2.8906,-0.5137,-3.6707,1.6247,1.4200,0.0000,0.0000,0.0000
20,1,carol,alice_teach_carol,-0.0120,-0.2026,-2.8906,-0.5137,-3.9310,2.0017,1.4200,0.0000,0.0000,0.0000
21,1,dave,alice_help_dave,0.8100,-0.2026,-2.8906,-0.5137,-3.9310,2.0017,1.4200,0.0000,-0.8100,-0.8100
22,1,dave,alice_decline_dave,0.0100,-0.2026,-2.8906,-0.5137,-3.9310,2.0017,1.4200,0.8000,-0.8100,-0.8200
23,1,dave,alice_help_dave,0.8200,-0.2026,-2.8906,-0.5137,-3.9310,2.0017,1.4200,0.8000,-1.6150,-1.6350
24,1,dave,alice_suggest_dave,-0.2800,-0.2026,-2.8906,-0.5137,-3.9310,2.0017,1.4200,1.8950,-1.3250,-1.6350
25,1,dave,alice_suggest_dave,0.5200,-0.2026,-2.8906,-0.5137,-3.9310,2.0017,1.4200,2.5900,-1.4350,-1.6350
26,1,dave,alice_help_dave,0.8300,-0.2026,-2.8906,-0.5137,-3.9310,2.0017,1.4200,2.5900,-2.2450,-2.3350
27,1,dave,alice_help_dave,0.6760,-0.2026,-2.8906,-0.5137,-3.9310,2.0017,1.4200,2.5900,-3.0190,-2.9990
28,1,dave,alice_help_dave,0.7160,-0.2026,-2.8906,-0.5137,-3.9310,2.0017,1.4200,2.5900,-3.7794,-3.6494
29,1,dave,alice_help_dave,0.7460,-0.2026,-2.8906,-0.5137,-3.9310,2.0017,1.4200,2.5900,-4.5357,-4.2957
30,1,dave,alice_help_dave,-0.0297,-0.2026,-2.8906,-0.5137,-3.9310,2.0017,1.4200,2.5900,-5.1783,-4.8283
31,2,bob,alice_help_bob,0.4020,-0.2026,-3.1966,-0.5454,-3.9310,2.0017,1.4200,2.5900,-5.1783,-4.8283
32,2,bob,alice_decline_bob,0.0020,0.1024,-3.1966,-0.2721,-3.9310,2.0017,1.4200,2.5900,-5.1783,-4.8283
33,2,bob,alice_help_bob,0.3480,0.1024,-3.5121,-0.3144,-3.9310,2.0017,1.4200,2.5900,-5.1783,-4.8283
34,2,bob,alice_delay_bob,-0.3020,0.2166,-3.7134,-0.3144,-3.9310,2.0017,1.4200,2.5900,-5.1783,-4.8283
35,2,bob,alice_decline_bob,-0.0020,0.5331,-3.7134,-0.1121,-3.9310,2.0017,1.4200,2.5900,-5.1783,-4.8283
36,2,bob,alice_delay_bob,0.4980,0.6145,-3.9485,-0.1121,-3.9310,2.0017,1.4200,2.5900,-5.1783,-4.8283
37,2,bob,alice_delay_bob,0.4980,0.6696,-4.2099,-0.1121,-3.9310,2.0017,1.4200,2.5900,-5.1783,-4.8283
38,2,bob,alice_decline_bob,-0.0020,0.9866,-4.2099,0.1498,-3.9310,2.0017,1.4200,2.5900,-5.1783,-4.8283
39,2,bob,alice_help_bob,0.4480,0.9866,-4.5532,0.0684,-3.9310,2.0017,1.4200,2.5900,-5.1783,-4.8283
40,2,bob,alice_help_bob,0.4040,0.9866,-4.9067,-0.0232,-3.9310,2.0017,1.4200,2.5900,-5.1783,-4.8283
41,2,carol,alice_help_carol,0.1840,0.9866,-4.9067,-0.0232,-3.9310,2.5577,1.5990,2.5900,-5.1783,-4.8283
42,2,carol,alice_decline_carol,0.5840,0.9866,-4.9067,-0.0232,-4.5090,2.5577,1.2000,2.5900,-5.1783,-4.8283
43,2,carol,alice_decline_carol,0.5840,0.9866,-4.9067,-0.0232,-5.1002,2.5577,0.7878,2.5900,-5.1783,-4.8283
44,2,carol,alice_help_carol,-0.3200,0.9866,-4.9067,-0.0232,-5.1002,3.2009,1.0188,2.5900,-5.1783,-4.8283
45,2,carol,alice_decline_carol,0.5800,0.9866,-4.9067,-0.0232,-5.7515,3.2009,0.5985,2.5900,-5.1783,-4.8283
46,2,carol,alice_decline_carol,0.5800,0.9866,-4.9067,-0.0232,-6.4087,3.2009,0.1723,2.5900,-5.1783,-4.8283
47,2,carol,alice_teach_carol,-0.0200,0.9866,-4.9067,-0.0232,-6.6119,3.6548,0.1723,2.5900,-5.1783,-4.8283
48,2,carol,alice_help_carol,0.1760,0.9866,-4.9067,-0.0232,-6.6119,4.2640,0.3275,2.5900,-5.1783,-4.8283
49,2,carol,alice_decline_carol,0.5760,0.9866,-4.9067,-0.0232,-7.2249,4.2640,-0.1303,2.5900,-5.1783,-4.8283
50,2,carol,alice_teach_carol,-0.0240,0.9866,-4.9067,-0.0232,-7.3609,4.7410,-0.1303,2.5900,-5.1783,-4.8283
51,2,dave,alice_help_dave,0.7910,0.9866,-4.9067,-0.0232,-7.3609,4.7410,-0.1303,2.5900,-5.8383,-5.3783
52,2,dave,alice_suggest_dave,0.5660,0.9866,-4.9067,-0.0232,-7.3609,4.7410,-0.1303,2.9912,-6.0969,-5.3783
53,2,dave,alice_suggest_dave,0.5660,0.9866,-4.9067,-0.0232,-7.3609,4.7410,-0.1303,3.3182,-6.4299,-5.3783
54,2,dave,alice_decline_dave,0.0660,0.9866,-4.9067,-0.0232,-7.3609,4.7410,-0.1303,3.9501,-6.4299,-5.0733
55,2,dave,alice_help_dave,-0.0713,0.9866,-4.9067,-0.0232,-7.3609,4.7410,-0.1303,3.9501,-6.9795,-5.3178
56,2,dave,alice_decline_dave,0.0620,0.9866,-4.9067,-0.0232,-7.3609,4.7410,-0.1303,4.4916,-6.9795,-5.0208
57,2,dave,alice_decline_dave,0.0620,0.9866,-4.9067,-0.0232,-7.3609,4.7410,-0.1303,5.0292,-6.9795,-4.7278
58,2,dave,alice_help_dave,0.7520,0.9866,-4.9067,-0.0232,-7.3609,4.7410,-0.1303,5.0292,-7.5335,-4.9888
59,2,dave,alice_suggest_dave,0.5720,0.9866,-4.9067,-0.0232,-7.3609,4.7410,-0.1303,5.2444,-7.8723,-4.9888
60,2,dave,alice_help_dave,-0.0271,0.9866,-4.9067,-0.0232,-7.3609,4.7410,-0.1303,5.2444,-8.3689,-5.1466
61,3,bob,alice_help_bob,0.3714,0.9866,-5.2628,-0.1174,-7.3609,4.7410,-0.1303,5.2444,-8.3689,-5.1466
62,3,bob,alice_delay_bob,-0.3000,1.1319,-5.4737,-0.1174,-7.3609,4.7410,-0.1303,5.2444,-8.3689,-5.1466
63,3,bob,alice_decline_bob,0.0000,1.4879,-5.4737,0.0933,-7.3609,4.7410,-0.1303,5.2444,-8.3689,-5.1466
64,3,bob,alice_help_bob,-0.4540,1.4879,-5.7285,0.0493,-7.3609,4.7410,-0.1303,5.2444,-8.3689,-5.1466
65,3,bob,alice_help_bob,-0.3940,1.4879,-5.9113,0.0772,-7.3609,4.7410,-0.1303,5.2444,-8.3689,-5.1466
66,3,bob,alice_decline_bob,0.0060,1.6696,-5.9113,0.2869,-7.3609,4.7410,-0.1303,5.2444,-8.3689,-5.1466
67,3,bob,alice_decline_bob,0.0060,1.8506,-5.9113,0.4959,-7.3609,4.7410,-0.1303,5.2444,-8.3689,-5.1466
68,3,bob,alice_delay_bob,0.5060,1.7980,-6.1449,0.4959,-7.3609,4.7410,-0.1303,5.2444,-8.3689,-5.1466
69,3,bob,alice_decline_bob,0.0060,1.9784,-6.1449,0.7289,-7.3609,4.7410,-0.1303,5.2444,-8.3689,-5.1466
70,3,bob,alice_delay_bob,0.5060,1.9049,-6.3987,0.7289,-7.3609,4.7410,-0.1303,5.2444,-8.3689,-5.1466
71,3,carol,alice_teach_carol,-0.0240,1.9049,-6.3987,0.7289,-7.4832,5.2317,-0.1303,5.2444,-8.3689,-5.1466
72,3,carol,alice_help_carol,-0.3280,1.9049,-6.3987,0.7289,-7.4832,5.8824,0.0297,5.2444,-8.3689,-5.1466
73,3,carol,alice_decline_carol,-0.0280,1.9049,-6.3987,0.7289,-8.0698,5.8824,-0.3969,5.2444,-8.3689,-5.1466
74,3,carol,alice_teach_carol,-0.0280,1.9049,-6.3987,0.7289,-8.2190,6.3198,-0.3969,5.2444,-8.3689,-5.1466
75,3,carol,alice_teach_carol,0.4720,1.9049,-6.3987,0.7289,-8.4154,6.7100,-0.3969,5.2444,-8.3689,-5.1466
76,3,carol,alice_teach_carol,-0.0280,1.9049,-6.3987,0.7289,-8.5995,7.1125,-0.3969,5.2444,-8.3689,-5.1466
77,3,carol,alice_help_carol,0.1680,1.9049,-6.3987,0.7289,-8.5995,7.6654,-0.2465,5.2444,-8.3689,-5.1466
78,3,carol,alice_teach_carol,-0.0320,1.9049,-6.3987,0.7289,-8.7395,8.0783,-0.2465,5.2444,-8.3689,-5.1466
79,3,carol,alice_decline_carol,0.5680,1.9049,-6.3987,0.7289,-9.3007,8.0783,-0.6677,5.2444,-8.3689,-5.1466
80,3,carol,alice_help_carol,0.1640,1.9049,-6.3987,0.7289,-9.3007,8.6137,-0.5535,5.2444,-8.3689,-5.1466
81,3,dave,alice_help_dave,0.7280,1.9049,-6.3987,0.7289,-9.3007,8.6137,-0.5535,5.2444,-8.8806,-5.3196
82,3,dave,alice_suggest_dave,0.5780,1.9049,-6.3987,0.7289,-9.3007,8.6137,-0.5535,5.3858,-9.2510,-5.3196
83,3,dave,alice_decline_dave,0.0780,1.9049,-6.3987,0.7289,-9.3007,8.6137,-0.5535,5.8919,-9.2510,-4.9548
84,3,dave,alice_help_dave,0.7495,1.9049,-6.3987,0.7289,-9.3007,8.6137,-0.5535,5.8919,-9.7715,-5.1107
85,3,dave,alice_suggest_dave,-0.2120,1.9049,-6.3987,0.7289,-9.3007,8.6137,-0.5535,6.1381,-10.0459,-5.1107
86,3,dave,alice_decline_dave,0.0880,1.9049,-6.3987,0.7289,-9.3007,8.6137,-0.5535,6.6533,-10.0459,-4.8417
87,3,dave,alice_help_dave,0.7694,1.9049,-6.3987,0.7289,-9.3007,8.6137,-0.5535,6.6533,-10.5749,-5.1017
88,3,dave,alice_decline_dave,0.0980,1.9049,-6.3987,0.7289,-9.3007,8.6137,-0.5535,7.1770,-10.5749,-4.8380
89,3,dave,alice_help_dave,0.7800,1.9049,-6.3987,0.7289,-9.3007,8.6137,-0.5535,7.1770,-11.1113,-5.1106
90,3,dave,alice_decline_dave,0.1000,1.9049,-6.3987,0.7289,-9.3007,8.6137,-0.5535,7.7091,-11.1113,-4.8511
91,4,bob,alice_decline_bob,0.0060,2.0848,-6.3987,0.9823,-9.3007,8.6137,-0.5535,7.7091,-11.1113,-4.8511
92,4,bob,alice_decline_bob,0.0060,2.2644,-6.3987,1.2353,-9.3007,8.6137,-0.5535,7.7091,-11.1113,-4.8511
93,4,bob,alice_decline_bob,0.0060,2.4437,-6.3987,1.4881,-9.3007,8.6137,-0.5535,7.7091,-11.1113,-4.8511
94,4,bob,alice_delay_bob,0.5060,2.3524,-6.6693,1.4881,-9.3007,8.6137,-0.5535,7.7091,-11.1113,-4.8511
95,4,bob,alice_decline_bob,0.0060,2.5314,-6.6693,1.7585,-9.3007,8.6137,-0.5535,7.7091,-11.1113,-4.8511
96,4,bob,alice_decline_bob,0.0060,2.7102,-6.6693,2.0286,-9.3007,8.6137,-0.5535,7.7091,-11.1113,-4.8511
97,4,bob,alice_delay_bob,0.5060,2.6034,-6.9550,2.0286,-9.3007,8.6137,-0.5535,7.7091,-11.1113,-4.8511
98,4,bob,alice_decline_bob,0.0060,2.7821,-6.9550,2.3141,-9.3007,8.6137,-0.5535,7.7091,-11.1113,-4.8511
99,4,bob,alice_delay_bob,-0.2940,2.7117,-7.2040,2.3141,-9.3007,8.6137,-0.5535,7.7091,-11.1113,-4.8511
100,4,bob,alice_delay_bob,0.5060,2.6265,-7.4680,2.3141,-9.3007,8.6137,-0.5535,7.7091,-11.1113,-4.8511
101,4,carol,alice_help_carol,0.1600,2.6265,-7.4680,2.3141,-9.3007,9.1289,-0.4595,7.7091,-11.1113,-4.8511
102,4,carol,alice_help_carol,0.1560,2.6265,-7.4680,2.3141,-9.3007,9.6279,-0.3816,7.7091,-11.1113,-4.8511
103,4,carol,alice_help_carol,-0.2840,2.6265,-7.4680,2.3141,-9.3007,10.1501,-0.2806,7.7091,-11.1113,-4.8511
104,4,carol,alice_teach_carol,0.4660,2.6265,-7.4680,2.3141,-9.4345,10.5385,-0.2806,7.7091,-11.1113,-4.8511
105,4,carol,alice_help_carol,-0.2317,2.6265,-7.4680,2.3141,-9.4345,11.0763,-0.1312,7.7091,-11.1113,-4.8511
106,4,carol,alice_decline_carol,0.5760,2.6265,-7.4680,2.3141,-9.9798,11.0763,-0.5271,7.7091,-11.1113,-4.8511
107,4,carol,alice_help_carol,0.2577,2.6265,-7.4680,2.3141,-9.9798,11.6000,-0.3993,7.7091,-11.1113,-4.8511
108,4,carol,alice_decline_carol,-0.0280,2.6265,-7.4680,2.3141,-10.4595,11.6000,-0.7511,7.7091,-11.1113,-4.8511
109,4,carol,alice_decline_carol,-0.0280,2.6265,-7.4680,2.3141,-10.9019,11.6000,-1.0657,7.7091,-11.1113,-4.8511
110,4,carol,alice_help_carol,-0.2520,2.6265,-7.4680,2.3141,-10.9019,12.0576,-0.9226,7.7091,-11.1113,-4.8511
111,4,dave,alice_suggest_dave,-0.2000,2.6265,-7.4680,2.3141,-10.9019,12.0576,-0.9226,8.0480,-11.3046,-4.8511
112,4,dave,alice_help_dave,0.7875,2.6265,-7.4680,2.3141,-10.9019,12.0576,-0.9226,8.0480,-11.8483,-5.2016
113,4,dave,alice_decline_dave,0.1000,2.6265,-7.4680,2.3141,-10.9019,12.0576,-0.9226,8.5885,-11.8483,-5.0116
114,4,dave,alice_help_dave,0.7941,2.6265,-7.4680,2.3141,-10.9019,12.0576,-0.9226,8.5885,-12.3993,-5.3726
115,4,dave,alice_help_dave,0.8000,2.6265,-7.4680,2.3141,-10.9019,12.0576,-0.9226,8.5885,-12.9600,-5.7434
116,4,dave,alice_suggest_dave,0.6000,2.6265,-7.4680,2.3141,-10.9019,12.0576,-0.9226,8.9219,-13.1874,-5.7434
117,4,dave,alice_suggest_dave,0.6000,2.6265,-7.4680,2.3141,-10.9019,12.0576,-0.9226,9.2254,-13.4446,-5.7434
118,4,dave,alice_help_dave,0.8053,2.6265,-7.4680,2.3141,-10.9019,12.0576,-0.9226,9.2254,-14.0143,-6.0559
119,4,dave,alice_decline_dave,0.1000,2.6265,-7.4680,2.3141,-10.9019,12.0576,-0.9226,9.7925,-14.0143,-5.8013
120,4,dave,alice_suggest_dave,-0.2000,2.6265,-7.4680,2.3141,-10.9019,12.0576,-0.9226,10.1533,-14.2206,-5.8013
121,5,bob,alice_decline_bob,0.0060,2.8050,-7.4680,2.5779,-10.9019,12.0576,-0.9226,10.1533,-14.2206,-5.8013
122,5,bob,alice_help_bob,-0.4180,2.8050,-7.5864,2.7232,-10.9019,12.0576,-0.9226,10.1533,-14.2206,-5.8013
123,5,bob,alice_help_bob,-0.3698,2.8050,-7.6602,2.9132,-10.9019,12.0576,-0.9226,10.1533,-14.2206,-5.8013
124,5,bob,alice_help_bob,-0.3280,2.8050,-7.7001,3.1371,-10.9019,12.0576,-0.9226,10.1533,-14.2206,-5.8013
125,5,bob,alice_decline_bob,0.0220,2.8438,-7.7001,3.3997,-10.9019,12.0576,-0.9226,10.1533,-14.2206,-5.8013
126,5,bob,alice_delay_bob,-0.2780,2.6502,-7.9324,3.3997,-10.9019,12.0576,-0.9226,10.1533,-14.2206,-5.8013
127,5,bob,alice_delay_bob,-0.2780,2.4838,-8.1376,3.3997,-10.9019,12.0576,-0.9226,10.1533,-14.2206,-5.8013
128,5,bob,alice_help_bob,0.5089,2.4838,-8.2122,3.5304,-10.9019,12.0576,-0.9226,10.1533,-14.2206,-5.8013
129,5,bob,alice_help_bob,-0.2580,2.4838,-8.2627,3.6851,-10.9019,12.0576,-0.9226,10.1533,-14.2206,-5.8013
130,5,bob,alice_decline_bob,0.0420,2.5321,-8.2627,3.8882,-10.9019,12.0576,-0.9226,10.1533,-14.2206,-5.8013
131,5,carol,alice_teach_carol,-0.0320,2.5321,-8.2627,3.8882,-11.0344,12.3827,-0.9226,10.1533,-14.2206,-5.8013
132,5,carol,alice_help_carol,0.2390,2.5321,-8.2627,3.8882,-11.0344,12.8230,-0.8073,10.1533,-14.2206,-5.8013
133,5,carol,alice_help_carol,-0.2694,2.5321,-8.2627,3.8882,-11.0344,13.2780,-0.6775,10.1533,-14.2206,-5.8013
134,5,carol,alice_teach_carol,0.4600,2.5321,-8.2627,3.8882,-11.1904,13.5769,-0.6775,10.1533,-14.2206,-5.8013
135,5,carol,alice_decline_carol,0.5600,2.5321,-8.2627,3.8882,-11.6554,13.5769,-0.9865,10.1533,-14.2206,-5.8013
136,5,carol,alice_help_carol,0.2227,2.5321,-8.2627,3.8882,-11.6554,14.0276,-0.8448,10.1533,-14.2206,-5.8013
137,5,carol,alice_decline_carol,0.5560,2.5321,-8.2627,3.8882,-12.1145,14.0276,-1.1623,10.1533,-14.2206,-5.8013
138,5,carol,alice_help_carol,0.2152,2.5321,-8.2627,3.8882,-12.1145,14.4742,-1.0331,10.1533,-14.2206,-5.8013
139,5,carol,alice_teach_carol,-0.0480,2.5321,-8.2627,3.8882,-12.2324,14.8029,-1.0331,10.1533,-14.2206,-5.8013
140,5,carol,alice_decline_carol,0.5520,2.5321,-8.2627,3.8882,-12.6862,14.8029,-1.3689,10.1533,-14.2206,-5.8013
141,5,dave,alice_suggest_dave,0.6000,2.5321,-8.2627,3.8882,-12.6862,14.8029,-1.3689,10.4876,-14.4534,-5.8013
142,5,dave,alice_decline_dave,0.1000,2.5321,-8.2627,3.8882,-12.6862,14.8029,-1.3689,11.0526,-14.4534,-5.5707
143,5,dave,alice_help_dave,0.8100,2.5321,-8.2627,3.8882,-12.6862,14.8029,-1.3689,11.0526,-15.0267,-5.9134
144,5,dave,alice_help_dave,0.8143,2.5321,-8.2627,3.8882,-12.6862,14.8029,-1.3689,11.0526,-15.6077,-6.2638
145,5,dave,alice_suggest_dave,0.6000,2.5321,-8.2627,3.8882,-12.6862,14.8029,-1.3689,11.3806,-15.8607,-6.2638
146,5,dave,alice_decline_dave,0.1000,2.5321,-8.2627,3.8882,-12.6862,14.8029,-1.3689,11.9599,-15.8607,-6.0126
147,5,dave,alice_help_dave,0.7869,2.5321,-8.2627,3.8882,-12.6862,14.8029,-1.3689,11.9599,-16.4457,-6.3464
148,5,dave,alice_help_dave,0.7957,2.5321,-8.2627,3.8882,-12.6862,14.8029,-1.3689,11.9599,-17.0364,-6.6859
149,5,dave,alice_help_dave,0.8000,2.5321,-8.2627,3.8882,-12.6862,14.8029,-1.3689,11.9599,-17.6325,-7.0307
150,5,dave,alice_suggest_dave,-0.2000,2.5321,-8.2627,3.8882,-12.6862,14.8029,-1.3689,12.3427,-17.8457,-7.0307
151,6,bob,alice_help_bob,0.5180,2.5321,-8.3418,4.0121,-12.6862,14.8029,-1.3689,12.3427,-17.8457,-7.0307
152,6,bob,alice_decline_bob,0.0380,2.6095,-8.3418,4.2134,-12.6862,14.8029,-1.3689,12.3427,-17.8457,-7.0307
153,6,bob,alice_help_bob,0.5480,2.6095,-8.4481,4.3084,-12.6862,14.8029,-1.3689,12.3427,-17.8457,-7.0307
154,6,bob,alice_help_bob,0.5264,2.6095,-8.5785,4.3793,-12.6862,14.8029,-1.3689,12.3427,-17.8457,-7.0307
155,6,bob,alice_delay_bob,0.5440,2.5220,-8.7966,4.3793,-12.6862,14.8029,-1.3689,12.3427,-17.8457,-7.0307
156,6,bob,alice_delay_bob,0.5440,2.4193,-9.0297,4.3793,-12.6862,14.8029,-1.3689,12.3427,-17.8457,-7.0307
157,6,bob,alice_help_bob,-0.2460,2.4193,-9.1387,4.5034,-12.6862,14.8029,-1.3689,12.3427,-17.8457,-7.0307
158,6,bob,alice_help_bob,0.5798,2.4193,-9.2721,4.6031,-12.6862,14.8029,-1.3689,12.3427,-17.8457,-7.0307
159,6,bob,alice_delay_bob,0.5640,2.3049,-9.5198,4.6031,-12.6862,14.8029,-1.3689,12.3427,-17.8457,-7.0307
160,6,bob,alice_delay_bob,0.5640,2.1772,-9.7809,4.6031,-12.6862,14.8029,-1.3689,12.3427,-17.8457,-7.0307
161,6,carol,alice_decline_carol,0.5520,2.1772,-9.7809,4.6031,-13.1463,14.8029,-1.7110,12.3427,-17.8457,-7.0307
162,6,carol,alice_help_carol,0.2080,2.1772,-9.7809,4.6031,-13.1463,15.2521,-1.6038,12.3427,-17.8457,-7.0307
163,6,carol,alice_decline_carol,0.5480,2.1772,-9.7809,4.6031,-13.6009,15.2521,-1.9513,12.3427,-17.8457,-7.0307
164,6,carol,alice_teach_carol,-0.0520,2.1772,-9.7809,4.6031,-13.6979,15.6096,-1.9513,12.3427,-17.8457,-7.0307
165,6,carol,alice_help_carol,0.2011,2.1772,-9.7809,4.6031,-13.6979,16.0547,-1.8637,12.3427,-17.8457,-7.0307
166,6,carol,alice_help_carol,0.1945,2.1772,-9.7809,4.6031,-13.6979,16.4915,-1.7845,12.3427,-17.8457,-7.0307
167,6,carol,alice_teach_carol,0.4400,2.1772,-9.7809,4.6031,-13.7972,16.8290,-1.7845,12.3427,-17.8457,-7.0307
168,6,carol,alice_help_carol,0.1882,2.1772,-9.7809,4.6031,-13.7972,17.2585,-1.6925,12.3427,-17.8457,-7.0307
169,6,carol,alice_decline_carol,-0.0640,2.1772,-9.7809,4.6031,-14.1993,17.2585,-2.0026,12.3427,-17.8457,-7.0307
170,6,carol,alice_help_carol,-0.3180,2.1772,-9.7809,4.6031,-14.1993,17.6750,-1.8962,12.3427,-17.8457,-7.0307
171,6,dave,alice_help_dave,0.0040,2.1772,-9.7809,4.6031,-14.1993,17.6750,-1.8962,12.3427,-18.4149,-7.3867
172,6,dave,alice_suggest_dave,0.6000,2.1772,-9.7809,4.6031,-14.1993,17.6750,-1.8962,12.6782,-18.6486,-7.3867
173,6,dave,alice_help_dave,0.8077,2.1772,-9.7809,4.6031,-14.1993,17.6750,-1.8962,12.6782,-19.2238,-7.7283
174,6,dave,alice_suggest_dave,0.6000,2.1772,-9.7809,4.6031,-14.1993,17.6750,-1.8962,13.0019,-19.4754,-7.7283
175,6,dave,alice_decline_dave,0.1000,2.1772,-9.7809,4.6031,-14.1993,17.6750,-1.8962,13.5757,-19.4754,-7.4782
176,6,dave,alice_decline_dave,0.1000,2.1772,-9.7809,4.6031,-14.1993,17.6750,-1.8962,14.1481,-19.4754,-7.2295
177,6,dave,alice_help_dave,0.8111,2.1772,-9.7809,4.6031,-14.1993,17.6750,-1.8962,14.1481,-20.0536,-7.5590
178,6,dave,alice_suggest_dave,0.6000,2.1772,-9.7809,4.6031,-14.1993,17.6750,-1.8962,14.4618,-20.3181,-7.5590
179,6,dave,alice_help_dave,0.8143,2.1772,-9.7809,4.6031,-14.1993,17.6750,-1.8962,14.4618,-20.9017,-7.8781
180,6,dave,alice_decline_dave,0.1000,2.1772,-9.7809,4.6031,-14.1993,17.6750,-1.8962,15.0443,-20.9017,-7.6147
181,7,bob,alice_decline_bob,0.0640,2.3076,-9.7809,4.8613,-14.1993,17.6750,-1.8962,15.0443,-20.9017,-7.6147
182,7,bob,alice_help_bob,-0.1960,2.3076,-9.8945,5.0060,-14.1993,17.6750,-1.8962,15.0443,-20.9017,-7.6147
183,7,bob,alice_decline_bob,0.0740,2.4181,-9.8945,5.2611,-14.1993,17.6750,-1.8962,15.0443,-20.9017,-7.6147
184,7,bob,alice_help_bob,-0.2157,2.4181,-9.9887,5.4220,-14.1993,17.6750,-1.8962,15.0443,-20.9017,-7.6147
185,7,bob,alice_delay_bob,0.5700,2.2447,-10.2563,5.4220,-14.1993,17.6750,-1.8962,15.0443,-20.9017,-7.6147
186,7,bob,alice_help_bob,0.6073,2.2447,-10.3731,5.5728,-14.1993,17.6750,-1.8962,15.0443,-20.9017,-7.6147
187,7,bob,alice_decline_bob,0.0800,2.3584,-10.3731,5.8373,-14.1993,17.6750,-1.8962,15.0443,-20.9017,-7.6147
188,7,bob,alice_decline_bob,0.0800,2.4693,-10.3731,6.0989,-14.1993,17.6750,-1.8962,15.0443,-20.9017,-7.6147
189,7,bob,alice_delay_bob,0.5800,2.3067,-10.6467,6.0989,-14.1993,17.6750,-1.8962,15.0443,-20.9017,-7.6147
190,7,bob,alice_delay_bob,-0.2200,2.1638,-10.9005,6.0989,-14.1993,17.6750,-1.8962,15.0443,-20.9017,-7.6147
191,7,carol,alice_decline_carol,0.5320,2.1638,-10.9005,6.0989,-14.6209,17.6750,-2.2114,15.0443,-20.9017,-7.6147
192,7,carol,alice_teach_carol,-0.0680,2.1638,-10.9005,6.0989,-14.7169,18.0006,-2.2114,15.0443,-20.9017,-7.6147
193,7,carol,alice_teach_carol,0.4320,2.1638,-10.9005,6.0989,-14.8299,18.3092,-2.2114,15.0443,-20.9017,-7.6147
194,7,carol,alice_help_carol,0.1760,2.1638,-10.9005,6.0989,-14.8299,18.7243,-2.1050,15.0443,-20.9017,-7.6147
