episode,carol_adapted,carol_innate,bob_adapted,bob_innate,dave_adapted,dave_innate,carol_observed_ratio,carol_phi
137,0.6799,0.10,0.8487,0.40,0.8500,0.90,0.4407,0
138,0.6999,0.10,0.8473,0.40,0.8502,0.90,0.4444,0
139,0.7199,0.10,0.8460,0.40,0.8503,0.90,0.4447,0
140,0.7399,0.10,0.8500,0.40,0.8504,0.90,0.4452,0
141,0.7380,0.10,0.8500,0.40,0.8500,0.90,0.4452,0
142,0.7361,0.10,0.8487,0.40,0.8502,0.90,0.4488,0
143,0.7341,0.10,0.8473,0.40,0.8503,0.90,0.4536,0
144,0.7322,0.10,0.8500,0.40,0.8500,0.90,0.4573,0
145,0.7303,0.10,0.8500,0.40,0.8502,0.90,0.4630,0
146,0.7503,0.10,0.8487,0.40,0.8503,0.90,0.4654,0
147,0.7703,0.10,0.8473,0.40,0.8500,0.90,0.4676,0
148,0.7683,0.10,0.8460,0.40,0.8502,0.90,0.4710,0
149,0.7663,0.10,0.8446,0.40,0.8503,0.90,0.4764,0
150,0.7643,0.10,0.8433,0.40,0.8504,0.90,0.4755,0
151,0.7843,0.10,0.8500,0.40,0.8500,0.90,0.4776,0
152,0.7823,0.10,0.8487,0.40,0.8502,0.90,0.4808,0
153,0.8023,0.10,0.8473,0.40,0.8503,0.90,0.4829,0
154,0.8002,0.10,0.8500,0.40,0.8500,0.90,0.4839,0
155,0.8202,0.10,0.8487,0.40,0.8502,0.90,0.4880,0
156,0.8180,0.10,0.8473,0.40,0.8500,0.90,0.4901,0
157,0.8380,0.10,0.8500,0.40,0.8500,0.90,0.4911,0
158,0.8358,0.10,0.8487,0.40,0.8502,0.90,0.4951,0
159,0.8336,0.10,0.8473,0.40,0.8503,0.90,0.4981,0
160,0.8314,0.10,0.8500,0.40,0.8504,0.90,0.5010,0
161,0.8292,0.10,0.8500,0.40,0.8500,0.90,0.5019,0
162,0.8270,0.10,0.8487,0.40,0.8500,0.90,0.5057,0
163,0.8248,0.10,0.8473,0.40,0.8502,0.90,0.5066,0
164,0.8448,0.10,0.8460,0.40,0.8500,0.90,0.5085,0
165,0.8500,0.10,0.8446,0.40,0.8502,0.90,0.5103,0
166,0.8478,0.10,0.8433,0.40,0.8503,0.90,0.5148,0
167,0.8455,0.10,0.8420,0.40,0.8504,0.90,0.5201,0
168,0.8433,0.10,0.8406,0.40,0.8506,0.90,0.5236,0
169,0.8410,0.10,0.8393,0.40,0.8500,0.90,0.5271,0
170,0.8388,0.10,0.8380,0.40,0.8502,0.90,0.5296,0
171,0.8500,0.10,0.8367,0.40,0.8500,0.90,0.5287,0
172,0.8478,0.10,0.8354,0.40,0.8502,0.90,0.5312,0
173,0.8455,0.10,0.8341,0.40,0.8503,0.90,0.5337,0
174,0.8433,0.10,0.8328,0.40,0.8504,0.90,0.5345,0
175,0.8410,0.10,0.8315,0.40,0.8500,0.90,0.5360,0
176,0.8388,0.10,0.8302,0.40,0.8502,0.90,0.5393,0
177,0.8500,0.10,0.8289,0.40,0.8503,0.90,0.5417,0
178,0.8478,0.10,0.8276,0.40,0.8500,0.90,0.5448,0
179,0.8455,0.10,0.8263,0.40,0.8502,0.90,0.5464,0
180,0.8433,0.10,0.8463,0.40,0.8503,0.90,0.5487,0
181,0.8500,0.10,0.8450,0.40,0.8504,0.90,0.5492,0
182,0.8478,0.10,0.8500,0.40,0.8506,0.90,0.5497,0
183,0.8500,0.10,0.8500,0.40,0.8507,0.90,0.5505,0
184,0.8478,0.10,0.8500,0.40,0.8509,0.90,0.5535,0
185,0.8455,0.10,0.8487,0.40,0.8500,0.90,0.5535,0
186,0.8500,0.10,0.8473,0.40,0.8502,0.90,0.5548,0
187,0.8478,0.10,0.8460,0.40,0.8503,0.90,0.5592,0
188,0.8455,0.10,0.8500,0.40,0.8504,0.90,0.5599,0
189,0.8433,0.10,0.8500,0.40,0.8506,0.90,0.5628,0
190,0.8500,0.10,0.8487,0.40,0.8507,0.90,0.5635,0
191,0.8478,0.10,0.8473,0.40,0.8509,0.90,0.5663,0
192,0.8455,0.10,0.8460,0.40,0.8510,0.90,0.5661,0
193,0.8433,0.10,0.8446,0.40,0.8512,0.90,0.5664,0
194,0.8410,0.10,0.8433,0.40,0.8513,0.90,0.5662,0
195,0.8388,0.10,0.8420,0.40,0.8515,0.90,0.5696,0
196,0.8366,0.10,0.8406,0.40,0.8516,0.90,0.5692,0
197,0.8500,0.10,0.8393,0.40,0.8518,0.90,0.5705,0
198,0.8500,0.10,0.8500,0.40,0.8519,0.90,0.5732,0
199,0.8478,0.10,0.8487,0.40,0.8500,0.90,0.5730,0
200,0.8500,0.10,0.8500,0.40,0.8502,0.90,0.5745,0
201,0.8500,0.10,0.8487,0.40,0.8503,0.90,0.5765,0
202,0.8478,0.10,0.8473,0.40,0.8504,0.90,0.5788,0
203,0.8455,0.10,0.8500,0.40,0.8506,0.90,0.5811,0
204,0.8433,0.10,0.8487,0.40,0.8507,0.90,0.5821,0
205,0.8410,0.10,0.8473,0.40,0.8509,0.90,0.5827,0
206,0.8388,0.10,0.8460,0.40,0.8510,0.90,0.5858,0
207,0.8366,0.10,0.8446,0.40,0.8512,0.90,0.5853,0
208,0.8500,0.10,0.8433,0.40,0.8513,0.90,0.5871,0
209,0.8500,0.10,0.8420,0.40,0.8515,0.90,0.5871,0
210,0.8500,0.10,0.8406,0.40,0.8516,0.90,0.5883,0
211,0.8500,0.10,0.8393,0.40,0.8518,0.90,0.5883,0
212,0.8478,0.10,0.8380,0.40,0.8519,0.90,0.5907,0
213,0.8455,0.10,0.8500,0.40,0.8521,0.90,0.5910,0
214,0.8433,0.10,0.8487,0.40,0.8522,0.90,0.5934,0
215,0.8410,0.10,0.8473,0.40,0.8523,0.90,0.5946,0
216,0.8388,0.10,0.8500,0.40,0.8525,0.90,0.5963,0
217,0.8366,0.10,0.8487,0.40,0.8526,0.90,0.5969,0
218,0.8500,0.10,0.8473,0.40,0.8528,0.90,0.5980,0
219,0.8478,0.10,0.8460,0.40,0.8500,0.90,0.6008,0
220,0.8455,0.10,0.8446,0.40,0.8502,0.90,0.6020,0
221,0.8433,0.10,0.8433,0.40,0.8503,0.90,0.6042,0
222,0.8410,0.10,0.8420,0.40,0.8504,0.90,0.6050,0
223,0.8388,0.10,0.8406,0.40,0.8506,0.90,0.6061,0
224,0.8366,0.10,0.8393,0.40,0.8507,0.90,0.6064,0
225,0.8500,0.10,0.8380,0.40,0.8509,0.90,0.6066,0
226,0.8500,0.10,0.8367,0.40,0.8510,0.90,0.6093,0
227,0.8478,0.10,0.8500,0.40,0.8512,0.90,0.6090,0
228,0.8500,0.10,0.8487,0.40,0.8513,0.90,0.6111,0
229,0.8478,0.10,0.8473,0.40,0.8515,0.90,0.6127,0
230,0.8455,0.10,0.8460,0.40,0.8516,0.90,0.6137,0
231,0.8433,0.10,0.8446,0.40,0.8518,0.90,0.6139,0
232,0.8410,0.10,0.8500,0.40,0.8519,0.90,0.6136,0
233,0.8500,0.10,0.8487,0.40,0.8521,0.90,0.6133,0
234,0.8478,0.10,0.8473,0.40,0.8522,0.90,0.6144,0
235,0.8500,0.10,0.8460,0.40,0.8523,0.90,0.6135,0
236,0.8500,0.10,0.8446,0.40,0.8525,0.90,0.6146,0
237,0.8500,0.10,0.8433,0.40,0.8526,0.90,0.6158,0
238,0.8478,0.10,0.8420,0.40,0.8528,0.90,0.6173,0
239,0.8455,0.10,0.8406,0.40,0.8529,0.90,0.6178,0
240,0.8500,0.10,0.8393,0.40,0.8531,0.90,0.6195,0
241,0.8500,0.10,0.8500,0.40,0.8532,0.90,0.6194,0
242,0.8478,0.10,0.8500,0.40,0.8500,0.90,0.6208,0
243,0.8455,0.10,0.8487,0.40,0.8502,0.90,0.6237,0
244,0.8433,0.10,0.8473,0.40,0.8500,0.90,0.6234,0
245,0.8410,0.10,0.8500,0.40,0.8502,0.90,0.6236,0
246,0.8388,0.10,0.8500,0.40,0.8500,0.90,0.6236,0
247,0.8366,0.10,0.8500,0.40,0.8502,0.90,0.6245,0
248,0.8500,0.10,0.8487,0.40,0.8503,0.90,0.6242,0
249,0.8478,0.10,0.8473,0.40,0.8504,0.90,0.6253,0
250,0.8500,0.10,0.8460,0.40,0.8506,0.90,0.6267,0
251,0.8500,0.10,0.8500,0.40,0.8507,0.90,0.6281,0
252,0.8478,0.10,0.8500,0.40,0.8509,0.90,0.6295,0
253,0.8455,0.10,0.8487,0.40,0.8500,0.90,0.6284,0
254,0.8433,0.10,0.8500,0.40,0.8502,0.90,0.6289,0
255,0.8410,0.10,0.8500,0.40,0.8503,0.90,0.6308,0
256,0.8388,0.10,0.8500,0.40,0.8500,0.90,0.6314,0
257,0.8366,0.10,0.8487,0.40,0.8502,0.90,0.6311,0
258,0.8344,0.10,0.8473,0.40,0.8500,0.90,0.6320,0
259,0.8500,0.10,0.8460,0.40,0.8502,0.90,0.6329,0
260,0.8478,0.10,0.8446,0.40,0.8503,0.90,0.6339,0
261,0.8500,0.10,0.8433,0.40,0.8500,0.90,0.6335,0
262,0.8478,0.10,0.8420,0.40,0.8502,0.90,0.6348,0
263,0.8500,0.10,0.8406,0.40,0.8503,0.90,0.6357,0
264,0.8478,0.10,0.8500,0.40,0.8504,0.90,0.6359,0
265,0.8455,0.10,0.8487,0.40,0.8506,0.90,0.6368,0
266,0.8433,0.10,0.8473,0.40,0.8507,0.90,0.6389,0
267,0.8410,0.10,0.8460,0.40,0.8500,0.90,0.6386,0
268,0.8388,0.10,0.8446,0.40,0.8502,0.90,0.6399,0
269,0.8366,0.10,0.8433,0.40,0.8503,0.90,0.6411,0
270,0.8344,0.10,0.8420,0.40,0.8504,0.90,0.6440,0
271,0.8322,0.10,0.8500,0.40,0.8506,0.90,0.6452,0
272,0.8500,0.10,0.8500,0.40,0.8507,0.90,0.6465,0
273,0.8500,0.10,0.8487,0.40,0.8509,0.90,0.6473,0
274,0.8478,0.10,0.8500,0.40,0.8500,0.90,0.6489,0
275,0.8455,0.10,0.8487,0.40,0.8502,0.90,0.6505,0
276,0.8500,0.10,0.8473,0.40,0.8500,0.90,0.6505,0
277,0.8478,0.10,0.8500,0.40,0.8502,0.90,0.6525,0
278,0.8455,0.10,0.8500,0.40,0.8503,0.90,0.6536,0
279,0.8433,0.10,0.8487,0.40,0.8504,0.90,0.6552,0
280,0.8410,0.10,0.8473,0.40,0.8506,0.90,0.6552,0
281,0.8500,0.10,0.8460,0.40,0.8507,0.90,0.6564,0
282,0.8478,0.10,0.8446,0.40,0.8500,0.90,0.6579,0
283,0.8500,0.10,0.8433,0.40,0.8502,0.90,0.6583,0
284,0.8478,0.10,0.8500,0.40,0.8503,0.90,0.6587,0
285,0.8455,0.10,0.8500,0.40,0.8504,0.90,0.6580,0
286,0.8433,0.10,0.8487,0.40,0.8506,0.90,0.6591,0
287,0.8410,0.10,0.8473,0.40,0.8507,0.90,0.6606,0
288,0.8388,0.10,0.8460,0.40,0.8509,0.90,0.6609,0
289,0.8366,0.10,0.8500,0.40,0.8510,0.90,0.6606,0
290,0.8344,0.10,0.8500,0.40,0.8512,0.90,0.6613,0
291,0.8500,0.10,0.8487,0.40,0.8513,0.90,0.6617,0
292,0.8478,0.10,0.8473,0.40,0.8515,0.90,0.6624,0
293,0.8500,0.10,0.8460,0.40,0.8516,0.90,0.6624,0
294,0.8478,0.10,0.8446,0.40,0.8500,0.90,0.6628,0
295,0.8500,0.10,0.8433,0.40,0.8502,0.90,0.6628,0
296,0.8478,0.10,0.8420,0.40,0.8503,0.90,0.6639,0
297,0.8455,0.10,0.8406,0.40,0.8504,0.90,0.6635,0
298,0.8500,0.10,0.8500,0.40,0.8506,0.90,0.6635,0
299,0.8478,0.10,0.8500,0.40,0.8507,0.90,0.6642,0
300,0.8455,0.10,0.8500,0.40,0.8500,0.90,0.6649,0
301,0.8433,0.10,0.8487,0.40,0.8502,0.90,0.6660,0
302,0.8410,0.10,0.8473,0.40,0.8503,0.90,0.6656,0
303,0.8500,0.10,0.8460,0.40,0.8504,0.90,0.6663,0
304,0.8478,0.10,0.8446,0.40,0.8506,0.90,0.6677,0
305,0.8455,0.10,0.8433,0.40,0.8500,0.90,0.6677,0
306,0.8433,0.10,0.8420,0.40,0.8502,0.90,0.6691,0
307,0.8410,0.10,0.8406,0.40,0.8500,0.90,0.6684,0
308,0.8388,0.10,0.8500,0.40,0.8502,0.90,0.6701,0
309,0.8500,0.10,0.8500,0.40,0.8500,0.90,0.6707,0
310,0.8478,0.10,0.8487,0.40,0.8500,0.90,0.6707,0
311,0.8455,0.10,0.8473,0.40,0.8502,0.90,0.6717,0
312,0.8433,0.10,0.8460,0.40,0.8500,0.90,0.6717,0
313,0.8410,0.10,0.8446,0.40,0.8502,0.90,0.6723,0
314,0.8500,0.10,0.8500,0.40,0.8503,0.90,0.6723,0
315,0.8478,0.10,0.8500,0.40,0.8504,0.90,0.6723,0
316,0.8455,0.10,0.8487,0.40,0.8506,0.90,0.6733,0
317,0.8433,0.10,0.8473,0.40,0.8507,0.90,0.6736,0
318,0.8410,0.10,0.8460,0.40,0.8509,0.90,0.6743,0
319,0.8388,0.10,0.8446,0.40,0.8510,0.90,0.6756,0
320,0.8500,0.10,0.8433,0.40,0.8512,0.90,0.6749,0
321,0.8478,0.10,0.8420,0.40,0.8513,0.90,0.6755,0
322,0.8455,0.10,0.8406,0.40,0.8515,0.90,0.6759,0
323,0.8500,0.10,0.8500,0.40,0.8516,0.90,0.6768,0
324,0.8500,0.10,0.8500,0.40,0.8518,0.90,0.6765,0
325,0.8500,0.10,0.8487,0.40,0.8519,0.90,0.6761,0
326,0.8478,0.10,0.8473,0.40,0.8521,0.90,0.6774,0
327,0.8455,0.10,0.8460,0.40,0.8522,0.90,0.6774,0
328,0.8433,0.10,0.8446,0.40,0.8523,0.90,0.6783,0
329,0.8500,0.10,0.8433,0.40,0.8525,0.90,0.6802,0
330,0.8478,0.10,0.8420,0.40,0.8526,0.90,0.6805,0
331,0.8455,0.10,0.8406,0.40,0.8528,0.90,0.6811,0
332,0.8433,0.10,0.8393,0.40,0.8529,0.90,0.6813,0
333,0.8410,0.10,0.8380,0.40,0.8531,0.90,0.6823,0
334,0.8500,0.10,0.8367,0.40,0.8532,0.90,0.6838,0
335,0.8478,0.10,0.8354,0.40,0.8533,0.90,0.6837,0
336,0.8500,0.10,0.8341,0.40,0.8535,0.90,0.6846,0
337,0.8478,0.10,0.8328,0.40,0.8536,0.90,0.6840,0
338,0.8455,0.10,0.8315,0.40,0.8538,0.90,0.6836,0
339,0.8433,0.10,0.8302,0.40,0.8539,0.90,0.6854,0
340,0.8410,0.10,0.8289,0.40,0.8540,0.90,0.6863,0
341,0.8388,0.10,0.8276,0.40,0.8542,0.90,0.6865,0
342,0.8366,0.10,0.8476,0.40,0.8543,0.90,0.6858,0
343,0.8344,0.10,0.8462,0.40,0.8544,0.90,0.6863,0
344,0.8500,0.10,0.8449,0.40,0.8500,0.90,0.6866,0
345,0.8500,0.10,0.8436,0.40,0.8500,0.90,0.6872,0
346,0.8500,0.10,0.8500,0.40,0.8502,0.90,0.6875,0
347,0.8500,0.10,0.8487,0.40,0.8503,0.90,0.6884,0
348,0.8500,0.10,0.8500,0.40,0.8504,0.90,0.6889,0
349,0.8500,0.10,0.8487,0.40,0.8506,0.90,0.6894,0
350,0.8478,0.10,0.8473,0.40,0.8500,0.90,0.6902,0
351,0.8455,0.10,0.8460,0.40,0.8502,0.90,0.6905,0
352,0.8433,0.10,0.8446,0.40,0.8503,0.90,0.6910,0
353,0.8410,0.10,0.8433,0.40,0.8504,0.90,0.6909,0
354,0.8388,0.10,0.8420,0.40,0.8506,0.90,0.6923,0
355,0.8500,0.10,0.8406,0.40,0.8507,0.90,0.6934,0
356,0.8500,0.10,0.8500,0.40,0.8500,0.90,0.6942,0
357,0.8500,0.10,0.8500,0.40,0.8502,0.90,0.6953,0
358,0.8478,0.10,0.8487,0.40,0.8503,0.90,0.6964,0
359,0.8500,0.10,0.8473,0.40,0.8504,0.90,0.6966,0
360,0.8478,0.10,0.8500,0.40,0.8506,0.90,0.6966,0
361,0.8500,0.10,0.8500,0.40,0.8507,0.90,0.6974,0
362,0.8478,0.10,0.8487,0.40,0.8509,0.90,0.6979,0
363,0.8455,0.10,0.8473,0.40,0.8510,0.90,0.6978,0
364,0.8433,0.10,0.8460,0.40,0.8512,0.90,0.6981,0
365,0.8410,0.10,0.8446,0.40,0.8500,0.90,0.6975,0
366,0.8388,0.10,0.8433,0.40,0.8502,0.90,0.6980,0
367,0.8500,0.10,0.8420,0.40,0.8500,0.90,0.6983,0
368,0.8478,0.10,0.8500,0.40,0.8502,0.90,0.6982,0
369,0.8455,0.10,0.8487,0.40,0.8503,0.90,0.6989,0
370,0.8500,0.10,0.8473,0.40,0.8504,0.90,0.6985,0
371,0.8478,0.10,0.8460,0.40,0.8506,0.90,0.6984,0
372,0.8455,0.10,0.8500,0.40,0.8507,0.90,0.6994,0
373,0.8433,0.10,0.8487,0.40,0.8509,0.90,0.7002,0
374,0.8410,0.10,0.8473,0.40,0.8510,0.90,0.7004,0
375,0.8388,0.10,0.8460,0.40,0.8512,0.90,0.7007,0
376,0.8500,0.10,0.8446,0.40,0.8513,0.90,0.7008,0
377,0.8478,0.10,0.8433,0.40,0.8515,0.90,0.7010,0
378,0.8500,0.10,0.8420,0.40,0.8516,0.90,0.7020,0
379,0.8478,0.10,0.8406,0.40,0.8500,0.90,0.7023,0
380,0.8455,0.10,0.8393,0.40,0.8502,0.90,0.7030,0
381,0.8433,0.10,0.8380,0.40,0.8500,0.90,0.7034,0
382,0.8410,0.10,0.8367,0.40,0.8502,0.90,0.7042,0
383,0.8388,0.10,0.8354,0.40,0.8503,0.90,0.7044,0
384,0.8500,0.10,0.8341,0.40,0.8504,0.90,0.7051,0
385,0.8500,0.10,0.8500,0.40,0.8500,0.90,0.7056,0
