episode,carol_adapted,carol_innate,bob_adapted,bob_innate,dave_adapted,dave_innate,carol_observed_ratio,carol_phi
40,0.4308,0.10,0.6485,0.40,0.8500,0.90,0.2443,0
41,0.4298,0.10,0.6478,0.40,0.8502,0.90,0.2647,0
42,0.4288,0.10,0.6678,0.40,0.8503,0.90,0.2571,0
43,0.4488,0.10,0.6670,0.40,0.8504,0.90,0.2708,0
44,0.4688,0.10,0.6870,0.40,0.8500,0.90,0.2808,0
45,0.4677,0.10,0.7070,0.40,0.8500,0.90,0.2886,0
46,0.4666,0.10,0.7061,0.40,0.8502,0.90,0.2941,0
47,0.4655,0.10,0.7261,0.40,0.8500,0.90,0.3032,0
48,0.4644,0.10,0.7251,0.40,0.8500,0.90,0.3145,0
49,0.4633,0.10,0.7241,0.40,0.8500,0.90,0.3129,0
50,0.4622,0.10,0.7441,0.40,0.8502,0.90,0.3171,0
51,0.4822,0.10,0.7431,0.40,0.8500,0.90,0.3174,0
52,0.4811,0.10,0.7420,0.40,0.8500,0.90,0.3158,0
53,0.5011,0.10,0.7620,0.40,0.8502,0.90,0.3140,0
54,0.4999,0.10,0.7610,0.40,0.8503,0.90,0.3161,0
55,0.5199,0.10,0.7810,0.40,0.8504,0.90,0.3220,0
56,0.5399,0.10,0.7798,0.40,0.8506,0.90,0.3222,0
57,0.5386,0.10,0.7787,0.40,0.8507,0.90,0.3297,0
58,0.5586,0.10,0.7987,0.40,0.8509,0.90,0.3351,0
59,0.5572,0.10,0.7975,0.40,0.8500,0.90,0.3387,0
60,0.5772,0.10,0.7963,0.40,0.8502,0.90,0.3457,0
61,0.5972,0.10,0.7951,0.40,0.8500,0.90,0.3492,0
62,0.5957,0.10,0.7939,0.40,0.8500,0.90,0.3490,0
63,0.5942,0.10,0.7927,0.40,0.8502,0.90,0.3538,0
64,0.5927,0.10,0.7916,0.40,0.8503,0.90,0.3535,0
65,0.6127,0.10,0.7904,0.40,0.8500,0.90,0.3500,0
66,0.6327,0.10,0.7892,0.40,0.8502,0.90,0.3578,0
67,0.6311,0.10,0.7880,0.40,0.8503,0.90,0.3702,0
68,0.6511,0.10,0.7869,0.40,0.8504,0.90,0.3762,0
69,0.6495,0.10,0.7857,0.40,0.8506,0.90,0.3814,0
70,0.6478,0.10,0.7846,0.40,0.8507,0.90,0.3853,0
71,0.6462,0.10,0.7834,0.40,0.8509,0.90,0.3801,0
72,0.6662,0.10,0.8034,0.40,0.8510,0.90,0.3884,0
73,0.6645,0.10,0.8022,0.40,0.8500,0.90,0.3947,0
74,0.6845,0.10,0.8222,0.40,0.8502,0.90,0.4017,0
75,0.6827,0.10,0.8209,0.40,0.8503,0.90,0.4068,0
76,0.6810,0.10,0.8197,0.40,0.8504,0.90,0.4083,0
77,0.7010,0.10,0.8184,0.40,0.8506,0.90,0.4132,0
78,0.7210,0.10,0.8172,0.40,0.8507,0.90,0.4204,0
79,0.7410,0.10,0.8372,0.40,0.8500,0.90,0.4257,0
80,0.7391,0.10,0.8358,0.40,0.8502,0.90,0.4348,0
81,0.7371,0.10,0.8345,0.40,0.8503,0.90,0.4397,0
82,0.7571,0.10,0.8500,0.40,0.8504,0.90,0.4419,0
83,0.7552,0.10,0.8500,0.40,0.8506,0.90,0.4389,0
84,0.7532,0.10,0.8500,0.40,0.8507,0.90,0.4436,0
85,0.7512,0.10,0.8500,0.40,0.8500,0.90,0.4457,0
86,0.7493,0.10,0.8487,0.40,0.8502,0.90,0.4481,0
87,0.7473,0.10,0.8473,0.40,0.8503,0.90,0.4469,0
88,0.7454,0.10,0.8460,0.40,0.8500,0.90,0.4516,0
89,0.7435,0.10,0.8446,0.40,0.8502,0.90,0.4574,0
90,0.7635,0.10,0.8500,0.40,0.8503,0.90,0.4577,0
91,0.7835,0.10,0.8487,0.40,0.8504,0.90,0.4596,0
92,0.8035,0.10,0.8500,0.40,0.8500,0.90,0.4655,0
93,0.8235,0.10,0.8487,0.40,0.8502,0.90,0.4658,0
94,0.8213,0.10,0.8473,0.40,0.8503,0.90,0.4642,0
95,0.8413,0.10,0.8500,0.40,0.8504,0.90,0.4678,0
96,0.8391,0.10,0.8500,0.40,0.8506,0.90,0.4698,0
97,0.8500,0.10,0.8487,0.40,0.8507,0.90,0.4768,0
98,0.8478,0.10,0.8473,0.40,0.8509,0.90,0.4837,0
99,0.8500,0.10,0.8460,0.40,0.8510,0.90,0.4870,0
100,0.8478,0.10,0.8446,0.40,0.8500,0.90,0.4936,0
101,0.8500,0.10,0.8433,0.40,0.8502,0.90,0.5000,0
102,0.8478,0.10,0.8500,0.40,0.8500,0.90,0.5000,0
103,0.8455,0.10,0.8487,0.40,0.8502,0.90,0.5031,0
104,0.8500,0.10,0.8473,0.40,0.8503,0.90,0.5108,0
105,0.8500,0.10,0.8500,0.40,0.8504,0.90,0.5123,0
106,0.8478,0.10,0.8487,0.40,0.8506,0.90,0.5137,0
107,0.8455,0.10,0.8473,0.40,0.8507,0.90,0.5151,0
108,0.8433,0.10,0.8460,0.40,0.8509,0.90,0.5194,0
109,0.8500,0.10,0.8500,0.40,0.8510,0.90,0.5251,0
110,0.8500,0.10,0.8487,0.40,0.8512,0.90,0.5265,0
111,0.8500,0.10,0.8473,0.40,0.8513,0.90,0.5306,0
112,0.8478,0.10,0.8500,0.40,0.8515,0.90,0.5358,0
113,0.8500,0.10,0.8500,0.40,0.8516,0.90,0.5369,0
114,0.8478,0.10,0.8487,0.40,0.8500,0.90,0.5395,0
115,0.8455,0.10,0.8473,0.40,0.8502,0.90,0.5408,0
116,0.8433,0.10,0.8460,0.40,0.8503,0.90,0.5434,0
117,0.8500,0.10,0.8500,0.40,0.8504,0.90,0.5434,0
118,0.8500,0.10,0.8487,0.40,0.8506,0.90,0.5497,0
119,0.8478,0.10,0.8473,0.40,0.8507,0.90,0.5477,0
120,0.8455,0.10,0.8500,0.40,0.8500,0.90,0.5514,0
121,0.8433,0.10,0.8500,0.40,0.8502,0.90,0.5523,0
122,0.8500,0.10,0.8487,0.40,0.8503,0.90,0.5532,0
123,0.8478,0.10,0.8473,0.40,0.8504,0.90,0.5556,0
124,0.8455,0.10,0.8460,0.40,0.8500,0.90,0.5567,0
125,0.8500,0.10,0.8446,0.40,0.8502,0.90,0.5579,0
126,0.8500,0.10,0.8433,0.40,0.8503,0.90,0.5587,0
127,0.8500,0.10,0.8420,0.40,0.8504,0.90,0.5587,0
128,0.8478,0.10,0.8406,0.40,0.8500,0.90,0.5607,0
129,0.8500,0.10,0.8500,0.40,0.8500,0.90,0.5641,0
130,0.8500,0.10,0.8487,0.40,0.8502,0.90,0.5663,0
131,0.8478,0.10,0.8473,0.40,0.8500,0.90,0.5696,0
132,0.8500,0.10,0.8500,0.40,0.8502,0.90,0.5729,0
133,0.8500,0.10,0.8487,0.40,0.8503,0.90,0.5739,0
134,0.8478,0.10,0.8473,0.40,0.8504,0.90,0.5761,0
135,0.8500,0.10,0.8460,0.40,0.8506,0.90,0.5771,0
136,0.8500,0.10,0.8446,0.40,0.8507,0.90,0.5778,0
137,0.8478,0.10,0.8433,0.40,0.8500,0.90,0.5839,0
138,0.8500,0.10,0.8420,0.40,0.8500,0.90,0.5851,0
139,0.8478,0.10,0.8406,0.40,0.8502,0.90,0.5847,0
140,0.8455,0.10,0.8500,0.40,0.8503,0.90,0.5877,0
141,0.8500,0.10,0.8487,0.40,0.8504,0.90,0.5892,0
142,0.8478,0.10,0.8473,0.40,0.8506,0.90,0.5911,0
143,0.8455,0.10,0.8460,0.40,0.8507,0.90,0.5935,0
144,0.8433,0.10,0.8500,0.40,0.8509,0.90,0.5945,0
145,0.8500,0.10,0.8487,0.40,0.8510,0.90,0.5954,0
146,0.8478,0.10,0.8473,0.40,0.8500,0.90,0.5982,0
147,0.8500,0.10,0.8460,0.40,0.8500,0.90,0.6009,0
148,0.8478,0.10,0.8500,0.40,0.8502,0.90,0.6036,0
149,0.8455,0.10,0.8487,0.40,0.8500,0.90,0.6045,0
150,0.8500,0.10,0.8500,0.40,0.8502,0.90,0.6071,0
151,0.8500,0.10,0.8487,0.40,0.8500,0.90,0.6080,0
152,0.8500,0.10,0.8473,0.40,0.8502,0.90,0.6098,0
153,0.8500,0.10,0.8460,0.40,0.8503,0.90,0.6106,0
154,0.8500,0.10,0.8446,0.40,0.8500,0.90,0.6106,0
155,0.8500,0.10,0.8433,0.40,0.8502,0.90,0.6115,0
156,0.8500,0.10,0.8420,0.40,0.8503,0.90,0.6140,0
157,0.8478,0.10,0.8406,0.40,0.8500,0.90,0.6135,0
158,0.8455,0.10,0.8500,0.40,0.8502,0.90,0.6164,0
159,0.8433,0.10,0.8487,0.40,0.8500,0.90,0.6172,0
160,0.8410,0.10,0.8473,0.40,0.8502,0.90,0.6175,0
161,0.8388,0.10,0.8460,0.40,0.8503,0.90,0.6208,0
162,0.8366,0.10,0.8446,0.40,0.8504,0.90,0.6216,0
163,0.8344,0.10,0.8433,0.40,0.8506,0.90,0.6239,0
164,0.8322,0.10,0.8420,0.40,0.8507,0.90,0.6242,0
165,0.8300,0.10,0.8500,0.40,0.8509,0.90,0.6253,0
166,0.8278,0.10,0.8487,0.40,0.8500,0.90,0.6278,0
167,0.8478,0.10,0.8473,0.40,0.8502,0.90,0.6286,0
168,0.8456,0.10,0.8460,0.40,0.8503,0.90,0.6310,0
169,0.8433,0.10,0.8446,0.40,0.8500,0.90,0.6325,0
170,0.8500,0.10,0.8433,0.40,0.8500,0.90,0.6327,0
171,0.8478,0.10,0.8420,0.40,0.8502,0.90,0.6337,0
172,0.8455,0.10,0.8406,0.40,0.8503,0.90,0.6365,0
173,0.8433,0.10,0.8393,0.40,0.8504,0.90,0.6374,0
174,0.8410,0.10,0.8380,0.40,0.8506,0.90,0.6416,0
175,0.8388,0.10,0.8367,0.40,0.8507,0.90,0.6437,0
176,0.8366,0.10,0.8354,0.40,0.8509,0.90,0.6450,0
177,0.8344,0.10,0.8500,0.40,0.8510,0.90,0.6452,0
178,0.8322,0.10,0.8500,0.40,0.8500,0.90,0.6465,0
179,0.8300,0.10,0.8487,0.40,0.8502,0.90,0.6485,0
180,0.8278,0.10,0.8473,0.40,0.8500,0.90,0.6505,0
181,0.8256,0.10,0.8460,0.40,0.8502,0.90,0.6518,0
182,0.8234,0.10,0.8500,0.40,0.8500,0.90,0.6525,0
183,0.8213,0.10,0.8487,0.40,0.8502,0.90,0.6514,0
184,0.8413,0.10,0.8473,0.40,0.8503,0.90,0.6496,0
185,0.8500,0.10,0.8460,0.40,0.8504,0.90,0.6456,0
186,0.8478,0.10,0.8446,0.40,0.8500,0.90,0.6457,0
187,0.8455,0.10,0.8500,0.40,0.8500,0.90,0.6464,0
188,0.8433,0.10,0.8487,0.40,0.8502,0.90,0.6441,0
189,0.8410,0.10,0.8473,0.40,0.8503,0.90,0.6454,0
190,0.8388,0.10,0.8460,0.40,0.8504,0.90,0.6455,0
191,0.8366,0.10,0.8446,0.40,0.8506,0.90,0.6461,0
192,0.8500,0.10,0.8433,0.40,0.8507,0.90,0.6467,0
193,0.8500,0.10,0.8500,0.40,0.8509,0.90,0.6474,0
194,0.8500,0.10,0.8487,0.40,0.8510,0.90,0.6499,0
195,0.8478,0.10,0.8473,0.40,0.8512,0.90,0.6517,0
196,0.8455,0.10,0.8460,0.40,0.8513,0.90,0.6529,0
197,0.8433,0.10,0.8500,0.40,0.8515,0.90,0.6559,0
198,0.8410,0.10,0.8487,0.40,0.8516,0.90,0.6565,0
199,0.8500,0.10,0.8473,0.40,0.8518,0.90,0.6559,0
200,0.8478,0.10,0.8460,0.40,0.8519,0.90,0.6565,0
201,0.8455,0.10,0.8500,0.40,0.8521,0.90,0.6560,0
202,0.8500,0.10,0.8487,0.40,0.8522,0.90,0.6583,0
203,0.8478,0.10,0.8473,0.40,0.8523,0.90,0.6583,0
204,0.8455,0.10,0.8500,0.40,0.8525,0.90,0.6600,0
205,0.8500,0.10,0.8487,0.40,0.8526,0.90,0.6623,0
206,0.8478,0.10,0.8473,0.40,0.8500,0.90,0.6650,0
207,0.8455,0.10,0.8460,0.40,0.8500,0.90,0.6640,0
208,0.8433,0.10,0.8446,0.40,0.8502,0.90,0.6640,0
209,0.8500,0.10,0.8433,0.40,0.8500,0.90,0.6656,0
210,0.8500,0.10,0.8420,0.40,0.8502,0.90,0.6672,0
211,0.8478,0.10,0.8406,0.40,0.8503,0.90,0.6667,0
212,0.8455,0.10,0.8500,0.40,0.8504,0.90,0.6667,0
213,0.8433,0.10,0.8487,0.40,0.8506,0.90,0.6677,0
214,0.8410,0.10,0.8473,0.40,0.8507,0.90,0.6677,0
215,0.8388,0.10,0.8460,0.40,0.8509,0.90,0.6693,0
216,0.8366,0.10,0.8500,0.40,0.8510,0.90,0.6708,0
217,0.8344,0.10,0.8500,0.40,0.8512,0.90,0.6718,0
218,0.8322,0.10,0.8500,0.40,0.8513,0.90,0.6728,0
219,0.8300,0.10,0.8487,0.40,0.8515,0.90,0.6748,0
220,0.8278,0.10,0.8473,0.40,0.8516,0.90,0.6748,0
221,0.8256,0.10,0.8460,0.40,0.8518,0.90,0.6758,0
222,0.8234,0.10,0.8500,0.40,0.8519,0.90,0.6768,0
223,0.8213,0.10,0.8487,0.40,0.8500,0.90,0.6782,0
224,0.8191,0.10,0.8473,0.40,0.8500,0.90,0.6802,0
225,0.8169,0.10,0.8500,0.40,0.8500,0.90,0.6802,0
226,0.8148,0.10,0.8500,0.40,0.8502,0.90,0.6811,0
227,0.8127,0.10,0.8500,0.40,0.8500,0.90,0.6821,0
228,0.8105,0.10,0.8487,0.40,0.8502,0.90,0.6830,0
229,0.8305,0.10,0.8500,0.40,0.8503,0.90,0.6848,0
230,0.8283,0.10,0.8487,0.40,0.8504,0.90,0.6853,0
231,0.8261,0.10,0.8473,0.40,0.8506,0.90,0.6857,0
232,0.8240,0.10,0.8460,0.40,0.8507,0.90,0.6861,0
233,0.8218,0.10,0.8446,0.40,0.8509,0.90,0.6870,0
234,0.8196,0.10,0.8433,0.40,0.8510,0.90,0.6884,0
235,0.8175,0.10,0.8420,0.40,0.8512,0.90,0.6874,0
236,0.8375,0.10,0.8500,0.40,0.8513,0.90,0.6888,0
237,0.8353,0.10,0.8500,0.40,0.8500,0.90,0.6867,0
238,0.8330,0.10,0.8487,0.40,0.8502,0.90,0.6876,0
239,0.8308,0.10,0.8473,0.40,0.8503,0.90,0.6894,0
240,0.8287,0.10,0.8460,0.40,0.8500,0.90,0.6907,0
241,0.8265,0.10,0.8446,0.40,0.8500,0.90,0.6910,0
242,0.8243,0.10,0.8433,0.40,0.8502,0.90,0.6913,0
243,0.8221,0.10,0.8420,0.40,0.8503,0.90,0.6922,0
244,0.8200,0.10,0.8406,0.40,0.8504,0.90,0.6935,0
245,0.8178,0.10,0.8393,0.40,0.8506,0.90,0.6934,0
246,0.8378,0.10,0.8380,0.40,0.8507,0.90,0.6942,0
247,0.8356,0.10,0.8367,0.40,0.8509,0.90,0.6959,0
248,0.8500,0.10,0.8354,0.40,0.8510,0.90,0.6966,0
249,0.8478,0.10,0.8341,0.40,0.8512,0.90,0.6974,0
250,0.8455,0.10,0.8328,0.40,0.8513,0.90,0.6973,0
251,0.8500,0.10,0.8315,0.40,0.8500,0.90,0.6971,0
252,0.8478,0.10,0.8302,0.40,0.8502,0.90,0.6973,0
253,0.8455,0.10,0.8289,0.40,0.8503,0.90,0.6989,0
254,0.8433,0.10,0.8276,0.40,0.8504,0.90,0.7001,0
255,0.8500,0.10,0.8476,0.40,0.8506,0.90,0.7009,0
256,0.8478,0.10,0.8500,0.40,0.8507,0.90,0.7021,0
257,0.8455,0.10,0.8500,0.40,0.8509,0.90,0.7020,0
258,0.8433,0.10,0.8487,0.40,0.8510,0.90,0.7035,0
259,0.8410,0.10,0.8473,0.40,0.8512,0.90,0.7050,0
260,0.8388,0.10,0.8460,0.40,0.8500,0.90,0.7045,0
261,0.8366,0.10,0.8446,0.40,0.8502,0.90,0.7057,0
262,0.8344,0.10,0.8500,0.40,0.8500,0.90,0.7042,0
263,0.8322,0.10,0.8487,0.40,0.8502,0.90,0.7046,0
264,0.8300,0.10,0.8473,0.40,0.8503,0.90,0.7054,0
265,0.8278,0.10,0.8500,0.40,0.8504,0.90,0.7045,0
266,0.8256,0.10,0.8487,0.40,0.8506,0.90,0.7052,0
267,0.8234,0.10,0.8473,0.40,0.8507,0.90,0.7058,0
268,0.8213,0.10,0.8460,0.40,0.8509,0.90,0.7073,0
269,0.8191,0.10,0.8446,0.40,0.8510,0.90,0.7077,0
270,0.8169,0.10,0.8433,0.40,0.8512,0.90,0.7079,0
271,0.8369,0.10,0.8420,0.40,0.8513,0.90,0.7077,0
272,0.8347,0.10,0.8406,0.40,0.8515,0.90,0.7092,0
273,0.8500,0.10,0.8393,0.40,0.8516,0.90,0.7086,0
274,0.8500,0.10,0.8380,0.40,0.8518,0.90,0.7094,0
275,0.8478,0.10,0.8367,0.40,0.8500,0.90,0.7097,0
276,0.8500,0.10,0.8354,0.40,0.8502,0.90,0.7104,0
277,0.8500,0.10,0.8341,0.40,0.8503,0.90,0.7111,0
278,0.8500,0.10,0.8500,0.40,0.8504,0.90,0.7122,0
279,0.8500,0.10,0.8500,0.40,0.8506,0.90,0.7125,0
280,0.8478,0.10,0.8487,0.40,0.8507,0.90,0.7136,0
281,0.8500,0.10,0.8473,0.40,0.8509,0.90,0.7131,0
282,0.8500,0.10,0.8460,0.40,0.8510,0.90,0.7122,0
283,0.8478,0.10,0.8446,0.40,0.8512,0.90,0.7136,0
284,0.8455,0.10,0.8433,0.40,0.8513,0.90,0.7139,0
285,0.8433,0.10,0.8420,0.40,0.8515,0.90,0.7150,0
286,0.8410,0.10,0.8406,0.40,0.8500,0.90,0.7160,0
287,0.8388,0.10,0.8500,0.40,0.8500,0.90,0.7163,0
288,0.8500,0.10,0.8487,0.40,0.8502,0.90,0.7170,0
289,0.8478,0.10,0.8473,0.40,0.8503,0.90,0.7156,0
290,0.8455,0.10,0.8460,0.40,0.8504,0.90,0.7156,0
291,0.8433,0.10,0.8446,0.40,0.8506,0.90,0.7170,0
292,0.8410,0.10,0.8433,0.40,0.8507,0.90,0.7183,0
293,0.8388,0.10,0.8420,0.40,0.8509,0.90,0.7185,0
294,0.8366,0.10,0.8406,0.40,0.8510,0.90,0.7183,0
295,0.8344,0.10,0.8393,0.40,0.8512,0.90,0.7189,0
296,0.8322,0.10,0.8380,0.40,0.8513,0.90,0.7196,0
297,0.8300,0.10,0.8500,0.40,0.8515,0.90,0.7206,0
298,0.8278,0.10,0.8487,0.40,0.8516,0.90,0.7215,0
299,0.8256,0.10,0.8473,0.40,0.8518,0.90,0.7213,0
300,0.8456,0.10,0.8460,0.40,0.8519,0.90,0.7226,0
301,0.8434,0.10,0.8446,0.40,0.8521,0.90,0.7226,0
302,0.8412,0.10,0.8433,0.40,0.8522,0.90,0.7235,0
303,0.8389,0.10,0.8420,0.40,0.8523,0.90,0.7230,0
304,0.8367,0.10,0.8406,0.40,0.8500,0.90,0.7237,0
305,0.8500,0.10,0.8393,0.40,0.8502,0.90,0.7235,0
306,0.8500,0.10,0.8380,0.40,0.8500,0.90,0.7238,0
307,0.8478,0.10,0.8500,0.40,0.8502,0.90,0.7241,0
308,0.8500,0.10,0.8487,0.40,0.8503,0.90,0.7242,0
309,0.8478,0.10,0.8473,0.40,0.8504,0.90,0.7234,0
310,0.8455,0.10,0.8500,0.40,0.8506,0.90,0.7234,0
311,0.8433,0.10,0.8487,0.40,0.8500,0.90,0.7237,0
312,0.8410,0.10,0.8473,0.40,0.8502,0.90,0.7246,0
313,0.8388,0.10,0.8460,0.40,0.8503,0.90,0.7254,0
314,0.8500,0.10,0.8500,0.40,0.8504,0.90,0.7260,0
315,0.8478,0.10,0.8487,0.40,0.8506,0.90,0.7269,0
316,0.8455,0.10,0.8473,0.40,0.8507,0.90,0.7275,0
317,0.8433,0.10,0.8460,0.40,0.8509,0.90,0.7284,0
318,0.8410,0.10,0.8446,0.40,0.8510,0.90,0.7293,0
319,0.8388,0.10,0.8433,0.40,0.8512,0.90,0.7296,0
320,0.8500,0.10,0.8420,0.40,0.8513,0.90,0.7304,0
321,0.8478,0.10,0.8406,0.40,0.8500,0.90,0.7289,0
322,0.8500,0.10,0.8393,0.40,0.8502,0.90,0.7297,0
323,0.8500,0.10,0.8380,0.40,0.8503,0.90,0.7300,0
324,0.8478,0.10,0.8367,0.40,0.8504,0.90,0.7303,0
325,0.8455,0.10,0.8500,0.40,0.8500,0.90,0.7306,0
326,0.8433,0.10,0.8500,0.40,0.8502,0.90,0.7290,0
327,0.8500,0.10,0.8487,0.40,0.8503,0.90,0.7285,0
328,0.8500,0.10,0.8473,0.40,0.8504,0.90,0.7288,0
329,0.8478,0.10,0.8460,0.40,0.8506,0.90,0.7303,0
330,0.8455,0.10,0.8446,0.40,0.8507,0.90,0.7306,0
331,0.8433,0.10,0.8433,0.40,0.8500,0.90,0.7309,0
332,0.8410,0.10,0.8420,0.40,0.8502,0.90,0.7317,0
333,0.8388,0.10,0.8406,0.40,0.8503,0.90,0.7323,0
334,0.8500,0.10,0.8393,0.40,0.8500,0.90,0.7313,0
335,0.8478,0.10,0.8380,0.40,0.8502,0.90,0.7319,0
336,0.8455,0.10,0.8500,0.40,0.8503,0.90,0.7335,0
337,0.8500,0.10,0.8487,0.40,0.8500,0.90,0.7344,0
338,0.8478,0.10,0.8473,0.40,0.8502,0.90,0.7349,0
339,0.8455,0.10,0.8460,0.40,0.8503,0.90,0.7366,0
340,0.8433,0.10,0.8446,0.40,0.8504,0.90,0.7361,0
341,0.8410,0.10,0.8433,0.40,0.8506,0.90,0.7372,0
342,0.8500,0.10,0.8420,0.40,0.8507,0.90,0.7374,0
343,0.8500,0.10,0.8406,0.40,0.8509,0.90,0.7388,0
344,0.8478,0.10,0.8393,0.40,0.8510,0.90,0.7396,0
345,0.8455,0.10,0.8380,0.40,0.8512,0.90,0.7401,0
346,0.8433,0.10,0.8367,0.40,0.8513,0.90,0.7412,0
347,0.8410,0.10,0.8354,0.40,0.8515,0.90,0.7414,0
348,0.8388,0.10,0.8341,0.40,0.8516,0.90,0.7430,0
349,0.8366,0.10,0.8328,0.40,0.8518,0.90,0.7430,0
350,0.8500,0.10,0.8500,0.40,0.8519,0.90,0.7433,0
351,0.8500,0.10,0.8500,0.40,0.8521,0.90,0.7433,0
352,0.8478,0.10,0.8487,0.40,0.8522,0.90,0.7438,0
353,0.8455,0.10,0.8500,0.40,0.8523,0.90,0.7440,0
354,0.8433,0.10,0.8500,0.40,0.8525,0.90,0.7451,0
355,0.8500,0.10,0.8487,0.40,0.8500,0.90,0.7456,0
356,0.8500,0.10,0.8473,0.40,0.8502,0.90,0.7458,0
357,0.8500,0.10,0.8500,0.40,0.8503,0.90,0.7463,0
358,0.8478,0.10,0.8487,0.40,0.8500,0.90,0.7461,0
359,0.8455,0.10,0.8473,0.40,0.8502,0.90,0.7471,0
360,0.8433,0.10,0.8460,0.40,0.8503,0.90,0.7468,0
361,0.8410,0.10,0.8446,0.40,0.8500,0.90,0.7471,0
362,0.8388,0.10,0.8433,0.40,0.8502,0.90,0.7478,0
363,0.8500,0.10,0.8420,0.40,0.8503,0.90,0.7466,0
364,0.8478,0.10,0.8406,0.40,0.8504,0.90,0.7471,0
365,0.8500,0.10,0.8393,0.40,0.8506,0.90,0.7464,0
366,0.8478,0.10,0.8380,0.40,0.8507,0.90,0.7466,0
367,0.8455,0.10,0.8367,0.40,0.8500,0.90,0.7474,0
368,0.8433,0.10,0.8354,0.40,0.8502,0.90,0.7474,0
369,0.8410,0.10,0.8341,0.40,0.8500,0.90,0.7469,0
370,0.8388,0.10,0.8328,0.40,0.8502,0.90,0.7472,0
371,0.8366,0.10,0.8315,0.40,0.8503,0.90,0.7462,0
372,0.8344,0.10,0.8302,0.40,0.8500,0.90,0.7458,0
373,0.8322,0.10,0.8500,0.40,0.8502,0.90,0.7446,0
374,0.8300,0.10,0.8500,0.40,0.8500,0.90,0.7444,0
375,0.8278,0.10,0.8500,0.40,0.8502,0.90,0.7456,0
376,0.8256,0.10,0.8487,0.40,0.8503,0.90,0.7465,0
377,0.8234,0.10,0.8473,0.40,0.8504,0.90,0.7470,0
378,0.8213,0.10,0.8460,0.40,0.8506,0.90,0.7477,0
379,0.8191,0.10,0.8446,0.40,0.8507,0.90,0.7484,0
380,0.8391,0.10,0.8500,0.40,0.8509,0.90,0.7489,0
381,0.8369,0.10,0.8487,0.40,0.8510,0.90,0.7495,0
382,0.8347,0.10,0.8473,0.40,0.8512,0.90,0.7500,0
383,0.8325,0.10,0.8460,0.40,0.8513,0.90,0.7498,0
384,0.8303,0.10,0.8500,0.40,0.8515,0.90,0.7502,0
385,0.8281,0.10,0.8487,0.40,0.8516,0.90,0.7514,0
