episode,carol_adapted,carol_innate,bob_adapted,bob_innate,dave_adapted,dave_innate,carol_observed_ratio,carol_phi
27,0.1910,0.10,0.4550,0.40,0.8966,0.90,0.2135,0
28,0.1989,0.10,0.4548,0.40,0.8960,0.90,0.2088,0
29,0.1986,0.10,0.4547,0.40,0.8961,0.90,0.2021,0
30,0.1983,0.10,0.4545,0.40,0.8961,0.90,0.1979,1
31,0.1980,0.10,0.4543,0.40,0.8955,0.90,0.2041,0
32,0.1977,0.10,0.4542,0.40,0.8955,0.90,0.1961,1
33,0.2056,0.10,0.4540,0.40,0.8950,0.90,0.1869,1
34,0.2053,0.10,0.4539,0.40,0.8944,0.90,0.1818,1
35,0.2130,0.10,0.4537,0.40,0.8939,0.90,0.1786,1
36,0.2127,0.10,0.4584,0.40,0.8939,0.90,0.1724,1
37,0.2123,0.10,0.4631,0.40,0.8934,0.90,0.1803,1
38,0.2120,0.10,0.4630,0.40,0.8934,0.90,0.1855,1
39,0.2196,0.10,0.4628,0.40,0.8934,0.90,0.1905,1
40,0.2193,0.10,0.4674,0.40,0.8935,0.90,0.1985,1
41,0.2189,0.10,0.4720,0.40,0.8929,0.90,0.1940,1
42,0.2265,0.10,0.4718,0.40,0.8924,0.90,0.1912,1
43,0.2340,0.10,0.4716,0.40,0.8924,0.90,0.2014,0
44,0.2336,0.10,0.4714,0.40,0.8925,0.90,0.1972,1
45,0.2410,0.10,0.4711,0.40,0.8920,0.90,0.1986,1
46,0.2405,0.10,0.4709,0.40,0.8920,0.90,0.2119,0
47,0.2401,0.10,0.4707,0.40,0.8915,0.90,0.2129,0
48,0.2474,0.10,0.4705,0.40,0.8915,0.90,0.2102,0
49,0.2547,0.10,0.4703,0.40,0.8910,0.90,0.2099,0
50,0.2542,0.10,0.4701,0.40,0.8905,0.90,0.2061,0
51,0.2537,0.10,0.4699,0.40,0.8900,0.90,0.2012,0
52,0.2533,0.10,0.4697,0.40,0.8901,0.90,0.1977,1
53,0.2528,0.10,0.4695,0.40,0.8901,0.90,0.1932,1
54,0.2600,0.10,0.4692,0.40,0.8901,0.90,0.1955,1
55,0.2671,0.10,0.4738,0.40,0.8896,0.90,0.2077,0
56,0.2666,0.10,0.4736,0.40,0.8897,0.90,0.2086,0
57,0.2736,0.10,0.4781,0.40,0.8897,0.90,0.2053,0
58,0.2805,0.10,0.4779,0.40,0.8892,0.90,0.2124,0
59,0.2799,0.10,0.4776,0.40,0.8888,0.90,0.2143,0
60,0.2794,0.10,0.4774,0.40,0.8888,0.90,0.2132,0
61,0.2789,0.10,0.4772,0.40,0.8888,0.90,0.2161,0
62,0.2857,0.10,0.4817,0.40,0.8884,0.90,0.2129,0
63,0.2925,0.10,0.4814,0.40,0.8879,0.90,0.2244,0
64,0.2919,0.10,0.4858,0.40,0.8879,0.90,0.2212,0
65,0.2913,0.10,0.4856,0.40,0.8875,0.90,0.2227,0
66,0.2980,0.10,0.4853,0.40,0.8875,0.90,0.2233,0
67,0.3047,0.10,0.4897,0.40,0.8871,0.90,0.2222,0
68,0.3041,0.10,0.4894,0.40,0.8866,0.90,0.2192,0
69,0.3106,0.10,0.4892,0.40,0.8867,0.90,0.2227,0
70,0.3100,0.10,0.4889,0.40,0.8862,0.90,0.2227,0
71,0.3093,0.10,0.4886,0.40,0.8863,0.90,0.2262,0
72,0.3158,0.10,0.4930,0.40,0.8863,0.90,0.2356,0
73,0.3152,0.10,0.4972,0.40,0.8863,0.90,0.2314,0
74,0.3216,0.10,0.4969,0.40,0.8864,0.90,0.2314,0
75,0.3279,0.10,0.4967,0.40,0.8864,0.90,0.2328,0
76,0.3273,0.10,0.4964,0.40,0.8865,0.90,0.2340,0
77,0.3266,0.10,0.4961,0.40,0.8865,0.90,0.2321,0
78,0.3259,0.10,0.4958,0.40,0.8865,0.90,0.2311,0
79,0.3252,0.10,0.4955,0.40,0.8866,0.90,0.2282,0
80,0.3245,0.10,0.4952,0.40,0.8866,0.90,0.2346,0
81,0.3239,0.10,0.4949,0.40,0.8867,0.90,0.2339,0
82,0.3232,0.10,0.4946,0.40,0.8867,0.90,0.2381,0
83,0.3295,0.10,0.4944,0.40,0.8867,0.90,0.2422,0
84,0.3288,0.10,0.4986,0.40,0.8868,0.90,0.2423,0
85,0.3281,0.10,0.4983,0.40,0.8868,0.90,0.2443,0
86,0.3275,0.10,0.5026,0.40,0.8864,0.90,0.2433,0
87,0.3268,0.10,0.5022,0.40,0.8864,0.90,0.2453,0
88,0.3261,0.10,0.5064,0.40,0.8865,0.90,0.2519,0
89,0.3324,0.10,0.5061,0.40,0.8860,0.90,0.2546,0
90,0.3317,0.10,0.5102,0.40,0.8861,0.90,0.2518,0
91,0.3310,0.10,0.5099,0.40,0.8856,0.90,0.2545,0
92,0.3303,0.10,0.5096,0.40,0.8857,0.90,0.2545,0
93,0.3296,0.10,0.5092,0.40,0.8857,0.90,0.2589,0
94,0.3289,0.10,0.5089,0.40,0.8858,0.90,0.2622,0
95,0.3352,0.10,0.5086,0.40,0.8853,0.90,0.2577,0
96,0.3345,0.10,0.5083,0.40,0.8854,0.90,0.2594,0
97,0.3407,0.10,0.5124,0.40,0.8854,0.90,0.2610,0
98,0.3468,0.10,0.5120,0.40,0.8855,0.90,0.2617,0
99,0.3460,0.10,0.5117,0.40,0.8855,0.90,0.2625,0
100,0.3453,0.10,0.5114,0.40,0.8851,0.90,0.2697,0
101,0.3446,0.10,0.5154,0.40,0.8851,0.90,0.2710,0
102,0.3438,0.10,0.5151,0.40,0.8852,0.90,0.2716,0
103,0.3431,0.10,0.5147,0.40,0.8848,0.90,0.2739,0
104,0.3424,0.10,0.5144,0.40,0.8843,0.90,0.2753,0
105,0.3416,0.10,0.5184,0.40,0.8839,0.90,0.2744,0
106,0.3409,0.10,0.5224,0.40,0.8840,0.90,0.2702,0
107,0.3402,0.10,0.5220,0.40,0.8836,0.90,0.2683,0
108,0.3395,0.10,0.5217,0.40,0.8836,0.90,0.2705,0
109,0.3387,0.10,0.5213,0.40,0.8837,0.90,0.2689,0
110,0.3449,0.10,0.5209,0.40,0.8837,0.90,0.2695,0
111,0.3509,0.10,0.5249,0.40,0.8838,0.90,0.2716,0
112,0.3502,0.10,0.5245,0.40,0.8834,0.90,0.2722,0
113,0.3494,0.10,0.5284,0.40,0.8834,0.90,0.2727,0
114,0.3487,0.10,0.5280,0.40,0.8830,0.90,0.2733,0
115,0.3479,0.10,0.5276,0.40,0.8831,0.90,0.2730,0
116,0.3472,0.10,0.5273,0.40,0.8831,0.90,0.2743,0
117,0.3532,0.10,0.5311,0.40,0.8827,0.90,0.2756,0
118,0.3525,0.10,0.5350,0.40,0.8828,0.90,0.2740,0
119,0.3517,0.10,0.5345,0.40,0.8828,0.90,0.2740,0
120,0.3577,0.10,0.5341,0.40,0.8824,0.90,0.2793,0
121,0.3569,0.10,0.5337,0.40,0.8825,0.90,0.2770,0
122,0.3628,0.10,0.5375,0.40,0.8825,0.90,0.2762,0
123,0.3621,0.10,0.5371,0.40,0.8826,0.90,0.2795,0
124,0.3613,0.10,0.5367,0.40,0.8822,0.90,0.2772,0
125,0.3671,0.10,0.5363,0.40,0.8822,0.90,0.2749,0
126,0.3663,0.10,0.5401,0.40,0.8819,0.90,0.2769,0
127,0.3655,0.10,0.5396,0.40,0.8819,0.90,0.2781,0
128,0.3647,0.10,0.5392,0.40,0.8820,0.90,0.2793,0
129,0.3639,0.10,0.5430,0.40,0.8816,0.90,0.2823,0
130,0.3631,0.10,0.5425,0.40,0.8816,0.90,0.2827,0
131,0.3690,0.10,0.5421,0.40,0.8817,0.90,0.2820,0
132,0.3682,0.10,0.5417,0.40,0.8817,0.90,0.2813,0
133,0.3740,0.10,0.5412,0.40,0.8818,0.90,0.2805,0
134,0.3731,0.10,0.5408,0.40,0.8814,0.90,0.2824,0
135,0.3723,0.10,0.5404,0.40,0.8810,0.90,0.2839,0
136,0.3781,0.10,0.5441,0.40,0.8807,0.90,0.2850,0
137,0.3772,0.10,0.5478,0.40,0.8803,0.90,0.2879,0
138,0.3829,0.10,0.5473,0.40,0.8804,0.90,0.2907,0
139,0.3820,0.10,0.5469,0.40,0.8800,0.90,0.2918,0
140,0.3877,0.10,0.5465,0.40,0.8801,0.90,0.2928,0
141,0.3868,0.10,0.5460,0.40,0.8801,0.90,0.2956,0
142,0.3859,0.10,0.5456,0.40,0.8802,0.90,0.2934,0
143,0.3915,0.10,0.5451,0.40,0.8802,0.90,0.2920,0
144,0.3906,0.10,0.5488,0.40,0.8799,0.90,0.2964,0
145,0.3898,0.10,0.5524,0.40,0.8795,0.90,0.2950,0
146,0.3953,0.10,0.5520,0.40,0.8792,0.90,0.2950,0
147,0.4007,0.10,0.5515,0.40,0.8792,0.90,0.2936,0
148,0.4061,0.10,0.5511,0.40,0.8789,0.90,0.2929,0
149,0.4052,0.10,0.5546,0.40,0.8789,0.90,0.2929,0
150,0.4105,0.10,0.5542,0.40,0.8790,0.90,0.2929,0
151,0.4158,0.10,0.5537,0.40,0.8791,0.90,0.2948,0
152,0.4210,0.10,0.5533,0.40,0.8787,0.90,0.2951,0
153,0.4201,0.10,0.5568,0.40,0.8788,0.90,0.2967,0
154,0.4252,0.10,0.5563,0.40,0.8788,0.90,0.2960,0
155,0.4243,0.10,0.5559,0.40,0.8789,0.90,0.3002,0
156,0.4233,0.10,0.5554,0.40,0.8786,0.90,0.3018,0
157,0.4223,0.10,0.5549,0.40,0.8782,0.90,0.3005,0
158,0.4213,0.10,0.5545,0.40,0.8783,0.90,0.3030,0
159,0.4265,0.10,0.5540,0.40,0.8783,0.90,0.3023,0
160,0.4255,0.10,0.5535,0.40,0.8784,0.90,0.2995,0
161,0.4245,0.10,0.5531,0.40,0.8785,0.90,0.2998,0
162,0.4236,0.10,0.5567,0.40,0.8785,0.90,0.3007,0
163,0.4226,0.10,0.5562,0.40,0.8786,0.90,0.2993,0
164,0.4277,0.10,0.5597,0.40,0.8783,0.90,0.3004,0
165,0.4328,0.10,0.5592,0.40,0.8783,0.90,0.2998,0
166,0.4378,0.10,0.5588,0.40,0.8780,0.90,0.3013,0
167,0.4427,0.10,0.5583,0.40,0.8776,0.90,0.3007,0
168,0.4417,0.10,0.5578,0.40,0.8777,0.90,0.3015,0
169,0.4407,0.10,0.5613,0.40,0.8778,0.90,0.3017,0
170,0.4456,0.10,0.5648,0.40,0.8778,0.90,0.3019,0
171,0.4446,0.10,0.5643,0.40,0.8779,0.90,0.3036,0
172,0.4435,0.10,0.5638,0.40,0.8776,0.90,0.3032,0
173,0.4425,0.10,0.5633,0.40,0.8772,0.90,0.3040,0
174,0.4474,0.10,0.5628,0.40,0.8773,0.90,0.3042,0
175,0.4463,0.10,0.5662,0.40,0.8774,0.90,0.3056,0
176,0.4512,0.10,0.5658,0.40,0.8775,0.90,0.3064,0
177,0.4501,0.10,0.5653,0.40,0.8775,0.90,0.3074,0
178,0.4491,0.10,0.5648,0.40,0.8776,0.90,0.3075,0
179,0.4539,0.10,0.5643,0.40,0.8773,0.90,0.3089,0
180,0.4528,0.10,0.5638,0.40,0.8773,0.90,0.3091,0
181,0.4576,0.10,0.5633,0.40,0.8774,0.90,0.3091,0
182,0.4565,0.10,0.5628,0.40,0.8775,0.90,0.3092,0
183,0.4555,0.10,0.5623,0.40,0.8775,0.90,0.3092,0
184,0.4602,0.10,0.5618,0.40,0.8772,0.90,0.3080,0
185,0.4591,0.10,0.5613,0.40,0.8773,0.90,0.3074,0
186,0.4580,0.10,0.5648,0.40,0.8773,0.90,0.3095,0
187,0.4570,0.10,0.5682,0.40,0.8774,0.90,0.3077,0
188,0.4617,0.10,0.5677,0.40,0.8775,0.90,0.3072,0
189,0.4663,0.10,0.5672,0.40,0.8775,0.90,0.3072,0
190,0.4709,0.10,0.5667,0.40,0.8772,0.90,0.3080,0
191,0.4755,0.10,0.5701,0.40,0.8769,0.90,0.3074,0
192,0.4800,0.10,0.5735,0.40,0.8766,0.90,0.3062,0
193,0.4788,0.10,0.5729,0.40,0.8766,0.90,0.3077,0
194,0.4833,0.10,0.5763,0.40,0.8763,0.90,0.3098,0
195,0.4821,0.10,0.5757,0.40,0.8764,0.90,0.3124,0
196,0.4810,0.10,0.5752,0.40,0.8761,0.90,0.3107,0
197,0.4854,0.10,0.5747,0.40,0.8761,0.90,0.3114,0
198,0.4843,0.10,0.5742,0.40,0.8762,0.90,0.3127,0
199,0.4831,0.10,0.5775,0.40,0.8763,0.90,0.3140,0
200,0.4820,0.10,0.5769,0.40,0.8763,0.90,0.3147,0
201,0.4864,0.10,0.5802,0.40,0.8764,0.90,0.3160,0
202,0.4907,0.10,0.5835,0.40,0.8765,0.90,0.3198,0
203,0.4896,0.10,0.5867,0.40,0.8766,0.90,0.3217,0
204,0.4884,0.10,0.5898,0.40,0.8766,0.90,0.3218,0
205,0.4872,0.10,0.5892,0.40,0.8767,0.90,0.3212,0
206,0.4916,0.10,0.5924,0.40,0.8768,0.90,0.3212,0
207,0.4959,0.10,0.5955,0.40,0.8768,0.90,0.3237,0
208,0.5001,0.10,0.5949,0.40,0.8765,0.90,0.3225,0
209,0.4989,0.10,0.5943,0.40,0.8766,0.90,0.3232,0
210,0.4977,0.10,0.5937,0.40,0.8767,0.90,0.3268,0
211,0.5020,0.10,0.5931,0.40,0.8767,0.90,0.3262,0
212,0.5008,0.10,0.5962,0.40,0.8768,0.90,0.3257,0
213,0.4996,0.10,0.5993,0.40,0.8765,0.90,0.3257,0
214,0.4984,0.10,0.5987,0.40,0.8765,0.90,0.3258,0
215,0.4972,0.10,0.5981,0.40,0.8766,0.90,0.3241,0
216,0.5014,0.10,0.6011,0.40,0.8767,0.90,0.3253,0
217,0.5056,0.10,0.6005,0.40,0.8764,0.90,0.3253,0
218,0.5044,0.10,0.5999,0.40,0.8764,0.90,0.3282,0
219,0.5085,0.10,0.5993,0.40,0.8765,0.90,0.3293,0
220,0.5126,0.10,0.6023,0.40,0.8762,0.90,0.3305,0
221,0.5114,0.10,0.6017,0.40,0.8759,0.90,0.3311,0
222,0.5154,0.10,0.6011,0.40,0.8760,0.90,0.3333,0
223,0.5142,0.10,0.6005,0.40,0.8760,0.90,0.3333,0
224,0.5130,0.10,0.6035,0.40,0.8761,0.90,0.3328,0
225,0.5170,0.10,0.6029,0.40,0.8758,0.90,0.3322,0
226,0.5157,0.10,0.6023,0.40,0.8755,0.90,0.3328,0
227,0.5198,0.10,0.6016,0.40,0.8755,0.90,0.3339,0
228,0.5237,0.10,0.6046,0.40,0.8752,0.90,0.3322,0
229,0.5225,0.10,0.6076,0.40,0.8753,0.90,0.3317,0
230,0.5212,0.10,0.6069,0.40,0.8754,0.90,0.3339,0
231,0.5251,0.10,0.6099,0.40,0.8751,0.90,0.3350,0
232,0.5290,0.10,0.6127,0.40,0.8748,0.90,0.3372,0
233,0.5277,0.10,0.6121,0.40,0.8749,0.90,0.3393,0
234,0.5316,0.10,0.6150,0.40,0.8746,0.90,0.3415,0
235,0.5303,0.10,0.6178,0.40,0.8746,0.90,0.3452,0
236,0.5341,0.10,0.6171,0.40,0.8747,0.90,0.3462,0
237,0.5328,0.10,0.6165,0.40,0.8748,0.90,0.3457,0
238,0.5315,0.10,0.6158,0.40,0.8745,0.90,0.3457,0
239,0.5303,0.10,0.6152,0.40,0.8746,0.90,0.3446,0
240,0.5290,0.10,0.6180,0.40,0.8743,0.90,0.3445,0
241,0.5328,0.10,0.6173,0.40,0.8740,0.90,0.3439,0
242,0.5366,0.10,0.6201,0.40,0.8737,0.90,0.3434,0
243,0.5404,0.10,0.6195,0.40,0.8738,0.90,0.3433,0
244,0.5441,0.10,0.6222,0.40,0.8735,0.90,0.3438,0
245,0.5428,0.10,0.6216,0.40,0.8736,0.90,0.3448,0
246,0.5414,0.10,0.6209,0.40,0.8733,0.90,0.3443,0
247,0.5401,0.10,0.6202,0.40,0.8734,0.90,0.3427,0
248,0.5388,0.10,0.6196,0.40,0.8734,0.90,0.3421,0
249,0.5375,0.10,0.6189,0.40,0.8732,0.90,0.3416,0
250,0.5362,0.10,0.6217,0.40,0.8732,0.90,0.3447,0
251,0.5349,0.10,0.6244,0.40,0.8733,0.90,0.3462,0
252,0.5386,0.10,0.6238,0.40,0.8730,0.90,0.3456,0
253,0.5424,0.10,0.6265,0.40,0.8731,0.90,0.3456,0
254,0.5461,0.10,0.6258,0.40,0.8732,0.90,0.3471,0
255,0.5447,0.10,0.6285,0.40,0.8729,0.90,0.3501,0
256,0.5434,0.10,0.6278,0.40,0.8730,0.90,0.3501,0
257,0.5421,0.10,0.6271,0.40,0.8731,0.90,0.3505,0
258,0.5407,0.10,0.6264,0.40,0.8732,0.90,0.3514,0
259,0.5394,0.10,0.6258,0.40,0.8732,0.90,0.3534,0
260,0.5431,0.10,0.6251,0.40,0.8730,0.90,0.3558,0
261,0.5468,0.10,0.6244,0.40,0.8731,0.90,0.3576,0
262,0.5455,0.10,0.6237,0.40,0.8731,0.90,0.3585,0
263,0.5441,0.10,0.6265,0.40,0.8732,0.90,0.3595,0
264,0.5478,0.10,0.6258,0.40,0.8733,0.90,0.3604,0
265,0.5514,0.10,0.6285,0.40,0.8734,0.90,0.3623,0
266,0.5550,0.10,0.6278,0.40,0.8735,0.90,0.3627,0
267,0.5586,0.10,0.6304,0.40,0.8735,0.90,0.3650,0
268,0.5621,0.10,0.6298,0.40,0.8736,0.90,0.3639,0
269,0.5607,0.10,0.6291,0.40,0.8737,0.90,0.3628,0
270,0.5593,0.10,0.6317,0.40,0.8738,0.90,0.3647,0
271,0.5579,0.10,0.6310,0.40,0.8735,0.90,0.3651,0
272,0.5565,0.10,0.6336,0.40,0.8732,0.90,0.3660,0
273,0.5601,0.10,0.6362,0.40,0.8729,0.90,0.3668,0
274,0.5587,0.10,0.6355,0.40,0.8730,0.90,0.3677,0
275,0.5622,0.10,0.6381,0.40,0.8727,0.90,0.3671,0
276,0.5656,0.10,0.6407,0.40,0.8728,0.90,0.3665,0
277,0.5642,0.10,0.6399,0.40,0.8725,0.90,0.3665,0
278,0.5677,0.10,0.6392,0.40,0.8726,0.90,0.3654,0
279,0.5663,0.10,0.6385,0.40,0.8727,0.90,0.3663,0
280,0.5697,0.10,0.6378,0.40,0.8728,0.90,0.3672,0
281,0.5730,0.10,0.6403,0.40,0.8729,0.90,0.3699,0
282,0.5716,0.10,0.6428,0.40,0.8726,0.90,0.3699,0
283,0.5750,0.10,0.6453,0.40,0.8727,0.90,0.3710,0
284,0.5735,0.10,0.6446,0.40,0.8724,0.90,0.3727,0
285,0.5721,0.10,0.6439,0.40,0.8725,0.90,0.3745,0
286,0.5707,0.10,0.6431,0.40,0.8726,0.90,0.3748,0
287,0.5740,0.10,0.6424,0.40,0.8723,0.90,0.3757,0
288,0.5726,0.10,0.6449,0.40,0.8724,0.90,0.3777,0
289,0.5759,0.10,0.6442,0.40,0.8725,0.90,0.3795,0
290,0.5792,0.10,0.6434,0.40,0.8725,0.90,0.3806,0
291,0.5778,0.10,0.6459,0.40,0.8723,0.90,0.3826,0
292,0.5811,0.10,0.6452,0.40,0.8720,0.90,0.3826,0
293,0.5796,0.10,0.6444,0.40,0.8721,0.90,0.3843,0
294,0.5782,0.10,0.6469,0.40,0.8722,0.90,0.3836,0
295,0.5814,0.10,0.6462,0.40,0.8723,0.90,0.3844,0
296,0.5800,0.10,0.6454,0.40,0.8723,0.90,0.3858,0
297,0.5786,0.10,0.6447,0.40,0.8724,0.90,0.3851,0
298,0.5818,0.10,0.6471,0.40,0.8725,0.90,0.3859,0
299,0.5850,0.10,0.6464,0.40,0.8722,0.90,0.3865,0
300,0.5836,0.10,0.6457,0.40,0.8723,0.90,0.3855,0
301,0.5868,0.10,0.6481,0.40,0.8724,0.90,0.3858,0
302,0.5853,0.10,0.6474,0.40,0.8725,0.90,0.3853,0
303,0.5839,0.10,0.6466,0.40,0.8726,0.90,0.3861,0
304,0.5871,0.10,0.6491,0.40,0.8723,0.90,0.3861,0
305,0.5902,0.10,0.6483,0.40,0.8724,0.90,0.3864,0
306,0.5933,0.10,0.6476,0.40,0.8721,0.90,0.3854,0
307,0.5964,0.10,0.6468,0.40,0.8722,0.90,0.3870,0
308,0.5949,0.10,0.6493,0.40,0.8723,0.90,0.3873,0
309,0.5980,0.10,0.6517,0.40,0.8720,0.90,0.3873,0
310,0.6010,0.10,0.6541,0.40,0.8717,0.90,0.3873,0
311,0.5995,0.10,0.6564,0.40,0.8718,0.90,0.3881,0
312,0.6025,0.10,0.6556,0.40,0.8716,0.90,0.3889,0
313,0.6010,0.10,0.6549,0.40,0.8717,0.90,0.3884,0
314,0.5995,0.10,0.6541,0.40,0.8714,0.90,0.3902,0
315,0.5980,0.10,0.6533,0.40,0.8711,0.90,0.3916,0
316,0.5965,0.10,0.6557,0.40,0.8712,0.90,0.3926,0
317,0.5950,0.10,0.6549,0.40,0.8713,0.90,0.3929,0
318,0.5935,0.10,0.6542,0.40,0.8714,0.90,0.3932,0
319,0.5921,0.10,0.6565,0.40,0.8715,0.90,0.3942,0
320,0.5906,0.10,0.6558,0.40,0.8716,0.90,0.3940,0
321,0.5891,0.10,0.6581,0.40,0.8713,0.90,0.3938,0
322,0.5876,0.10,0.6604,0.40,0.8711,0.90,0.3940,0
323,0.5908,0.10,0.6596,0.40,0.8711,0.90,0.3930,0
324,0.5893,0.10,0.6619,0.40,0.8709,0.90,0.3921,0
325,0.5878,0.10,0.6641,0.40,0.8710,0.90,0.3918,0
326,0.5910,0.10,0.6664,0.40,0.8711,0.90,0.3948,0
327,0.5941,0.10,0.6656,0.40,0.8708,0.90,0.3943,0
328,0.5926,0.10,0.6648,0.40,0.8709,0.90,0.3941,0
329,0.5911,0.10,0.6670,0.40,0.8706,0.90,0.3949,0
330,0.5942,0.10,0.6692,0.40,0.8707,0.90,0.3949,0
331,0.5928,0.10,0.6684,0.40,0.8705,0.90,0.3971,0
332,0.5913,0.10,0.6676,0.40,0.8706,0.90,0.3961,0
333,0.5898,0.10,0.6668,0.40,0.8707,0.90,0.3981,0
334,0.5883,0.10,0.6660,0.40,0.8708,0.90,0.3976,0
335,0.5869,0.10,0.6682,0.40,0.8708,0.90,0.3971,0
336,0.5854,0.10,0.6704,0.40,0.8709,0.90,0.3971,0
337,0.5840,0.10,0.6725,0.40,0.8707,0.90,0.3974,0
338,0.5825,0.10,0.6747,0.40,0.8704,0.90,0.3995,0
339,0.5811,0.10,0.6738,0.40,0.8705,0.90,0.3993,0
340,0.5796,0.10,0.6730,0.40,0.8706,0.90,0.3995,0
341,0.5782,0.10,0.6722,0.40,0.8707,0.90,0.3998,0
342,0.5814,0.10,0.6743,0.40,0.8708,0.90,0.4005,0
343,0.5800,0.10,0.6764,0.40,0.8705,0.90,0.4000,0
344,0.5832,0.10,0.6756,0.40,0.8706,0.90,0.4009,0
345,0.5864,0.10,0.6748,0.40,0.8707,0.90,0.4000,0
346,0.5896,0.10,0.6740,0.40,0.8708,0.90,0.4009,0
347,0.5927,0.10,0.6731,0.40,0.8709,0.90,0.4005,0
348,0.5958,0.10,0.6753,0.40,0.8710,0.90,0.4007,0
349,0.5943,0.10,0.6744,0.40,0.8711,0.90,0.4021,0
350,0.5928,0.10,0.6736,0.40,0.8708,0.90,0.4023,0
351,0.5914,0.10,0.6757,0.40,0.8709,0.90,0.4030,0
352,0.5945,0.10,0.6778,0.40,0.8710,0.90,0.4044,0
353,0.5930,0.10,0.6799,0.40,0.8707,0.90,0.4058,0
354,0.5915,0.10,0.6819,0.40,0.8705,0.90,0.4053,0
355,0.5900,0.10,0.6811,0.40,0.8706,0.90,0.4053,0
356,0.5886,0.10,0.6802,0.40,0.8703,0.90,0.4062,0
357,0.5917,0.10,0.6823,0.40,0.8704,0.90,0.4064,0
358,0.5902,0.10,0.6814,0.40,0.8705,0.90,0.4062,0
359,0.5887,0.10,0.6806,0.40,0.8703,0.90,0.4064,0
360,0.5873,0.10,0.6797,0.40,0.8700,0.90,0.4077,0
361,0.5904,0.10,0.6789,0.40,0.8698,0.90,0.4077,0
362,0.5890,0.10,0.6781,0.40,0.8699,0.90,0.4092,0
363,0.5875,0.10,0.6772,0.40,0.8696,0.90,0.4092,0
364,0.5906,0.10,0.6793,0.40,0.8694,0.90,0.4099,0
365,0.5892,0.10,0.6785,0.40,0.8692,0.90,0.4076,0
366,0.5877,0.10,0.6805,0.40,0.8692,0.90,0.4072,0
367,0.5862,0.10,0.6826,0.40,0.8693,0.90,0.4069,0
368,0.5848,0.10,0.6817,0.40,0.8694,0.90,0.4071,0
369,0.5833,0.10,0.6837,0.40,0.8695,0.90,0.4067,0
370,0.5865,0.10,0.6829,0.40,0.8696,0.90,0.4086,0
371,0.5897,0.10,0.6820,0.40,0.8697,0.90,0.4082,0
372,0.5928,0.10,0.6812,0.40,0.8698,0.90,0.4095,0
373,0.5913,0.10,0.6803,0.40,0.8699,0.90,0.4103,0
374,0.5899,0.10,0.6824,0.40,0.8700,0.90,0.4116,0
375,0.5884,0.10,0.6815,0.40,0.8697,0.90,0.4131,0
376,0.5869,0.10,0.6807,0.40,0.8695,0.90,0.4129,0
377,0.5855,0.10,0.6798,0.40,0.8696,0.90,0.4135,0
378,0.5840,0.10,0.6790,0.40,0.8697,0.90,0.4141,0
379,0.5826,0.10,0.6782,0.40,0.8698,0.90,0.4148,0
380,0.5858,0.10,0.6773,0.40,0.8699,0.90,0.4145,0
381,0.5889,0.10,0.6765,0.40,0.8700,0.90,0.4138,0
382,0.5921,0.10,0.6786,0.40,0.8700,0.90,0.4151,0
383,0.5906,0.10,0.6806,0.40,0.8701,0.90,0.4148,0
384,0.5891,0.10,0.6798,0.40,0.8702,0.90,0.4167,0
385,0.5877,0.10,0.6818,0.40,0.8700,0.90,0.4168,0
