iteration,episode,action,reward,carol_help_alice_regret,carol_decline_alice_regret,carol_reciprocate_alice_regret
86,9,carol_reciprocate_alice,0.2000,2.3230,-20.9919,12.4666
87,9,carol_decline_alice,0.1000,2.4957,-20.9919,12.7519
88,9,carol_reciprocate_alice,0.5000,2.2685,-21.5080,12.7519
89,9,carol_decline_alice,0.1000,2.4412,-21.5080,13.0405
90,9,carol_help_alice,0.2000,2.4412,-21.7205,13.2291
91,10,carol_reciprocate_alice,0.5000,2.2108,-22.2330,13.2291
92,10,carol_decline_alice,0.1000,2.3803,-22.2330,13.5208
93,10,carol_decline_alice,0.1000,2.5499,-22.2330,13.8124
94,10,carol_reciprocate_alice,0.2000,2.6194,-22.4389,13.8124
95,10,carol_decline_alice,0.1000,2.7890,-22.4389,14.0989
96,10,carol_decline_alice,0.1000,2.9586,-22.4389,14.3854
97,10,carol_reciprocate_alice,0.5000,2.7281,-22.9389,14.3854
98,10,carol_reciprocate_alice,0.2000,2.7977,-23.1389,14.3854
99,10,carol_reciprocate_alice,0.5000,2.5673,-23.6389,14.3854
100,10,carol_help_alice,0.2000,2.5673,-23.8389,14.5729
101,11,carol_reciprocate_alice,0.5000,2.3339,-24.3389,14.5729
102,11,carol_decline_alice,-0.3000,2.9006,-24.3389,15.2631
103,11,carol_decline_alice,0.1000,3.0673,-24.3389,15.5534
104,11,carol_help_alice,0.2000,3.0673,-24.5441,15.7436
105,11,carol_decline_alice,0.1000,3.2313,-24.5441,16.0339
106,11,carol_reciprocate_alice,0.5000,2.9953,-25.0467,16.0339
107,11,carol_reciprocate_alice,0.2000,3.0593,-25.2493,16.0339
108,11,carol_decline_alice,0.1000,3.2233,-25.2493,16.3222
109,11,carol_decline_alice,0.1000,3.3873,-25.2493,16.6106
110,11,carol_reciprocate_alice,0.2000,3.4513,-25.4468,16.6106
111,12,carol_reciprocate_alice,0.2000,3.5153,-25.6444,16.6106
112,12,carol_help_alice,0.2000,3.5153,-25.8420,16.7906
113,12,carol_decline_alice,0.1000,3.6768,-25.8420,17.0706
114,12,carol_decline_alice,0.1000,3.8384,-25.8420,17.3506
115,12,carol_decline_alice,0.1000,3.9999,-25.8420,17.6306
116,12,carol_help_alice,0.2000,3.9999,-26.0329,17.8106
117,12,carol_decline_alice,-0.3000,4.5591,-26.0329,18.4906
118,12,carol_decline_alice,-0.3000,5.1184,-26.0329,19.1706
119,12,carol_help_alice,0.2000,5.1184,-26.2372,19.3506
120,12,carol_decline_alice,-0.3000,5.6756,-26.2372,20.0306
121,13,carol_help_alice,0.2000,5.6756,-26.4479,20.2106
122,13,carol_reciprocate_alice,0.2000,5.7307,-26.6585,20.2106
123,13,carol_decline_alice,0.1000,5.8859,-26.6585,20.4867
124,13,carol_decline_alice,-0.3000,6.4411,-26.6585,21.1628
125,13,carol_reciprocate_alice,0.2000,6.4962,-26.8728,21.1628
126,13,carol_help_alice,0.2000,6.4962,-27.0871,21.3351
127,13,carol_help_alice,0.2000,6.4962,-27.3013,21.5075
128,13,carol_help_alice,0.6000,6.4962,-27.9156,21.2798
129,13,carol_reciprocate_alice,0.2000,6.5587,-28.1299,21.2798
130,13,carol_reciprocate_alice,0.2000,6.6212,-28.3442,21.2798
131,14,carol_reciprocate_alice,0.5000,6.3837,-28.8585,21.2798
132,14,carol_reciprocate_alice,0.5000,6.1462,-29.3728,21.2798
133,14,carol_reciprocate_alice,0.5000,5.9087,-29.8871,21.2798
134,14,carol_help_alice,0.2000,5.9087,-30.1013,21.4529
135,14,carol_reciprocate_alice,0.5000,5.6693,-30.6156,21.4529
136,14,carol_decline_alice,0.1000,5.8300,-30.6156,21.7284
137,14,carol_help_alice,0.6000,5.8300,-31.2276,21.5038
138,14,carol_reciprocate_alice,0.5000,5.6005,-31.7396,21.5038
139,14,carol_reciprocate_alice,0.2000,5.6711,-31.9516,21.5038
140,14,carol_reciprocate_alice,0.5000,5.4417,-32.4636,21.5038
141,15,carol_help_alice,0.2000,5.4417,-32.6756,21.6806
142,15,carol_decline_alice,0.1000,5.6103,-32.6756,21.9574
143,15,carol_help_alice,0.6000,5.6103,-33.2854,21.7342
144,15,carol_reciprocate_alice,0.2000,5.6881,-33.4952,21.7342
145,15,carol_help_alice,0.2000,5.6881,-33.7050,21.9079
146,15,carol_decline_alice,-0.3000,6.2637,-33.7050,22.5816
147,15,carol_help_alice,0.2000,6.2637,-33.9204,22.7552
148,15,carol_decline_alice,0.1000,6.4374,-33.9204,23.0289
149,15,carol_reciprocate_alice,0.2000,6.5111,-34.1336,23.0289
150,15,carol_decline_alice,0.1000,6.6848,-34.1336,23.2996
151,16,carol_decline_alice,0.1000,6.8585,-34.1336,23.5703
152,16,carol_reciprocate_alice,0.2000,6.9322,-34.3427,23.5703
153,16,carol_reciprocate_alice,0.2000,7.0058,-34.5518,23.5703
154,16,carol_help_alice,0.2000,7.0058,-34.7609,23.7353
155,16,carol_decline_alice,0.1000,7.1776,-34.7609,24.0003
156,16,carol_reciprocate_alice,0.2000,7.2494,-34.9681,24.0003
157,16,carol_help_alice,0.6000,7.2494,-35.5752,23.7626
158,16,carol_reciprocate_alice,0.2000,7.3294,-35.7823,23.7626
159,16,carol_help_alice,0.2000,7.3294,-35.9895,23.9223
160,16,carol_help_alice,0.6000,7.3294,-36.5966,23.6819
161,17,carol_reciprocate_alice,0.5000,7.1152,-37.1038,23.6819
162,17,carol_decline_alice,-0.3000,7.7009,-37.1038,24.3439
163,17,carol_decline_alice,0.1000,7.8866,-37.1038,24.6058
164,17,carol_help_alice,0.6000,7.8866,-37.7141,24.3677
165,17,carol_reciprocate_alice,0.2000,7.9796,-37.9245,24.3677
166,17,carol_decline_alice,0.1000,8.1726,-37.9245,24.6270
167,17,carol_reciprocate_alice,0.2000,8.2656,-38.1329,24.6270
168,17,carol_help_alice,0.2000,8.2656,-38.3414,24.7840
169,17,carol_reciprocate_alice,0.2000,8.3566,-38.5499,24.7840
170,17,carol_reciprocate_alice,0.2000,8.4475,-38.7584,24.7840
171,18,carol_reciprocate_alice,0.5000,8.2384,-39.2668,24.7840
172,18,carol_reciprocate_alice,0.5000,8.0293,-39.7753,24.7840
173,18,carol_help_alice,0.6000,8.0293,-40.3838,24.5405
174,18,carol_decline_alice,-0.3000,8.6271,-40.3838,25.1970
175,18,carol_help_alice,0.2000,8.6271,-40.5971,25.3535
176,18,carol_decline_alice,0.1000,8.8227,-40.5971,25.6100
177,18,carol_decline_alice,0.1000,9.0184,-40.5971,25.8666
178,18,carol_reciprocate_alice,0.5000,8.8140,-41.1068,25.8666
179,18,carol_reciprocate_alice,0.2000,8.9097,-41.3165,25.8666
180,18,carol_decline_alice,0.1000,9.1053,-41.3165,26.1229
181,19,carol_decline_alice,0.1000,9.3010,-41.3165,26.3792
182,19,carol_help_alice,0.2000,9.3010,-41.5227,26.5356
183,19,carol_help_alice,0.2000,9.3010,-41.7290,26.6919
184,19,carol_reciprocate_alice,0.5000,9.0926,-42.2352,26.6919
185,19,carol_reciprocate_alice,0.2000,9.1843,-42.4415,26.6919
186,19,carol_decline_alice,0.1000,9.3760,-42.4415,26.9481
187,19,carol_reciprocate_alice,0.5000,9.1676,-42.9461,26.9481
188,19,carol_help_alice,0.2000,9.1676,-43.1507,27.1062
189,19,carol_decline_alice,-0.3000,9.7574,-43.1507,27.7643
190,19,carol_decline_alice,0.1000,9.9472,-43.1507,28.0224
191,20,carol_decline_alice,0.1000,10.1370,-43.1507,28.2805
192,20,carol_reciprocate_alice,0.2000,10.2268,-43.3566,28.2805
193,20,carol_help_alice,0.6000,10.2268,-43.9625,28.0365
194,20,carol_decline_alice,0.1000,10.4228,-43.9625,28.2925
195,20,carol_reciprocate_alice,0.5000,10.2188,-44.4668,28.2925
196,20,carol_help_alice,0.2000,10.2188,-44.6712,28.4504
197,20,carol_decline_alice,0.1000,10.4129,-44.6712,28.7083
198,20,carol_help_alice,0.6000,10.4129,-45.2740,28.4662
199,20,carol_decline_alice,0.1000,10.6129,-45.2740,28.7241
200,20,carol_reciprocate_alice,0.2000,10.7129,-45.4754,28.7241
201,21,carol_help_alice,0.2000,10.7129,-45.6768,28.8799
202,21,carol_reciprocate_alice,0.2000,10.8111,-45.8782,28.8799
203,21,carol_help_alice,0.2000,10.8111,-46.0797,29.0338
204,21,carol_help_alice,0.6000,10.8111,-46.6811,28.7876
205,21,carol_reciprocate_alice,0.2000,10.9129,-46.8825,28.7876
206,21,carol_decline_alice,0.1000,11.1147,-46.8825,29.0395
207,21,carol_reciprocate_alice,0.2000,11.2165,-47.0825,29.0395
208,21,carol_help_alice,0.6000,11.2165,-47.6825,28.7895
209,21,carol_decline_alice,0.1000,11.4237,-47.6825,29.0395
210,21,carol_reciprocate_alice,0.2000,11.5308,-47.8811,29.0395
211,22,carol_decline_alice,-0.3000,12.1379,-47.8811,29.6877
212,22,carol_reciprocate_alice,0.5000,11.9451,-48.3838,29.6877
213,22,carol_help_alice,0.2000,11.9451,-48.5865,29.8377
214,22,carol_decline_alice,0.1000,12.1503,-48.5865,30.0877
215,22,carol_decline_alice,0.1000,12.3556,-48.5865,30.3377
216,22,carol_reciprocate_alice,0.5000,12.1609,-49.0865,30.3377
217,22,carol_help_alice,0.2000,12.1609,-49.2865,30.4895
218,22,carol_help_alice,0.2000,12.1609,-49.4865,30.6413
219,22,carol_reciprocate_alice,0.5000,11.9626,-49.9865,30.6413
220,22,carol_help_alice,0.2000,11.9626,-50.1865,30.7949
221,23,carol_decline_alice,0.1000,12.1626,-50.1865,31.0484
222,23,carol_help_alice,0.2000,12.1626,-50.3852,31.2020
223,23,carol_help_alice,0.2000,12.1626,-50.5839,31.3556
224,23,carol_reciprocate_alice,0.5000,11.9593,-51.0826,31.3556
225,23,carol_decline_alice,-0.3000,12.5561,-51.0826,32.0109
226,23,carol_decline_alice,-0.3000,13.1529,-51.0826,32.6662
227,23,carol_decline_alice,0.1000,13.3497,-51.0826,32.9215
228,23,carol_reciprocate_alice,0.2000,13.4464,-51.2876,32.9215
229,23,carol_reciprocate_alice,0.2000,13.5432,-51.4926,32.9215
230,23,carol_decline_alice,0.1000,13.7400,-51.4926,33.1732
231,24,carol_decline_alice,-0.3000,14.3368,-51.4926,33.8249
232,24,carol_decline_alice,0.1000,14.5335,-51.4926,34.0766
233,24,carol_reciprocate_alice,0.5000,14.3303,-51.9986,34.0766
234,24,carol_reciprocate_alice,0.5000,14.1271,-52.5047,34.0766
235,24,carol_help_alice,0.2000,14.1271,-52.7107,34.2317
236,24,carol_decline_alice,-0.3000,14.7223,-52.7107,34.8867
237,24,carol_reciprocate_alice,0.2000,14.8176,-52.9202,34.8867
238,24,carol_reciprocate_alice,0.5000,14.6128,-53.4297,34.8867
239,24,carol_decline_alice,-0.3000,15.2080,-53.4297,35.5417
240,24,carol_reciprocate_alice,0.5000,15.0033,-53.9427,35.5417
241,25,carol_reciprocate_alice,0.2000,15.0985,-54.1556,35.5417
242,25,carol_help_alice,0.6000,15.0985,-54.7686,35.2965
243,25,carol_reciprocate_alice,0.2000,15.1985,-54.9815,35.2965
244,25,carol_decline_alice,0.1000,15.3985,-54.9815,35.5497
245,25,carol_decline_alice,-0.3000,15.9985,-54.9815,36.2029
246,25,carol_help_alice,0.2000,15.9985,-55.1964,36.3561
247,25,carol_decline_alice,-0.3000,16.5970,-55.1964,37.0093
248,25,carol_reciprocate_alice,0.5000,16.3954,-55.7146,37.0093
249,25,carol_help_alice,0.2000,16.3954,-55.9328,37.1640
250,25,carol_help_alice,0.6000,16.3954,-56.5510,36.9188
251,26,carol_help_alice,0.6000,16.3954,-57.1692,36.6735
252,26,carol_decline_alice,0.1000,16.6013,-57.1692,36.9282
253,26,carol_reciprocate_alice,0.5000,16.4072,-57.6860,36.9282
254,26,carol_decline_alice,-0.3000,17.0131,-57.6860,37.5845
255,26,carol_decline_alice,0.1000,17.2190,-57.6860,37.8407
256,26,carol_decline_alice,0.1000,17.4248,-57.6860,38.0970
257,26,carol_help_alice,0.2000,17.4248,-57.9034,38.2532
258,26,carol_decline_alice,-0.3000,18.0292,-57.9034,38.9095
259,26,carol_decline_alice,0.1000,18.2335,-57.9034,39.1657
260,26,carol_reciprocate_alice,0.2000,18.3379,-58.1226,39.1657
261,27,carol_decline_alice,0.1000,18.5422,-58.1226,39.4204
262,27,carol_help_alice,0.2000,18.5422,-58.3405,39.5750
263,27,carol_help_alice,0.2000,18.5422,-58.5583,39.7297
264,27,carol_decline_alice,0.1000,18.7436,-58.5583,39.9843
265,27,carol_decline_alice,0.1000,18.9451,-58.5583,40.2389
266,27,carol_help_alice,0.6000,18.9451,-59.1738,39.9936
267,27,carol_reciprocate_alice,0.5000,18.7506,-59.6893,39.9936
268,27,carol_reciprocate_alice,0.2000,18.8562,-59.9047,39.9936
269,27,carol_reciprocate_alice,0.2000,18.9617,-60.1202,39.9936
270,27,carol_reciprocate_alice,0.5000,18.7673,-60.6357,39.9936
271,28,carol_reciprocate_alice,0.5000,18.5728,-61.1511,39.9936
272,28,carol_decline_alice,0.1000,18.7784,-61.1511,40.2495
273,28,carol_decline_alice,0.1000,18.9839,-61.1511,40.5053
274,28,carol_reciprocate_alice,0.5000,18.7895,-61.6643,40.5053
275,28,carol_decline_alice,0.1000,18.9951,-61.6643,40.7626
276,28,carol_decline_alice,0.1000,19.2006,-61.6643,41.0199
277,28,carol_reciprocate_alice,0.5000,19.0062,-62.1752,41.0199
278,28,carol_reciprocate_alice,0.5000,18.8117,-62.6860,41.0199
279,28,carol_decline_alice,0.1000,19.0173,-62.6860,41.2799
280,28,carol_help_alice,0.2000,19.0173,-62.8958,41.4399
281,29,carol_reciprocate_alice,0.5000,18.8214,-63.4057,41.4399
282,29,carol_decline_alice,0.1000,19.0255,-63.4057,41.7012
283,29,carol_help_alice,0.2000,19.0255,-63.6144,41.8625
284,29,carol_help_alice,0.6000,19.0255,-64.2231,41.6239
285,29,carol_reciprocate_alice,0.5000,18.8322,-64.7319,41.6239
286,29,carol_help_alice,0.6000,18.8322,-65.3406,41.3865
287,29,carol_decline_alice,-0.3000,19.4427,-65.3406,42.0491
288,29,carol_decline_alice,0.1000,19.6532,-65.3406,42.3117
289,29,carol_decline_alice,0.1000,19.8637,-65.3406,42.5743
290,29,carol_reciprocate_alice,0.2000,19.9743,-65.5500,42.5743
291,30,carol_help_alice,0.2000,19.9743,-65.7595,42.7354
292,30,carol_reciprocate_alice,0.2000,20.0834,-65.9689,42.7354
293,30,carol_reciprocate_alice,0.5000,19.8925,-66.4783,42.7354
294,30,carol_help_alice,0.2000,19.8925,-66.6878,42.8964
295,30,carol_reciprocate_alice,0.5000,19.7001,-67.1972,42.8964
296,30,carol_decline_alice,0.1000,19.9078,-67.1972,43.1585
297,30,carol_decline_alice,0.1000,20.1155,-67.1972,43.4207
298,30,carol_reciprocate_alice,0.2000,20.2232,-67.4046,43.4207
299,30,carol_help_alice,0.6000,20.2232,-68.0120,43.1814
300,30,carol_help_alice,0.2000,20.2232,-68.2194,43.3421
301,31,carol_decline_alice,0.1000,20.4332,-68.2194,43.6028
302,31,carol_decline_alice,-0.3000,21.0432,-68.2194,44.2635
303,31,carol_help_alice,0.2000,21.0432,-68.4285,44.4243
304,31,carol_help_alice,0.2000,21.0432,-68.6376,44.5850
305,31,carol_decline_alice,0.1000,21.2505,-68.6376,44.8457
306,31,carol_help_alice,0.6000,21.2505,-69.2457,44.6064
307,31,carol_help_alice,0.2000,21.2505,-69.4538,44.7671
308,31,carol_help_alice,0.6000,21.2505,-70.0619,44.5278
309,31,carol_decline_alice,-0.3000,21.8635,-70.0619,45.1885
310,31,carol_reciprocate_alice,0.2000,21.9764,-70.2726,45.1885
311,32,carol_reciprocate_alice,0.5000,21.7894,-70.7834,45.1885
312,32,carol_decline_alice,-0.3000,22.4023,-70.7834,45.8491
313,32,carol_decline_alice,0.1000,22.6152,-70.7834,46.1096
314,32,carol_help_alice,0.2000,22.6152,-70.9956,46.2701
315,32,carol_help_alice,0.2000,22.6152,-71.2079,46.4306
316,32,carol_help_alice,0.6000,22.6152,-71.8202,46.1912
317,32,carol_decline_alice,-0.3000,23.2289,-71.8202,46.8517
318,32,carol_reciprocate_alice,0.5000,23.0425,-72.3350,46.8517
319,32,carol_help_alice,0.2000,23.0425,-72.5498,47.0134
320,32,carol_decline_alice,0.1000,23.2549,-72.5498,47.2752
321,33,carol_help_alice,0.2000,23.2549,-72.7636,47.4369
322,33,carol_decline_alice,-0.3000,23.8660,-72.7636,48.0987
323,33,carol_decline_alice,0.1000,24.0771,-72.7636,48.3604
324,33,carol_help_alice,0.2000,24.0771,-72.9788,48.5221
325,33,carol_reciprocate_alice,0.2000,24.1870,-73.1941,48.5221
326,33,carol_help_alice,0.2000,24.1870,-73.4093,48.6825
327,33,carol_decline_alice,0.1000,24.3957,-73.4093,48.9428
328,33,carol_help_alice,0.6000,24.3957,-74.0236,48.7032
329,33,carol_decline_alice,0.1000,24.6075,-74.0236,48.9635
330,33,carol_reciprocate_alice,0.2000,24.7193,-74.2369,48.9635
331,34,carol_help_alice,0.6000,24.7193,-74.8503,48.7225
332,34,carol_help_alice,0.2000,24.7193,-75.0636,48.8815
333,34,carol_help_alice,0.2000,24.7193,-75.2769,49.0404
334,34,carol_reciprocate_alice,0.5000,24.5318,-75.7903,49.0404
335,34,carol_decline_alice,0.1000,24.7443,-75.7903,49.3006
336,34,carol_decline_alice,0.1000,24.9568,-75.7903,49.5608
337,34,carol_reciprocate_alice,0.2000,25.0693,-76.0018,49.5608
338,34,carol_reciprocate_alice,0.2000,25.1818,-76.2132,49.5608
339,34,carol_help_alice,0.2000,25.1818,-76.4247,49.7183
340,34,carol_decline_alice,0.1000,25.3932,-76.4247,49.9758
341,35,carol_decline_alice,0.1000,25.6045,-76.4247,50.2333
342,35,carol_reciprocate_alice,0.2000,25.7159,-76.6344,50.2333
343,35,carol_help_alice,0.2000,25.7159,-76.8441,50.3895
344,35,carol_help_alice,0.6000,25.7159,-77.4537,50.1457
345,35,carol_decline_alice,-0.3000,26.3290,-77.4537,50.8019
346,35,carol_reciprocate_alice,0.2000,26.4421,-77.6657,50.8019
347,35,carol_reciprocate_alice,0.5000,26.2553,-78.1777,50.8019
348,35,carol_reciprocate_alice,0.2000,26.3684,-78.3897,50.8019
349,35,carol_decline_alice,0.1000,26.5815,-78.3897,51.0567
350,35,carol_reciprocate_alice,0.5000,26.3946,-78.9008,51.0567
351,36,carol_decline_alice,0.1000,26.6078,-78.9008,51.3127
352,36,carol_help_alice,0.2000,26.6078,-79.1111,51.4687
353,36,carol_reciprocate_alice,0.2000,26.7198,-79.3213,51.4687
354,36,carol_reciprocate_alice,0.5000,26.5318,-79.8316,51.4687
355,36,carol_help_alice,0.6000,26.5318,-80.4418,51.2246
356,36,carol_help_alice,0.2000,26.5318,-80.6520,51.3805
357,36,carol_help_alice,0.2000,26.5318,-80.8623,51.5364
358,36,carol_help_alice,0.2000,26.5318,-81.0725,51.6923
359,36,carol_decline_alice,0.1000,26.7433,-81.0725,51.9482
360,36,carol_decline_alice,0.1000,26.9549,-81.0725,52.2041
361,37,carol_decline_alice,0.1000,27.1664,-81.0725,52.4600
362,37,carol_reciprocate_alice,0.2000,27.2779,-81.2802,52.4600
363,37,carol_help_alice,0.2000,27.2779,-81.4879,52.6147
364,37,carol_help_alice,0.2000,27.2779,-81.6956,52.7694
365,37,carol_decline_alice,0.1000,27.4874,-81.6956,53.0241
366,37,carol_reciprocate_alice,0.5000,27.2968,-82.2024,53.0241
367,37,carol_reciprocate_alice,0.5000,27.1062,-82.7093,53.0241
368,37,carol_decline_alice,-0.3000,27.7157,-82.7093,53.6810
369,37,carol_help_alice,0.2000,27.7157,-82.9184,53.8380
370,37,carol_decline_alice,0.1000,27.9241,-82.9184,54.0949
371,38,carol_help_alice,0.2000,27.9241,-83.1267,54.2518
372,38,carol_help_alice,0.2000,27.9241,-83.3350,54.4087
373,38,carol_decline_alice,0.1000,28.1305,-83.3350,54.6656
374,38,carol_decline_alice,-0.3000,28.7369,-83.3350,55.3226
375,38,carol_help_alice,0.2000,28.7369,-83.5446,55.4795
376,38,carol_decline_alice,0.1000,28.9424,-83.5446,55.7364
377,38,carol_reciprocate_alice,0.2000,29.0478,-83.7534,55.7364
378,38,carol_reciprocate_alice,0.5000,28.8533,-84.2622,55.7364
379,38,carol_decline_alice,0.1000,29.0587,-84.2622,55.9932
380,38,carol_reciprocate_alice,0.2000,29.1642,-84.4703,55.9932
381,39,carol_help_alice,0.2000,29.1642,-84.6783,56.1489
382,39,carol_help_alice,0.6000,29.1642,-85.2863,55.9045
383,39,carol_help_alice,0.2000,29.1642,-85.4943,56.0602
384,39,carol_reciprocate_alice,0.2000,29.2704,-85.7024,56.0602
385,39,carol_help_alice,0.2000,29.2704,-85.9104,56.2146
386,39,carol_decline_alice,-0.3000,29.8757,-85.9104,56.8691
387,39,carol_help_alice,0.2000,29.8757,-86.1205,57.0236
388,39,carol_decline_alice,0.1000,30.0800,-86.1205,57.2781
389,39,carol_decline_alice,0.1000,30.2844,-86.1205,57.5325
390,39,carol_help_alice,0.2000,30.2844,-86.3291,57.6870
391,40,carol_help_alice,0.2000,30.2844,-86.5377,57.8415
392,40,carol_decline_alice,0.1000,30.4869,-86.5377,58.0960
393,40,carol_decline_alice,0.1000,30.6895,-86.5377,58.3505
394,40,carol_decline_alice,0.1000,30.8920,-86.5377,58.6049
395,40,carol_reciprocate_alice,0.5000,30.6946,-87.0440,58.6049
396,40,carol_decline_alice,0.1000,30.8972,-87.0440,58.8605
397,40,carol_reciprocate_alice,0.5000,30.6997,-87.5495,58.8605
398,40,carol_decline_alice,0.1000,30.9023,-87.5495,59.1171
399,40,carol_decline_alice,0.1000,31.1049,-87.5495,59.3737
