iteration,episode,action,reward,carol_help_alice_regret,carol_decline_alice_regret,carol_reciprocate_alice_regret
58,6,carol_decline_alice,0.1000,3.6890,-14.6123,7.3142
59,6,carol_reciprocate_alice,0.2000,3.8170,-14.7923,7.3142
60,6,carol_reciprocate_alice,0.5000,3.6450,-15.2723,7.3142
61,7,carol_decline_alice,0.1000,3.8730,-15.2723,7.6092
62,7,carol_help_alice,0.2000,3.8730,-15.4473,7.8042
63,7,carol_decline_alice,-0.3000,4.4961,-15.4473,8.4992
64,7,carol_decline_alice,-0.3000,5.1192,-15.4473,9.1942
65,7,carol_decline_alice,0.1000,5.3423,-15.4473,9.4892
66,7,carol_help_alice,0.2000,5.3423,-15.6526,9.6842
67,7,carol_reciprocate_alice,0.5000,5.1608,-16.1578,9.6842
68,7,carol_help_alice,0.2000,5.1608,-16.3631,9.8842
69,7,carol_reciprocate_alice,0.2000,5.2751,-16.5684,9.8842
70,7,carol_help_alice,0.2000,5.2751,-16.7736,10.0751
71,8,carol_reciprocate_alice,0.2000,5.3854,-16.9789,10.0751
72,8,carol_decline_alice,0.1000,5.5958,-16.9789,10.3577
73,8,carol_help_alice,0.2000,5.5958,-17.1789,10.5403
74,8,carol_reciprocate_alice,0.2000,5.7024,-17.3789,10.5403
75,8,carol_help_alice,0.2000,5.7024,-17.5789,10.7153
76,8,carol_reciprocate_alice,0.2000,5.8057,-17.7789,10.7153
77,8,carol_reciprocate_alice,0.5000,5.6089,-18.2789,10.7153
78,8,carol_help_alice,0.6000,5.6089,-18.8789,10.4884
79,8,carol_reciprocate_alice,0.2000,5.7214,-19.0789,10.4884
80,8,carol_reciprocate_alice,0.5000,5.5339,-19.5789,10.4884
81,9,carol_reciprocate_alice,0.2000,5.6464,-19.7789,10.4884
82,9,carol_help_alice,0.6000,5.6464,-20.3789,10.2539
83,9,carol_decline_alice,0.1000,5.8676,-20.3789,10.5194
84,9,carol_help_alice,0.2000,5.8676,-20.5741,10.6849
85,9,carol_reciprocate_alice,0.2000,5.9852,-20.7694,10.6849
86,9,carol_help_alice,0.2000,5.9852,-20.9646,10.8449
87,9,carol_reciprocate_alice,0.2000,6.0995,-21.1598,10.8449
88,9,carol_reciprocate_alice,0.5000,5.9138,-21.6551,10.8449
89,9,carol_reciprocate_alice,0.5000,5.7281,-22.1503,10.8449
90,9,carol_reciprocate_alice,0.5000,5.5424,-22.6455,10.8449
91,10,carol_reciprocate_alice,0.5000,5.3567,-23.1408,10.8449
92,10,carol_reciprocate_alice,0.2000,5.4710,-23.3360,10.8449
93,10,carol_help_alice,0.6000,5.4710,-23.9313,10.6116
94,10,carol_decline_alice,0.1000,5.6932,-23.9313,10.8782
95,10,carol_reciprocate_alice,0.2000,5.8154,-24.1222,10.8782
96,10,carol_help_alice,0.2000,5.8154,-24.3131,11.0404
97,10,carol_decline_alice,0.1000,6.0343,-24.3131,11.3026
98,10,carol_help_alice,0.2000,6.0343,-24.5000,11.4647
99,10,carol_reciprocate_alice,0.2000,6.1501,-24.6870,11.4647
100,10,carol_decline_alice,0.1000,6.3659,-24.6870,11.7226
101,11,carol_decline_alice,0.1000,6.5817,-24.6870,11.9805
102,11,carol_decline_alice,0.1000,6.7975,-24.6870,12.2384
103,11,carol_help_alice,0.2000,6.7975,-24.8639,12.3963
104,11,carol_help_alice,0.2000,6.7975,-25.0408,12.5542
105,11,carol_help_alice,0.6000,6.7975,-25.6178,12.3121
106,11,carol_decline_alice,-0.3000,7.4146,-25.6178,12.9700
107,11,carol_reciprocate_alice,0.5000,7.2316,-26.1067,12.9700
108,11,carol_help_alice,0.6000,7.2316,-26.6955,12.7315
109,11,carol_decline_alice,0.1000,7.4554,-26.6955,12.9931
110,11,carol_help_alice,0.2000,7.4554,-26.8813,13.1546
111,12,carol_decline_alice,0.1000,7.6764,-26.8813,13.4161
112,12,carol_help_alice,0.6000,7.6764,-27.4640,13.1777
113,12,carol_reciprocate_alice,0.2000,7.8036,-27.6468,13.1777
114,12,carol_reciprocate_alice,0.5000,7.6309,-28.1295,13.1777
115,12,carol_help_alice,0.6000,7.6309,-28.7123,12.9387
116,12,carol_reciprocate_alice,0.5000,7.4642,-29.1950,12.9387
117,12,carol_help_alice,0.2000,7.4642,-29.3778,13.1029
118,12,carol_decline_alice,-0.3000,8.0947,-29.3778,13.7672
119,12,carol_decline_alice,-0.3000,8.7251,-29.3778,14.4315
120,12,carol_decline_alice,-0.3000,9.3555,-29.3778,15.0958
121,13,carol_decline_alice,0.1000,9.5860,-29.3778,15.3601
122,13,carol_reciprocate_alice,0.2000,9.7164,-29.5869,15.3601
123,13,carol_reciprocate_alice,0.5000,9.5469,-30.0960,15.3601
124,13,carol_help_alice,0.6000,9.5469,-30.7051,15.1237
125,13,carol_reciprocate_alice,0.5000,9.3830,-31.2142,15.1237
126,13,carol_reciprocate_alice,0.2000,9.5192,-31.4233,15.1237
127,13,carol_decline_alice,-0.3000,10.1554,-31.4233,15.7868
128,13,carol_reciprocate_alice,0.5000,9.9915,-31.9409,15.7868
129,13,carol_decline_alice,0.1000,10.2277,-31.9409,16.0527
130,13,carol_decline_alice,0.1000,10.4639,-31.9409,16.3187
131,14,carol_decline_alice,-0.3000,11.1000,-31.9409,16.9846
132,14,carol_decline_alice,-0.3000,11.7362,-31.9409,17.6506
133,14,carol_help_alice,0.6000,11.7362,-32.5672,17.4166
134,14,carol_decline_alice,0.1000,11.9779,-32.5672,17.6825
135,14,carol_help_alice,0.2000,11.9779,-32.7903,17.8485
136,14,carol_help_alice,0.2000,11.9779,-33.0134,18.0144
137,14,carol_decline_alice,-0.3000,12.6139,-33.0134,18.6804
138,14,carol_help_alice,0.2000,12.6139,-33.2434,18.8463
139,14,carol_decline_alice,0.1000,12.8472,-33.2434,19.1123
140,14,carol_decline_alice,-0.3000,13.4805,-33.2434,19.7783
141,15,carol_decline_alice,0.1000,13.7139,-33.2434,20.0442
142,15,carol_help_alice,0.2000,13.7139,-33.4736,20.2102
143,15,carol_decline_alice,-0.3000,14.3446,-33.4736,20.8761
144,15,carol_help_alice,0.2000,14.3446,-33.7100,21.0421
145,15,carol_help_alice,0.2000,14.3446,-33.9463,21.2080
146,15,carol_reciprocate_alice,0.5000,14.1706,-34.4827,21.2080
147,15,carol_decline_alice,0.1000,14.3965,-34.4827,21.4768
148,15,carol_reciprocate_alice,0.5000,14.2224,-35.0160,21.4768
149,15,carol_help_alice,0.2000,14.2224,-35.2494,21.6482
150,15,carol_reciprocate_alice,0.2000,14.3461,-35.4827,21.6482
151,16,carol_decline_alice,0.1000,14.5697,-35.4827,21.9162
152,16,carol_decline_alice,0.1000,14.7933,-35.4827,22.1842
153,16,carol_reciprocate_alice,0.5000,14.6170,-36.0104,22.1842
154,16,carol_decline_alice,0.1000,14.8406,-36.0104,22.4548
155,16,carol_decline_alice,-0.3000,15.4642,-36.0104,23.1254
156,16,carol_reciprocate_alice,0.2000,15.5879,-36.2410,23.1254
157,16,carol_reciprocate_alice,0.5000,15.4115,-36.7716,23.1254
158,16,carol_reciprocate_alice,0.5000,15.2352,-37.3022,23.1254
159,16,carol_help_alice,0.6000,15.2352,-37.9328,22.8976
160,16,carol_reciprocate_alice,0.5000,15.0637,-38.4634,22.8976
161,17,carol_decline_alice,0.1000,15.2923,-38.4634,23.1722
162,17,carol_help_alice,0.2000,15.2923,-38.6914,23.3467
163,17,carol_help_alice,0.2000,15.2923,-38.9194,23.5213
164,17,carol_reciprocate_alice,0.2000,15.4164,-39.1474,23.5213
165,17,carol_reciprocate_alice,0.5000,15.2406,-39.6754,23.5213
166,17,carol_reciprocate_alice,0.5000,15.0647,-40.2034,23.5213
167,17,carol_help_alice,0.2000,15.0647,-40.4314,23.6971
168,17,carol_help_alice,0.2000,15.0647,-40.6594,23.8730
169,17,carol_decline_alice,0.1000,15.2847,-40.6594,24.1488
170,17,carol_decline_alice,0.1000,15.5047,-40.6594,24.4247
171,18,carol_help_alice,0.2000,15.5047,-40.8825,24.6006
172,18,carol_decline_alice,0.1000,15.7227,-40.8825,24.8764
173,18,carol_reciprocate_alice,0.5000,15.5408,-41.4033,24.8764
174,18,carol_decline_alice,0.1000,15.7588,-41.4033,25.1544
175,18,carol_decline_alice,0.1000,15.9768,-41.4033,25.4324
176,18,carol_decline_alice,-0.3000,16.5949,-41.4033,26.1103
177,18,carol_help_alice,0.2000,16.5949,-41.6247,26.2883
178,18,carol_decline_alice,0.1000,16.8110,-41.6247,26.5663
179,18,carol_decline_alice,0.1000,17.0271,-41.6247,26.8442
180,18,carol_reciprocate_alice,0.5000,16.8433,-42.1419,26.8442
181,19,carol_decline_alice,-0.3000,17.4594,-42.1419,27.5242
182,19,carol_reciprocate_alice,0.2000,17.5755,-42.3640,27.5242
183,19,carol_help_alice,0.6000,17.5755,-42.9860,27.3013
184,19,carol_help_alice,0.6000,17.5755,-43.6080,27.0783
185,19,carol_help_alice,0.2000,17.5755,-43.8301,27.2554
186,19,carol_help_alice,0.6000,17.5755,-44.4521,27.0324
187,19,carol_reciprocate_alice,0.2000,17.7028,-44.6741,27.0324
188,19,carol_decline_alice,0.1000,17.9301,-44.6741,27.3066
189,19,carol_reciprocate_alice,0.5000,17.7573,-45.1941,27.3066
190,19,carol_decline_alice,0.1000,17.9846,-45.1941,27.5828
191,20,carol_reciprocate_alice,0.2000,18.1119,-45.4122,27.5828
192,20,carol_decline_alice,-0.3000,18.7392,-45.4122,28.2562
193,20,carol_help_alice,0.2000,18.7392,-45.6347,28.4297
194,20,carol_decline_alice,0.1000,18.9645,-45.6347,28.7031
195,20,carol_reciprocate_alice,0.5000,18.7899,-46.1554,28.7031
196,20,carol_help_alice,0.2000,18.7899,-46.3760,28.8785
197,20,carol_decline_alice,0.1000,19.0134,-46.3760,29.1539
198,20,carol_help_alice,0.6000,19.0134,-46.9948,28.9293
199,20,carol_decline_alice,0.1000,19.2410,-46.9948,29.2047
200,20,carol_help_alice,0.2000,19.2410,-47.2117,29.3800
201,21,carol_decline_alice,0.1000,19.4667,-47.2117,29.6554
202,21,carol_decline_alice,0.1000,19.6924,-47.2117,29.9308
203,21,carol_help_alice,0.2000,19.6924,-47.4251,30.1062
204,21,carol_decline_alice,0.1000,19.9163,-47.4251,30.3816
205,21,carol_help_alice,0.6000,19.9163,-48.0369,30.1570
206,21,carol_decline_alice,-0.3000,20.5441,-48.0369,30.8324
207,21,carol_help_alice,0.2000,20.5441,-48.2528,31.0077
208,21,carol_decline_alice,0.1000,20.7701,-48.2528,31.2831
209,21,carol_decline_alice,-0.3000,21.3962,-48.2528,31.9585
210,21,carol_help_alice,0.6000,21.3962,-48.8711,31.7339
211,22,carol_help_alice,0.2000,21.3962,-49.0894,31.9093
212,22,carol_decline_alice,-0.3000,22.0242,-49.0894,32.5847
213,22,carol_reciprocate_alice,0.2000,22.1522,-49.3117,32.5847
214,22,carol_reciprocate_alice,0.2000,22.2802,-49.5339,32.5847
215,22,carol_reciprocate_alice,0.5000,22.1082,-50.0561,32.5847
216,22,carol_reciprocate_alice,0.5000,21.9362,-50.5783,32.5847
217,22,carol_reciprocate_alice,0.2000,22.0642,-50.8006,32.5847
218,22,carol_decline_alice,0.1000,22.2922,-50.8006,32.8561
219,22,carol_decline_alice,-0.3000,22.9202,-50.8006,33.5275
220,22,carol_decline_alice,0.1000,23.1482,-50.8006,33.7989
221,23,carol_help_alice,0.6000,23.1482,-51.4232,33.5704
222,23,carol_decline_alice,-0.3000,23.7798,-51.4232,34.2418
223,23,carol_decline_alice,-0.3000,24.4113,-51.4232,34.9132
224,23,carol_help_alice,0.2000,24.4113,-51.6531,35.0847
225,23,carol_decline_alice,0.1000,24.6412,-51.6531,35.3561
226,23,carol_decline_alice,0.1000,24.8711,-51.6531,35.6275
227,23,carol_help_alice,0.6000,24.8711,-52.2797,35.3989
228,23,carol_decline_alice,0.1000,25.1044,-52.2797,35.6704
229,23,carol_reciprocate_alice,0.2000,25.2377,-52.5047,35.6704
230,23,carol_help_alice,0.6000,25.2377,-53.1297,35.4394
231,24,carol_reciprocate_alice,0.5000,25.0744,-53.6547,35.4394
232,24,carol_reciprocate_alice,0.5000,24.9112,-54.1797,35.4394
233,24,carol_reciprocate_alice,0.5000,24.7479,-54.7047,35.4394
234,24,carol_reciprocate_alice,0.5000,24.5846,-55.2297,35.4394
235,24,carol_decline_alice,-0.3000,25.2213,-55.2297,36.1154
236,24,carol_reciprocate_alice,0.5000,25.0580,-55.7581,36.1154
237,24,carol_reciprocate_alice,0.5000,24.8947,-56.2865,36.1154
238,24,carol_decline_alice,0.1000,25.1314,-56.2865,36.3946
239,24,carol_decline_alice,-0.3000,25.7681,-56.2865,37.0738
240,24,carol_help_alice,0.2000,25.7681,-56.5166,37.2531
241,25,carol_decline_alice,0.1000,26.0031,-56.5166,37.5323
242,25,carol_decline_alice,0.1000,26.2381,-56.5166,37.8115
243,25,carol_help_alice,0.2000,26.2381,-56.7436,37.9907
244,25,carol_help_alice,0.2000,26.2381,-56.9707,38.1699
245,25,carol_decline_alice,0.1000,26.4698,-56.9707,38.4492
246,25,carol_decline_alice,0.1000,26.7015,-56.9707,38.7284
247,25,carol_reciprocate_alice,0.2000,26.8332,-57.1948,38.7284
248,25,carol_decline_alice,0.1000,27.0649,-57.1948,39.0053
249,25,carol_reciprocate_alice,0.5000,26.8967,-57.7176,39.0053
250,25,carol_decline_alice,0.1000,27.1284,-57.7176,39.2838
251,26,carol_decline_alice,0.1000,27.3601,-57.7176,39.5623
252,26,carol_decline_alice,0.1000,27.5918,-57.7176,39.8407
253,26,carol_decline_alice,0.1000,27.8235,-57.7176,40.1192
254,26,carol_reciprocate_alice,0.2000,27.9552,-57.9350,40.1192
255,26,carol_decline_alice,-0.3000,28.5869,-57.9350,40.7955
256,26,carol_reciprocate_alice,0.2000,28.7186,-58.1554,40.7955
257,26,carol_decline_alice,-0.3000,29.3503,-58.1554,41.4695
258,26,carol_reciprocate_alice,0.2000,29.4820,-58.3788,41.4695
259,26,carol_decline_alice,0.1000,29.7137,-58.3788,41.7415
260,26,carol_decline_alice,0.1000,29.9454,-58.3788,42.0135
261,27,carol_help_alice,0.2000,29.9454,-58.5996,42.1854
262,27,carol_help_alice,0.2000,29.9454,-58.8205,42.3574
263,27,carol_help_alice,0.2000,29.9454,-59.0413,42.5293
264,27,carol_decline_alice,0.1000,30.1725,-59.0413,42.8013
265,27,carol_reciprocate_alice,0.5000,29.9996,-59.5609,42.8013
266,27,carol_decline_alice,-0.3000,30.6266,-59.5609,43.4748
267,27,carol_reciprocate_alice,0.5000,30.4537,-60.0833,43.4748
268,27,carol_decline_alice,0.1000,30.6807,-60.0833,43.7498
269,27,carol_help_alice,0.2000,30.6807,-60.3045,43.9248
270,27,carol_decline_alice,0.1000,30.9063,-60.3045,44.1998
271,28,carol_reciprocate_alice,0.5000,30.7319,-60.8245,44.1998
272,28,carol_reciprocate_alice,0.2000,30.8575,-61.0445,44.1998
273,28,carol_reciprocate_alice,0.5000,30.6831,-61.5645,44.1998
274,28,carol_decline_alice,0.1000,30.9086,-61.5645,44.4756
275,28,carol_decline_alice,0.1000,31.1342,-61.5645,44.7515
276,28,carol_reciprocate_alice,0.5000,30.9598,-62.0822,44.7515
277,28,carol_decline_alice,-0.3000,31.5854,-62.0822,45.4287
278,28,carol_help_alice,0.2000,31.5854,-62.3026,45.6060
279,28,carol_decline_alice,0.1000,31.8095,-62.3026,45.8833
280,28,carol_decline_alice,0.1000,32.0337,-62.3026,46.1606
281,29,carol_decline_alice,0.1000,32.2578,-62.3026,46.4378
282,29,carol_help_alice,0.6000,32.2578,-62.9196,46.2151
283,29,carol_reciprocate_alice,0.5000,32.0851,-63.4365,46.2151
284,29,carol_reciprocate_alice,0.2000,32.2123,-63.6535,46.2151
285,29,carol_decline_alice,-0.3000,32.8396,-63.6535,46.8918
286,29,carol_reciprocate_alice,0.5000,32.6669,-64.1731,46.8918
287,29,carol_help_alice,0.2000,32.6669,-64.3928,47.0698
288,29,carol_decline_alice,0.1000,32.8927,-64.3928,47.3478
289,29,carol_reciprocate_alice,0.5000,32.7186,-64.9113,47.3478
290,29,carol_reciprocate_alice,0.5000,32.5444,-65.4298,47.3478
291,30,carol_help_alice,0.2000,32.5444,-65.6483,47.5285
292,30,carol_reciprocate_alice,0.5000,32.3689,-66.1668,47.5285
293,30,carol_decline_alice,0.1000,32.5933,-66.1668,47.8104
294,30,carol_help_alice,0.6000,32.5933,-66.7843,47.5923
295,30,carol_help_alice,0.6000,32.5933,-67.4017,47.3742
296,30,carol_help_alice,0.6000,32.5933,-68.0191,47.1561
297,30,carol_help_alice,0.2000,32.5933,-68.2366,47.3380
298,30,carol_reciprocate_alice,0.2000,32.7252,-68.4540,47.3380
299,30,carol_help_alice,0.2000,32.7252,-68.6714,47.5180
300,30,carol_decline_alice,0.1000,32.9557,-68.6714,47.7980
301,31,carol_reciprocate_alice,0.5000,32.7863,-69.1878,47.7980
302,31,carol_reciprocate_alice,0.5000,32.6168,-69.7042,47.7980
303,31,carol_decline_alice,-0.3000,33.2473,-69.7042,48.4805
304,31,carol_decline_alice,0.1000,33.4778,-69.7042,48.7630
305,31,carol_reciprocate_alice,0.5000,33.3084,-70.2220,48.7630
306,31,carol_help_alice,0.2000,33.3084,-70.4399,48.9467
307,31,carol_decline_alice,0.1000,33.5375,-70.4399,49.2303
308,31,carol_help_alice,0.6000,33.5375,-71.0567,49.0140
309,31,carol_help_alice,0.6000,33.5375,-71.6735,48.7977
310,31,carol_help_alice,0.2000,33.5375,-71.8903,48.9814
311,32,carol_reciprocate_alice,0.5000,33.3709,-72.4071,48.9814
312,32,carol_help_alice,0.6000,33.3709,-73.0239,48.7662
313,32,carol_help_alice,0.2000,33.3709,-73.2408,48.9511
314,32,carol_reciprocate_alice,0.5000,33.2055,-73.7576,48.9511
315,32,carol_help_alice,0.2000,33.2055,-73.9744,49.1371
316,32,carol_help_alice,0.2000,33.2055,-74.1912,49.3231
317,32,carol_decline_alice,-0.3000,33.8376,-74.1912,50.0091
318,32,carol_reciprocate_alice,0.2000,33.9696,-74.4105,50.0091
319,32,carol_reciprocate_alice,0.5000,33.8016,-74.9298,50.0091
320,32,carol_decline_alice,-0.3000,34.4337,-74.9298,50.6943
321,33,carol_reciprocate_alice,0.5000,34.2657,-75.4515,50.6943
322,33,carol_decline_alice,0.1000,34.4978,-75.4515,50.9808
323,33,carol_decline_alice,-0.3000,35.1298,-75.4515,51.6672
324,33,carol_decline_alice,0.1000,35.3618,-75.4515,51.9536
325,33,carol_reciprocate_alice,0.5000,35.1939,-75.9736,51.9536
326,33,carol_help_alice,0.2000,35.1939,-76.1956,52.1411
327,33,carol_reciprocate_alice,0.5000,35.0246,-76.7176,52.1411
328,33,carol_decline_alice,0.1000,35.2554,-76.7176,52.4296
329,33,carol_reciprocate_alice,0.5000,35.0862,-77.2386,52.4296
330,33,carol_reciprocate_alice,0.2000,35.2170,-77.4597,52.4296
331,34,carol_decline_alice,-0.3000,35.8477,-77.4597,53.1175
332,34,carol_help_alice,0.2000,35.8477,-77.6830,53.3053
333,34,carol_help_alice,0.6000,35.8477,-78.3063,53.0932
334,34,carol_help_alice,0.2000,35.8477,-78.5297,53.2810
335,34,carol_decline_alice,0.1000,36.0786,-78.5297,53.5689
336,34,carol_reciprocate_alice,0.2000,36.2094,-78.7520,53.5689
337,34,carol_decline_alice,0.1000,36.4402,-78.7520,53.8550
338,34,carol_reciprocate_alice,0.5000,36.2711,-79.2733,53.8550
339,34,carol_decline_alice,0.1000,36.5019,-79.2733,54.1422
340,34,carol_decline_alice,0.1000,36.7328,-79.2733,54.4293
341,35,carol_reciprocate_alice,0.2000,36.8636,-79.4926,54.4293
342,35,carol_reciprocate_alice,0.2000,36.9945,-79.7120,54.4293
343,35,carol_reciprocate_alice,0.2000,37.1253,-79.9313,54.4293
344,35,carol_decline_alice,-0.3000,37.7561,-79.9313,55.1115
345,35,carol_reciprocate_alice,0.5000,37.5870,-80.4529,55.1115
346,35,carol_help_alice,0.6000,37.5870,-81.0745,54.8946
347,35,carol_decline_alice,0.1000,37.8203,-81.0745,55.1778
348,35,carol_decline_alice,0.1000,38.0536,-81.0745,55.4610
349,35,carol_decline_alice,-0.3000,38.6870,-81.0745,56.1442
350,35,carol_reciprocate_alice,0.2000,38.8203,-81.2964,56.1442
351,36,carol_reciprocate_alice,0.5000,38.6536,-81.8183,56.1442
352,36,carol_decline_alice,0.1000,38.8870,-81.8183,56.4268
353,36,carol_reciprocate_alice,0.5000,38.7203,-82.3392,56.4268
354,36,carol_help_alice,0.2000,38.7203,-82.5602,56.6104
355,36,carol_help_alice,0.6000,38.7203,-83.1811,56.3941
356,36,carol_decline_alice,-0.3000,39.3549,-83.1811,57.0777
357,36,carol_reciprocate_alice,0.2000,39.4894,-83.4042,57.0777
358,36,carol_help_alice,0.2000,39.4894,-83.6272,57.2597
359,36,carol_reciprocate_alice,0.5000,39.3227,-84.1503,57.2597
360,36,carol_help_alice,0.6000,39.3227,-84.7734,57.0428
361,37,carol_help_alice,0.2000,39.3227,-84.9965,57.2258
362,37,carol_help_alice,0.2000,39.3227,-85.2196,57.4089
363,37,carol_decline_alice,0.1000,39.5561,-85.2196,57.6919
364,37,carol_help_alice,0.6000,39.5561,-85.8417,57.4750
365,37,carol_decline_alice,-0.3000,40.1917,-85.8417,58.1580
366,37,carol_decline_alice,0.1000,40.4274,-85.8417,58.4411
367,37,carol_reciprocate_alice,0.5000,40.2630,-86.3650,58.4411
368,37,carol_help_alice,0.2000,40.2630,-86.5883,58.6251
369,37,carol_reciprocate_alice,0.5000,40.0975,-87.1116,58.6251
370,37,carol_reciprocate_alice,0.5000,39.9320,-87.6349,58.6251
371,38,carol_decline_alice,-0.3000,40.5665,-87.6349,59.3111
372,38,carol_reciprocate_alice,0.5000,40.4010,-88.1603,59.3111
373,38,carol_reciprocate_alice,0.5000,40.2354,-88.6857,59.3111
374,38,carol_decline_alice,0.1000,40.4699,-88.6857,59.5989
375,38,carol_decline_alice,0.1000,40.7044,-88.6857,59.8867
376,38,carol_reciprocate_alice,0.2000,40.8389,-88.9092,59.8867
377,38,carol_decline_alice,0.1000,41.0734,-88.9092,60.1730
378,38,carol_decline_alice,0.1000,41.3078,-88.9092,60.4593
379,38,carol_help_alice,0.2000,41.3078,-89.1309,60.6455
380,38,carol_help_alice,0.2000,41.3078,-89.3527,60.8318
381,39,carol_help_alice,0.6000,41.3078,-89.9744,60.6181
382,39,carol_reciprocate_alice,0.2000,41.4423,-90.1962,60.6181
383,39,carol_decline_alice,0.1000,41.6768,-90.1962,60.9029
384,39,carol_decline_alice,0.1000,41.9112,-90.1962,61.1877
385,39,carol_decline_alice,0.1000,42.1457,-90.1962,61.4725
386,39,carol_help_alice,0.2000,42.1457,-90.4153,61.6573
387,39,carol_help_alice,0.6000,42.1457,-91.0345,61.4421
388,39,carol_reciprocate_alice,0.5000,41.9812,-91.5536,61.4421
389,39,carol_help_alice,0.6000,41.9812,-92.1727,61.2278
390,39,carol_help_alice,0.6000,41.9812,-92.7919,61.0136
391,40,carol_reciprocate_alice,0.2000,42.1210,-93.0110,61.0136
392,40,carol_reciprocate_alice,0.5000,41.9609,-93.5302,61.0136
393,40,carol_decline_alice,0.1000,42.2007,-93.5302,61.2987
394,40,carol_help_alice,0.2000,42.2007,-93.7485,61.4839
395,40,carol_help_alice,0.6000,42.2007,-94.3668,61.2690
396,40,carol_decline_alice,-0.3000,42.8415,-94.3668,61.9542
397,40,carol_reciprocate_alice,0.5000,42.6823,-94.8871,61.9542
398,40,carol_decline_alice,0.1000,42.9231,-94.8871,62.2402
399,40,carol_help_alice,0.2000,42.9231,-95.1065,62.4263
