episode,carol_adapted,carol_innate,bob_adapted,bob_innate,dave_adapted,dave_innate,carol_observed_ratio,carol_phi
129,0.3738,0.10,0.5719,0.40,0.8801,0.90,0.2384,0
130,0.3795,0.10,0.5714,0.40,0.8802,0.90,0.2391,0
131,0.3851,0.10,0.5747,0.40,0.8803,0.90,0.2385,0
132,0.3907,0.10,0.5742,0.40,0.8799,0.90,0.2359,0
133,0.3898,0.10,0.5737,0.40,0.8795,0.90,0.2400,0
134,0.3954,0.10,0.5732,0.40,0.8796,0.90,0.2394,0
135,0.3945,0.10,0.5765,0.40,0.8797,0.90,0.2407,0
136,0.3936,0.10,0.5760,0.40,0.8797,0.90,0.2435,0
137,0.3991,0.10,0.5793,0.40,0.8794,0.90,0.2435,0
138,0.4045,0.10,0.5787,0.40,0.8794,0.90,0.2442,0
139,0.4036,0.10,0.5820,0.40,0.8791,0.90,0.2442,0
140,0.4089,0.10,0.5814,0.40,0.8791,0.90,0.2423,0
141,0.4142,0.10,0.5809,0.40,0.8788,0.90,0.2437,0
142,0.4195,0.10,0.5803,0.40,0.8789,0.90,0.2449,0
143,0.4246,0.10,0.5798,0.40,0.8789,0.90,0.2443,0
144,0.4297,0.10,0.5830,0.40,0.8786,0.90,0.2437,0
145,0.4287,0.10,0.5825,0.40,0.8786,0.90,0.2475,0
146,0.4278,0.10,0.5819,0.40,0.8787,0.90,0.2494,0
147,0.4268,0.10,0.5852,0.40,0.8788,0.90,0.2500,0
148,0.4318,0.10,0.5846,0.40,0.8788,0.90,0.2488,0
149,0.4369,0.10,0.5878,0.40,0.8789,0.90,0.2543,0
150,0.4359,0.10,0.5872,0.40,0.8785,0.90,0.2573,0
151,0.4348,0.10,0.5904,0.40,0.8786,0.90,0.2573,0
152,0.4338,0.10,0.5935,0.40,0.8783,0.90,0.2585,0
153,0.4328,0.10,0.5929,0.40,0.8783,0.90,0.2632,0
154,0.4318,0.10,0.5923,0.40,0.8784,0.90,0.2649,0
155,0.4308,0.10,0.5954,0.40,0.8785,0.90,0.2653,0
156,0.4299,0.10,0.5948,0.40,0.8781,0.90,0.2640,0
157,0.4289,0.10,0.5943,0.40,0.8782,0.90,0.2645,0
158,0.4339,0.10,0.5937,0.40,0.8782,0.90,0.2639,0
159,0.4329,0.10,0.5931,0.40,0.8783,0.90,0.2633,0
160,0.4319,0.10,0.5962,0.40,0.8784,0.90,0.2638,0
161,0.4369,0.10,0.5956,0.40,0.8784,0.90,0.2688,0
162,0.4419,0.10,0.5950,0.40,0.8781,0.90,0.2676,0
163,0.4468,0.10,0.5944,0.40,0.8782,0.90,0.2676,0
164,0.4516,0.10,0.5938,0.40,0.8782,0.90,0.2670,0
165,0.4564,0.10,0.5933,0.40,0.8783,0.90,0.2703,0
166,0.4553,0.10,0.5963,0.40,0.8780,0.90,0.2685,0
167,0.4601,0.10,0.5957,0.40,0.8776,0.90,0.2685,0
168,0.4648,0.10,0.5952,0.40,0.8777,0.90,0.2679,0
169,0.4637,0.10,0.5946,0.40,0.8774,0.90,0.2683,0
170,0.4683,0.10,0.5940,0.40,0.8774,0.90,0.2709,0
171,0.4729,0.10,0.5971,0.40,0.8771,0.90,0.2709,0
172,0.4718,0.10,0.6001,0.40,0.8772,0.90,0.2725,0
173,0.4706,0.10,0.5995,0.40,0.8772,0.90,0.2719,0
174,0.4695,0.10,0.6025,0.40,0.8773,0.90,0.2713,0
175,0.4684,0.10,0.6055,0.40,0.8774,0.90,0.2717,0
176,0.4730,0.10,0.6084,0.40,0.8774,0.90,0.2704,0
177,0.4719,0.10,0.6078,0.40,0.8775,0.90,0.2704,0
178,0.4708,0.10,0.6107,0.40,0.8772,0.90,0.2708,0
179,0.4697,0.10,0.6101,0.40,0.8772,0.90,0.2733,0
180,0.4685,0.10,0.6094,0.40,0.8769,0.90,0.2743,0
181,0.4674,0.10,0.6088,0.40,0.8770,0.90,0.2743,0
182,0.4663,0.10,0.6117,0.40,0.8771,0.90,0.2771,0
183,0.4709,0.10,0.6111,0.40,0.8771,0.90,0.2786,0
184,0.4698,0.10,0.6139,0.40,0.8772,0.90,0.2780,0
185,0.4687,0.10,0.6133,0.40,0.8773,0.90,0.2789,0
186,0.4676,0.10,0.6126,0.40,0.8773,0.90,0.2778,0
187,0.4665,0.10,0.6120,0.40,0.8770,0.90,0.2772,0
188,0.4654,0.10,0.6149,0.40,0.8771,0.90,0.2781,0
189,0.4700,0.10,0.6177,0.40,0.8771,0.90,0.2796,0
190,0.4689,0.10,0.6205,0.40,0.8772,0.90,0.2811,0
191,0.4678,0.10,0.6232,0.40,0.8773,0.90,0.2819,0
192,0.4724,0.10,0.6226,0.40,0.8769,0.90,0.2814,0
193,0.4769,0.10,0.6219,0.40,0.8770,0.90,0.2828,0
194,0.4814,0.10,0.6212,0.40,0.8767,0.90,0.2831,0
195,0.4858,0.10,0.6206,0.40,0.8768,0.90,0.2840,0
196,0.4902,0.10,0.6233,0.40,0.8764,0.90,0.2849,0
197,0.4890,0.10,0.6226,0.40,0.8761,0.90,0.2849,0
198,0.4934,0.10,0.6254,0.40,0.8758,0.90,0.2863,0
199,0.4976,0.10,0.6281,0.40,0.8755,0.90,0.2860,0
200,0.5019,0.10,0.6307,0.40,0.8756,0.90,0.2854,0
201,0.5060,0.10,0.6334,0.40,0.8756,0.90,0.2843,0
202,0.5048,0.10,0.6327,0.40,0.8753,0.90,0.2846,0
203,0.5090,0.10,0.6320,0.40,0.8754,0.90,0.2840,0
204,0.5077,0.10,0.6346,0.40,0.8755,0.90,0.2868,0
205,0.5118,0.10,0.6372,0.40,0.8756,0.90,0.2868,0
206,0.5106,0.10,0.6365,0.40,0.8756,0.90,0.2876,0
207,0.5147,0.10,0.6390,0.40,0.8753,0.90,0.2871,0
208,0.5187,0.10,0.6383,0.40,0.8750,0.90,0.2893,0
209,0.5227,0.10,0.6408,0.40,0.8747,0.90,0.2906,0
210,0.5266,0.10,0.6401,0.40,0.8744,0.90,0.2901,0
211,0.5305,0.10,0.6426,0.40,0.8745,0.90,0.2909,0
212,0.5343,0.10,0.6419,0.40,0.8746,0.90,0.2917,0
213,0.5381,0.10,0.6444,0.40,0.8743,0.90,0.2906,0
214,0.5419,0.10,0.6469,0.40,0.8744,0.90,0.2919,0
215,0.5456,0.10,0.6493,0.40,0.8744,0.90,0.2914,0
216,0.5442,0.10,0.6486,0.40,0.8741,0.90,0.2966,0
217,0.5429,0.10,0.6478,0.40,0.8742,0.90,0.2963,0
218,0.5416,0.10,0.6502,0.40,0.8743,0.90,0.2989,0
219,0.5453,0.10,0.6495,0.40,0.8744,0.90,0.2989,0
220,0.5489,0.10,0.6519,0.40,0.8745,0.90,0.3002,0
221,0.5476,0.10,0.6511,0.40,0.8745,0.90,0.3009,0
222,0.5512,0.10,0.6504,0.40,0.8746,0.90,0.3016,0
223,0.5548,0.10,0.6496,0.40,0.8747,0.90,0.3043,0
224,0.5534,0.10,0.6489,0.40,0.8748,0.90,0.3058,0
225,0.5521,0.10,0.6481,0.40,0.8745,0.90,0.3060,0
226,0.5507,0.10,0.6506,0.40,0.8745,0.90,0.3060,0
227,0.5543,0.10,0.6530,0.40,0.8742,0.90,0.3060,0
228,0.5578,0.10,0.6522,0.40,0.8740,0.90,0.3067,0
229,0.5613,0.10,0.6546,0.40,0.8740,0.90,0.3074,0
230,0.5648,0.10,0.6538,0.40,0.8737,0.90,0.3074,0
231,0.5682,0.10,0.6530,0.40,0.8738,0.90,0.3086,0
232,0.5716,0.10,0.6554,0.40,0.8739,0.90,0.3100,0
233,0.5702,0.10,0.6546,0.40,0.8736,0.90,0.3124,0
234,0.5688,0.10,0.6539,0.40,0.8737,0.90,0.3136,0
235,0.5722,0.10,0.6531,0.40,0.8734,0.90,0.3148,0
236,0.5707,0.10,0.6555,0.40,0.8731,0.90,0.3160,0
237,0.5741,0.10,0.6578,0.40,0.8729,0.90,0.3160,0
238,0.5727,0.10,0.6570,0.40,0.8729,0.90,0.3172,0
239,0.5760,0.10,0.6563,0.40,0.8727,0.90,0.3183,0
240,0.5746,0.10,0.6586,0.40,0.8724,0.90,0.3179,0
241,0.5779,0.10,0.6578,0.40,0.8721,0.90,0.3190,0
242,0.5764,0.10,0.6570,0.40,0.8722,0.90,0.3202,0
243,0.5750,0.10,0.6563,0.40,0.8719,0.90,0.3208,0
244,0.5783,0.10,0.6555,0.40,0.8720,0.90,0.3208,0
245,0.5816,0.10,0.6578,0.40,0.8721,0.90,0.3231,0
246,0.5848,0.10,0.6601,0.40,0.8718,0.90,0.3231,0
247,0.5833,0.10,0.6624,0.40,0.8719,0.90,0.3226,0
248,0.5865,0.10,0.6616,0.40,0.8720,0.90,0.3220,0
249,0.5851,0.10,0.6639,0.40,0.8717,0.90,0.3232,0
250,0.5883,0.10,0.6631,0.40,0.8718,0.90,0.3243,0
251,0.5868,0.10,0.6653,0.40,0.8716,0.90,0.3244,0
252,0.5900,0.10,0.6646,0.40,0.8713,0.90,0.3261,0
253,0.5931,0.10,0.6668,0.40,0.8710,0.90,0.3267,0
254,0.5916,0.10,0.6690,0.40,0.8708,0.90,0.3278,0
255,0.5901,0.10,0.6682,0.40,0.8709,0.90,0.3267,0
256,0.5932,0.10,0.6703,0.40,0.8706,0.90,0.3273,0
257,0.5963,0.10,0.6695,0.40,0.8707,0.90,0.3273,0
258,0.5994,0.10,0.6687,0.40,0.8705,0.90,0.3273,0
259,0.5979,0.10,0.6679,0.40,0.8702,0.90,0.3289,0
260,0.5964,0.10,0.6701,0.40,0.8700,0.90,0.3322,0
261,0.5949,0.10,0.6723,0.40,0.8697,0.90,0.3322,0
262,0.5934,0.10,0.6744,0.40,0.8698,0.90,0.3312,0
263,0.5965,0.10,0.6765,0.40,0.8696,0.90,0.3306,0
264,0.5995,0.10,0.6786,0.40,0.8697,0.90,0.3328,0
265,0.6025,0.10,0.6778,0.40,0.8695,0.90,0.3317,0
266,0.6055,0.10,0.6798,0.40,0.8692,0.90,0.3317,0
267,0.6040,0.10,0.6790,0.40,0.8690,0.90,0.3317,0
268,0.6025,0.10,0.6781,0.40,0.8688,0.90,0.3323,0
269,0.6010,0.10,0.6802,0.40,0.8685,0.90,0.3355,0
270,0.5995,0.10,0.6822,0.40,0.8686,0.90,0.3376,0
271,0.5980,0.10,0.6843,0.40,0.8687,0.90,0.3397,0
272,0.6010,0.10,0.6834,0.40,0.8685,0.90,0.3428,0
273,0.5995,0.10,0.6826,0.40,0.8686,0.90,0.3423,0
274,0.5980,0.10,0.6817,0.40,0.8687,0.90,0.3428,0
275,0.5965,0.10,0.6837,0.40,0.8688,0.90,0.3438,0
276,0.5950,0.10,0.6829,0.40,0.8689,0.90,0.3469,0
277,0.5981,0.10,0.6820,0.40,0.8690,0.90,0.3479,0
278,0.6011,0.10,0.6840,0.40,0.8687,0.90,0.3474,0
279,0.6041,0.10,0.6832,0.40,0.8685,0.90,0.3468,0
280,0.6026,0.10,0.6823,0.40,0.8683,0.90,0.3468,0
281,0.6055,0.10,0.6815,0.40,0.8681,0.90,0.3488,0
282,0.6085,0.10,0.6835,0.40,0.8682,0.90,0.3488,0
283,0.6114,0.10,0.6827,0.40,0.8683,0.90,0.3498,0
284,0.6142,0.10,0.6847,0.40,0.8684,0.90,0.3498,0
285,0.6171,0.10,0.6867,0.40,0.8681,0.90,0.3519,0
286,0.6155,0.10,0.6858,0.40,0.8682,0.90,0.3513,0
287,0.6183,0.10,0.6878,0.40,0.8683,0.90,0.3513,0
288,0.6211,0.10,0.6897,0.40,0.8681,0.90,0.3523,0
289,0.6238,0.10,0.6888,0.40,0.8682,0.90,0.3523,0
290,0.6223,0.10,0.6908,0.40,0.8683,0.90,0.3528,0
291,0.6250,0.10,0.6899,0.40,0.8684,0.90,0.3522,0
292,0.6234,0.10,0.6890,0.40,0.8685,0.90,0.3522,0
293,0.6261,0.10,0.6910,0.40,0.8686,0.90,0.3522,0
294,0.6246,0.10,0.6929,0.40,0.8684,0.90,0.3532,0
295,0.6273,0.10,0.6920,0.40,0.8685,0.90,0.3552,0
296,0.6299,0.10,0.6911,0.40,0.8686,0.90,0.3541,0
297,0.6284,0.10,0.6930,0.40,0.8686,0.90,0.3545,0
298,0.6310,0.10,0.6949,0.40,0.8684,0.90,0.3555,0
299,0.6336,0.10,0.6968,0.40,0.8682,0.90,0.3560,0
300,0.6362,0.10,0.6959,0.40,0.8683,0.90,0.3569,0
301,0.6346,0.10,0.6977,0.40,0.8684,0.90,0.3574,0
302,0.6372,0.10,0.6996,0.40,0.8685,0.90,0.3587,0
303,0.6398,0.10,0.6987,0.40,0.8683,0.90,0.3587,0
304,0.6423,0.10,0.6978,0.40,0.8680,0.90,0.3587,0
305,0.6407,0.10,0.6996,0.40,0.8681,0.90,0.3587,0
306,0.6432,0.10,0.6987,0.40,0.8682,0.90,0.3597,0
307,0.6415,0.10,0.6978,0.40,0.8680,0.90,0.3607,0
308,0.6399,0.10,0.6969,0.40,0.8681,0.90,0.3601,0
309,0.6383,0.10,0.6987,0.40,0.8682,0.90,0.3596,0
310,0.6408,0.10,0.7006,0.40,0.8683,0.90,0.3591,0
311,0.6434,0.10,0.7023,0.40,0.8684,0.90,0.3595,0
312,0.6417,0.10,0.7014,0.40,0.8682,0.90,0.3608,0
313,0.6442,0.10,0.7005,0.40,0.8683,0.90,0.3608,0
314,0.6467,0.10,0.7023,0.40,0.8681,0.90,0.3618,0
315,0.6491,0.10,0.7041,0.40,0.8682,0.90,0.3627,0
316,0.6515,0.10,0.7032,0.40,0.8679,0.90,0.3627,0
317,0.6539,0.10,0.7023,0.40,0.8680,0.90,0.3640,0
318,0.6523,0.10,0.7014,0.40,0.8678,0.90,0.3644,0
319,0.6506,0.10,0.7032,0.40,0.8676,0.90,0.3657,0
320,0.6490,0.10,0.7049,0.40,0.8677,0.90,0.3661,0
321,0.6514,0.10,0.7067,0.40,0.8678,0.90,0.3661,0
322,0.6538,0.10,0.7057,0.40,0.8679,0.90,0.3674,0
323,0.6561,0.10,0.7048,0.40,0.8680,0.90,0.3678,0
324,0.6584,0.10,0.7066,0.40,0.8681,0.90,0.3691,0
325,0.6568,0.10,0.7083,0.40,0.8682,0.90,0.3709,0
326,0.6551,0.10,0.7074,0.40,0.8680,0.90,0.3698,0
327,0.6574,0.10,0.7064,0.40,0.8677,0.90,0.3707,0
328,0.6597,0.10,0.7055,0.40,0.8675,0.90,0.3707,0
329,0.6581,0.10,0.7073,0.40,0.8676,0.90,0.3720,0
330,0.6604,0.10,0.7063,0.40,0.8674,0.90,0.3724,0
331,0.6626,0.10,0.7054,0.40,0.8675,0.90,0.3724,0
332,0.6649,0.10,0.7071,0.40,0.8676,0.90,0.3713,0
333,0.6671,0.10,0.7062,0.40,0.8677,0.90,0.3717,0
334,0.6654,0.10,0.7053,0.40,0.8675,0.90,0.3717,0
335,0.6676,0.10,0.7070,0.40,0.8676,0.90,0.3725,0
336,0.6698,0.10,0.7088,0.40,0.8677,0.90,0.3743,0
337,0.6681,0.10,0.7105,0.40,0.8675,0.90,0.3752,0
338,0.6664,0.10,0.7121,0.40,0.8673,0.90,0.3773,0
339,0.6686,0.10,0.7138,0.40,0.8671,0.90,0.3773,0
340,0.6708,0.10,0.7128,0.40,0.8672,0.90,0.3773,0
341,0.6729,0.10,0.7119,0.40,0.8673,0.90,0.3785,0
342,0.6712,0.10,0.7136,0.40,0.8674,0.90,0.3802,0
343,0.6734,0.10,0.7126,0.40,0.8675,0.90,0.3802,0
344,0.6755,0.10,0.7117,0.40,0.8676,0.90,0.3813,0
345,0.6776,0.10,0.7107,0.40,0.8677,0.90,0.3822,0
346,0.6758,0.10,0.7098,0.40,0.8674,0.90,0.3864,0
347,0.6779,0.10,0.7089,0.40,0.8672,0.90,0.3872,0
348,0.6800,0.10,0.7080,0.40,0.8673,0.90,0.3892,0
349,0.6782,0.10,0.7070,0.40,0.8674,0.90,0.3900,0
350,0.6803,0.10,0.7088,0.40,0.8675,0.90,0.3908,0
351,0.6823,0.10,0.7078,0.40,0.8676,0.90,0.3917,0
352,0.6806,0.10,0.7095,0.40,0.8677,0.90,0.3911,0
353,0.6789,0.10,0.7112,0.40,0.8675,0.90,0.3911,0
354,0.6809,0.10,0.7129,0.40,0.8673,0.90,0.3909,0
355,0.6829,0.10,0.7145,0.40,0.8671,0.90,0.3909,0
356,0.6849,0.10,0.7162,0.40,0.8672,0.90,0.3923,0
357,0.6832,0.10,0.7178,0.40,0.8670,0.90,0.3918,0
358,0.6814,0.10,0.7168,0.40,0.8668,0.90,0.3918,0
359,0.6797,0.10,0.7159,0.40,0.8669,0.90,0.3926,0
360,0.6817,0.10,0.7175,0.40,0.8670,0.90,0.3926,0
361,0.6800,0.10,0.7191,0.40,0.8671,0.90,0.3926,0
362,0.6783,0.10,0.7181,0.40,0.8672,0.90,0.3942,0
363,0.6803,0.10,0.7171,0.40,0.8670,0.90,0.3950,0
364,0.6824,0.10,0.7187,0.40,0.8671,0.90,0.3950,0
365,0.6806,0.10,0.7203,0.40,0.8672,0.90,0.3966,0
366,0.6826,0.10,0.7219,0.40,0.8673,0.90,0.3955,0
367,0.6809,0.10,0.7209,0.40,0.8674,0.90,0.3955,0
368,0.6791,0.10,0.7199,0.40,0.8675,0.90,0.3963,0
369,0.6774,0.10,0.7190,0.40,0.8676,0.90,0.3958,0
370,0.6795,0.10,0.7180,0.40,0.8677,0.90,0.3961,0
371,0.6777,0.10,0.7171,0.40,0.8678,0.90,0.3969,0
372,0.6798,0.10,0.7187,0.40,0.8679,0.90,0.3977,0
373,0.6781,0.10,0.7177,0.40,0.8676,0.90,0.3977,0
374,0.6801,0.10,0.7168,0.40,0.8674,0.90,0.3984,0
375,0.6822,0.10,0.7184,0.40,0.8675,0.90,0.4000,0
376,0.6842,0.10,0.7174,0.40,0.8676,0.90,0.4016,0
377,0.6862,0.10,0.7164,0.40,0.8677,0.90,0.4023,0
378,0.6881,0.10,0.7181,0.40,0.8678,0.90,0.4034,0
379,0.6901,0.10,0.7196,0.40,0.8679,0.90,0.4028,0
380,0.6920,0.10,0.7187,0.40,0.8680,0.90,0.4028,0
381,0.6939,0.10,0.7203,0.40,0.8678,0.90,0.4031,0
382,0.6958,0.10,0.7218,0.40,0.8679,0.90,0.4038,0
383,0.6976,0.10,0.7208,0.40,0.8677,0.90,0.4038,0
384,0.6995,0.10,0.7199,0.40,0.8678,0.90,0.4038,0
385,0.7013,0.10,0.7189,0.40,0.8679,0.90,0.4054,0
