iteration,episode,action,reward,carol_help_alice_regret,carol_decline_alice_regret,carol_reciprocate_alice_regret
163,17,carol_help_alice,0.2000,17.7924,-43.2344,24.8435
164,17,carol_decline_alice,0.1000,18.0358,-43.2344,25.1194
165,17,carol_help_alice,0.2000,18.0358,-43.4703,25.2953
166,17,carol_decline_alice,0.1000,18.2765,-43.4703,25.5711
167,17,carol_help_alice,0.2000,18.2765,-43.7036,25.7470
168,17,carol_help_alice,0.2000,18.2765,-43.9370,25.9228
169,17,carol_reciprocate_alice,0.5000,18.1122,-44.4703,25.9228
170,17,carol_help_alice,0.2000,18.1122,-44.7036,26.1008
171,18,carol_help_alice,0.2000,18.1122,-44.9370,26.2788
172,18,carol_decline_alice,0.1000,18.3433,-44.9370,26.5567
173,18,carol_help_alice,0.2000,18.3433,-45.1679,26.7347
174,18,carol_help_alice,0.6000,18.3433,-45.7988,26.5127
175,18,carol_help_alice,0.6000,18.3433,-46.4297,26.2906
176,18,carol_decline_alice,0.1000,18.5810,-46.4297,26.5686
177,18,carol_decline_alice,-0.3000,19.2187,-46.4297,27.2466
178,18,carol_decline_alice,-0.3000,19.8564,-46.4297,27.9245
179,18,carol_help_alice,0.2000,19.8564,-46.6676,28.1025
180,18,carol_reciprocate_alice,0.5000,19.6919,-47.2056,28.1025
181,19,carol_decline_alice,0.1000,19.9274,-47.2056,28.3825
182,19,carol_reciprocate_alice,0.5000,19.7629,-47.7411,28.3825
183,19,carol_reciprocate_alice,0.5000,19.5983,-48.2767,28.3825
184,19,carol_decline_alice,0.1000,19.8338,-48.2767,28.6664
185,19,carol_help_alice,0.2000,19.8338,-48.5101,28.8502
186,19,carol_help_alice,0.6000,19.8338,-49.1434,28.6341
187,19,carol_reciprocate_alice,0.2000,19.9713,-49.3767,28.6341
188,19,carol_decline_alice,-0.3000,20.6088,-49.3767,29.3151
189,19,carol_decline_alice,-0.3000,21.2463,-49.3767,29.9960
190,19,carol_reciprocate_alice,0.5000,21.0838,-49.9187,29.9960
191,20,carol_decline_alice,0.1000,21.3213,-49.9187,30.2788
192,20,carol_help_alice,0.2000,21.3213,-50.1584,30.4616
193,20,carol_reciprocate_alice,0.5000,21.1567,-50.6980,30.4616
194,20,carol_reciprocate_alice,0.5000,20.9921,-51.2377,30.4616
195,20,carol_reciprocate_alice,0.2000,21.1275,-51.4774,30.4616
196,20,carol_decline_alice,0.1000,21.3629,-51.4774,30.7452
197,20,carol_decline_alice,0.1000,21.5982,-51.4774,31.0288
198,20,carol_help_alice,0.6000,21.5982,-52.1128,30.8124
199,20,carol_reciprocate_alice,0.5000,21.4376,-52.6482,30.8124
200,20,carol_help_alice,0.6000,21.4376,-53.2836,30.5977
201,21,carol_help_alice,0.2000,21.4376,-53.5189,30.7830
202,21,carol_decline_alice,-0.3000,22.0788,-53.5189,31.4683
203,21,carol_decline_alice,-0.3000,22.7200,-53.5189,32.1536
204,21,carol_decline_alice,0.1000,22.9612,-53.5189,32.4389
205,21,carol_help_alice,0.2000,22.9612,-53.7601,32.6242
206,21,carol_help_alice,0.2000,22.9612,-54.0013,32.8094
207,21,carol_help_alice,0.2000,22.9612,-54.2425,32.9947
208,21,carol_reciprocate_alice,0.5000,22.7964,-54.7836,32.9947
209,21,carol_reciprocate_alice,0.2000,22.9316,-55.0248,32.9947
210,21,carol_reciprocate_alice,0.2000,23.0668,-55.2660,32.9947
211,22,carol_reciprocate_alice,0.5000,22.9020,-55.8072,32.9947
212,22,carol_help_alice,0.2000,22.9020,-56.0484,33.1781
213,22,carol_reciprocate_alice,0.5000,22.7353,-56.5895,33.1781
214,22,carol_help_alice,0.2000,22.7353,-56.8307,33.3630
215,22,carol_decline_alice,0.1000,22.9668,-56.8307,33.6479
216,22,carol_decline_alice,0.1000,23.1984,-56.8307,33.9329
217,22,carol_reciprocate_alice,0.5000,23.0299,-57.3679,33.9329
218,22,carol_reciprocate_alice,0.5000,22.8614,-57.9050,33.9329
219,22,carol_help_alice,0.6000,22.8614,-58.5421,33.7209
220,22,carol_reciprocate_alice,0.2000,22.9965,-58.7793,33.7209
221,23,carol_decline_alice,0.1000,23.2316,-58.7793,34.0064
222,23,carol_help_alice,0.2000,23.2316,-59.0145,34.1919
223,23,carol_decline_alice,0.1000,23.4650,-59.0145,34.4774
224,23,carol_help_alice,0.2000,23.4650,-59.2478,34.6630
225,23,carol_decline_alice,0.1000,23.6966,-59.2478,34.9485
226,23,carol_reciprocate_alice,0.5000,23.5281,-59.7793,34.9485
227,23,carol_reciprocate_alice,0.2000,23.6597,-60.0108,34.9485
228,23,carol_help_alice,0.2000,23.6597,-60.2423,35.1331
229,23,carol_reciprocate_alice,0.5000,23.4896,-60.7739,35.1331
230,23,carol_decline_alice,0.1000,23.7195,-60.7739,35.4192
231,24,carol_reciprocate_alice,0.2000,23.8493,-61.0036,35.4192
232,24,carol_help_alice,0.6000,23.8493,-61.6333,35.2029
233,24,carol_reciprocate_alice,0.5000,23.6827,-62.1630,35.2029
234,24,carol_decline_alice,0.1000,23.9160,-62.1630,35.4881
235,24,carol_reciprocate_alice,0.5000,23.7493,-62.6910,35.4881
236,24,carol_help_alice,0.2000,23.7493,-62.9190,35.6747
237,24,carol_reciprocate_alice,0.5000,23.5810,-63.4470,35.6747
238,24,carol_reciprocate_alice,0.5000,23.4126,-63.9750,35.6747
239,24,carol_decline_alice,0.1000,23.6443,-63.9750,35.9640
240,24,carol_reciprocate_alice,0.5000,23.4759,-64.5014,35.9640
241,25,carol_decline_alice,0.1000,23.7075,-64.5014,36.2546
242,25,carol_reciprocate_alice,0.5000,23.5392,-65.0260,36.2546
243,25,carol_reciprocate_alice,0.2000,23.6708,-65.2507,36.2546
244,25,carol_decline_alice,0.1000,23.9025,-65.2507,36.5442
245,25,carol_help_alice,0.6000,23.9025,-65.8738,36.3339
246,25,carol_help_alice,0.2000,23.9025,-66.0969,36.5236
247,25,carol_decline_alice,-0.3000,24.5358,-66.0969,37.2132
248,25,carol_reciprocate_alice,0.2000,24.6692,-66.3234,37.2132
249,25,carol_help_alice,0.6000,24.6692,-66.9500,37.0007
250,25,carol_reciprocate_alice,0.2000,24.8057,-67.1766,37.0007
251,26,carol_help_alice,0.6000,24.8057,-67.8032,36.7861
252,26,carol_help_alice,0.2000,24.8057,-68.0298,36.9715
253,26,carol_decline_alice,0.1000,25.0438,-68.0298,37.2569
254,26,carol_decline_alice,0.1000,25.2819,-68.0298,37.5423
255,26,carol_reciprocate_alice,0.5000,25.1200,-68.5532,37.5423
256,26,carol_reciprocate_alice,0.2000,25.2581,-68.7767,37.5423
257,26,carol_reciprocate_alice,0.2000,25.3962,-69.0001,37.5423
258,26,carol_help_alice,0.6000,25.3962,-69.6236,37.3249
259,26,carol_help_alice,0.2000,25.3962,-69.8471,37.5075
260,26,carol_help_alice,0.2000,25.3962,-70.0705,37.6901
261,27,carol_reciprocate_alice,0.5000,25.2341,-70.5940,37.6901
262,27,carol_reciprocate_alice,0.2000,25.3721,-70.8174,37.6901
263,27,carol_decline_alice,0.1000,25.6100,-70.8174,37.9720
264,27,carol_help_alice,0.2000,25.6100,-71.0394,38.1539
265,27,carol_help_alice,0.6000,25.6100,-71.6613,37.9359
266,27,carol_decline_alice,0.1000,25.8493,-71.6613,38.2178
267,27,carol_reciprocate_alice,0.5000,25.6887,-72.1818,38.2178
268,27,carol_help_alice,0.2000,25.6887,-72.4023,38.4009
269,27,carol_decline_alice,0.1000,25.9264,-72.4023,38.6841
270,27,carol_decline_alice,-0.3000,26.5642,-72.4023,39.3672
271,28,carol_reciprocate_alice,0.5000,26.4020,-72.9246,39.3672
272,28,carol_decline_alice,0.1000,26.6398,-72.9246,39.6516
273,28,carol_help_alice,0.6000,26.6398,-73.5456,39.4360
274,28,carol_help_alice,0.2000,26.6398,-73.7665,39.6204
275,28,carol_decline_alice,0.1000,26.8789,-73.7665,39.9047
276,28,carol_help_alice,0.2000,26.8789,-73.9860,40.0891
277,28,carol_help_alice,0.6000,26.8789,-74.6056,39.8735
278,28,carol_decline_alice,0.1000,27.1193,-74.6056,40.1579
279,28,carol_help_alice,0.2000,27.1193,-74.8238,40.3422
280,28,carol_help_alice,0.2000,27.1193,-75.0420,40.5266
281,29,carol_help_alice,0.2000,27.1193,-75.2601,40.7110
282,29,carol_help_alice,0.2000,27.1193,-75.4783,40.8954
283,29,carol_decline_alice,0.1000,27.3540,-75.4783,41.1797
284,29,carol_decline_alice,0.1000,27.5887,-75.4783,41.4641
285,29,carol_help_alice,0.6000,27.5887,-76.0939,41.2485
286,29,carol_decline_alice,0.1000,27.8261,-76.0939,41.5329
287,29,carol_reciprocate_alice,0.2000,27.9635,-76.3082,41.5329
288,29,carol_decline_alice,0.1000,28.2008,-76.3082,41.8153
289,29,carol_reciprocate_alice,0.2000,28.3382,-76.5212,41.8153
290,29,carol_reciprocate_alice,0.5000,28.1756,-77.0342,41.8153
291,30,carol_decline_alice,0.1000,28.4130,-77.0342,42.0972
292,30,carol_decline_alice,0.1000,28.6503,-77.0342,42.3790
293,30,carol_decline_alice,-0.3000,29.2877,-77.0342,43.0608
294,30,carol_help_alice,0.2000,29.2877,-77.2479,43.2426
295,30,carol_reciprocate_alice,0.2000,29.4237,-77.4616,43.2426
296,30,carol_reciprocate_alice,0.2000,29.5597,-77.6753,43.2426
297,30,carol_help_alice,0.2000,29.5597,-77.8890,43.4208
298,30,carol_decline_alice,0.1000,29.7944,-77.8890,43.6990
299,30,carol_help_alice,0.2000,29.7944,-78.1015,43.8773
300,30,carol_reciprocate_alice,0.5000,29.6277,-78.6140,43.8773
301,31,carol_help_alice,0.2000,29.6277,-78.8265,44.0567
302,31,carol_help_alice,0.2000,29.6277,-79.0390,44.2361
303,31,carol_help_alice,0.2000,29.6277,-79.2515,44.4155
304,31,carol_decline_alice,0.1000,29.8572,-79.2515,44.6949
305,31,carol_reciprocate_alice,0.5000,29.6867,-79.7628,44.6949
306,31,carol_help_alice,0.2000,29.6867,-79.9742,44.8755
307,31,carol_decline_alice,-0.3000,30.3150,-79.9742,45.5561
308,31,carol_help_alice,0.2000,30.3150,-80.1884,45.7367
309,31,carol_help_alice,0.2000,30.3150,-80.4027,45.9172
310,31,carol_reciprocate_alice,0.2000,30.4410,-80.6170,45.9172
311,32,carol_help_alice,0.6000,30.4410,-81.2313,45.6961
312,32,carol_decline_alice,0.1000,30.6694,-81.2313,45.9749
313,32,carol_help_alice,0.2000,30.6694,-81.4444,46.1538
314,32,carol_help_alice,0.2000,30.6694,-81.6576,46.3326
315,32,carol_reciprocate_alice,0.2000,30.7955,-81.8707,46.3326
316,32,carol_reciprocate_alice,0.2000,30.9217,-82.0838,46.3326
317,32,carol_help_alice,0.2000,30.9217,-82.2970,46.5081
318,32,carol_help_alice,0.2000,30.9217,-82.5101,46.6836
319,32,carol_decline_alice,0.1000,31.1456,-82.5101,46.9590
320,32,carol_decline_alice,0.1000,31.3694,-82.5101,47.2345
321,33,carol_help_alice,0.2000,31.3694,-82.7210,47.4100
322,33,carol_help_alice,0.2000,31.3694,-82.9319,47.5855
323,33,carol_help_alice,0.2000,31.3694,-83.1428,47.7609
324,33,carol_reciprocate_alice,0.5000,31.1901,-83.6537,47.7609
325,33,carol_decline_alice,0.1000,31.4108,-83.6537,48.0376
326,33,carol_help_alice,0.6000,31.4108,-84.2635,47.8142
327,33,carol_help_alice,0.6000,31.4108,-84.8733,47.5908
328,33,carol_help_alice,0.6000,31.4108,-85.4831,47.3675
329,33,carol_reciprocate_alice,0.5000,31.2386,-85.9929,47.3675
330,33,carol_help_alice,0.6000,31.2386,-86.6027,47.1452
331,34,carol_reciprocate_alice,0.5000,31.0686,-87.1125,47.1452
332,34,carol_help_alice,0.6000,31.0686,-87.7223,46.9241
333,34,carol_decline_alice,0.1000,31.3008,-87.7223,47.2030
334,34,carol_help_alice,0.6000,31.3008,-88.3310,46.9819
335,34,carol_decline_alice,0.1000,31.5352,-88.3310,47.2608
336,34,carol_reciprocate_alice,0.5000,31.3696,-88.8387,47.2608
337,34,carol_reciprocate_alice,0.2000,31.5041,-89.0464,47.2608
338,34,carol_decline_alice,0.1000,31.7385,-89.0464,47.5392
339,34,carol_decline_alice,0.1000,31.9729,-89.0464,47.8176
340,34,carol_reciprocate_alice,0.5000,31.8073,-89.5521,47.8176
341,35,carol_reciprocate_alice,0.5000,31.6418,-90.0577,47.8176
342,35,carol_reciprocate_alice,0.5000,31.4762,-90.5634,47.8176
343,35,carol_decline_alice,0.1000,31.7106,-90.5634,48.0992
344,35,carol_help_alice,0.6000,31.7106,-91.1681,47.8808
345,35,carol_reciprocate_alice,0.2000,31.8472,-91.3727,47.8808
346,35,carol_decline_alice,0.1000,32.0838,-91.3727,48.1608
347,35,carol_help_alice,0.6000,32.0838,-91.9764,47.9408
348,35,carol_help_alice,0.2000,32.0838,-92.1801,48.1208
349,35,carol_decline_alice,-0.3000,32.7214,-92.1801,48.8008
350,35,carol_reciprocate_alice,0.2000,32.8590,-92.3866,48.8008
351,36,carol_decline_alice,0.1000,33.0966,-92.3866,49.0792
352,36,carol_decline_alice,0.1000,33.3342,-92.3866,49.3577
353,36,carol_decline_alice,0.1000,33.5718,-92.3866,49.6361
354,36,carol_decline_alice,0.1000,33.8094,-92.3866,49.9146
355,36,carol_help_alice,0.2000,33.8094,-92.5892,50.0930
356,36,carol_help_alice,0.2000,33.8094,-92.7919,50.2715
357,36,carol_reciprocate_alice,0.5000,33.6448,-93.2945,50.2715
358,36,carol_help_alice,0.2000,33.6448,-93.4972,50.4509
359,36,carol_decline_alice,-0.3000,34.2792,-93.4972,51.1304
360,36,carol_help_alice,0.2000,34.2792,-93.7024,51.3099
361,37,carol_reciprocate_alice,0.5000,34.1125,-94.2077,51.3099
362,37,carol_decline_alice,-0.3000,34.7459,-94.2077,51.9904
363,37,carol_reciprocate_alice,0.2000,34.8792,-94.4155,51.9904
364,37,carol_decline_alice,0.1000,35.1125,-94.4155,52.2694
365,37,carol_reciprocate_alice,0.5000,34.9459,-94.9224,52.2694
366,37,carol_decline_alice,0.1000,35.1792,-94.9224,52.5494
367,37,carol_decline_alice,-0.3000,35.8125,-94.9224,53.2294
368,37,carol_help_alice,0.2000,35.8125,-95.1309,53.4094
369,37,carol_reciprocate_alice,0.5000,35.6448,-95.6394,53.4094
370,37,carol_help_alice,0.2000,35.6448,-95.8479,53.5904
371,38,carol_decline_alice,0.1000,35.8761,-95.8479,53.8714
372,38,carol_reciprocate_alice,0.2000,36.0074,-96.0554,53.8714
373,38,carol_decline_alice,0.1000,36.2387,-96.0554,54.1509
374,38,carol_reciprocate_alice,0.5000,36.0700,-96.5621,54.1509
375,38,carol_reciprocate_alice,0.5000,35.9013,-97.0687,54.1509
376,38,carol_reciprocate_alice,0.2000,36.0326,-97.2754,54.1509
377,38,carol_help_alice,0.2000,36.0326,-97.4821,54.3309
378,38,carol_help_alice,0.2000,36.0326,-97.6887,54.5109
379,38,carol_help_alice,0.6000,36.0326,-98.2954,54.2909
380,38,carol_decline_alice,-0.3000,36.6640,-98.2954,54.9709
381,39,carol_reciprocate_alice,0.5000,36.4953,-98.8045,54.9709
382,39,carol_decline_alice,0.1000,36.7267,-98.8045,55.2519
383,39,carol_help_alice,0.2000,36.7267,-99.0127,55.4328
384,39,carol_reciprocate_alice,0.5000,36.5570,-99.5209,55.4328
385,39,carol_decline_alice,0.1000,36.7874,-99.5209,55.7147
386,39,carol_help_alice,0.6000,36.7874,-100.1282,55.4966
387,39,carol_reciprocate_alice,0.5000,36.6198,-100.6355,55.4966
388,39,carol_help_alice,0.2000,36.6198,-100.8429,55.6794
389,39,carol_help_alice,0.2000,36.6198,-101.0502,55.8622
390,39,carol_decline_alice,-0.3000,37.2502,-101.0502,56.5450
391,40,carol_reciprocate_alice,0.5000,37.0806,-101.5598,56.5450
392,40,carol_decline_alice,0.1000,37.3111,-101.5598,56.8287
393,40,carol_decline_alice,0.1000,37.5415,-101.5598,57.1125
394,40,carol_decline_alice,-0.3000,38.1719,-101.5598,57.7962
395,40,carol_reciprocate_alice,0.2000,38.3024,-101.7701,57.7962
396,40,carol_decline_alice,-0.3000,38.9328,-101.7701,58.4785
397,40,carol_reciprocate_alice,0.5000,38.7632,-102.2826,58.4785
398,40,carol_reciprocate_alice,0.5000,38.5937,-102.7951,58.4785
399,40,carol_decline_alice,-0.3000,39.2241,-102.7951,59.1626
