iteration,episode,action,reward,carol_help_alice_regret,carol_decline_alice_regret,carol_reciprocate_alice_regret
73,8,carol_help_alice,0.2000,-0.4402,-19.6117,11.8570
74,8,carol_reciprocate_alice,0.2000,-0.3069,-19.7917,11.8570
75,8,carol_reciprocate_alice,0.2000,-0.1735,-19.9717,11.8570
76,8,carol_decline_alice,0.1000,0.0598,-19.9717,12.1799
77,8,carol_help_alice,0.2000,0.0598,-20.1487,12.4027
78,8,carol_help_alice,0.2000,0.0598,-20.3256,12.6256
79,8,carol_reciprocate_alice,0.2000,0.1774,-20.5025,12.6256
80,8,carol_reciprocate_alice,0.2000,0.2951,-20.6794,12.6256
81,9,carol_help_alice,0.6000,0.2951,-21.2564,12.4364
82,9,carol_help_alice,0.2000,0.2951,-21.4333,12.6472
83,9,carol_decline_alice,0.1000,0.5214,-21.4333,12.9580
84,9,carol_help_alice,0.6000,0.5214,-22.0074,12.7688
85,9,carol_reciprocate_alice,0.2000,0.6614,-22.1814,12.7688
86,9,carol_reciprocate_alice,0.5000,0.5014,-22.6555,12.7688
87,9,carol_decline_alice,0.1000,0.7414,-22.6555,13.0765
88,9,carol_help_alice,0.6000,0.7414,-23.2269,12.8842
89,9,carol_help_alice,0.2000,0.7414,-23.3984,13.0919
90,9,carol_decline_alice,-0.3000,1.3869,-23.3984,13.7996
91,10,carol_help_alice,0.6000,1.3869,-23.9811,13.6073
92,10,carol_decline_alice,-0.3000,2.0434,-23.9811,14.3150
93,10,carol_reciprocate_alice,0.2000,2.1999,-24.1745,14.3150
94,10,carol_help_alice,0.2000,2.1999,-24.3678,14.5175
95,10,carol_help_alice,0.6000,2.1999,-24.9611,14.3200
96,10,carol_help_alice,0.6000,2.1999,-25.5545,14.1225
97,10,carol_decline_alice,0.1000,2.4691,-25.5545,14.4250
98,10,carol_decline_alice,0.1000,2.7384,-25.5545,14.7275
99,10,carol_help_alice,0.2000,2.7384,-25.7420,14.9300
100,10,carol_reciprocate_alice,0.2000,2.9013,-25.9295,14.9300
101,11,carol_decline_alice,-0.3000,3.5643,-25.9295,15.6275
102,11,carol_help_alice,0.2000,3.5643,-26.1264,15.8251
103,11,carol_help_alice,0.2000,3.5643,-26.3234,16.0227
104,11,carol_help_alice,0.6000,3.5643,-26.9204,15.8202
105,11,carol_help_alice,0.2000,3.5643,-27.1173,16.0178
106,11,carol_reciprocate_alice,0.5000,3.4191,-27.6143,16.0178
107,11,carol_reciprocate_alice,0.5000,3.2740,-28.1113,16.0178
108,11,carol_decline_alice,-0.3000,3.9288,-28.1113,16.7201
109,11,carol_help_alice,0.6000,3.9288,-28.7172,16.5224
110,11,carol_decline_alice,0.1000,4.1913,-28.7172,16.8248
111,12,carol_decline_alice,0.1000,4.4538,-28.7172,17.1271
112,12,carol_decline_alice,-0.3000,5.1163,-28.7172,17.8294
113,12,carol_reciprocate_alice,0.5000,4.9788,-29.2253,17.8294
114,12,carol_help_alice,0.6000,4.9788,-29.8334,17.6339
115,12,carol_help_alice,0.2000,4.9788,-30.0415,17.8385
116,12,carol_help_alice,0.2000,4.9788,-30.2496,18.0430
117,12,carol_decline_alice,-0.3000,5.6388,-30.2496,18.7476
118,12,carol_reciprocate_alice,0.5000,5.4988,-30.7654,18.7476
119,12,carol_decline_alice,-0.3000,6.1588,-30.7654,19.4543
120,12,carol_decline_alice,0.1000,6.4188,-30.7654,19.7609
121,13,carol_help_alice,0.6000,6.4188,-31.3854,19.5676
122,13,carol_reciprocate_alice,0.5000,6.2855,-31.9054,19.5676
123,13,carol_reciprocate_alice,0.2000,6.4521,-32.1254,19.5676
124,13,carol_help_alice,0.2000,6.4521,-32.3454,19.7718
125,13,carol_reciprocate_alice,0.2000,6.6143,-32.5654,19.7718
126,13,carol_decline_alice,0.1000,6.8765,-32.5654,20.0718
127,13,carol_reciprocate_alice,0.2000,7.0386,-32.7824,20.0718
128,13,carol_help_alice,0.6000,7.0386,-33.3995,19.8678
129,13,carol_decline_alice,-0.3000,7.7071,-33.3995,20.5637
130,13,carol_decline_alice,0.1000,7.9755,-33.3995,20.8596
131,14,carol_help_alice,0.2000,7.9755,-33.6205,21.0555
132,14,carol_help_alice,0.6000,7.9755,-34.2414,20.8514
133,14,carol_decline_alice,0.1000,8.2455,-34.2414,21.1473
134,14,carol_help_alice,0.6000,8.2455,-34.8596,20.9433
135,14,carol_reciprocate_alice,0.5000,8.1211,-35.3777,20.9433
136,14,carol_help_alice,0.2000,8.1211,-35.5959,21.1413
137,14,carol_decline_alice,0.1000,8.3925,-35.5959,21.4393
138,14,carol_reciprocate_alice,0.5000,8.2639,-36.1115,21.4393
139,14,carol_decline_alice,0.1000,8.5354,-36.1115,21.7393
140,14,carol_reciprocate_alice,0.5000,8.4068,-36.6245,21.7393
141,15,carol_help_alice,0.6000,8.4068,-37.2376,21.5412
142,15,carol_decline_alice,0.1000,8.6835,-37.2376,21.8431
143,15,carol_help_alice,0.2000,8.6835,-37.4482,22.0450
144,15,carol_help_alice,0.2000,8.6835,-37.6588,22.2470
145,15,carol_decline_alice,0.1000,8.9524,-37.6588,22.5489
146,15,carol_help_alice,0.2000,8.9524,-37.8672,22.7508
147,15,carol_help_alice,0.2000,8.9524,-38.0755,22.9527
148,15,carol_help_alice,0.2000,8.9524,-38.2838,23.1547
149,15,carol_decline_alice,0.1000,9.2108,-38.2838,23.4566
150,15,carol_decline_alice,-0.3000,9.8691,-38.2838,24.1585
151,16,carol_reciprocate_alice,0.2000,10.0274,-38.4958,24.1585
152,16,carol_decline_alice,0.1000,10.2858,-38.4958,24.4566
153,16,carol_help_alice,0.2000,10.2858,-38.7057,24.6547
154,16,carol_reciprocate_alice,0.2000,10.4409,-38.9155,24.6547
155,16,carol_decline_alice,-0.3000,11.0960,-38.9155,25.3492
156,16,carol_decline_alice,0.1000,11.3511,-38.9155,25.6436
157,16,carol_reciprocate_alice,0.5000,11.2062,-39.4287,25.6436
158,16,carol_help_alice,0.6000,11.2062,-40.0419,25.4400
159,16,carol_reciprocate_alice,0.5000,11.0662,-40.5551,25.4400
160,16,carol_reciprocate_alice,0.5000,10.9262,-41.0683,25.4400
161,17,carol_reciprocate_alice,0.5000,10.7862,-41.5815,25.4400
162,17,carol_reciprocate_alice,0.2000,10.9462,-41.7947,25.4400
163,17,carol_decline_alice,0.1000,11.2062,-41.7947,25.7383
164,17,carol_help_alice,0.2000,11.2062,-42.0058,25.9366
165,17,carol_reciprocate_alice,0.5000,11.0630,-42.5169,25.9366
166,17,carol_decline_alice,0.1000,11.3199,-42.5169,26.2366
167,17,carol_reciprocate_alice,0.5000,11.1768,-43.0260,26.2366
168,17,carol_decline_alice,-0.3000,11.8336,-43.0260,26.9382
169,17,carol_decline_alice,0.1000,12.0905,-43.0260,27.2399
170,17,carol_help_alice,0.6000,12.0905,-43.6383,27.0415
171,18,carol_help_alice,0.2000,12.0905,-43.8506,27.2431
172,18,carol_reciprocate_alice,0.5000,11.9490,-44.3629,27.2431
173,18,carol_decline_alice,0.1000,12.2075,-44.3629,27.5464
174,18,carol_help_alice,0.2000,12.2075,-44.5732,27.7496
175,18,carol_reciprocate_alice,0.2000,12.3630,-44.7835,27.7496
176,18,carol_help_alice,0.6000,12.3630,-45.3939,27.5496
177,18,carol_decline_alice,-0.3000,13.0230,-45.3939,28.2496
178,18,carol_decline_alice,0.1000,13.2830,-45.3939,28.5496
179,18,carol_reciprocate_alice,0.5000,13.1430,-45.9072,28.5496
180,18,carol_decline_alice,-0.3000,13.8030,-45.9072,29.2512
181,19,carol_decline_alice,0.1000,14.0630,-45.9072,29.5527
182,19,carol_decline_alice,0.1000,14.3230,-45.9072,29.8543
183,19,carol_decline_alice,-0.3000,14.9830,-45.9072,30.5558
184,19,carol_reciprocate_alice,0.5000,14.8430,-46.4260,30.5558
185,19,carol_help_alice,0.2000,14.8430,-46.6447,30.7589
186,19,carol_reciprocate_alice,0.2000,15.0002,-46.8635,30.7589
187,19,carol_reciprocate_alice,0.5000,14.8573,-47.3822,30.7589
188,19,carol_help_alice,0.6000,14.8573,-48.0010,30.5604
189,19,carol_decline_alice,0.1000,15.1187,-48.0010,30.8619
190,19,carol_help_alice,0.2000,15.1187,-48.2179,31.0634
191,20,carol_reciprocate_alice,0.2000,15.2773,-48.4348,31.0634
192,20,carol_reciprocate_alice,0.5000,15.1360,-48.9517,31.0634
193,20,carol_decline_alice,0.1000,15.3946,-48.9517,31.3634
194,20,carol_reciprocate_alice,0.2000,15.5532,-49.1669,31.3634
195,20,carol_decline_alice,-0.3000,16.2118,-49.1669,32.0605
196,20,carol_help_alice,0.2000,16.2118,-49.3863,32.2577
197,20,carol_reciprocate_alice,0.5000,16.0677,-49.9057,32.2577
198,20,carol_help_alice,0.2000,16.0677,-50.1251,32.4563
199,20,carol_decline_alice,-0.3000,16.7211,-50.1251,33.1549
200,20,carol_reciprocate_alice,0.5000,16.5744,-50.6486,33.1549
201,21,carol_help_alice,0.6000,16.5744,-51.2722,32.9549
202,21,carol_reciprocate_alice,0.5000,16.4318,-51.7957,32.9549
203,21,carol_help_alice,0.6000,16.4318,-52.4192,32.7562
204,21,carol_reciprocate_alice,0.2000,16.5931,-52.6428,32.7562
205,21,carol_reciprocate_alice,0.5000,16.4544,-53.1663,32.7562
206,21,carol_reciprocate_alice,0.5000,16.3157,-53.6898,32.7562
207,21,carol_help_alice,0.2000,16.3157,-53.9133,32.9576
208,21,carol_decline_alice,0.1000,16.5744,-53.9133,33.2589
209,21,carol_reciprocate_alice,0.2000,16.7331,-54.1351,33.2589
210,21,carol_help_alice,0.2000,16.7331,-54.3568,33.4576
211,22,carol_reciprocate_alice,0.5000,16.5894,-54.8786,33.4576
212,22,carol_help_alice,0.6000,16.5894,-55.5003,33.2576
213,22,carol_reciprocate_alice,0.2000,16.7494,-55.7220,33.2576
214,22,carol_help_alice,0.6000,16.7494,-56.3438,33.0550
215,22,carol_reciprocate_alice,0.2000,16.9130,-56.5655,33.0550
216,22,carol_reciprocate_alice,0.2000,17.0766,-56.7873,33.0550
217,22,carol_help_alice,0.6000,17.0766,-57.4090,32.8476
218,22,carol_help_alice,0.2000,17.0766,-57.6307,33.0402
219,22,carol_reciprocate_alice,0.5000,16.9414,-58.1525,33.0402
220,22,carol_decline_alice,0.1000,17.2061,-58.1525,33.3341
221,23,carol_decline_alice,0.1000,17.4708,-58.1525,33.6280
222,23,carol_reciprocate_alice,0.2000,17.6355,-58.3708,33.6280
223,23,carol_reciprocate_alice,0.2000,17.8002,-58.5891,33.6280
224,23,carol_decline_alice,0.1000,18.0649,-58.5891,33.9173
225,23,carol_help_alice,0.6000,18.0649,-59.2058,33.7066
226,23,carol_decline_alice,0.1000,18.3330,-59.2058,33.9959
227,23,carol_decline_alice,0.1000,18.6011,-59.2058,34.2852
228,23,carol_decline_alice,0.1000,18.8692,-59.2058,34.5745
229,23,carol_help_alice,0.6000,18.8692,-59.8178,34.3637
230,23,carol_decline_alice,0.1000,19.1407,-59.8178,34.6530
231,24,carol_help_alice,0.2000,19.1407,-60.0283,34.8423
232,24,carol_help_alice,0.6000,19.1407,-60.6388,34.6316
233,24,carol_help_alice,0.2000,19.1407,-60.8493,34.8209
234,24,carol_reciprocate_alice,0.2000,19.3105,-61.0599,34.8209
235,24,carol_reciprocate_alice,0.5000,19.1804,-61.5704,34.8209
236,24,carol_reciprocate_alice,0.2000,19.3502,-61.7809,34.8209
237,24,carol_reciprocate_alice,0.2000,19.5201,-61.9914,34.8209
238,24,carol_reciprocate_alice,0.2000,19.6900,-62.2020,34.8209
239,24,carol_reciprocate_alice,0.5000,19.5598,-62.7125,34.8209
240,24,carol_help_alice,0.2000,19.5598,-62.9230,35.0042
241,25,carol_reciprocate_alice,0.5000,19.4274,-63.4335,35.0042
242,25,carol_decline_alice,0.1000,19.6950,-63.4335,35.2888
243,25,carol_reciprocate_alice,0.2000,19.8625,-63.6426,35.2888
244,25,carol_decline_alice,0.1000,20.1301,-63.6426,35.5714
245,25,carol_decline_alice,0.1000,20.3977,-63.6426,35.8541
246,25,carol_help_alice,0.6000,20.3977,-64.2490,35.6367
247,25,carol_decline_alice,-0.3000,21.0683,-64.2490,36.3193
248,25,carol_help_alice,0.2000,21.0683,-64.4590,36.5019
249,25,carol_decline_alice,-0.3000,21.7368,-64.4590,37.1845
250,25,carol_reciprocate_alice,0.2000,21.9052,-64.6725,37.1845
251,26,carol_decline_alice,0.1000,22.1736,-64.6725,37.4651
252,26,carol_decline_alice,0.1000,22.4420,-64.6725,37.7458
253,26,carol_reciprocate_alice,0.2000,22.6104,-64.8834,37.7458
254,26,carol_help_alice,0.6000,22.6104,-65.4942,37.5245
255,26,carol_decline_alice,0.1000,22.8819,-65.4942,37.8032
256,26,carol_help_alice,0.2000,22.8819,-65.7038,37.9819
257,26,carol_help_alice,0.2000,22.8819,-65.9133,38.1607
258,26,carol_help_alice,0.6000,22.8819,-66.5228,37.9394
259,26,carol_help_alice,0.6000,22.8819,-67.1323,37.7181
260,26,carol_help_alice,0.2000,22.8819,-67.3419,37.8968
261,27,carol_help_alice,0.2000,22.8819,-67.5514,38.0756
262,27,carol_reciprocate_alice,0.5000,22.7505,-68.0609,38.0756
263,27,carol_reciprocate_alice,0.5000,22.6192,-68.5704,38.0756
264,27,carol_help_alice,0.2000,22.6192,-68.7799,38.2568
265,27,carol_help_alice,0.6000,22.6192,-69.3895,38.0381
266,27,carol_decline_alice,-0.3000,23.2886,-69.3895,38.7193
267,27,carol_reciprocate_alice,0.5000,23.1580,-69.9024,38.7193
268,27,carol_reciprocate_alice,0.2000,23.3275,-70.1154,38.7193
269,27,carol_reciprocate_alice,0.2000,23.4969,-70.3283,38.7193
270,27,carol_decline_alice,0.1000,23.7663,-70.3283,38.9981
271,28,carol_reciprocate_alice,0.5000,23.6357,-70.8399,38.9981
272,28,carol_decline_alice,-0.3000,24.3051,-70.8399,39.6781
273,28,carol_help_alice,0.2000,24.3051,-71.0549,39.8581
274,28,carol_decline_alice,0.1000,24.5725,-71.0549,40.1381
275,28,carol_help_alice,0.2000,24.5725,-71.2685,40.3181
276,28,carol_reciprocate_alice,0.5000,24.4381,-71.7821,40.3181
277,28,carol_help_alice,0.2000,24.4381,-71.9958,40.4993
278,28,carol_reciprocate_alice,0.5000,24.3017,-72.5094,40.4993
279,28,carol_decline_alice,0.1000,24.5653,-72.5094,40.7816
280,28,carol_reciprocate_alice,0.5000,24.4290,-73.0218,40.7816
281,29,carol_decline_alice,0.1000,24.6926,-73.0218,41.0651
282,29,carol_decline_alice,0.1000,24.9562,-73.0218,41.3486
283,29,carol_decline_alice,-0.3000,25.6199,-73.0218,42.0321
284,29,carol_reciprocate_alice,0.5000,25.4835,-73.5348,42.0321
285,29,carol_decline_alice,0.1000,25.7472,-73.5348,42.3167
286,29,carol_reciprocate_alice,0.5000,25.6108,-74.0466,42.3167
287,29,carol_decline_alice,0.1000,25.8744,-74.0466,42.6025
288,29,carol_help_alice,0.6000,25.8744,-74.6573,42.3882
289,29,carol_decline_alice,0.1000,26.1407,-74.6573,42.6739
290,29,carol_reciprocate_alice,0.2000,26.3070,-74.8668,42.6739
291,30,carol_help_alice,0.2000,26.3070,-75.0762,42.8579
292,30,carol_help_alice,0.2000,26.3070,-75.2857,43.0418
293,30,carol_reciprocate_alice,0.5000,26.1696,-75.7952,43.0418
294,30,carol_decline_alice,0.1000,26.4323,-75.7952,43.3269
295,30,carol_decline_alice,-0.3000,27.0949,-75.7952,44.0119
296,30,carol_decline_alice,0.1000,27.3576,-75.7952,44.2970
297,30,carol_decline_alice,0.1000,27.6202,-75.7952,44.5820
298,30,carol_decline_alice,0.1000,27.8828,-75.7952,44.8670
299,30,carol_reciprocate_alice,0.2000,28.0455,-76.0032,44.8670
300,30,carol_decline_alice,-0.3000,28.7081,-76.0032,45.5504
301,31,carol_help_alice,0.6000,28.7081,-76.6141,45.3337
302,31,carol_decline_alice,0.1000,28.9733,-76.6141,45.6170
303,31,carol_reciprocate_alice,0.5000,28.8385,-77.1239,45.6170
304,31,carol_help_alice,0.2000,28.8385,-77.3337,45.8015
305,31,carol_reciprocate_alice,0.2000,29.0020,-77.5435,45.8015
306,31,carol_help_alice,0.6000,29.0020,-78.1533,45.5842
307,31,carol_decline_alice,0.1000,29.2679,-78.1533,45.8669
308,31,carol_decline_alice,0.1000,29.5339,-78.1533,46.1496
309,31,carol_decline_alice,0.1000,29.7999,-78.1533,46.4324
310,31,carol_decline_alice,0.1000,30.0658,-78.1533,46.7151
311,32,carol_decline_alice,0.1000,30.3318,-78.1533,46.9978
312,32,carol_help_alice,0.2000,30.3318,-78.3580,47.1805
313,32,carol_help_alice,0.2000,30.3318,-78.5626,47.3633
314,32,carol_decline_alice,-0.3000,30.9943,-78.5626,48.0460
315,32,carol_decline_alice,0.1000,31.2568,-78.5626,48.3287
316,32,carol_help_alice,0.2000,31.2568,-78.7690,48.5115
317,32,carol_help_alice,0.2000,31.2568,-78.9755,48.6942
318,32,carol_reciprocate_alice,0.2000,31.4160,-79.1819,48.6942
319,32,carol_decline_alice,0.1000,31.6751,-79.1819,48.9753
320,32,carol_decline_alice,-0.3000,32.3343,-79.1819,49.6563
321,33,carol_decline_alice,0.1000,32.5935,-79.1819,49.9374
322,33,carol_decline_alice,0.1000,32.8527,-79.1819,50.2185
323,33,carol_decline_alice,0.1000,33.1119,-79.1819,50.4996
324,33,carol_help_alice,0.2000,33.1119,-79.3872,50.6807
325,33,carol_help_alice,0.2000,33.1119,-79.5924,50.8617
326,33,carol_help_alice,0.6000,33.1119,-80.1977,50.6428
327,33,carol_help_alice,0.6000,33.1119,-80.8029,50.4239
328,33,carol_help_alice,0.2000,33.1119,-81.0082,50.6050
329,33,carol_help_alice,0.2000,33.1119,-81.2135,50.7861
330,33,carol_help_alice,0.6000,33.1119,-81.8187,50.5672
331,34,carol_reciprocate_alice,0.2000,33.2719,-82.0240,50.5672
332,34,carol_decline_alice,0.1000,33.5319,-82.0240,50.8466
333,34,carol_help_alice,0.2000,33.5319,-82.2283,51.0261
334,34,carol_help_alice,0.6000,33.5319,-82.8327,50.8055
335,34,carol_reciprocate_alice,0.5000,33.3926,-83.3370,50.8055
336,34,carol_reciprocate_alice,0.5000,33.2534,-83.8414,50.8055
337,34,carol_decline_alice,0.1000,33.5141,-83.8414,51.0871
338,34,carol_decline_alice,0.1000,33.7749,-83.8414,51.3687
339,34,carol_reciprocate_alice,0.5000,33.6356,-84.3440,51.3687
340,34,carol_decline_alice,0.1000,33.8964,-84.3440,51.6513
341,35,carol_decline_alice,-0.3000,34.5571,-84.3440,52.3339
342,35,carol_help_alice,0.2000,34.5571,-84.5482,52.5165
343,35,carol_reciprocate_alice,0.2000,34.7164,-84.7524,52.5165
344,35,carol_help_alice,0.6000,34.7164,-85.3566,52.2976
345,35,carol_reciprocate_alice,0.5000,34.5778,-85.8608,52.2976
346,35,carol_reciprocate_alice,0.5000,34.4393,-86.3650,52.2976
347,35,carol_decline_alice,0.1000,34.7008,-86.3650,52.5806
348,35,carol_help_alice,0.2000,34.7008,-86.5683,52.7637
349,35,carol_reciprocate_alice,0.5000,34.5608,-87.0716,52.7637
350,35,carol_decline_alice,0.1000,34.8208,-87.0716,53.0477
351,36,carol_decline_alice,0.1000,35.0808,-87.0716,53.3317
352,36,carol_decline_alice,-0.3000,35.7408,-87.0716,54.0158
353,36,carol_decline_alice,0.1000,36.0008,-87.0716,54.2998
354,36,carol_decline_alice,-0.3000,36.6608,-87.0716,54.9838
355,36,carol_decline_alice,-0.3000,37.3208,-87.0716,55.6679
356,36,carol_reciprocate_alice,0.5000,37.1808,-87.5796,55.6679
357,36,carol_help_alice,0.2000,37.1808,-87.7875,55.8529
358,36,carol_reciprocate_alice,0.5000,37.0393,-88.2954,55.8529
359,36,carol_decline_alice,-0.3000,37.6979,-88.2954,56.5388
360,36,carol_reciprocate_alice,0.5000,37.5564,-88.8057,56.5388
361,37,carol_reciprocate_alice,0.5000,37.4150,-89.3159,56.5388
362,37,carol_help_alice,0.2000,37.4150,-89.5261,56.7266
363,37,carol_help_alice,0.6000,37.4150,-90.1364,56.5144
364,37,carol_reciprocate_alice,0.5000,37.2743,-90.6466,56.5144
365,37,carol_help_alice,0.2000,37.2743,-90.8569,56.7031
366,37,carol_help_alice,0.2000,37.2743,-91.0671,56.8918
367,37,carol_help_alice,0.2000,37.2743,-91.2773,57.0806
368,37,carol_help_alice,0.2000,37.2743,-91.4876,57.2693
369,37,carol_help_alice,0.2000,37.2743,-91.6978,57.4580
370,37,carol_help_alice,0.2000,37.2743,-91.9080,57.6467
371,38,carol_decline_alice,-0.3000,37.9256,-91.9080,58.3354
372,38,carol_help_alice,0.2000,37.9256,-92.1205,58.5241
373,38,carol_decline_alice,0.1000,38.1756,-92.1205,58.8128
374,38,carol_reciprocate_alice,0.5000,38.0256,-92.6322,58.8128
375,38,carol_help_alice,0.2000,38.0256,-92.8438,59.0024
376,38,carol_help_alice,0.2000,38.0256,-93.0554,59.1920
377,38,carol_help_alice,0.6000,38.0256,-93.6670,58.9816
378,38,carol_decline_alice,0.1000,38.2752,-93.6670,59.2712
379,38,carol_decline_alice,-0.3000,38.9247,-93.6670,59.9608
380,38,carol_decline_alice,0.1000,39.1743,-93.6670,60.2504
381,39,carol_help_alice,0.6000,39.1743,-94.2792,60.0400
382,39,carol_decline_alice,0.1000,39.4260,-94.2792,60.3296
383,39,carol_reciprocate_alice,0.5000,39.2776,-94.7904,60.3296
384,39,carol_reciprocate_alice,0.2000,39.4292,-95.0017,60.3296
385,39,carol_reciprocate_alice,0.2000,39.5808,-95.2130,60.3296
386,39,carol_decline_alice,0.1000,39.8324,-95.2130,60.6171
387,39,carol_reciprocate_alice,0.5000,39.6840,-95.7235,60.6171
388,39,carol_help_alice,0.2000,39.6840,-95.9339,60.8055
389,39,carol_decline_alice,0.1000,39.9344,-95.9339,61.0939
390,39,carol_help_alice,0.2000,39.9344,-96.1435,61.2822
391,40,carol_decline_alice,-0.3000,40.5836,-96.1435,61.9706
392,40,carol_decline_alice,-0.3000,41.2328,-96.1435,62.6590
393,40,carol_help_alice,0.2000,41.2328,-96.3574,62.8473
394,40,carol_decline_alice,-0.3000,41.8809,-96.3574,63.5357
395,40,carol_help_alice,0.6000,41.8809,-96.9733,63.3241
396,40,carol_help_alice,0.6000,41.8809,-97.5893,63.1125
397,40,carol_help_alice,0.2000,41.8809,-97.8052,63.3008
