iteration,episode,person,action,reward,alice_help_bob,alice_decline_bob,alice_delay_bob,alice_help_carol,alice_decline_carol,alice_teach_carol,alice_help_dave,alice_decline_dave,alice_suggest_dave
45,2,carol,alice_teach_carol,-0.0220,2.8619,-2.7091,-0.2332,-0.1101,1.0677,-2.9358,3.4458,-4.0642,-2.9358
46,2,carol,alice_help_carol,0.2340,2.8619,-2.7091,-0.2332,-0.1101,1.1873,-3.1237,3.4458,-4.0642,-2.9358
47,2,carol,alice_decline_carol,0.5740,2.8619,-2.7091,-0.2332,-0.2856,1.1873,-3.4871,3.4458,-4.0642,-2.9358
48,2,carol,alice_teach_carol,-0.0260,2.8619,-2.7091,-0.2332,-0.0933,1.5550,-3.4871,3.4458,-4.0642,-2.9358
49,2,carol,alice_help_carol,-0.2755,2.8619,-2.7091,-0.2332,-0.0933,1.7714,-3.6384,3.4458,-4.0642,-2.9358
50,2,carol,alice_decline_carol,-0.0300,2.8619,-2.7091,-0.2332,-0.2463,1.7714,-3.9428,3.4458,-4.0642,-2.9358
51,2,dave,alice_decline_dave,0.0500,2.8619,-2.7091,-0.2332,-0.2463,1.7714,-3.9428,4.0808,-4.0642,-2.6433
52,2,dave,alice_decline_dave,0.0500,2.8619,-2.7091,-0.2332,-0.2463,1.7714,-3.9428,4.7108,-4.0642,-2.3558
53,2,dave,alice_decline_dave,0.0500,2.8619,-2.7091,-0.2332,-0.2463,1.7714,-3.9428,5.3383,-4.0642,-2.0708
54,2,dave,alice_suggest_dave,0.5500,2.8619,-2.7091,-0.2332,-0.2463,1.7714,-3.9428,5.6363,-4.3937,-2.0708
55,2,dave,alice_suggest_dave,-0.2500,2.8619,-2.7091,-0.2332,-0.2463,1.7714,-3.9428,6.0380,-4.6195,-2.0708
56,2,dave,alice_help_dave,0.8600,2.8619,-2.7091,-0.2332,-0.2463,1.7714,-3.9428,6.0380,-5.2787,-2.5042
57,2,dave,alice_help_dave,0.8700,2.8619,-2.7091,-0.2332,-0.2463,1.7714,-3.9428,6.0380,-5.9619,-2.9615
58,2,dave,alice_decline_dave,0.0700,2.8619,-2.7091,-0.2332,-0.2463,1.7714,-3.9428,6.7157,-5.9619,-2.7412
59,2,dave,alice_suggest_dave,0.5700,2.8619,-2.7091,-0.2332,-0.2463,1.7714,-3.9428,7.1300,-6.2253,-2.7412
60,2,dave,alice_decline_dave,0.0700,2.8619,-2.7091,-0.2332,-0.2463,1.7714,-3.9428,7.8040,-6.2253,-2.4815
61,3,bob,alice_delay_bob,0.5160,3.0761,-2.9712,-0.2332,-0.2463,1.7714,-3.9428,7.8040,-6.2253,-2.4815
62,3,bob,alice_decline_bob,0.0160,3.5512,-2.9712,0.0277,-0.2463,1.7714,-3.9428,7.8040,-6.2253,-2.4815
63,3,bob,alice_delay_bob,0.5160,3.7428,-3.2547,0.0277,-0.2463,1.7714,-3.9428,7.8040,-6.2253,-2.4815
64,3,bob,alice_decline_bob,0.0160,4.2170,-3.2547,0.3103,-0.2463,1.7714,-3.9428,7.8040,-6.2253,-2.4815
65,3,bob,alice_delay_bob,0.5160,4.3899,-3.5560,0.3103,-0.2463,1.7714,-3.9428,7.8040,-6.2253,-2.4815
66,3,bob,alice_delay_bob,0.5160,4.5468,-3.8733,0.3103,-0.2463,1.7714,-3.9428,7.8040,-6.2253,-2.4815
67,3,bob,alice_delay_bob,0.5160,4.6901,-4.2042,0.3103,-0.2463,1.7714,-3.9428,7.8040,-6.2253,-2.4815
68,3,bob,alice_delay_bob,-0.2840,4.8749,-4.4936,0.3103,-0.2463,1.7714,-3.9428,7.8040,-6.2253,-2.4815
69,3,bob,alice_help_bob,-0.1240,4.8749,-4.8163,0.2770,-0.2463,1.7714,-3.9428,7.8040,-6.2253,-2.4815
70,3,bob,alice_delay_bob,-0.2740,4.9439,-5.0700,0.2770,-0.2463,1.7714,-3.9428,7.8040,-6.2253,-2.4815
71,3,carol,alice_decline_carol,-0.0300,4.9439,-5.0700,0.2770,-0.3540,1.7714,-4.2018,7.8040,-6.2253,-2.4815
72,3,carol,alice_decline_carol,0.5700,4.9439,-5.0700,0.2770,-0.5028,1.7714,-4.5019,7.8040,-6.2253,-2.4815
73,3,carol,alice_decline_carol,-0.0300,4.9439,-5.0700,0.2770,-0.6168,1.7714,-4.7672,7.8040,-6.2253,-2.4815
74,3,carol,alice_help_carol,0.2800,4.9439,-5.0700,0.2770,-0.6168,1.8733,-4.9307,7.8040,-6.2253,-2.4815
75,3,carol,alice_decline_carol,0.5800,4.9439,-5.0700,0.2770,-0.7518,1.8733,-5.2293,7.8040,-6.2253,-2.4815
76,3,carol,alice_decline_carol,0.5800,4.9439,-5.0700,0.2770,-0.9140,1.8733,-5.5550,7.8040,-6.2253,-2.4815
77,3,carol,alice_decline_carol,0.5800,4.9439,-5.0700,0.2770,-1.0989,1.8733,-5.9033,7.8040,-6.2253,-2.4815
78,3,carol,alice_help_carol,0.2683,4.9439,-5.0700,0.2770,-1.0989,2.0487,-6.0762,7.8040,-6.2253,-2.4815
79,3,carol,alice_teach_carol,0.4760,4.9439,-5.0700,0.2770,-1.0493,2.2737,-6.0762,7.8040,-6.2253,-2.4815
80,3,carol,alice_help_carol,0.3146,4.9439,-5.0700,0.2770,-1.0493,2.4378,-6.1371,7.8040,-6.2253,-2.4815
81,3,dave,alice_suggest_dave,-0.2300,4.9439,-5.0700,0.2770,-1.0493,2.4378,-6.1371,8.2860,-6.4174,-2.4815
82,3,dave,alice_decline_dave,0.0700,4.9439,-5.0700,0.2770,-1.0493,2.4378,-6.1371,8.9574,-6.4174,-2.2920
83,3,dave,alice_help_dave,0.8800,4.9439,-5.0700,0.2770,-1.0493,2.4378,-6.1371,8.9574,-7.1081,-2.7932
84,3,dave,alice_suggest_dave,0.5800,4.9439,-5.0700,0.2770,-1.0493,2.4378,-6.1371,9.4213,-7.3349,-2.7932
85,3,dave,alice_help_dave,0.8900,4.9439,-5.0700,0.2770,-1.0493,2.4378,-6.1371,9.4213,-8.0418,-3.2732
86,3,dave,alice_decline_dave,0.0900,4.9439,-5.0700,0.2770,-1.0493,2.4378,-6.1371,10.1237,-8.0418,-3.0509
87,3,dave,alice_suggest_dave,0.5900,4.9439,-5.0700,0.2770,-1.0493,2.4378,-6.1371,10.5728,-8.2950,-3.0509
88,3,dave,alice_help_dave,0.9000,4.9439,-5.0700,0.2770,-1.0493,2.4378,-6.1371,10.5728,-9.0113,-3.5139
89,3,dave,alice_help_dave,0.9000,4.9439,-5.0700,0.2770,-1.0493,2.4378,-6.1371,10.5728,-9.7389,-3.9882
90,3,dave,alice_help_dave,0.9000,4.9439,-5.0700,0.2770,-1.0493,2.4378,-6.1371,10.5728,-10.4760,-4.4721
91,4,bob,alice_decline_bob,0.0260,5.2649,-5.0700,0.5290,-1.0493,2.4378,-6.1371,10.5728,-10.4760,-4.4721
92,4,bob,alice_help_bob,-0.2180,5.2649,-5.2814,0.5697,-1.0493,2.4378,-6.1371,10.5728,-10.4760,-4.4721
93,4,bob,alice_decline_bob,0.0220,5.4752,-5.2814,0.8207,-1.0493,2.4378,-6.1371,10.5728,-10.4760,-4.4721
94,4,bob,alice_help_bob,0.5180,5.4752,-5.5412,0.8119,-1.0493,2.4378,-6.1371,10.5728,-10.4760,-4.4721
95,4,bob,alice_delay_bob,0.5180,5.4690,-5.8073,0.8119,-1.0493,2.4378,-6.1371,10.5728,-10.4760,-4.4721
96,4,bob,alice_decline_bob,0.0180,5.7282,-5.8073,1.0774,-1.0493,2.4378,-6.1371,10.5728,-10.4760,-4.4721
97,4,bob,alice_help_bob,-0.2291,5.7282,-5.9952,1.1550,-1.0493,2.4378,-6.1371,10.5728,-10.4760,-4.4721
98,4,bob,alice_decline_bob,0.0280,5.9149,-5.9952,1.4193,-1.0493,2.4378,-6.1371,10.5728,-10.4760,-4.4721
99,4,bob,alice_decline_bob,0.0280,6.1006,-5.9952,1.6826,-1.0493,2.4378,-6.1371,10.5728,-10.4760,-4.4721
100,4,bob,alice_help_bob,0.6130,6.1006,-6.2326,1.7084,-1.0493,2.4378,-6.1371,10.5728,-10.4760,-4.4721
101,4,carol,alice_help_carol,0.3020,6.1006,-6.2326,1.7084,-1.0493,2.5929,-6.2070,10.5728,-10.4760,-4.4721
102,4,carol,alice_help_carol,0.3420,6.1006,-6.2326,1.7084,-1.0493,2.7376,-6.2873,10.5728,-10.4760,-4.4721
103,4,carol,alice_help_carol,0.3292,6.1006,-6.2326,1.7084,-1.0493,2.8739,-6.3760,10.5728,-10.4760,-4.4721
104,4,carol,alice_help_carol,0.3173,6.1006,-6.2326,1.7084,-1.0493,3.0034,-6.4715,10.5728,-10.4760,-4.4721
105,4,carol,alice_help_carol,0.3063,6.1006,-6.2326,1.7084,-1.0493,3.1273,-6.5726,10.5728,-10.4760,-4.4721
106,4,carol,alice_help_carol,0.2960,6.1006,-6.2326,1.7084,-1.0493,3.2468,-6.6780,10.5728,-10.4760,-4.4721
107,4,carol,alice_teach_carol,-0.0240,6.1006,-6.2326,1.7084,-0.9178,3.4978,-6.6780,10.5728,-10.4760,-4.4721
108,4,carol,alice_help_carol,-0.2137,6.1006,-6.2326,1.7084,-0.9178,3.6376,-6.7893,10.5728,-10.4760,-4.4721
109,4,carol,alice_help_carol,0.3184,6.1006,-6.2326,1.7084,-0.9178,3.7716,-6.9063,10.5728,-10.4760,-4.4721
110,4,carol,alice_help_carol,0.3084,6.1006,-6.2326,1.7084,-0.9178,3.9007,-7.0282,10.5728,-10.4760,-4.4721
111,4,dave,alice_decline_dave,0.1000,6.1006,-6.2326,1.7084,-0.9178,3.9007,-7.0282,11.3053,-10.4760,-4.2234
112,4,dave,alice_suggest_dave,0.6000,6.1006,-6.2326,1.7084,-0.9178,3.9007,-7.0282,11.7630,-10.7508,-4.2234
113,4,dave,alice_suggest_dave,0.6000,6.1006,-6.2326,1.7084,-0.9178,3.9007,-7.0282,12.1988,-11.0475,-4.2234
114,4,dave,alice_suggest_dave,0.6000,6.1006,-6.2326,1.7084,-0.9178,3.9007,-7.0282,12.6162,-11.3626,-4.2234
115,4,dave,alice_decline_dave,0.1000,6.1006,-6.2326,1.7084,-0.9178,3.9007,-7.0282,13.3450,-11.3626,-3.9119
116,4,dave,alice_suggest_dave,0.6000,6.1006,-6.2326,1.7084,-0.9178,3.9007,-7.0282,13.7465,-11.6899,-3.9119
117,4,dave,alice_suggest_dave,0.6000,6.1006,-6.2326,1.7084,-0.9178,3.9007,-7.0282,14.1344,-12.0309,-3.9119
118,4,dave,alice_help_dave,0.1000,6.1006,-6.2326,1.7084,-0.9178,3.9007,-7.0282,14.1344,-12.7062,-4.2463
119,4,dave,alice_decline_dave,0.1000,6.1006,-6.2326,1.7084,-0.9178,3.9007,-7.0282,14.8067,-12.7062,-3.9083
120,4,dave,alice_suggest_dave,0.6000,6.1006,-6.2326,1.7084,-0.9178,3.9007,-7.0282,15.1290,-13.0562,-3.9083
121,5,bob,alice_decline_bob,0.0380,6.3364,-6.2326,1.9701,-0.9178,3.9007,-7.0282,15.1290,-13.0562,-3.9083
122,5,bob,alice_delay_bob,0.5380,6.2961,-6.5088,1.9701,-0.9178,3.9007,-7.0282,15.1290,-13.0562,-3.9083
123,5,bob,alice_decline_bob,0.0380,6.5305,-6.5088,2.2450,-0.9178,3.9007,-7.0282,15.1290,-13.0562,-3.9083
124,5,bob,alice_delay_bob,0.5380,6.4772,-6.7967,2.2450,-0.9178,3.9007,-7.0282,15.1290,-13.0562,-3.9083
125,5,bob,alice_delay_bob,-0.2620,6.4521,-7.0562,2.2450,-0.9178,3.9007,-7.0282,15.1290,-13.0562,-3.9083
126,5,bob,alice_decline_bob,0.0380,6.6854,-7.0562,2.5034,-0.9178,3.9007,-7.0282,15.1290,-13.0562,-3.9083
127,5,bob,alice_decline_bob,0.0380,6.9176,-7.0562,2.7606,-0.9178,3.9007,-7.0282,15.1290,-13.0562,-3.9083
128,5,bob,alice_decline_bob,0.0380,7.1488,-7.0562,3.0169,-0.9178,3.9007,-7.0282,15.1290,-13.0562,-3.9083
129,5,bob,alice_delay_bob,0.5380,7.1113,-7.3250,3.0169,-0.9178,3.9007,-7.0282,15.1290,-13.0562,-3.9083
130,5,bob,alice_help_bob,-0.2327,7.1113,-7.5026,3.1082,-0.9178,3.9007,-7.0282,15.1290,-13.0562,-3.9083
131,5,carol,alice_help_carol,0.2990,7.1113,-7.5026,3.1082,-0.9178,4.0258,-7.1541,15.1290,-13.0562,-3.9083
132,5,carol,alice_teach_carol,-0.0260,7.1113,-7.5026,3.1082,-0.7743,4.2945,-7.1541,15.1290,-13.0562,-3.9083
133,5,carol,alice_decline_carol,0.2740,7.1113,-7.5026,3.1082,-0.8950,4.2945,-7.4183,15.1290,-13.0562,-3.9083
134,5,carol,alice_decline_carol,0.2740,7.1113,-7.5026,3.1082,-1.0119,4.2945,-7.6789,15.1290,-13.0562,-3.9083
135,5,carol,alice_teach_carol,-0.0260,7.1113,-7.5026,3.1082,-0.8558,4.5676,-7.6789,15.1290,-13.0562,-3.9083
136,5,carol,alice_decline_carol,0.2740,7.1113,-7.5026,3.1082,-0.9694,4.5676,-7.9487,15.1290,-13.0562,-3.9083
137,5,carol,alice_decline_carol,0.2740,7.1113,-7.5026,3.1082,-1.0803,4.5676,-8.2158,15.1290,-13.0562,-3.9083
138,5,carol,alice_teach_carol,0.4740,7.1113,-7.5026,3.1082,-0.9771,4.7816,-8.2158,15.1290,-13.0562,-3.9083
139,5,carol,alice_help_carol,0.2900,7.1113,-7.5026,3.1082,-0.9771,4.8891,-8.3223,15.1290,-13.0562,-3.9083
140,5,carol,alice_decline_carol,0.2700,7.1113,-7.5026,3.1082,-1.0819,4.8891,-8.5336,15.1290,-13.0562,-3.9083
141,5,dave,alice_help_dave,0.8531,7.1113,-7.5026,3.1082,-1.0819,4.8891,-8.5336,15.1290,-13.7364,-4.2385
142,5,dave,alice_suggest_dave,-0.2040,7.1113,-7.5026,3.1082,-1.0819,4.8891,-8.5336,15.4959,-14.0497,-4.2385
143,5,dave,alice_help_dave,0.8600,7.1113,-7.5026,3.1082,-1.0819,4.8891,-8.5336,15.4959,-14.7373,-4.6127
144,5,dave,alice_help_dave,0.0625,7.1113,-7.5026,3.1082,-1.0819,4.8891,-8.5336,15.4959,-15.3814,-4.9435
145,5,dave,alice_decline_dave,0.1000,7.1113,-7.5026,3.1082,-1.0819,4.8891,-8.5336,16.1375,-15.3814,-4.6327
146,5,dave,alice_help_dave,0.8647,7.1113,-7.5026,3.1082,-1.0819,4.8891,-8.5336,16.1375,-16.0318,-4.9724
147,5,dave,alice_suggest_dave,0.6000,7.1113,-7.5026,3.1082,-1.0819,4.8891,-8.5336,16.4651,-16.3547,-4.9724
148,5,dave,alice_decline_dave,0.1000,7.1113,-7.5026,3.1082,-1.0819,4.8891,-8.5336,17.1135,-16.3547,-4.6517
149,5,dave,alice_decline_dave,0.1000,7.1113,-7.5026,3.1082,-1.0819,4.8891,-8.5336,17.7600,-16.3547,-4.3328
150,5,dave,alice_suggest_dave,0.6000,7.1113,-7.5026,3.1082,-1.0819,4.8891,-8.5336,18.0769,-16.6843,-4.3328
151,6,bob,alice_delay_bob,0.5340,7.0088,-7.7825,3.1082,-1.0819,4.8891,-8.5336,18.0769,-16.6843,-4.3328
152,6,bob,alice_decline_bob,0.0340,7.1857,-7.7825,3.3875,-1.0819,4.8891,-8.5336,18.0769,-16.6843,-4.3328
153,6,bob,alice_delay_bob,0.5340,7.0730,-8.0720,3.3875,-1.0819,4.8891,-8.5336,18.0769,-16.6843,-4.3328
154,6,bob,alice_decline_bob,0.0340,7.2492,-8.0720,3.6763,-1.0819,4.8891,-8.5336,18.0769,-16.6843,-4.3328
155,6,bob,alice_delay_bob,-0.2660,7.1606,-8.3368,3.6763,-1.0819,4.8891,-8.5336,18.0769,-16.6843,-4.3328
156,6,bob,alice_delay_bob,0.5340,7.0620,-8.6116,3.6763,-1.0819,4.8891,-8.5336,18.0769,-16.6843,-4.3328
157,6,bob,alice_delay_bob,0.5340,6.9543,-8.8956,3.6763,-1.0819,4.8891,-8.5336,18.0769,-16.6843,-4.3328
158,6,bob,alice_decline_bob,0.0340,7.1299,-8.8956,3.9597,-1.0819,4.8891,-8.5336,18.0769,-16.6843,-4.3328
159,6,bob,alice_decline_bob,0.0340,7.3050,-8.8956,4.2425,-1.0819,4.8891,-8.5336,18.0769,-16.6843,-4.3328
160,6,bob,alice_decline_bob,0.0340,7.4796,-8.8956,4.5249,-1.0819,4.8891,-8.5336,18.0769,-16.6843,-4.3328
161,6,carol,alice_teach_carol,0.4700,7.4796,-8.8956,4.5249,-1.0162,5.0596,-8.5336,18.0769,-16.6843,-4.3328
162,6,carol,alice_help_carol,0.2814,7.4796,-8.8956,4.5249,-1.0162,5.1615,-8.6020,18.0769,-16.6843,-4.3328
163,6,carol,alice_teach_carol,-0.0340,7.4796,-8.8956,4.5249,-0.9299,5.3497,-8.6020,18.0769,-16.6843,-4.3328
164,6,carol,alice_decline_carol,0.5660,7.4796,-8.8956,4.5249,-1.0459,5.3497,-8.8042,18.0769,-16.6843,-4.3328
165,6,carol,alice_decline_carol,0.5660,7.4796,-8.8956,4.5249,-1.1744,5.3497,-9.0190,18.0769,-16.6843,-4.3328
166,6,carol,alice_teach_carol,-0.0340,7.4796,-8.8956,4.5249,-1.0736,5.5790,-9.0190,18.0769,-16.6843,-4.3328
167,6,carol,alice_decline_carol,0.5660,7.4796,-8.8956,4.5249,-1.2133,5.5790,-9.2595,18.0769,-16.6843,-4.3328
168,6,carol,alice_help_carol,-0.2269,7.4796,-8.8956,4.5249,-1.2133,5.7350,-9.3440,18.0769,-16.6843,-4.3328
169,6,carol,alice_decline_carol,-0.0380,7.4796,-8.8956,4.5249,-1.3508,5.7350,-9.5660,18.0769,-16.6843,-4.3328
170,6,carol,alice_teach_carol,0.4620,7.4796,-8.8956,4.5249,-1.2955,5.9277,-9.5660,18.0769,-16.6843,-4.3328
171,6,dave,alice_suggest_dave,0.6000,7.4796,-8.8956,4.5249,-1.2955,5.9277,-9.5660,18.3840,-17.0237,-4.3328
172,6,dave,alice_decline_dave,0.1000,7.4796,-8.8956,4.5249,-1.2955,5.9277,-9.5660,19.0290,-17.0237,-3.9950
173,6,dave,alice_decline_dave,0.1000,7.4796,-8.8956,4.5249,-1.2955,5.9277,-9.5660,19.6726,-17.0237,-3.6586
174,6,dave,alice_suggest_dave,0.6000,7.4796,-8.8956,4.5249,-1.2955,5.9277,-9.5660,19.9710,-17.3689,-3.6586
175,6,dave,alice_suggest_dave,0.6000,7.4796,-8.8956,4.5249,-1.2955,5.9277,-9.5660,20.2614,-17.7221,-3.6586
176,6,dave,alice_decline_dave,0.1000,7.4796,-8.8956,4.5249,-1.2955,5.9277,-9.5660,20.9038,-17.7221,-3.3066
177,6,dave,alice_decline_dave,0.1000,7.4796,-8.8956,4.5249,-1.2955,5.9277,-9.5660,21.5451,-17.7221,-2.9557
178,6,dave,alice_help_dave,0.8667,7.4796,-8.8956,4.5249,-1.2955,5.9277,-9.5660,21.5451,-18.3713,-3.2541
179,6,dave,alice_suggest_dave,0.6000,7.4796,-8.8956,4.5249,-1.2955,5.9277,-9.5660,21.8362,-18.7295,-3.2541
180,6,dave,alice_decline_dave,0.1000,7.4796,-8.8956,4.5249,-1.2955,5.9277,-9.5660,22.4845,-18.7295,-2.8969
181,7,bob,alice_delay_bob,-0.2660,7.3930,-9.1568,4.5249,-1.2955,5.9277,-9.5660,22.4845,-18.7295,-2.8969
182,7,bob,alice_help_bob,-0.2700,7.3930,-9.2847,4.6582,-1.2955,5.9277,-9.5660,22.4845,-18.7295,-2.8969
183,7,bob,alice_decline_bob,0.0300,7.5207,-9.2847,4.9192,-1.2955,5.9277,-9.5660,22.4845,-18.7295,-2.8969
184,7,bob,alice_help_bob,0.4987,7.5207,-9.4440,5.0208,-1.2955,5.9277,-9.5660,22.4845,-18.7295,-2.8969
185,7,bob,alice_decline_bob,0.0260,7.6798,-9.4440,5.2816,-1.2955,5.9277,-9.5660,22.4845,-18.7295,-2.8969
186,7,bob,alice_decline_bob,0.0260,7.8389,-9.4440,5.5423,-1.2955,5.9277,-9.5660,22.4845,-18.7295,-2.8969
187,7,bob,alice_delay_bob,0.5260,7.7286,-9.7134,5.5423,-1.2955,5.9277,-9.5660,22.4845,-18.7295,-2.8969
188,7,bob,alice_delay_bob,0.5260,7.6102,-9.9908,5.5423,-1.2955,5.9277,-9.5660,22.4845,-18.7295,-2.8969
189,7,bob,alice_decline_bob,0.0260,7.7692,-9.9908,5.8196,-1.2955,5.9277,-9.5660,22.4845,-18.7295,-2.8969
190,7,bob,alice_delay_bob,0.5260,7.6433,-10.2756,5.8196,-1.2955,5.9277,-9.5660,22.4845,-18.7295,-2.8969
191,7,carol,alice_decline_carol,0.5620,7.6433,-10.2756,5.8196,-1.4434,5.9277,-9.7691,22.4845,-18.7295,-2.8969
192,7,carol,alice_help_carol,-0.2349,7.6433,-10.2756,5.8196,-1.4434,6.0910,-9.8090,22.4845,-18.7295,-2.8969
193,7,carol,alice_help_carol,-0.2426,7.6433,-10.2756,5.8196,-1.4434,6.2688,-9.8343,22.4845,-18.7295,-2.8969
194,7,carol,alice_help_carol,0.2500,7.6433,-10.2756,5.8196,-1.4434,6.4438,-9.8625,22.4845,-18.7295,-2.8969
