iteration,episode,action,reward,carol_help_alice_regret,carol_decline_alice_regret,carol_reciprocate_alice_regret
5786,579,carol_help_alice,0.2000,940.7555,-1164.0079,1191.5572
5787,579,carol_decline_alice,0.1000,941.0000,-1164.0079,1191.8413
5788,579,carol_help_alice,0.6000,941.0000,-1164.6281,1191.6253
5789,579,carol_reciprocate_alice,0.2000,941.1446,-1164.8482,1191.6253
5790,579,carol_reciprocate_alice,0.2000,941.2892,-1165.0683,1191.6253
5791,580,carol_help_alice,0.6000,941.2892,-1165.6884,1191.4091
5792,580,carol_reciprocate_alice,0.5000,941.1339,-1166.2085,1191.4091
5793,580,carol_help_alice,0.2000,941.1339,-1166.4286,1191.5929
5794,580,carol_reciprocate_alice,0.2000,941.2786,-1166.6488,1191.5929
5795,580,carol_help_alice,0.2000,941.2786,-1166.8689,1191.7766
5796,580,carol_reciprocate_alice,0.2000,941.4232,-1167.0890,1191.7766
5797,580,carol_help_alice,0.2000,941.4232,-1167.3091,1191.9601
5798,580,carol_reciprocate_alice,0.2000,941.5677,-1167.5292,1191.9601
5799,580,carol_decline_alice,0.1000,941.8122,-1167.5292,1192.2435
5800,580,carol_reciprocate_alice,0.5000,941.6567,-1168.0493,1192.2435
5801,581,carol_decline_alice,-0.3000,942.3012,-1168.0493,1192.9270
5802,581,carol_reciprocate_alice,0.5000,942.1457,-1168.5695,1192.9270
5803,581,carol_decline_alice,0.1000,942.3902,-1168.5695,1193.2106
5804,581,carol_help_alice,0.2000,942.3902,-1168.7896,1193.3941
5805,581,carol_decline_alice,0.1000,942.6346,-1168.7896,1193.6777
5806,581,carol_help_alice,0.2000,942.6346,-1169.0097,1193.8613
5807,581,carol_help_alice,0.2000,942.6346,-1169.2298,1194.0449
5808,581,carol_decline_alice,-0.3000,943.2789,-1169.2298,1194.7284
5809,581,carol_reciprocate_alice,0.5000,943.1232,-1169.7500,1194.7284
5810,581,carol_decline_alice,-0.3000,943.7675,-1169.7500,1195.4121
5811,582,carol_decline_alice,0.1000,944.0118,-1169.7500,1195.6958
5812,582,carol_help_alice,0.2000,944.0118,-1169.9702,1195.8795
5813,582,carol_decline_alice,-0.3000,944.6560,-1169.9702,1196.5631
5814,582,carol_decline_alice,-0.3000,945.3002,-1169.9702,1197.2468
5815,582,carol_decline_alice,-0.3000,945.9444,-1169.9702,1197.9305
5816,582,carol_help_alice,0.2000,945.9444,-1170.1908,1198.1141
5817,582,carol_reciprocate_alice,0.5000,945.7885,-1170.7114,1198.1141
5818,582,carol_help_alice,0.2000,945.7885,-1170.9319,1198.2979
5819,582,carol_decline_alice,-0.3000,946.4326,-1170.9319,1198.9817
5820,582,carol_reciprocate_alice,0.5000,946.2766,-1171.4526,1198.9817
5821,583,carol_decline_alice,0.1000,946.5207,-1171.4526,1199.2656
5822,583,carol_help_alice,0.6000,946.5207,-1172.0732,1199.0494
5823,583,carol_help_alice,0.2000,946.5207,-1172.2938,1199.2333
5824,583,carol_help_alice,0.2000,946.5207,-1172.5144,1199.4172
5825,583,carol_decline_alice,0.1000,946.7647,-1172.5144,1199.7010
5826,583,carol_decline_alice,0.1000,947.0088,-1172.5144,1199.9849
5827,583,carol_decline_alice,-0.3000,947.6528,-1172.5144,1200.6688
5828,583,carol_help_alice,0.2000,947.6528,-1172.7351,1200.8527
5829,583,carol_decline_alice,-0.3000,948.2968,-1172.7351,1201.5365
5830,583,carol_help_alice,0.2000,948.2968,-1172.9558,1201.7204
5831,584,carol_decline_alice,-0.3000,948.9407,-1172.9558,1202.4043
5832,584,carol_reciprocate_alice,0.5000,948.7846,-1173.4766,1202.4043
5833,584,carol_help_alice,0.6000,948.7846,-1174.0975,1202.1882
5834,584,carol_help_alice,0.2000,948.7846,-1174.3183,1202.3722
5835,584,carol_help_alice,0.2000,948.7846,-1174.5392,1202.5562
5836,584,carol_decline_alice,-0.3000,949.4284,-1174.5392,1203.2402
5837,584,carol_decline_alice,-0.3000,950.0723,-1174.5392,1203.9241
5838,584,carol_decline_alice,0.1000,950.3162,-1174.5392,1204.2081
5839,584,carol_help_alice,0.2000,950.3162,-1174.7602,1204.3921
5840,584,carol_decline_alice,0.1000,950.5600,-1174.7602,1204.6760
5841,585,carol_reciprocate_alice,0.5000,950.4038,-1175.2811,1204.6760
5842,585,carol_help_alice,0.6000,950.4038,-1175.9021,1204.4601
5843,585,carol_help_alice,0.2000,950.4038,-1176.1230,1204.6442
5844,585,carol_decline_alice,0.1000,950.6477,-1176.1230,1204.9282
5845,585,carol_reciprocate_alice,0.5000,950.4915,-1176.6439,1204.9282
5846,585,carol_decline_alice,0.1000,950.7354,-1176.6439,1205.2124
5847,585,carol_reciprocate_alice,0.2000,950.8792,-1176.8648,1205.2124
5848,585,carol_help_alice,0.2000,950.8792,-1177.0857,1205.3964
5849,585,carol_help_alice,0.6000,950.8792,-1177.7065,1205.1804
5850,585,carol_help_alice,0.6000,950.8792,-1178.3274,1204.9644
5851,586,carol_decline_alice,-0.3000,951.5233,-1178.3274,1205.6484
5852,586,carol_decline_alice,0.1000,951.7673,-1178.3274,1205.9324
5853,586,carol_help_alice,0.2000,951.7673,-1178.5483,1206.1165
5854,586,carol_decline_alice,0.1000,952.0113,-1178.5483,1206.4005
5855,586,carol_reciprocate_alice,0.2000,952.1553,-1178.7692,1206.4005
5856,586,carol_reciprocate_alice,0.5000,951.9993,-1179.2901,1206.4005
5857,586,carol_reciprocate_alice,0.2000,952.1432,-1179.5110,1206.4005
5858,586,carol_help_alice,0.2000,952.1432,-1179.7318,1206.5843
5859,586,carol_reciprocate_alice,0.5000,951.9871,-1180.2527,1206.5843
5860,586,carol_help_alice,0.6000,951.9871,-1180.8736,1206.3682
5861,587,carol_help_alice,0.6000,951.9871,-1181.4945,1206.1521
5862,587,carol_help_alice,0.2000,951.9871,-1181.7154,1206.3360
5863,587,carol_help_alice,0.6000,951.9871,-1182.3362,1206.1198
5864,587,carol_help_alice,0.6000,951.9871,-1182.9571,1205.9037
5865,587,carol_help_alice,0.2000,951.9871,-1183.1780,1206.0876
5866,587,carol_decline_alice,0.1000,952.2314,-1183.1780,1206.3715
5867,587,carol_decline_alice,0.1000,952.4757,-1183.1780,1206.6554
5868,587,carol_help_alice,0.6000,952.4757,-1183.7988,1206.4393
5869,587,carol_decline_alice,-0.3000,953.1201,-1183.7988,1207.1232
5870,587,carol_reciprocate_alice,0.2000,953.2645,-1184.0197,1207.1232
5871,588,carol_reciprocate_alice,0.5000,953.1089,-1184.5406,1207.1232
5872,588,carol_reciprocate_alice,0.5000,952.9533,-1185.0615,1207.1232
5873,588,carol_decline_alice,0.1000,953.1978,-1185.0615,1207.4072
5874,588,carol_help_alice,0.6000,953.1978,-1185.6823,1207.1911
5875,588,carol_reciprocate_alice,0.5000,953.0423,-1186.2032,1207.1911
5876,588,carol_help_alice,0.2000,953.0423,-1186.4240,1207.3751
5877,588,carol_decline_alice,0.1000,953.2868,-1186.4240,1207.6592
5878,588,carol_decline_alice,0.1000,953.5312,-1186.4240,1207.9432
5879,588,carol_help_alice,0.6000,953.5312,-1187.0448,1207.7272
5880,588,carol_help_alice,0.6000,953.5312,-1187.6655,1207.5113
5881,589,carol_help_alice,0.2000,953.5312,-1187.8863,1207.6953
5882,589,carol_reciprocate_alice,0.2000,953.6759,-1188.1070,1207.6953
5883,589,carol_decline_alice,0.1000,953.9205,-1188.1070,1207.9792
5884,589,carol_decline_alice,0.1000,954.1652,-1188.1070,1208.2631
5885,589,carol_decline_alice,0.1000,954.4098,-1188.1070,1208.5469
5886,589,carol_decline_alice,0.1000,954.6545,-1188.1070,1208.8308
5887,589,carol_reciprocate_alice,0.5000,954.4992,-1188.6276,1208.8308
5888,589,carol_help_alice,0.2000,954.4992,-1188.8482,1209.0148
5889,589,carol_decline_alice,0.1000,954.7437,-1188.8482,1209.2988
5890,589,carol_help_alice,0.2000,954.7437,-1189.0688,1209.4827
5891,590,carol_decline_alice,-0.3000,955.3882,-1189.0688,1210.1667
5892,590,carol_decline_alice,0.1000,955.6328,-1189.0688,1210.4507
5893,590,carol_decline_alice,0.1000,955.8773,-1189.0688,1210.7347
5894,590,carol_reciprocate_alice,0.2000,956.0218,-1189.2893,1210.7347
5895,590,carol_decline_alice,-0.3000,956.6663,-1189.2893,1211.4185
5896,590,carol_help_alice,0.2000,956.6663,-1189.5100,1211.6023
5897,590,carol_decline_alice,-0.3000,957.3107,-1189.5100,1212.2861
5898,590,carol_decline_alice,-0.3000,957.9551,-1189.5100,1212.9700
5899,590,carol_help_alice,0.2000,957.9551,-1189.7308,1213.1538
5900,590,carol_decline_alice,0.1000,958.1995,-1189.7308,1213.4376
5901,591,carol_help_alice,0.2000,958.1995,-1189.9516,1213.6214
5902,591,carol_reciprocate_alice,0.2000,958.3438,-1190.1725,1213.6214
5903,591,carol_reciprocate_alice,0.2000,958.4881,-1190.3933,1213.6214
5904,591,carol_decline_alice,0.1000,958.7324,-1190.3933,1213.9049
5905,591,carol_decline_alice,0.1000,958.9766,-1190.3933,1214.1885
5906,591,carol_help_alice,0.2000,958.9766,-1190.6140,1214.3720
5907,591,carol_decline_alice,-0.3000,959.6209,-1190.6140,1215.0555
5908,591,carol_reciprocate_alice,0.2000,959.7651,-1190.8348,1215.0555
5909,591,carol_help_alice,0.2000,959.7651,-1191.0557,1215.2388
5910,591,carol_reciprocate_alice,0.5000,959.6092,-1191.5765,1215.2388
5911,592,carol_decline_alice,0.1000,959.8533,-1191.5765,1215.5223
5912,592,carol_help_alice,0.2000,959.8533,-1191.7973,1215.7058
5913,592,carol_decline_alice,0.1000,960.0974,-1191.7973,1215.9892
5914,592,carol_help_alice,0.2000,960.0974,-1192.0180,1216.1727
5915,592,carol_decline_alice,0.1000,960.3414,-1192.0180,1216.4561
5916,592,carol_help_alice,0.6000,960.3414,-1192.6387,1216.2396
5917,592,carol_reciprocate_alice,0.5000,960.1855,-1193.1594,1216.2396
5918,592,carol_reciprocate_alice,0.5000,960.0296,-1193.6801,1216.2396
5919,592,carol_decline_alice,0.1000,960.2738,-1193.6801,1216.5233
5920,592,carol_decline_alice,0.1000,960.5179,-1193.6801,1216.8069
5921,593,carol_help_alice,0.2000,960.5179,-1193.9007,1216.9906
5922,593,carol_decline_alice,0.1000,960.7619,-1193.9007,1217.2742
5923,593,carol_decline_alice,0.1000,961.0060,-1193.9007,1217.5579
5924,593,carol_decline_alice,0.1000,961.2500,-1193.9007,1217.8415
5925,593,carol_decline_alice,-0.3000,961.8941,-1193.9007,1218.5252
5926,593,carol_decline_alice,-0.3000,962.5381,-1193.9007,1219.2088
5927,593,carol_help_alice,0.2000,962.5381,-1194.1214,1219.3925
5928,593,carol_decline_alice,-0.3000,963.1821,-1194.1214,1220.0761
5929,593,carol_decline_alice,0.1000,963.4261,-1194.1214,1220.3598
5930,593,carol_decline_alice,0.1000,963.6701,-1194.1214,1220.6434
5931,594,carol_reciprocate_alice,0.5000,963.5140,-1194.6421,1220.6434
5932,594,carol_help_alice,0.6000,963.5140,-1195.2628,1220.4272
5933,594,carol_help_alice,0.6000,963.5140,-1195.8835,1220.2109
5934,594,carol_reciprocate_alice,0.5000,963.3583,-1196.4042,1220.2109
5935,594,carol_reciprocate_alice,0.5000,963.2025,-1196.9249,1220.2109
5936,594,carol_decline_alice,0.1000,963.4467,-1196.9249,1220.4949
5937,594,carol_help_alice,0.2000,963.4467,-1197.1455,1220.6788
5938,594,carol_reciprocate_alice,0.5000,963.2909,-1197.6662,1220.6788
5939,594,carol_help_alice,0.2000,963.2909,-1197.8868,1220.8629
5940,594,carol_help_alice,0.6000,963.2909,-1198.5075,1220.6469
5941,595,carol_help_alice,0.6000,963.2909,-1199.1281,1220.4309
5942,595,carol_help_alice,0.2000,963.2909,-1199.3488,1220.6150
5943,595,carol_help_alice,0.2000,963.2909,-1199.5694,1220.7990
5944,595,carol_help_alice,0.6000,963.2909,-1200.1901,1220.5831
5945,595,carol_reciprocate_alice,0.2000,963.4352,-1200.4107,1220.5831
5946,595,carol_decline_alice,0.1000,963.6796,-1200.4107,1220.8669
5947,595,carol_decline_alice,0.1000,963.9239,-1200.4107,1221.1508
5948,595,carol_help_alice,0.2000,963.9239,-1200.6313,1221.3347
5949,595,carol_help_alice,0.2000,963.9239,-1200.8518,1221.5186
5950,595,carol_decline_alice,-0.3000,964.5681,-1200.8518,1222.2025
5951,596,carol_decline_alice,-0.3000,965.2123,-1200.8518,1222.8864
5952,596,carol_reciprocate_alice,0.5000,965.0565,-1201.3726,1222.8864
5953,596,carol_help_alice,0.2000,965.0565,-1201.5934,1223.0704
5954,596,carol_decline_alice,0.1000,965.3006,-1201.5934,1223.3544
5955,596,carol_help_alice,0.6000,965.3006,-1202.2141,1223.1383
5956,596,carol_help_alice,0.6000,965.3006,-1202.8348,1222.9223
5957,596,carol_decline_alice,0.1000,965.5449,-1202.8348,1223.2063
5958,596,carol_decline_alice,0.1000,965.7893,-1202.8348,1223.4903
5959,596,carol_decline_alice,0.1000,966.0337,-1202.8348,1223.7743
5960,596,carol_help_alice,0.2000,966.0337,-1203.0554,1223.9583
5961,597,carol_help_alice,0.2000,966.0337,-1203.2760,1224.1422
5962,597,carol_help_alice,0.6000,966.0337,-1203.8966,1223.9262
5963,597,carol_help_alice,0.6000,966.0337,-1204.5172,1223.7102
5964,597,carol_reciprocate_alice,0.2000,966.1782,-1204.7378,1223.7102
5965,597,carol_decline_alice,-0.3000,966.8227,-1204.7378,1224.3940
5966,597,carol_reciprocate_alice,0.2000,966.9671,-1204.9585,1224.3940
5967,597,carol_reciprocate_alice,0.5000,966.8116,-1205.4792,1224.3940
5968,597,carol_reciprocate_alice,0.2000,966.9561,-1205.6999,1224.3940
5969,597,carol_help_alice,0.2000,966.9561,-1205.9205,1224.5777
5970,597,carol_decline_alice,0.1000,967.2005,-1205.9205,1224.8613
5971,598,carol_decline_alice,0.1000,967.4449,-1205.9205,1225.1449
5972,598,carol_decline_alice,0.1000,967.6893,-1205.9205,1225.4285
5973,598,carol_help_alice,0.2000,967.6893,-1206.1411,1225.6121
5974,598,carol_decline_alice,0.1000,967.9337,-1206.1411,1225.8958
5975,598,carol_reciprocate_alice,0.2000,968.0780,-1206.3616,1225.8958
5976,598,carol_decline_alice,0.1000,968.3224,-1206.3616,1226.1792
5977,598,carol_decline_alice,0.1000,968.5667,-1206.3616,1226.4627
5978,598,carol_help_alice,0.6000,968.5667,-1206.9821,1226.2462
5979,598,carol_decline_alice,0.1000,968.8112,-1206.9821,1226.5297
5980,598,carol_decline_alice,-0.3000,969.4556,-1206.9821,1227.2131
5981,599,carol_reciprocate_alice,0.5000,969.3001,-1207.5026,1227.2131
5982,599,carol_decline_alice,0.1000,969.5446,-1207.5026,1227.4967
5983,599,carol_reciprocate_alice,0.2000,969.6890,-1207.7230,1227.4967
5984,599,carol_reciprocate_alice,0.5000,969.5335,-1208.2434,1227.4967
5985,599,carol_reciprocate_alice,0.2000,969.6780,-1208.4639,1227.4967
5986,599,carol_help_alice,0.6000,969.6780,-1209.0843,1227.2801
5987,599,carol_help_alice,0.6000,969.6780,-1209.7048,1227.0634
5988,599,carol_reciprocate_alice,0.2000,969.8227,-1209.9252,1227.0634
5989,599,carol_reciprocate_alice,0.2000,969.9674,-1210.1457,1227.0634
5990,599,carol_reciprocate_alice,0.5000,969.8121,-1210.6661,1227.0634
5991,600,carol_reciprocate_alice,0.5000,969.6569,-1211.1866,1227.0634
5992,600,carol_reciprocate_alice,0.5000,969.5016,-1211.7070,1227.0634
5993,600,carol_help_alice,0.6000,969.5016,-1212.3275,1226.8468
5994,600,carol_help_alice,0.2000,969.5016,-1212.5479,1227.0301
5995,600,carol_decline_alice,-0.3000,970.1464,-1212.5479,1227.7135
5996,600,carol_help_alice,0.2000,970.1464,-1212.7684,1227.8968
5997,600,carol_reciprocate_alice,0.5000,969.9911,-1213.2890,1227.8968
5998,600,carol_reciprocate_alice,0.5000,969.8358,-1213.8095,1227.8968
5999,600,carol_reciprocate_alice,0.2000,969.9805,-1214.0301,1227.8968
6000,600,carol_decline_alice,0.1000,970.2252,-1214.0301,1228.1802
6001,601,carol_decline_alice,0.1000,970.4699,-1214.0301,1228.4636
6002,601,carol_reciprocate_alice,0.5000,970.3146,-1214.5505,1228.4636
6003,601,carol_decline_alice,-0.3000,970.9593,-1214.5505,1229.1471
6004,601,carol_reciprocate_alice,0.5000,970.8040,-1215.0711,1229.1471
6005,601,carol_decline_alice,0.1000,971.0487,-1215.0711,1229.4306
6006,601,carol_help_alice,0.2000,971.0487,-1215.2916,1229.6142
6007,601,carol_reciprocate_alice,0.5000,970.8933,-1215.8121,1229.6142
6008,601,carol_reciprocate_alice,0.5000,970.7380,-1216.3326,1229.6142
6009,601,carol_help_alice,0.2000,970.7380,-1216.5532,1229.7980
6010,601,carol_reciprocate_alice,0.2000,970.8825,-1216.7737,1229.7980
6011,602,carol_help_alice,0.2000,970.8825,-1216.9942,1229.9816
6012,602,carol_decline_alice,0.1000,971.1270,-1216.9942,1230.2652
6013,602,carol_reciprocate_alice,0.2000,971.2715,-1217.2147,1230.2652
6014,602,carol_decline_alice,0.1000,971.5160,-1217.2147,1230.5487
6015,602,carol_decline_alice,0.1000,971.7605,-1217.2147,1230.8322
6016,602,carol_decline_alice,0.1000,972.0050,-1217.2147,1231.1156
6017,602,carol_help_alice,0.2000,972.0050,-1217.4350,1231.2991
6018,602,carol_help_alice,0.6000,972.0050,-1218.0554,1231.0826
6019,602,carol_help_alice,0.6000,972.0050,-1218.6757,1230.8660
6020,602,carol_decline_alice,0.1000,972.2497,-1218.6757,1231.1495
6021,603,carol_help_alice,0.2000,972.2497,-1218.8960,1231.3330
6022,603,carol_help_alice,0.2000,972.2497,-1219.1163,1231.5164
6023,603,carol_help_alice,0.6000,972.2497,-1219.7366,1231.2999
6024,603,carol_decline_alice,0.1000,972.4943,-1219.7366,1231.5834
6025,603,carol_help_alice,0.6000,972.4943,-1220.3569,1231.3669
6026,603,carol_reciprocate_alice,0.2000,972.6391,-1220.5771,1231.3669
6027,603,carol_help_alice,0.6000,972.6391,-1221.1974,1231.1502
6028,603,carol_help_alice,0.2000,972.6391,-1221.4176,1231.3335
6029,603,carol_reciprocate_alice,0.5000,972.4839,-1221.9379,1231.3335
6030,603,carol_decline_alice,0.1000,972.7288,-1221.9379,1231.6169
6031,604,carol_decline_alice,-0.3000,973.3736,-1221.9379,1232.3003
6032,604,carol_help_alice,0.2000,973.3736,-1222.1582,1232.4837
6033,604,carol_decline_alice,-0.3000,974.0184,-1222.1582,1233.1671
6034,604,carol_decline_alice,0.1000,974.2631,-1222.1582,1233.4506
6035,604,carol_decline_alice,0.1000,974.5079,-1222.1582,1233.7340
6036,604,carol_help_alice,0.2000,974.5079,-1222.3785,1233.9174
6037,604,carol_help_alice,0.2000,974.5079,-1222.5989,1234.1008
6038,604,carol_decline_alice,0.1000,974.7525,-1222.5989,1234.3842
6039,604,carol_help_alice,0.2000,974.7525,-1222.8192,1234.5676
6040,604,carol_decline_alice,-0.3000,975.3971,-1222.8192,1235.2511
6041,605,carol_reciprocate_alice,0.5000,975.2416,-1223.3395,1235.2511
6042,605,carol_help_alice,0.2000,975.2416,-1223.5599,1235.4346
6043,605,carol_reciprocate_alice,0.5000,975.0861,-1224.0803,1235.4346
6044,605,carol_decline_alice,-0.3000,975.7306,-1224.0803,1236.1182
6045,605,carol_decline_alice,0.1000,975.9751,-1224.0803,1236.4018
6046,605,carol_reciprocate_alice,0.5000,975.8195,-1224.6008,1236.4018
6047,605,carol_help_alice,0.2000,975.8195,-1224.8212,1236.5855
6048,605,carol_decline_alice,0.1000,976.0639,-1224.8212,1236.8692
6049,605,carol_help_alice,0.2000,976.0639,-1225.0416,1237.0529
6050,605,carol_help_alice,0.2000,976.0639,-1225.2620,1237.2366
6051,606,carol_decline_alice,0.1000,976.3082,-1225.2620,1237.5203
6052,606,carol_reciprocate_alice,0.2000,976.4525,-1225.4823,1237.5203
6053,606,carol_help_alice,0.2000,976.4525,-1225.7027,1237.7038
6054,606,carol_decline_alice,0.1000,976.6967,-1225.7027,1237.9874
6055,606,carol_reciprocate_alice,0.5000,976.5409,-1226.2230,1237.9874
6056,606,carol_reciprocate_alice,0.5000,976.3850,-1226.7433,1237.9874
6057,606,carol_decline_alice,0.1000,976.6292,-1226.7433,1238.2711
6058,606,carol_help_alice,0.6000,976.6292,-1227.3636,1238.0548
6059,606,carol_help_alice,0.2000,976.6292,-1227.5839,1238.2386
6060,606,carol_help_alice,0.6000,976.6292,-1228.2041,1238.0223
6061,607,carol_reciprocate_alice,0.2000,976.7736,-1228.4244,1238.0223
6062,607,carol_decline_alice,-0.3000,977.4180,-1228.4244,1238.7059
6063,607,carol_decline_alice,0.1000,977.6624,-1228.4244,1238.9895
6064,607,carol_reciprocate_alice,0.2000,977.8067,-1228.6447,1238.9895
6065,607,carol_help_alice,0.6000,977.8067,-1229.2651,1238.7729
6066,607,carol_help_alice,0.2000,977.8067,-1229.4854,1238.9564
6067,607,carol_help_alice,0.2000,977.8067,-1229.7057,1239.1398
6068,607,carol_help_alice,0.2000,977.8067,-1229.9261,1239.3233
6069,607,carol_decline_alice,0.1000,978.0510,-1229.9261,1239.6067
6070,607,carol_help_alice,0.6000,978.0510,-1230.5463,1239.3901
6071,608,carol_help_alice,0.6000,978.0510,-1231.1666,1239.1736
6072,608,carol_reciprocate_alice,0.5000,977.8955,-1231.6869,1239.1736
6073,608,carol_help_alice,0.6000,977.8955,-1232.3072,1238.9571
6074,608,carol_reciprocate_alice,0.2000,978.0402,-1232.5275,1238.9571
6075,608,carol_help_alice,0.2000,978.0402,-1232.7478,1239.1405
6076,608,carol_help_alice,0.6000,978.0402,-1233.3680,1238.9239
6077,608,carol_help_alice,0.2000,978.0402,-1233.5883,1239.1073
6078,608,carol_help_alice,0.2000,978.0402,-1233.8086,1239.2907
6079,608,carol_decline_alice,0.1000,978.2848,-1233.8086,1239.5740
6080,608,carol_help_alice,0.2000,978.2848,-1234.0289,1239.7574
6081,609,carol_help_alice,0.2000,978.2848,-1234.2491,1239.9408
6082,609,carol_reciprocate_alice,0.5000,978.1292,-1234.7693,1239.9408
6083,609,carol_reciprocate_alice,0.5000,977.9737,-1235.2896,1239.9408
6084,609,carol_reciprocate_alice,0.2000,978.1181,-1235.5098,1239.9408
6085,609,carol_reciprocate_alice,0.5000,977.9625,-1236.0301,1239.9408
6086,609,carol_help_alice,0.2000,977.9625,-1236.2503,1240.1243
6087,609,carol_reciprocate_alice,0.5000,977.8069,-1236.7706,1240.1243
6088,609,carol_decline_alice,0.1000,978.0512,-1236.7706,1240.4080
6089,609,carol_help_alice,0.6000,978.0512,-1237.3908,1240.1916
6090,609,carol_reciprocate_alice,0.5000,977.8957,-1237.9109,1240.1916
6091,610,carol_decline_alice,0.1000,978.1402,-1237.9109,1240.4753
6092,610,carol_decline_alice,0.1000,978.3847,-1237.9109,1240.7590
6093,610,carol_help_alice,0.2000,978.3847,-1238.1311,1240.9427
6094,610,carol_decline_alice,-0.3000,979.0291,-1238.1311,1241.6264
6095,610,carol_help_alice,0.6000,979.0291,-1238.7513,1241.4101
6096,610,carol_help_alice,0.2000,979.0291,-1238.9715,1241.5938
6097,610,carol_decline_alice,-0.3000,979.6736,-1238.9715,1242.2775
6098,610,carol_decline_alice,0.1000,979.9181,-1238.9715,1242.5612
6099,610,carol_help_alice,0.6000,979.9181,-1239.5918,1242.3449
6100,610,carol_reciprocate_alice,0.5000,979.7627,-1240.1120,1242.3449
6101,611,carol_help_alice,0.2000,979.7627,-1240.3323,1242.5287
6102,611,carol_decline_alice,0.1000,980.0072,-1240.3323,1242.8125
6103,611,carol_help_alice,0.2000,980.0072,-1240.5525,1242.9963
6104,611,carol_help_alice,0.2000,980.0072,-1240.7728,1243.1801
6105,611,carol_reciprocate_alice,0.5000,979.8516,-1241.2930,1243.1801
6106,611,carol_help_alice,0.2000,979.8516,-1241.5132,1243.3640
6107,611,carol_reciprocate_alice,0.5000,979.6959,-1242.0334,1243.3640
6108,611,carol_help_alice,0.2000,979.6959,-1242.2537,1243.5480
6109,611,carol_decline_alice,0.1000,979.9401,-1242.2537,1243.8320
6110,611,carol_decline_alice,0.1000,980.1844,-1242.2537,1244.1160
6111,612,carol_reciprocate_alice,0.2000,980.3286,-1242.4738,1244.1160
6112,612,carol_help_alice,0.2000,980.3286,-1242.6939,1244.2998
6113,612,carol_reciprocate_alice,0.5000,980.1728,-1243.2141,1244.2998
6114,612,carol_help_alice,0.6000,980.1728,-1243.8342,1244.0838
6115,612,carol_decline_alice,0.1000,980.4171,-1243.8342,1244.3677
6116,612,carol_reciprocate_alice,0.2000,980.5614,-1244.0543,1244.3677
6117,612,carol_decline_alice,-0.3000,981.2057,-1244.0543,1245.0515
6118,612,carol_help_alice,0.6000,981.2057,-1244.6745,1244.8353
6119,612,carol_reciprocate_alice,0.2000,981.3501,-1244.8947,1244.8353
6120,612,carol_help_alice,0.2000,981.3501,-1245.1149,1245.0189
6121,613,carol_reciprocate_alice,0.5000,981.1945,-1245.6351,1245.0189
6122,613,carol_decline_alice,0.1000,981.4388,-1245.6351,1245.3027
6123,613,carol_reciprocate_alice,0.5000,981.2832,-1246.1553,1245.3027
6124,613,carol_reciprocate_alice,0.2000,981.4275,-1246.3754,1245.3027
6125,613,carol_help_alice,0.2000,981.4275,-1246.5956,1245.4863
6126,613,carol_reciprocate_alice,0.5000,981.2718,-1247.1157,1245.4863
6127,613,carol_decline_alice,0.1000,981.5161,-1247.1157,1245.7701
6128,613,carol_help_alice,0.2000,981.5161,-1247.3359,1245.9539
6129,613,carol_decline_alice,0.1000,981.7603,-1247.3359,1246.2376
6130,613,carol_reciprocate_alice,0.5000,981.6045,-1247.8559,1246.2376
6131,614,carol_reciprocate_alice,0.2000,981.7487,-1248.0760,1246.2376
6132,614,carol_decline_alice,0.1000,981.9929,-1248.0760,1246.5214
6133,614,carol_decline_alice,0.1000,982.2371,-1248.0760,1246.8051
6134,614,carol_help_alice,0.6000,982.2371,-1248.6960,1246.5888
6135,614,carol_decline_alice,0.1000,982.4815,-1248.6960,1246.8725
6136,614,carol_reciprocate_alice,0.2000,982.6258,-1248.9159,1246.8725
6137,614,carol_reciprocate_alice,0.5000,982.4701,-1249.4359,1246.8725
6138,614,carol_help_alice,0.2000,982.4701,-1249.6558,1247.0562
6139,614,carol_reciprocate_alice,0.5000,982.3144,-1250.1758,1247.0562
6140,614,carol_decline_alice,0.1000,982.5587,-1250.1758,1247.3399
6141,615,carol_decline_alice,0.1000,982.8029,-1250.1758,1247.6237
6142,615,carol_help_alice,0.2000,982.8029,-1250.3956,1247.8074
6143,615,carol_decline_alice,0.1000,983.0471,-1250.3956,1248.0912
6144,615,carol_help_alice,0.6000,983.0471,-1251.0154,1247.8750
6145,615,carol_help_alice,0.2000,983.0471,-1251.2353,1248.0587
6146,615,carol_reciprocate_alice,0.2000,983.1914,-1251.4551,1248.0587
6147,615,carol_decline_alice,0.1000,983.4356,-1251.4551,1248.3423
6148,615,carol_reciprocate_alice,0.5000,983.2799,-1251.9748,1248.3423
6149,615,carol_help_alice,0.2000,983.2799,-1252.1946,1248.5260
6150,615,carol_help_alice,0.2000,983.2799,-1252.4144,1248.7097
6151,616,carol_reciprocate_alice,0.2000,983.4240,-1252.6342,1248.7097
6152,616,carol_reciprocate_alice,0.5000,983.2681,-1253.1539,1248.7097
6153,616,carol_reciprocate_alice,0.5000,983.1122,-1253.6737,1248.7097
6154,616,carol_decline_alice,-0.3000,983.7563,-1253.6737,1249.3935
6155,616,carol_reciprocate_alice,0.2000,983.9004,-1253.8936,1249.3935
6156,616,carol_help_alice,0.2000,983.9004,-1254.1135,1249.5771
