iteration,episode,person,action,reward,alice_help_bob,alice_decline_bob,alice_delay_bob,alice_help_carol,alice_decline_carol,alice_teach_carol,alice_help_dave,alice_decline_dave,alice_suggest_dave
21,1,dave,alice_suggest_dave,0.5000,-0.0418,0.5797,-1.2845,-0.4425,1.4229,-1.0773,-0.5000,-0.5000,0.0000
22,1,dave,alice_decline_dave,0.0000,-0.0418,0.5797,-1.2845,-0.4425,1.4229,-1.0773,-0.5000,-0.5000,0.5000
23,1,dave,alice_suggest_dave,0.5000,-0.0418,0.5797,-1.2845,-0.4425,1.4229,-1.0773,-1.0000,-1.0000,0.5000
24,1,dave,alice_help_dave,0.8100,-0.0418,0.5797,-1.2845,-0.4425,1.4229,-1.0773,-1.0000,-1.8100,0.1900
25,1,dave,alice_suggest_dave,-0.2900,-0.0418,0.5797,-1.2845,-0.4425,1.4229,-1.0773,-0.4267,-2.0467,0.1900
26,1,dave,alice_suggest_dave,0.5100,-0.0418,0.5797,-1.2845,-0.4425,1.4229,-1.0773,0.0783,-2.3517,0.1900
27,1,dave,alice_suggest_dave,0.5100,-0.0418,0.5797,-1.2845,-0.4425,1.4229,-1.0773,0.5423,-2.6977,0.1900
28,1,dave,alice_help_dave,0.0200,-0.0418,0.5797,-1.2845,-0.4425,1.4229,-1.0773,0.5423,-3.1127,0.1210
29,1,dave,alice_help_dave,0.8300,-0.0418,0.5797,-1.2845,-0.4425,1.4229,-1.0773,0.5423,-3.6660,-0.0863
30,1,dave,alice_decline_dave,0.0300,-0.0418,0.5797,-1.2845,-0.4425,1.4229,-1.0773,1.0807,-3.6660,0.2447
31,2,bob,alice_decline_bob,0.0260,-0.0493,0.5797,-1.2860,-0.4425,1.4229,-1.0773,1.0807,-3.6660,0.2447
32,2,bob,alice_delay_bob,0.5260,-0.1396,0.4969,-1.2860,-0.4425,1.4229,-1.0773,1.0807,-3.6660,0.2447
33,2,bob,alice_delay_bob,0.5260,-0.2861,0.3579,-1.2860,-0.4425,1.4229,-1.0773,1.0807,-3.6660,0.2447
34,2,bob,alice_delay_bob,0.5260,-0.4728,0.1787,-1.2860,-0.4425,1.4229,-1.0773,1.0807,-3.6660,0.2447
35,2,bob,alice_decline_bob,0.0260,-0.4603,0.1787,-1.0869,-0.4425,1.4229,-1.0773,1.0807,-3.6660,0.2447
36,2,bob,alice_help_bob,0.7160,-0.4603,0.0427,-1.0237,-0.4425,1.4229,-1.0773,1.0807,-3.6660,0.2447
37,2,bob,alice_delay_bob,-0.2640,-0.4548,-0.0878,-1.0237,-0.4425,1.4229,-1.0773,1.0807,-3.6660,0.2447
38,2,bob,alice_help_bob,0.6320,-0.4548,-0.2921,-1.0975,-0.4425,1.4229,-1.0773,1.0807,-3.6660,0.2447
39,2,bob,alice_delay_bob,0.5320,-0.4160,-0.4577,-1.0975,-0.4425,1.4229,-1.0773,1.0807,-3.6660,0.2447
40,2,bob,alice_delay_bob,-0.2680,-0.3253,-0.5713,-1.0975,-0.4425,1.4229,-1.0773,1.0807,-3.6660,0.2447
41,2,carol,alice_help_carol,0.1920,-0.3253,-0.5713,-1.0975,-0.4425,1.5262,-1.1080,1.0807,-3.6660,0.2447
42,2,carol,alice_teach_carol,-0.0080,-0.3253,-0.5713,-1.0975,-0.3873,1.6847,-1.1080,1.0807,-3.6660,0.2447
43,2,carol,alice_help_carol,0.1880,-0.3253,-0.5713,-1.0975,-0.3873,1.7900,-1.1611,1.0807,-3.6660,0.2447
44,2,carol,alice_teach_carol,0.4880,-0.3253,-0.5713,-1.0975,-0.3778,1.9048,-1.1611,1.0807,-3.6660,0.2447
45,2,carol,alice_teach_carol,0.4880,-0.3253,-0.5713,-1.0975,-0.4023,1.9857,-1.1611,1.0807,-3.6660,0.2447
46,2,carol,alice_teach_carol,0.4880,-0.3253,-0.5713,-1.0975,-0.4539,2.0395,-1.1611,1.0807,-3.6660,0.2447
47,2,carol,alice_teach_carol,-0.0120,-0.3253,-0.5713,-1.0975,-0.4822,2.1164,-1.1611,1.0807,-3.6660,0.2447
48,2,carol,alice_help_carol,-0.3160,-0.3253,-0.5713,-1.0975,-0.4822,2.3488,-1.0058,1.0807,-3.6660,0.2447
49,2,carol,alice_teach_carol,-0.0160,-0.3253,-0.5713,-1.0975,-0.6179,2.4454,-1.0058,1.0807,-3.6660,0.2447
50,2,carol,alice_teach_carol,0.4840,-0.3253,-0.5713,-1.0975,-0.7754,2.5203,-1.0058,1.0807,-3.6660,0.2447
51,2,dave,alice_suggest_dave,0.5300,-0.3253,-0.5713,-1.0975,-0.7754,2.5203,-1.0058,1.2573,-4.0277,0.2447
52,2,dave,alice_decline_dave,0.0300,-0.3253,-0.5713,-1.0975,-0.7754,2.5203,-1.0058,1.7907,-4.0277,0.6013
53,2,dave,alice_decline_dave,0.0300,-0.3253,-0.5713,-1.0975,-0.7754,2.5203,-1.0058,2.3215,-4.0277,0.9555
54,2,dave,alice_suggest_dave,0.5300,-0.3253,-0.5713,-1.0975,-0.7754,2.5203,-1.0058,2.4763,-4.4037,0.9555
55,2,dave,alice_decline_dave,0.0300,-0.3253,-0.5713,-1.0975,-0.7754,2.5203,-1.0058,3.0056,-4.4037,1.3301
56,2,dave,alice_suggest_dave,0.5300,-0.3253,-0.5713,-1.0975,-0.7754,2.5203,-1.0058,3.1439,-4.7947,1.3301
57,2,dave,alice_suggest_dave,0.5300,-0.3253,-0.5713,-1.0975,-0.7754,2.5203,-1.0058,3.2695,-5.1985,1.3301
58,2,dave,alice_decline_dave,0.0300,-0.3253,-0.5713,-1.0975,-0.7754,2.5203,-1.0058,3.7978,-5.1985,1.7328
59,2,dave,alice_help_dave,0.8400,-0.3253,-0.5713,-1.0975,-0.7754,2.5203,-1.0058,3.7978,-5.7985,1.5356
60,2,dave,alice_help_dave,0.8500,-0.3253,-0.5713,-1.0975,-0.7754,2.5203,-1.0058,3.7978,-6.4435,1.2934
61,3,bob,alice_delay_bob,-0.2680,-0.1920,-0.6424,-1.0975,-0.7754,2.5203,-1.0058,3.7978,-6.4435,1.2934
62,3,bob,alice_delay_bob,0.5320,-0.0900,-0.7447,-1.0975,-0.7754,2.5203,-1.0058,3.7978,-6.4435,1.2934
63,3,bob,alice_delay_bob,0.5320,-0.0145,-0.8735,-1.0975,-0.7754,2.5203,-1.0058,3.7978,-6.4435,1.2934
64,3,bob,alice_decline_bob,0.0320,0.2007,-0.8735,-0.9580,-0.7754,2.5203,-1.0058,3.7978,-6.4435,1.2934
65,3,bob,alice_help_bob,0.6706,0.2007,-1.1429,-1.0879,-0.7754,2.5203,-1.0058,3.7978,-6.4435,1.2934
66,3,bob,alice_delay_bob,-0.2580,0.3643,-1.2487,-1.0879,-0.7754,2.5203,-1.0058,3.7978,-6.4435,1.2934
67,3,bob,alice_help_bob,0.7020,0.3643,-1.5628,-1.2962,-0.7754,2.5203,-1.0058,3.7978,-6.4435,1.2934
68,3,bob,alice_decline_bob,0.0520,0.6823,-1.5628,-1.1865,-0.7754,2.5203,-1.0058,3.7978,-6.4435,1.2934
69,3,bob,alice_help_bob,-0.1520,0.6823,-1.8207,-1.3347,-0.7754,2.5203,-1.0058,3.7978,-6.4435,1.2934
70,3,bob,alice_help_bob,0.6780,0.6823,-2.1134,-1.5177,-0.7754,2.5203,-1.0058,3.7978,-6.4435,1.2934
71,3,carol,alice_decline_carol,0.5840,0.6823,-2.1134,-1.5177,-1.0794,2.5203,-1.1523,3.7978,-6.4435,1.2934
72,3,carol,alice_teach_carol,-0.0160,0.6823,-2.1134,-1.5177,-1.2198,2.6839,-1.1523,3.7978,-6.4435,1.2934
73,3,carol,alice_help_carol,0.1800,0.6823,-2.1134,-1.5177,-1.2198,2.9649,-1.0349,3.7978,-6.4435,1.2934
74,3,carol,alice_decline_carol,-0.0200,0.6823,-2.1134,-1.5177,-1.4230,2.9649,-1.1207,3.7978,-6.4435,1.2934
75,3,carol,alice_teach_carol,0.4800,0.6823,-2.1134,-1.5177,-1.5587,3.0323,-1.1207,3.7978,-6.4435,1.2934
76,3,carol,alice_help_carol,-0.3240,0.6823,-2.1134,-1.5177,-1.5587,3.3042,-0.9163,3.7978,-6.4435,1.2934
77,3,carol,alice_decline_carol,0.5760,0.6823,-2.1134,-1.5177,-1.8781,3.3042,-1.0312,3.7978,-6.4435,1.2934
78,3,carol,alice_decline_carol,0.5760,0.6823,-2.1134,-1.5177,-2.2313,3.3042,-1.1800,3.7978,-6.4435,1.2934
79,3,carol,alice_decline_carol,0.5760,0.6823,-2.1134,-1.5177,-2.6100,3.3042,-1.3543,3.7978,-6.4435,1.2934
80,3,carol,alice_decline_carol,0.5760,0.6823,-2.1134,-1.5177,-3.0084,3.3042,-1.5483,3.7978,-6.4435,1.2934
81,3,dave,alice_decline_dave,0.0500,0.6823,-2.1134,-1.5177,-3.0084,3.3042,-1.5483,4.4392,-6.4435,1.6926
82,3,dave,alice_suggest_dave,0.5500,0.6823,-2.1134,-1.5177,-3.0084,3.3042,-1.5483,4.6692,-6.8549,1.6926
83,3,dave,alice_help_dave,0.0600,0.6823,-2.1134,-1.5177,-3.0084,3.3042,-1.5483,4.6692,-7.3947,1.5643
84,3,dave,alice_suggest_dave,0.5600,0.6823,-2.1134,-1.5177,-3.0084,3.3042,-1.5483,4.7867,-7.8170,1.5643
85,3,dave,alice_suggest_dave,0.5600,0.6823,-2.1134,-1.5177,-3.0084,3.3042,-1.5483,4.8950,-8.2485,1.5643
86,3,dave,alice_decline_dave,0.0600,0.6823,-2.1134,-1.5177,-3.0084,3.3042,-1.5483,5.4308,-8.2485,1.9918
87,3,dave,alice_help_dave,0.8700,0.6823,-2.1134,-1.5177,-3.0084,3.3042,-1.5483,5.4308,-8.8274,1.8403
88,3,dave,alice_suggest_dave,0.5700,0.6823,-2.1134,-1.5177,-3.0084,3.3042,-1.5483,5.5738,-9.2634,1.8403
89,3,dave,alice_help_dave,0.0800,0.6823,-2.1134,-1.5177,-3.0084,3.3042,-1.5483,5.5738,-9.7759,1.7638
90,3,dave,alice_help_dave,0.0900,0.6823,-2.1134,-1.5177,-3.0084,3.3042,-1.5483,5.5738,-10.2378,1.7378
91,4,bob,alice_help_bob,-0.1642,0.6823,-2.3581,-1.6528,-3.0084,3.3042,-1.5483,5.5738,-10.2378,1.7378
92,4,bob,alice_delay_bob,-0.2460,0.8458,-2.4393,-1.6528,-3.0084,3.3042,-1.5483,5.5738,-10.2378,1.7378
93,4,bob,alice_decline_bob,0.0540,1.0930,-2.4393,-1.5691,-3.0084,3.3042,-1.5483,5.5738,-10.2378,1.7378
94,4,bob,alice_decline_bob,0.0540,1.3420,-2.4393,-1.4836,-3.0084,3.3042,-1.5483,5.5738,-10.2378,1.7378
95,4,bob,alice_delay_bob,0.5540,1.4804,-2.5499,-1.4836,-3.0084,3.3042,-1.5483,5.5738,-10.2378,1.7378
96,4,bob,alice_delay_bob,-0.2460,1.6438,-2.6356,-1.4836,-3.0084,3.3042,-1.5483,5.5738,-10.2378,1.7378
97,4,bob,alice_delay_bob,0.5540,1.7848,-2.7436,-1.4836,-3.0084,3.3042,-1.5483,5.5738,-10.2378,1.7378
98,4,bob,alice_decline_bob,0.0540,2.0353,-2.7436,-1.3741,-3.0084,3.3042,-1.5483,5.5738,-10.2378,1.7378
99,4,bob,alice_decline_bob,0.0540,2.2869,-2.7436,-1.2635,-3.0084,3.3042,-1.5483,5.5738,-10.2378,1.7378
100,4,bob,alice_help_bob,0.6000,2.2869,-3.0189,-1.4282,-3.0084,3.3042,-1.5483,5.5738,-10.2378,1.7378
101,4,carol,alice_teach_carol,-0.0240,2.2869,-3.0189,-1.4282,-3.1973,3.5137,-1.5483,5.5738,-10.2378,1.7378
102,4,carol,alice_decline_carol,0.5760,2.2869,-3.0189,-1.4282,-3.6116,3.5137,-1.7737,5.5738,-10.2378,1.7378
103,4,carol,alice_help_carol,-0.3280,2.2869,-3.0189,-1.4282,-3.6116,3.9776,-1.5352,5.5738,-10.2378,1.7378
104,4,carol,alice_decline_carol,0.5720,2.2869,-3.0189,-1.4282,-4.0881,3.9776,-1.7731,5.5738,-10.2378,1.7378
105,4,carol,alice_teach_carol,0.4720,2.2869,-3.0189,-1.4282,-4.3421,4.2000,-1.7731,5.5738,-10.2378,1.7378
106,4,carol,alice_teach_carol,-0.0280,2.2869,-3.0189,-1.4282,-4.5822,4.4364,-1.7731,5.5738,-10.2378,1.7378
107,4,carol,alice_decline_carol,0.5720,2.2869,-3.0189,-1.4282,-5.0691,4.4364,-2.0200,5.5738,-10.2378,1.7378
108,4,carol,alice_help_carol,0.1680,2.2869,-3.0189,-1.4282,-5.0691,4.8986,-1.8047,5.5738,-10.2378,1.7378
109,4,carol,alice_help_carol,-0.3360,2.2869,-3.0189,-1.4282,-5.0691,5.3975,-1.5527,5.5738,-10.2378,1.7378
110,4,carol,alice_teach_carol,0.4640,2.2869,-3.0189,-1.4282,-5.3345,5.6310,-1.5527,5.5738,-10.2378,1.7378
111,4,dave,alice_suggest_dave,-0.2100,2.2869,-3.0189,-1.4282,-5.3345,5.6310,-1.5527,5.6482,-10.6253,1.7378
112,4,dave,alice_help_dave,0.9000,2.2869,-3.0189,-1.4282,-5.3345,5.6310,-1.5527,5.6482,-11.1278,1.6228
113,4,dave,alice_help_dave,0.9000,2.2869,-3.0189,-1.4282,-5.3345,5.6310,-1.5527,5.6482,-11.6635,1.4746
114,4,dave,alice_suggest_dave,0.6000,2.2869,-3.0189,-1.4282,-5.3345,5.6310,-1.5527,5.7844,-12.0630,1.4746
115,4,dave,alice_decline_dave,0.1000,2.2869,-3.0189,-1.4282,-5.3345,5.6310,-1.5527,6.3126,-12.0630,1.8666
116,4,dave,alice_decline_dave,0.1000,2.2869,-3.0189,-1.4282,-5.3345,5.6310,-1.5527,6.8348,-12.0630,2.2526
117,4,dave,alice_suggest_dave,0.6000,2.2869,-3.0189,-1.4282,-5.3345,5.6310,-1.5527,6.9605,-12.4595,2.2526
118,4,dave,alice_decline_dave,0.1000,2.2869,-3.0189,-1.4282,-5.3345,5.6310,-1.5527,7.4777,-12.4595,2.6442
119,4,dave,alice_help_dave,0.9000,2.2869,-3.0189,-1.4282,-5.3345,5.6310,-1.5527,7.4777,-13.0044,2.4909
120,4,dave,alice_help_dave,0.9000,2.2869,-3.0189,-1.4282,-5.3345,5.6310,-1.5527,7.4777,-13.5727,2.3142
121,5,bob,alice_help_bob,-0.1708,2.2869,-3.2550,-1.5537,-5.3345,5.6310,-1.5527,7.4777,-13.5727,2.3142
122,5,bob,alice_help_bob,-0.1443,2.2869,-3.4592,-1.6473,-5.3345,5.6310,-1.5527,7.4777,-13.5727,2.3142
123,5,bob,alice_delay_bob,0.5700,2.3598,-3.5906,-1.6473,-5.3345,5.6310,-1.5527,7.4777,-13.5727,2.3142
124,5,bob,alice_help_bob,-0.1200,2.3598,-3.7690,-1.6943,-5.3345,5.6310,-1.5527,7.4777,-13.5727,2.3142
125,5,bob,alice_delay_bob,0.5800,2.3876,-3.9196,-1.6943,-5.3345,5.6310,-1.5527,7.4777,-13.5727,2.3142
126,5,bob,alice_decline_bob,0.0800,2.5645,-3.9196,-1.5451,-5.3345,5.6310,-1.5527,7.4777,-13.5727,2.3142
127,5,bob,alice_help_bob,-0.1490,2.5645,-4.0720,-1.5484,-5.3345,5.6310,-1.5527,7.4777,-13.5727,2.3142
128,5,bob,alice_help_bob,-0.1258,2.5645,-4.2042,-1.5314,-5.3345,5.6310,-1.5527,7.4777,-13.5727,2.3142
129,5,bob,alice_delay_bob,0.5860,2.5299,-4.3711,-1.5314,-5.3345,5.6310,-1.5527,7.4777,-13.5727,2.3142
130,5,bob,alice_decline_bob,0.0860,2.6604,-4.3711,-1.3663,-5.3345,5.6310,-1.5527,7.4777,-13.5727,2.3142
131,5,carol,alice_teach_carol,-0.0360,2.6604,-4.3711,-1.3663,-5.5869,5.8775,-1.5527,7.4777,-13.5727,2.3142
132,5,carol,alice_decline_carol,-0.0360,2.6604,-4.3711,-1.3663,-6.0479,5.8775,-1.7613,7.4777,-13.5727,2.3142
133,5,carol,alice_decline_carol,0.5640,2.6604,-4.3711,-1.3663,-6.5193,5.8775,-1.9802,7.4777,-13.5727,2.3142
134,5,carol,alice_help_carol,0.1600,2.6604,-4.3711,-1.3663,-6.5193,6.3286,-1.7480,7.4777,-13.5727,2.3142
135,5,carol,alice_teach_carol,-0.0400,2.6604,-4.3711,-1.3663,-6.7396,6.5595,-1.7480,7.4777,-13.5727,2.3142
136,5,carol,alice_help_carol,-0.3440,2.6604,-4.3711,-1.3663,-6.7396,7.0399,-1.4985,7.4777,-13.5727,2.3142
137,5,carol,alice_help_carol,-0.3480,2.6604,-4.3711,-1.3663,-6.7396,7.5450,-1.2242,7.4777,-13.5727,2.3142
138,5,carol,alice_teach_carol,-0.0480,2.6604,-4.3711,-1.3663,-7.0027,7.7871,-1.2242,7.4777,-13.5727,2.3142
139,5,carol,alice_help_carol,0.2082,2.6604,-4.3711,-1.3663,-7.0027,8.2704,-0.9829,7.4777,-13.5727,2.3142
140,5,carol,alice_help_carol,0.2009,2.6604,-4.3711,-1.3663,-7.0027,8.7354,-0.7599,7.4777,-13.5727,2.3142
141,5,dave,alice_decline_dave,0.1000,2.6604,-4.3711,-1.3663,-7.0027,8.7354,-0.7599,8.0420,-13.5727,2.7017
142,5,dave,alice_suggest_dave,-0.2000,2.6604,-4.3711,-1.3663,-7.0027,8.7354,-0.7599,8.2565,-13.9224,2.7017
143,5,dave,alice_help_dave,0.9000,2.6604,-4.3711,-1.3663,-7.0027,8.7354,-0.7599,8.2565,-14.5067,2.4671
144,5,dave,alice_help_dave,0.9000,2.6604,-4.3711,-1.3663,-7.0027,8.7354,-0.7599,8.2565,-15.1084,2.2151
145,5,dave,alice_help_dave,0.9000,2.6604,-4.3711,-1.3663,-7.0027,8.7354,-0.7599,8.2565,-15.7253,1.9480
146,5,dave,alice_decline_dave,0.1000,2.6604,-4.3711,-1.3663,-7.0027,8.7354,-0.7599,8.8699,-15.7253,2.2942
147,5,dave,alice_suggest_dave,-0.2000,2.6604,-4.3711,-1.3663,-7.0027,8.7354,-0.7599,9.1707,-16.0379,2.2942
148,5,dave,alice_decline_dave,0.1000,2.6604,-4.3711,-1.3663,-7.0027,8.7354,-0.7599,9.7811,-16.0379,2.6039
149,5,dave,alice_suggest_dave,0.6000,2.6604,-4.3711,-1.3663,-7.0027,8.7354,-0.7599,10.0698,-16.3596,2.6039
150,5,dave,alice_decline_dave,0.1000,2.6604,-4.3711,-1.3663,-7.0027,8.7354,-0.7599,10.6777,-16.3596,2.9230
151,6,bob,alice_decline_bob,0.0860,2.7895,-4.3711,-1.2025,-7.0027,8.7354,-0.7599,10.6777,-16.3596,2.9230
152,6,bob,alice_help_bob,0.6487,2.7895,-4.5252,-1.1929,-7.0027,8.7354,-0.7599,10.6777,-16.3596,2.9230
153,6,bob,alice_help_bob,0.6709,2.7895,-4.7030,-1.2069,-7.0027,8.7354,-0.7599,10.6777,-16.3596,2.9230
154,6,bob,alice_delay_bob,0.5920,2.7871,-4.8830,-1.2069,-7.0027,8.7354,-0.7599,10.6777,-16.3596,2.9230
155,6,bob,alice_delay_bob,-0.2080,2.8047,-5.0432,-1.2069,-7.0027,8.7354,-0.7599,10.6777,-16.3596,2.9230
156,6,bob,alice_delay_bob,0.5920,2.8070,-5.2186,-1.2069,-7.0027,8.7354,-0.7599,10.6777,-16.3596,2.9230
157,6,bob,alice_help_bob,0.6900,2.8070,-5.4185,-1.2314,-7.0027,8.7354,-0.7599,10.6777,-16.3596,2.9230
158,6,bob,alice_decline_bob,0.1000,3.0047,-5.4185,-1.0583,-7.0027,8.7354,-0.7599,10.6777,-16.3596,2.9230
159,6,bob,alice_delay_bob,0.6000,3.0150,-5.6058,-1.0583,-7.0027,8.7354,-0.7599,10.6777,-16.3596,2.9230
160,6,bob,alice_decline_bob,0.1000,3.2108,-5.6058,-0.8729,-7.0027,8.7354,-0.7599,10.6777,-16.3596,2.9230
161,6,carol,alice_help_carol,0.2480,3.2108,-5.6058,-0.8729,-7.0027,9.1816,-0.5558,10.6777,-16.3596,2.9230
162,6,carol,alice_teach_carol,-0.0320,3.2108,-5.6058,-0.8729,-7.1972,9.4332,-0.5558,10.6777,-16.3596,2.9230
163,6,carol,alice_teach_carol,-0.0320,3.2108,-5.6058,-0.8729,-7.3831,9.6935,-0.5558,10.6777,-16.3596,2.9230
164,6,carol,alice_decline_carol,-0.0320,3.2108,-5.6058,-0.8729,-7.7985,9.6935,-0.7854,10.6777,-16.3596,2.9230
165,6,carol,alice_decline_carol,0.5680,3.2108,-5.6058,-0.8729,-8.2245,9.6935,-1.0256,10.6777,-16.3596,2.9230
166,6,carol,alice_teach_carol,-0.0320,3.2108,-5.6058,-0.8729,-8.4023,9.9417,-1.0256,10.6777,-16.3596,2.9230
167,6,carol,alice_decline_carol,-0.0320,3.2108,-5.6058,-0.8729,-8.8023,9.9417,-1.2478,10.6777,-16.3596,2.9230
168,6,carol,alice_decline_carol,-0.0320,3.2108,-5.6058,-0.8729,-9.1793,9.9417,-1.4470,10.6777,-16.3596,2.9230
169,6,carol,alice_decline_carol,0.5680,3.2108,-5.6058,-0.8729,-9.5673,9.9417,-1.6572,10.6777,-16.3596,2.9230
170,6,carol,alice_decline_carol,0.5680,3.2108,-5.6058,-0.8729,-9.9651,9.9417,-1.8772,10.6777,-16.3596,2.9230
171,6,dave,alice_help_dave,0.9000,3.2108,-5.6058,-0.8729,-9.9651,9.9417,-1.8772,10.6777,-16.9809,2.6209
172,6,dave,alice_suggest_dave,0.6000,3.2108,-5.6058,-0.8729,-9.9651,9.9417,-1.8772,10.9690,-17.3109,2.6209
173,6,dave,alice_help_dave,0.1000,3.2108,-5.6058,-0.8729,-9.9651,9.9417,-1.8772,10.9690,-17.8997,2.3621
174,6,dave,alice_suggest_dave,0.6000,3.2108,-5.6058,-0.8729,-9.9651,9.9417,-1.8772,11.2180,-18.2395,2.3621
175,6,dave,alice_suggest_dave,0.6000,3.2108,-5.6058,-0.8729,-9.9651,9.9417,-1.8772,11.4580,-18.5883,2.3621
176,6,dave,alice_suggest_dave,0.6000,3.2108,-5.6058,-0.8729,-9.9651,9.9417,-1.8772,11.6899,-18.9451,2.3621
177,6,dave,alice_decline_dave,0.1000,3.2108,-5.6058,-0.8729,-9.9651,9.9417,-1.8772,12.2765,-18.9451,2.7168
178,6,dave,alice_help_dave,0.9000,3.2108,-5.6058,-0.8729,-9.9651,9.9417,-1.8772,12.2765,-19.5447,2.4718
179,6,dave,alice_decline_dave,0.1000,3.2108,-5.6058,-0.8729,-9.9651,9.9417,-1.8772,12.8740,-19.5447,2.8245
180,6,dave,alice_suggest_dave,0.6000,3.2108,-5.6058,-0.8729,-9.9651,9.9417,-1.8772,13.1115,-19.9048,2.8245
181,7,bob,alice_delay_bob,-0.2000,3.2387,-5.7736,-0.8729,-9.9651,9.9417,-1.8772,13.1115,-19.9048,2.8245
182,7,bob,alice_help_bob,0.6674,3.2387,-5.9883,-0.9199,-9.9651,9.9417,-1.8772,13.1115,-19.9048,2.8245
183,7,bob,alice_delay_bob,-0.2040,3.3022,-6.1396,-0.9199,-9.9651,9.9417,-1.8772,13.1115,-19.9048,2.8245
184,7,bob,alice_help_bob,0.6818,3.3022,-6.3722,-1.0012,-9.9651,9.9417,-1.8772,13.1115,-19.9048,2.8245
185,7,bob,alice_delay_bob,0.6000,3.3701,-6.5370,-1.0012,-9.9651,9.9417,-1.8772,13.1115,-19.9048,2.8245
186,7,bob,alice_help_bob,0.6913,3.3701,-6.7864,-1.0859,-9.9651,9.9417,-1.8772,13.1115,-19.9048,2.8245
187,7,bob,alice_decline_bob,0.1000,3.6178,-6.7864,-0.9228,-9.9651,9.9417,-1.8772,13.1115,-19.9048,2.8245
188,7,bob,alice_decline_bob,0.1000,3.8640,-6.7864,-0.7613,-9.9651,9.9417,-1.8772,13.1115,-19.9048,2.8245
189,7,bob,alice_help_bob,-0.1000,3.8640,-7.0150,-0.8284,-9.9651,9.9417,-1.8772,13.1115,-19.9048,2.8245
190,7,bob,alice_decline_bob,0.1000,4.0913,-7.0150,-0.6681,-9.9651,9.9417,-1.8772,13.1115,-19.9048,2.8245
191,7,carol,alice_help_carol,-0.2610,4.0913,-7.0150,-0.6681,-9.9651,10.3547,-1.6841,13.1115,-19.9048,2.8245
192,7,carol,alice_help_carol,0.2306,4.0913,-7.0150,-0.6681,-9.9651,10.7523,-1.5065,13.1115,-19.9048,2.8245
193,7,carol,alice_decline_carol,0.5600,4.0913,-7.0150,-0.6681,-10.3712,10.7523,-1.7351,13.1115,-19.9048,2.8245
194,7,carol,alice_help_carol,0.2227,4.0913,-7.0150,-0.6681,-10.3712,11.1451,-1.5708,13.1115,-19.9048,2.8245
