episode,carol_adapted,carol_innate,bob_adapted,bob_innate,dave_adapted,dave_innate,carol_observed_ratio,carol_phi
129,0.4307,0.10,0.5731,0.40,0.8833,0.90,0.2792,0
130,0.4297,0.10,0.5725,0.40,0.8829,0.90,0.2807,0
131,0.4348,0.10,0.5759,0.40,0.8830,0.90,0.2861,0
132,0.4398,0.10,0.5792,0.40,0.8830,0.90,0.2854,0
133,0.4387,0.10,0.5824,0.40,0.8826,0.90,0.2871,0
134,0.4377,0.10,0.5819,0.40,0.8823,0.90,0.2875,0
135,0.4367,0.10,0.5813,0.40,0.8823,0.90,0.2878,0
136,0.4357,0.10,0.5808,0.40,0.8824,0.90,0.2881,0
137,0.4407,0.10,0.5802,0.40,0.8824,0.90,0.2881,0
138,0.4397,0.10,0.5835,0.40,0.8820,0.90,0.2899,0
139,0.4386,0.10,0.5829,0.40,0.8821,0.90,0.2878,0
140,0.4376,0.10,0.5824,0.40,0.8817,0.90,0.2884,0
141,0.4366,0.10,0.5856,0.40,0.8818,0.90,0.2914,0
142,0.4356,0.10,0.5850,0.40,0.8818,0.90,0.2917,0
143,0.4406,0.10,0.5845,0.40,0.8819,0.90,0.2903,0
144,0.4455,0.10,0.5877,0.40,0.8819,0.90,0.2890,0
145,0.4503,0.10,0.5908,0.40,0.8820,0.90,0.2909,0
146,0.4493,0.10,0.5902,0.40,0.8820,0.90,0.2957,0
147,0.4541,0.10,0.5897,0.40,0.8821,0.90,0.3007,0
148,0.4530,0.10,0.5891,0.40,0.8821,0.90,0.3009,0
149,0.4520,0.10,0.5885,0.40,0.8817,0.90,0.3018,0
150,0.4509,0.10,0.5880,0.40,0.8818,0.90,0.3035,0
151,0.4499,0.10,0.5874,0.40,0.8819,0.90,0.3037,0
152,0.4488,0.10,0.5868,0.40,0.8815,0.90,0.3017,0
153,0.4536,0.10,0.5900,0.40,0.8815,0.90,0.3026,0
154,0.4526,0.10,0.5894,0.40,0.8816,0.90,0.3034,0
155,0.4573,0.10,0.5925,0.40,0.8812,0.90,0.3028,0
156,0.4563,0.10,0.5920,0.40,0.8813,0.90,0.3066,0
157,0.4552,0.10,0.5914,0.40,0.8809,0.90,0.3061,0
158,0.4599,0.10,0.5945,0.40,0.8805,0.90,0.3063,0
159,0.4589,0.10,0.5976,0.40,0.8801,0.90,0.3064,0
160,0.4578,0.10,0.6006,0.40,0.8802,0.90,0.3074,0
161,0.4567,0.10,0.6000,0.40,0.8798,0.90,0.3103,0
162,0.4556,0.10,0.5994,0.40,0.8799,0.90,0.3091,0
163,0.4546,0.10,0.6024,0.40,0.8800,0.90,0.3085,0
164,0.4593,0.10,0.6054,0.40,0.8800,0.90,0.3114,0
165,0.4582,0.10,0.6048,0.40,0.8801,0.90,0.3129,0
166,0.4572,0.10,0.6077,0.40,0.8797,0.90,0.3142,0
167,0.4619,0.10,0.6071,0.40,0.8794,0.90,0.3143,0
168,0.4608,0.10,0.6065,0.40,0.8794,0.90,0.3151,0
169,0.4597,0.10,0.6058,0.40,0.8795,0.90,0.3151,0
170,0.4586,0.10,0.6088,0.40,0.8796,0.90,0.3164,0
171,0.4576,0.10,0.6081,0.40,0.8792,0.90,0.3159,0
172,0.4565,0.10,0.6075,0.40,0.8788,0.90,0.3142,0
173,0.4612,0.10,0.6104,0.40,0.8789,0.90,0.3142,0
174,0.4601,0.10,0.6133,0.40,0.8790,0.90,0.3143,0
175,0.4590,0.10,0.6127,0.40,0.8790,0.90,0.3182,0
176,0.4637,0.10,0.6155,0.40,0.8787,0.90,0.3202,0
177,0.4684,0.10,0.6183,0.40,0.8783,0.90,0.3202,0
178,0.4673,0.10,0.6177,0.40,0.8780,0.90,0.3215,0
179,0.4719,0.10,0.6205,0.40,0.8781,0.90,0.3216,0
180,0.4707,0.10,0.6232,0.40,0.8777,0.90,0.3222,0
181,0.4753,0.10,0.6225,0.40,0.8774,0.90,0.3241,0
182,0.4742,0.10,0.6253,0.40,0.8775,0.90,0.3242,0
183,0.4730,0.10,0.6246,0.40,0.8771,0.90,0.3236,0
184,0.4776,0.10,0.6239,0.40,0.8772,0.90,0.3243,0
185,0.4764,0.10,0.6232,0.40,0.8773,0.90,0.3225,0
186,0.4809,0.10,0.6260,0.40,0.8773,0.90,0.3250,0
187,0.4798,0.10,0.6253,0.40,0.8770,0.90,0.3256,0
188,0.4842,0.10,0.6280,0.40,0.8767,0.90,0.3250,0
189,0.4831,0.10,0.6307,0.40,0.8768,0.90,0.3239,0
190,0.4819,0.10,0.6300,0.40,0.8768,0.90,0.3252,0
191,0.4808,0.10,0.6293,0.40,0.8769,0.90,0.3264,0
192,0.4852,0.10,0.6286,0.40,0.8766,0.90,0.3258,0
193,0.4896,0.10,0.6279,0.40,0.8763,0.90,0.3282,0
194,0.4884,0.10,0.6272,0.40,0.8763,0.90,0.3288,0
195,0.4927,0.10,0.6265,0.40,0.8764,0.90,0.3276,0
196,0.4916,0.10,0.6292,0.40,0.8761,0.90,0.3277,0
197,0.4959,0.10,0.6285,0.40,0.8762,0.90,0.3266,0
198,0.5001,0.10,0.6312,0.40,0.8758,0.90,0.3261,0
199,0.4989,0.10,0.6305,0.40,0.8759,0.90,0.3278,0
200,0.4977,0.10,0.6331,0.40,0.8760,0.90,0.3284,0
201,0.4965,0.10,0.6324,0.40,0.8757,0.90,0.3267,0
202,0.4953,0.10,0.6317,0.40,0.8757,0.90,0.3322,0
203,0.4942,0.10,0.6343,0.40,0.8754,0.90,0.3333,0
204,0.4930,0.10,0.6336,0.40,0.8751,0.90,0.3333,0
205,0.4918,0.10,0.6362,0.40,0.8748,0.90,0.3328,0
206,0.4961,0.10,0.6388,0.40,0.8749,0.90,0.3333,0
207,0.5003,0.10,0.6413,0.40,0.8746,0.90,0.3317,0
208,0.4991,0.10,0.6438,0.40,0.8743,0.90,0.3339,0
209,0.4979,0.10,0.6431,0.40,0.8740,0.90,0.3333,0
210,0.5022,0.10,0.6424,0.40,0.8741,0.90,0.3355,0
211,0.5010,0.10,0.6417,0.40,0.8742,0.90,0.3365,0
212,0.4998,0.10,0.6409,0.40,0.8743,0.90,0.3370,0
213,0.4986,0.10,0.6402,0.40,0.8740,0.90,0.3381,0
214,0.4974,0.10,0.6427,0.40,0.8737,0.90,0.3380,0
215,0.5016,0.10,0.6420,0.40,0.8734,0.90,0.3396,0
216,0.5004,0.10,0.6413,0.40,0.8731,0.90,0.3401,0
217,0.4992,0.10,0.6438,0.40,0.8728,0.90,0.3421,0
218,0.4980,0.10,0.6430,0.40,0.8729,0.90,0.3431,0
219,0.4968,0.10,0.6423,0.40,0.8730,0.90,0.3425,0
220,0.4956,0.10,0.6416,0.40,0.8731,0.90,0.3425,0
221,0.4999,0.10,0.6409,0.40,0.8728,0.90,0.3450,0
222,0.5041,0.10,0.6434,0.40,0.8729,0.90,0.3455,0
223,0.5082,0.10,0.6426,0.40,0.8726,0.90,0.3455,0
224,0.5123,0.10,0.6419,0.40,0.8727,0.90,0.3464,0
225,0.5111,0.10,0.6444,0.40,0.8724,0.90,0.3493,0
226,0.5098,0.10,0.6469,0.40,0.8725,0.90,0.3493,0
227,0.5086,0.10,0.6493,0.40,0.8722,0.90,0.3507,0
228,0.5074,0.10,0.6486,0.40,0.8720,0.90,0.3540,0
229,0.5115,0.10,0.6510,0.40,0.8717,0.90,0.3549,0
230,0.5103,0.10,0.6502,0.40,0.8718,0.90,0.3554,0
231,0.5090,0.10,0.6526,0.40,0.8719,0.90,0.3547,0
232,0.5078,0.10,0.6550,0.40,0.8720,0.90,0.3557,0
233,0.5119,0.10,0.6542,0.40,0.8717,0.90,0.3576,0
234,0.5107,0.10,0.6566,0.40,0.8714,0.90,0.3580,0
235,0.5094,0.10,0.6558,0.40,0.8715,0.90,0.3579,0
236,0.5135,0.10,0.6581,0.40,0.8713,0.90,0.3573,0
237,0.5123,0.10,0.6604,0.40,0.8710,0.90,0.3587,0
238,0.5163,0.10,0.6627,0.40,0.8711,0.90,0.3600,0
239,0.5151,0.10,0.6619,0.40,0.8712,0.90,0.3604,0
240,0.5191,0.10,0.6611,0.40,0.8713,0.90,0.3608,0
241,0.5179,0.10,0.6634,0.40,0.8714,0.90,0.3603,0
242,0.5218,0.10,0.6656,0.40,0.8714,0.90,0.3612,0
243,0.5258,0.10,0.6649,0.40,0.8715,0.90,0.3602,0
244,0.5245,0.10,0.6641,0.40,0.8716,0.90,0.3606,0
245,0.5232,0.10,0.6633,0.40,0.8717,0.90,0.3599,0
246,0.5271,0.10,0.6655,0.40,0.8714,0.90,0.3607,0
247,0.5259,0.10,0.6647,0.40,0.8712,0.90,0.3597,0
248,0.5246,0.10,0.6669,0.40,0.8713,0.90,0.3592,0
249,0.5233,0.10,0.6661,0.40,0.8713,0.90,0.3610,0
250,0.5220,0.10,0.6683,0.40,0.8714,0.90,0.3609,0
251,0.5260,0.10,0.6675,0.40,0.8715,0.90,0.3608,0
252,0.5299,0.10,0.6697,0.40,0.8713,0.90,0.3634,0
253,0.5286,0.10,0.6719,0.40,0.8710,0.90,0.3641,0
254,0.5273,0.10,0.6711,0.40,0.8708,0.90,0.3635,0
255,0.5312,0.10,0.6732,0.40,0.8708,0.90,0.3652,0
256,0.5350,0.10,0.6753,0.40,0.8709,0.90,0.3642,0
257,0.5388,0.10,0.6774,0.40,0.8707,0.90,0.3642,0
258,0.5425,0.10,0.6766,0.40,0.8704,0.90,0.3655,0
259,0.5412,0.10,0.6758,0.40,0.8705,0.90,0.3672,0
260,0.5449,0.10,0.6749,0.40,0.8706,0.90,0.3697,0
261,0.5435,0.10,0.6741,0.40,0.8704,0.90,0.3697,0
262,0.5422,0.10,0.6733,0.40,0.8704,0.90,0.3725,0
263,0.5409,0.10,0.6754,0.40,0.8705,0.90,0.3745,0
264,0.5446,0.10,0.6775,0.40,0.8703,0.90,0.3753,0
265,0.5483,0.10,0.6767,0.40,0.8700,0.90,0.3761,0
266,0.5519,0.10,0.6759,0.40,0.8701,0.90,0.3755,0
267,0.5555,0.10,0.6779,0.40,0.8699,0.90,0.3745,0
268,0.5590,0.10,0.6771,0.40,0.8700,0.90,0.3745,0
269,0.5576,0.10,0.6763,0.40,0.8701,0.90,0.3753,0
270,0.5611,0.10,0.6754,0.40,0.8698,0.90,0.3756,0
271,0.5597,0.10,0.6746,0.40,0.8699,0.90,0.3763,0
272,0.5632,0.10,0.6738,0.40,0.8700,0.90,0.3763,0
273,0.5667,0.10,0.6730,0.40,0.8698,0.90,0.3766,0
274,0.5701,0.10,0.6722,0.40,0.8699,0.90,0.3769,0
275,0.5734,0.10,0.6713,0.40,0.8696,0.90,0.3793,0
276,0.5720,0.10,0.6705,0.40,0.8697,0.90,0.3804,0
277,0.5706,0.10,0.6697,0.40,0.8695,0.90,0.3804,0
278,0.5692,0.10,0.6689,0.40,0.8692,0.90,0.3823,0
279,0.5678,0.10,0.6711,0.40,0.8690,0.90,0.3838,0
280,0.5664,0.10,0.6703,0.40,0.8691,0.90,0.3869,0
281,0.5698,0.10,0.6724,0.40,0.8692,0.90,0.3867,0
282,0.5731,0.10,0.6716,0.40,0.8693,0.90,0.3883,0
283,0.5717,0.10,0.6737,0.40,0.8694,0.90,0.3905,0
284,0.5703,0.10,0.6729,0.40,0.8692,0.90,0.3931,0
285,0.5737,0.10,0.6751,0.40,0.8692,0.90,0.3953,0
286,0.5722,0.10,0.6771,0.40,0.8690,0.90,0.3951,0
287,0.5708,0.10,0.6792,0.40,0.8691,0.90,0.3961,0
288,0.5694,0.10,0.6813,0.40,0.8692,0.90,0.3978,0
289,0.5680,0.10,0.6804,0.40,0.8693,0.90,0.3964,0
290,0.5666,0.10,0.6796,0.40,0.8694,0.90,0.3964,0
291,0.5652,0.10,0.6787,0.40,0.8692,0.90,0.3978,0
292,0.5638,0.10,0.6779,0.40,0.8689,0.90,0.3978,0
293,0.5672,0.10,0.6771,0.40,0.8690,0.90,0.3973,0
294,0.5658,0.10,0.6762,0.40,0.8691,0.90,0.3995,0
295,0.5644,0.10,0.6754,0.40,0.8692,0.90,0.3990,0
296,0.5630,0.10,0.6775,0.40,0.8693,0.90,0.4000,0
297,0.5665,0.10,0.6796,0.40,0.8691,0.90,0.4005,0
298,0.5651,0.10,0.6787,0.40,0.8688,0.90,0.4009,0
299,0.5637,0.10,0.6808,0.40,0.8686,0.90,0.4016,0
300,0.5671,0.10,0.6800,0.40,0.8687,0.90,0.4014,0
301,0.5705,0.10,0.6791,0.40,0.8685,0.90,0.4019,0
302,0.5739,0.10,0.6812,0.40,0.8686,0.90,0.4049,0
303,0.5772,0.10,0.6803,0.40,0.8684,0.90,0.4056,0
304,0.5805,0.10,0.6795,0.40,0.8681,0.90,0.4058,0
305,0.5790,0.10,0.6815,0.40,0.8682,0.90,0.4067,0
306,0.5776,0.10,0.6807,0.40,0.8680,0.90,0.4076,0
307,0.5809,0.10,0.6798,0.40,0.8681,0.90,0.4066,0
308,0.5794,0.10,0.6819,0.40,0.8679,0.90,0.4066,0
309,0.5780,0.10,0.6810,0.40,0.8677,0.90,0.4069,0
310,0.5812,0.10,0.6802,0.40,0.8678,0.90,0.4066,0
311,0.5845,0.10,0.6794,0.40,0.8676,0.90,0.4086,0
312,0.5830,0.10,0.6814,0.40,0.8673,0.90,0.4102,0
313,0.5862,0.10,0.6806,0.40,0.8674,0.90,0.4108,0
314,0.5894,0.10,0.6797,0.40,0.8672,0.90,0.4106,0
315,0.5879,0.10,0.6818,0.40,0.8673,0.90,0.4119,0
316,0.5911,0.10,0.6809,0.40,0.8674,0.90,0.4126,0
317,0.5942,0.10,0.6801,0.40,0.8675,0.90,0.4112,0
318,0.5927,0.10,0.6792,0.40,0.8673,0.90,0.4140,0
319,0.5912,0.10,0.6784,0.40,0.8674,0.90,0.4142,0
320,0.5897,0.10,0.6805,0.40,0.8675,0.90,0.4174,0
321,0.5883,0.10,0.6825,0.40,0.8676,0.90,0.4184,0
322,0.5868,0.10,0.6816,0.40,0.8674,0.90,0.4197,0
323,0.5853,0.10,0.6808,0.40,0.8675,0.90,0.4194,0
324,0.5839,0.10,0.6828,0.40,0.8676,0.90,0.4191,0
325,0.5824,0.10,0.6848,0.40,0.8677,0.90,0.4187,0
326,0.5856,0.10,0.6840,0.40,0.8678,0.90,0.4195,0
327,0.5842,0.10,0.6831,0.40,0.8676,0.90,0.4186,0
328,0.5827,0.10,0.6823,0.40,0.8677,0.90,0.4200,0
329,0.5859,0.10,0.6814,0.40,0.8678,0.90,0.4191,0
330,0.5845,0.10,0.6835,0.40,0.8679,0.90,0.4190,0
331,0.5877,0.10,0.6855,0.40,0.8680,0.90,0.4187,0
332,0.5862,0.10,0.6874,0.40,0.8681,0.90,0.4189,0
333,0.5847,0.10,0.6894,0.40,0.8678,0.90,0.4186,0
334,0.5879,0.10,0.6885,0.40,0.8679,0.90,0.4198,0
335,0.5865,0.10,0.6876,0.40,0.8677,0.90,0.4200,0
336,0.5850,0.10,0.6868,0.40,0.8675,0.90,0.4191,0
337,0.5835,0.10,0.6859,0.40,0.8676,0.90,0.4199,0
338,0.5821,0.10,0.6851,0.40,0.8677,0.90,0.4199,0
339,0.5853,0.10,0.6842,0.40,0.8675,0.90,0.4192,0
340,0.5885,0.10,0.6862,0.40,0.8673,0.90,0.4192,0
341,0.5870,0.10,0.6882,0.40,0.8671,0.90,0.4195,0
342,0.5856,0.10,0.6901,0.40,0.8669,0.90,0.4201,0
343,0.5887,0.10,0.6892,0.40,0.8670,0.90,0.4213,0
344,0.5873,0.10,0.6912,0.40,0.8671,0.90,0.4216,0
345,0.5904,0.10,0.6903,0.40,0.8672,0.90,0.4216,0
346,0.5935,0.10,0.6922,0.40,0.8673,0.90,0.4222,0
347,0.5921,0.10,0.6913,0.40,0.8674,0.90,0.4234,0
348,0.5906,0.10,0.6905,0.40,0.8675,0.90,0.4246,0
349,0.5937,0.10,0.6896,0.40,0.8676,0.90,0.4259,0
350,0.5922,0.10,0.6887,0.40,0.8673,0.90,0.4271,0
351,0.5953,0.10,0.6907,0.40,0.8674,0.90,0.4273,0
352,0.5938,0.10,0.6898,0.40,0.8675,0.90,0.4284,0
353,0.5923,0.10,0.6889,0.40,0.8676,0.90,0.4290,0
354,0.5954,0.10,0.6880,0.40,0.8677,0.90,0.4291,0
355,0.5985,0.10,0.6872,0.40,0.8678,0.90,0.4303,0
356,0.6015,0.10,0.6891,0.40,0.8679,0.90,0.4320,0
357,0.6045,0.10,0.6883,0.40,0.8677,0.90,0.4326,0
358,0.6074,0.10,0.6902,0.40,0.8678,0.90,0.4322,0
359,0.6103,0.10,0.6893,0.40,0.8679,0.90,0.4322,0
360,0.6132,0.10,0.6885,0.40,0.8677,0.90,0.4329,0
361,0.6161,0.10,0.6876,0.40,0.8678,0.90,0.4324,0
362,0.6189,0.10,0.6867,0.40,0.8679,0.90,0.4331,0
363,0.6173,0.10,0.6887,0.40,0.8680,0.90,0.4330,0
364,0.6201,0.10,0.6878,0.40,0.8678,0.90,0.4347,0
365,0.6185,0.10,0.6898,0.40,0.8679,0.90,0.4353,0
366,0.6170,0.10,0.6917,0.40,0.8680,0.90,0.4356,0
367,0.6154,0.10,0.6936,0.40,0.8681,0.90,0.4356,0
368,0.6139,0.10,0.6955,0.40,0.8678,0.90,0.4384,0
369,0.6123,0.10,0.6973,0.40,0.8679,0.90,0.4386,0
370,0.6108,0.10,0.6964,0.40,0.8677,0.90,0.4386,0
371,0.6137,0.10,0.6983,0.40,0.8675,0.90,0.4386,0
372,0.6121,0.10,0.6974,0.40,0.8676,0.90,0.4388,0
373,0.6106,0.10,0.6965,0.40,0.8677,0.90,0.4405,0
374,0.6091,0.10,0.6983,0.40,0.8675,0.90,0.4417,0
375,0.6075,0.10,0.7002,0.40,0.8676,0.90,0.4418,0
376,0.6060,0.10,0.6993,0.40,0.8677,0.90,0.4410,0
377,0.6045,0.10,0.7011,0.40,0.8678,0.90,0.4413,0
378,0.6030,0.10,0.7029,0.40,0.8679,0.90,0.4408,0
379,0.6015,0.10,0.7019,0.40,0.8677,0.90,0.4408,0
380,0.6045,0.10,0.7010,0.40,0.8678,0.90,0.4414,0
381,0.6029,0.10,0.7001,0.40,0.8676,0.90,0.4425,0
382,0.6014,0.10,0.6992,0.40,0.8676,0.90,0.4422,0
383,0.5999,0.10,0.7010,0.40,0.8677,0.90,0.4429,0
384,0.6029,0.10,0.7028,0.40,0.8678,0.90,0.4439,0
385,0.6059,0.10,0.7019,0.40,0.8679,0.90,0.4444,0
