iteration,episode,action,reward,carol_help_alice_regret,carol_decline_alice_regret,carol_reciprocate_alice_regret
87,9,carol_help_alice,0.6000,4.9022,-22.4174,12.9627
88,9,carol_decline_alice,0.1000,5.1022,-22.4174,13.2547
89,9,carol_reciprocate_alice,0.2000,5.2022,-22.6335,13.2547
90,9,carol_help_alice,0.2000,5.2022,-22.8496,13.4394
91,10,carol_help_alice,0.2000,5.2022,-23.0658,13.6240
92,10,carol_help_alice,0.6000,5.2022,-23.6819,13.4086
93,10,carol_reciprocate_alice,0.2000,5.3051,-23.8980,13.4086
94,10,carol_help_alice,0.2000,5.3051,-24.1142,13.5864
95,10,carol_decline_alice,-0.3000,5.9051,-24.1142,14.2641
96,10,carol_help_alice,0.6000,5.9051,-24.7392,14.0419
97,10,carol_help_alice,0.6000,5.9051,-25.3642,13.8197
98,10,carol_decline_alice,-0.3000,6.5208,-25.3642,14.4975
99,10,carol_help_alice,0.2000,6.5208,-25.5975,14.6753
100,10,carol_help_alice,0.2000,6.5208,-25.8308,14.8530
101,11,carol_reciprocate_alice,0.5000,6.3308,-26.3642,14.8530
102,11,carol_reciprocate_alice,0.5000,6.1408,-26.8975,14.8530
103,11,carol_decline_alice,0.1000,6.3508,-26.8975,15.1392
104,11,carol_help_alice,0.6000,6.3508,-27.5269,14.9254
105,11,carol_decline_alice,-0.3000,6.9679,-27.5269,15.6117
106,11,carol_help_alice,0.2000,6.9679,-27.7640,15.7979
107,11,carol_decline_alice,-0.3000,7.5822,-27.7640,16.4841
108,11,carol_reciprocate_alice,0.5000,7.3965,-28.3085,16.4841
109,11,carol_decline_alice,0.1000,7.6108,-28.3085,16.7741
110,11,carol_decline_alice,0.1000,7.8251,-28.3085,17.0641
111,12,carol_decline_alice,0.1000,8.0394,-28.3085,17.3541
112,12,carol_help_alice,0.6000,8.0394,-28.9418,17.1441
113,12,carol_help_alice,0.2000,8.0394,-29.1752,17.3341
114,12,carol_decline_alice,-0.3000,8.6575,-29.1752,18.0241
115,12,carol_help_alice,0.2000,8.6575,-29.4152,18.2141
116,12,carol_decline_alice,-0.3000,9.2731,-29.4152,18.9041
117,12,carol_help_alice,0.6000,9.2731,-30.0615,18.6941
118,12,carol_decline_alice,0.1000,9.4948,-30.0615,18.9841
119,12,carol_reciprocate_alice,0.2000,9.6166,-30.3044,18.9841
120,12,carol_decline_alice,0.1000,9.8383,-30.3044,19.2679
121,13,carol_decline_alice,0.1000,10.0600,-30.3044,19.5518
122,13,carol_reciprocate_alice,0.5000,9.8818,-30.8407,19.5518
123,13,carol_help_alice,0.2000,9.8818,-31.0771,19.7393
124,13,carol_reciprocate_alice,0.5000,9.7009,-31.6134,19.7393
125,13,carol_decline_alice,0.1000,9.9201,-31.6134,20.0302
126,13,carol_reciprocate_alice,0.2000,10.0392,-31.8468,20.0302
127,13,carol_reciprocate_alice,0.5000,9.8584,-32.3801,20.0302
128,13,carol_reciprocate_alice,0.5000,9.6775,-32.9134,20.0302
129,13,carol_help_alice,0.2000,9.6775,-33.1468,20.2219
130,13,carol_reciprocate_alice,0.5000,9.4942,-33.6801,20.2219
131,14,carol_help_alice,0.6000,9.4942,-34.3134,20.0165
132,14,carol_help_alice,0.2000,9.4942,-34.5468,20.2111
133,14,carol_decline_alice,0.1000,9.7142,-34.5468,20.5057
134,14,carol_reciprocate_alice,0.5000,9.5342,-35.0772,20.5057
135,14,carol_decline_alice,-0.3000,10.1542,-35.0772,21.2030
136,14,carol_reciprocate_alice,0.5000,9.9742,-35.6134,21.2030
137,14,carol_help_alice,0.2000,9.9742,-35.8496,21.4030
138,14,carol_reciprocate_alice,0.5000,9.7918,-36.3857,21.4030
139,14,carol_decline_alice,0.1000,10.0095,-36.3857,21.7055
140,14,carol_reciprocate_alice,0.5000,9.8271,-36.9191,21.7055
141,15,carol_help_alice,0.2000,9.8271,-37.1524,21.9104
142,15,carol_help_alice,0.2000,9.8271,-37.3857,22.1153
143,15,carol_help_alice,0.2000,9.8271,-37.6191,22.3202
144,15,carol_reciprocate_alice,0.2000,9.9382,-37.8524,22.3202
145,15,carol_decline_alice,0.1000,10.1494,-37.8524,22.6202
146,15,carol_help_alice,0.2000,10.1494,-38.0830,22.8202
147,15,carol_reciprocate_alice,0.5000,9.9584,-38.6136,22.8202
148,15,carol_help_alice,0.2000,9.9584,-38.8442,23.0225
149,15,carol_help_alice,0.6000,9.9584,-39.4748,22.8248
150,15,carol_help_alice,0.6000,9.9584,-40.1055,22.6272
151,16,carol_reciprocate_alice,0.2000,10.0757,-40.3361,22.6272
152,16,carol_help_alice,0.6000,10.0757,-40.9667,22.4249
153,16,carol_decline_alice,0.1000,10.2977,-40.9667,22.7226
154,16,carol_reciprocate_alice,0.5000,10.1198,-41.4947,22.7226
155,16,carol_decline_alice,0.1000,10.3418,-41.4947,23.0226
156,16,carol_help_alice,0.6000,10.3418,-42.1202,22.8226
157,16,carol_help_alice,0.2000,10.3418,-42.3457,23.0226
158,16,carol_decline_alice,0.1000,10.5664,-42.3457,23.3226
159,16,carol_help_alice,0.6000,10.5664,-42.9687,23.1226
160,16,carol_decline_alice,0.1000,10.7954,-42.9687,23.4226
161,17,carol_help_alice,0.2000,10.7954,-43.1895,23.6226
162,17,carol_decline_alice,0.1000,11.0224,-43.1895,23.9226
163,17,carol_decline_alice,-0.3000,11.6494,-43.1895,24.6226
164,17,carol_decline_alice,-0.3000,12.2764,-43.1895,25.3226
165,17,carol_decline_alice,-0.3000,12.9034,-43.1895,26.0226
166,17,carol_decline_alice,0.1000,13.1303,-43.1895,26.3226
167,17,carol_decline_alice,0.1000,13.3573,-43.1895,26.6226
168,17,carol_help_alice,0.2000,13.3573,-43.4183,26.8226
169,17,carol_reciprocate_alice,0.2000,13.4823,-43.6471,26.8226
170,17,carol_help_alice,0.6000,13.4823,-44.2759,26.6183
171,18,carol_decline_alice,0.1000,13.7116,-44.2759,26.9139
172,18,carol_help_alice,0.6000,13.7116,-44.9026,26.7096
173,18,carol_help_alice,0.2000,13.7116,-45.1293,26.9052
174,18,carol_help_alice,0.2000,13.7116,-45.3559,27.1009
175,18,carol_decline_alice,-0.3000,14.3410,-45.3559,27.7965
176,18,carol_decline_alice,-0.3000,14.9704,-45.3559,28.4922
177,18,carol_help_alice,0.2000,14.9704,-45.5914,28.6878
178,18,carol_reciprocate_alice,0.2000,15.0979,-45.8269,28.6878
179,18,carol_decline_alice,-0.3000,15.7254,-45.8269,29.3793
180,18,carol_help_alice,0.2000,15.7254,-46.0666,29.5708
181,19,carol_decline_alice,-0.3000,16.3512,-46.0666,30.2623
182,19,carol_help_alice,0.2000,16.3512,-46.3103,30.4538
183,19,carol_reciprocate_alice,0.5000,16.1751,-46.8541,30.4538
184,19,carol_help_alice,0.2000,16.1751,-47.0978,30.6475
185,19,carol_decline_alice,0.1000,16.3973,-47.0978,30.9413
186,19,carol_reciprocate_alice,0.2000,16.5195,-47.3394,30.9413
187,19,carol_reciprocate_alice,0.5000,16.3418,-47.8809,30.9413
188,19,carol_help_alice,0.2000,16.3418,-48.1224,31.1333
189,19,carol_help_alice,0.6000,16.3418,-48.7640,30.9253
190,19,carol_help_alice,0.2000,16.3418,-49.0055,31.1173
191,20,carol_reciprocate_alice,0.5000,16.1644,-49.5471,31.1173
192,20,carol_help_alice,0.2000,16.1644,-49.7886,31.3114
193,20,carol_reciprocate_alice,0.5000,15.9855,-50.3301,31.3114
194,20,carol_reciprocate_alice,0.2000,16.1065,-50.5717,31.3114
195,20,carol_reciprocate_alice,0.2000,16.2276,-50.8132,31.3114
196,20,carol_reciprocate_alice,0.5000,16.0486,-51.3548,31.3114
197,20,carol_help_alice,0.6000,16.0486,-51.9963,31.1023
198,20,carol_reciprocate_alice,0.5000,15.8733,-52.5378,31.1023
199,20,carol_decline_alice,0.1000,16.0980,-52.5378,31.3952
200,20,carol_reciprocate_alice,0.2000,16.2227,-52.7772,31.3952
201,21,carol_reciprocate_alice,0.5000,16.0473,-53.3166,31.3952
202,21,carol_reciprocate_alice,0.2000,16.1720,-53.5560,31.3952
203,21,carol_decline_alice,0.1000,16.3967,-53.5560,31.6833
204,21,carol_decline_alice,0.1000,16.6214,-53.5560,31.9714
205,21,carol_reciprocate_alice,0.5000,16.4461,-54.0913,31.9714
206,21,carol_help_alice,0.2000,16.4461,-54.3266,32.1614
207,21,carol_reciprocate_alice,0.5000,16.2691,-54.8619,32.1614
208,21,carol_reciprocate_alice,0.5000,16.0922,-55.3972,32.1614
209,21,carol_decline_alice,0.1000,16.3153,-55.3972,32.4550
210,21,carol_decline_alice,0.1000,16.5384,-55.3972,32.7485
211,22,carol_reciprocate_alice,0.2000,16.6614,-55.6286,32.7485
212,22,carol_help_alice,0.2000,16.6614,-55.8600,32.9390
213,22,carol_decline_alice,0.1000,16.8830,-55.8600,33.2295
214,22,carol_help_alice,0.6000,16.8830,-56.4896,33.0200
215,22,carol_decline_alice,0.1000,17.1080,-56.4896,33.3104
216,22,carol_reciprocate_alice,0.2000,17.2330,-56.7174,33.3104
217,22,carol_help_alice,0.2000,17.2330,-56.9452,33.4979
218,22,carol_help_alice,0.6000,17.2330,-57.5730,33.2854
219,22,carol_reciprocate_alice,0.5000,17.0598,-58.1007,33.2854
220,22,carol_help_alice,0.6000,17.0598,-58.7285,33.0747
221,23,carol_help_alice,0.2000,17.0598,-58.9563,33.2639
222,23,carol_reciprocate_alice,0.5000,16.8884,-59.4841,33.2639
223,23,carol_decline_alice,0.1000,17.1169,-59.4841,33.5548
224,23,carol_help_alice,0.2000,17.1169,-59.7101,33.7457
225,23,carol_help_alice,0.6000,17.1169,-60.3361,33.5366
226,23,carol_reciprocate_alice,0.2000,17.2472,-60.5622,33.5366
227,23,carol_decline_alice,0.1000,17.4774,-60.5622,33.8247
228,23,carol_help_alice,0.2000,17.4774,-60.7865,34.0127
229,23,carol_decline_alice,0.1000,17.7061,-60.7865,34.3008
230,23,carol_help_alice,0.2000,17.7061,-61.0091,34.4889
231,24,carol_reciprocate_alice,0.5000,17.5334,-61.5318,34.4889
232,24,carol_decline_alice,0.1000,17.7607,-61.5318,34.7786
233,24,carol_decline_alice,0.1000,17.9879,-61.5318,35.0683
234,24,carol_help_alice,0.2000,17.9879,-61.7513,35.2580
235,24,carol_reciprocate_alice,0.5000,17.8138,-62.2708,35.2580
236,24,carol_help_alice,0.2000,17.8138,-62.4903,35.4493
237,24,carol_help_alice,0.2000,17.8138,-62.7097,35.6406
238,24,carol_reciprocate_alice,0.5000,17.6369,-63.2292,35.6406
239,24,carol_reciprocate_alice,0.2000,17.7599,-63.4487,35.6406
240,24,carol_decline_alice,0.1000,17.9830,-63.4487,35.9307
241,25,carol_decline_alice,0.1000,18.2061,-63.4487,36.2209
242,25,carol_reciprocate_alice,0.5000,18.0292,-63.9651,36.2209
243,25,carol_help_alice,0.2000,18.0292,-64.1816,36.4125
244,25,carol_reciprocate_alice,0.2000,18.1509,-64.3981,36.4125
245,25,carol_decline_alice,0.1000,18.3727,-64.3981,36.7016
246,25,carol_help_alice,0.2000,18.3727,-64.6131,36.8906
247,25,carol_reciprocate_alice,0.5000,18.1931,-65.1281,36.8906
248,25,carol_help_alice,0.2000,18.1931,-65.3431,37.0812
249,25,carol_reciprocate_alice,0.5000,18.0122,-65.8581,37.0812
250,25,carol_decline_alice,0.1000,18.2314,-65.8581,37.3732
251,26,carol_help_alice,0.6000,18.2314,-66.4716,37.1652
252,26,carol_reciprocate_alice,0.2000,18.3535,-66.6852,37.1652
253,26,carol_reciprocate_alice,0.2000,18.4756,-66.8988,37.1652
254,26,carol_reciprocate_alice,0.5000,18.2977,-67.4124,37.1652
255,26,carol_help_alice,0.2000,18.2977,-67.6260,37.3536
256,26,carol_decline_alice,0.1000,18.5185,-67.6260,37.6421
257,26,carol_reciprocate_alice,0.5000,18.3394,-68.1382,37.6421
258,26,carol_reciprocate_alice,0.5000,18.1602,-68.6504,37.6421
259,26,carol_decline_alice,0.1000,18.3810,-68.6504,37.9333
260,26,carol_help_alice,0.6000,18.3810,-69.2612,37.7246
261,27,carol_help_alice,0.2000,18.3810,-69.4720,37.9158
262,27,carol_help_alice,0.2000,18.3810,-69.6829,38.1071
263,27,carol_decline_alice,0.1000,18.6022,-69.6829,38.3983
264,27,carol_reciprocate_alice,0.5000,18.4235,-70.1924,38.3983
265,27,carol_help_alice,0.2000,18.4235,-70.4019,38.5909
266,27,carol_decline_alice,0.1000,18.6435,-70.4019,38.8835
267,27,carol_decline_alice,0.1000,18.8635,-70.4019,39.1761
268,27,carol_help_alice,0.2000,18.8635,-70.6089,39.3687
269,27,carol_reciprocate_alice,0.5000,18.6823,-71.1159,39.3687
270,27,carol_reciprocate_alice,0.5000,18.5011,-71.6229,39.3687
271,28,carol_help_alice,0.2000,18.5011,-71.8298,39.5639
272,28,carol_help_alice,0.2000,18.5011,-72.0368,39.7591
273,28,carol_decline_alice,0.1000,18.7176,-72.0368,40.0542
274,28,carol_reciprocate_alice,0.5000,18.5341,-72.5426,40.0542
275,28,carol_help_alice,0.2000,18.5341,-72.7483,40.2507
276,28,carol_reciprocate_alice,0.5000,18.3495,-73.2541,40.2507
277,28,carol_help_alice,0.6000,18.3495,-73.8598,40.0483
278,28,carol_reciprocate_alice,0.2000,18.4676,-74.0655,40.0483
279,28,carol_help_alice,0.2000,18.4676,-74.2713,40.2437
280,28,carol_decline_alice,0.1000,18.6845,-74.2713,40.5390
281,29,carol_decline_alice,0.1000,18.9015,-74.2713,40.8344
282,29,carol_reciprocate_alice,0.2000,19.0185,-74.4747,40.8344
283,29,carol_help_alice,0.2000,19.0185,-74.6780,41.0275
284,29,carol_reciprocate_alice,0.5000,18.8344,-75.1814,41.0275
285,29,carol_reciprocate_alice,0.2000,18.9503,-75.3848,41.0275
286,29,carol_reciprocate_alice,0.5000,18.7662,-75.8882,41.0275
287,29,carol_decline_alice,0.1000,18.9821,-75.8882,41.3208
288,29,carol_decline_alice,0.1000,19.1979,-75.8882,41.6141
289,29,carol_decline_alice,0.1000,19.4138,-75.8882,41.9075
290,29,carol_help_alice,0.2000,19.4138,-76.0882,42.1008
291,30,carol_decline_alice,0.1000,19.6287,-76.0882,42.3941
292,30,carol_help_alice,0.2000,19.6287,-76.2871,42.5875
293,30,carol_decline_alice,0.1000,19.8424,-76.2871,42.8808
294,30,carol_decline_alice,0.1000,20.0562,-76.2871,43.1741
295,30,carol_reciprocate_alice,0.2000,20.1699,-76.4839,43.1741
296,30,carol_reciprocate_alice,0.2000,20.2837,-76.6808,43.1741
297,30,carol_reciprocate_alice,0.5000,20.0975,-77.1776,43.1741
298,30,carol_reciprocate_alice,0.5000,19.9112,-77.6744,43.1741
299,30,carol_reciprocate_alice,0.5000,19.7250,-78.1713,43.1741
300,30,carol_help_alice,0.6000,19.7250,-78.7681,42.9668
301,31,carol_decline_alice,-0.3000,20.3413,-78.7681,43.6594
302,31,carol_reciprocate_alice,0.5000,20.1577,-79.2681,43.6594
303,31,carol_help_alice,0.2000,20.1577,-79.4681,43.8532
304,31,carol_help_alice,0.6000,20.1577,-80.0681,43.6469
305,31,carol_reciprocate_alice,0.5000,19.9756,-80.5681,43.6469
306,31,carol_decline_alice,0.1000,20.1934,-80.5681,43.9417
307,31,carol_reciprocate_alice,0.5000,20.0113,-81.0671,43.9417
308,31,carol_reciprocate_alice,0.2000,20.1291,-81.2661,43.9417
309,31,carol_decline_alice,0.1000,20.3470,-81.2661,44.2357
310,31,carol_reciprocate_alice,0.5000,20.1649,-81.7640,44.2357
311,32,carol_help_alice,0.6000,20.1649,-82.3620,44.0307
312,32,carol_help_alice,0.2000,20.1649,-82.5599,44.2257
313,32,carol_help_alice,0.6000,20.1649,-83.1579,44.0207
314,32,carol_help_alice,0.2000,20.1649,-83.3559,44.2157
315,32,carol_help_alice,0.6000,20.1649,-83.9538,44.0107
316,32,carol_decline_alice,0.1000,20.3879,-83.9538,44.3057
317,32,carol_help_alice,0.6000,20.3879,-84.5508,44.1007
318,32,carol_reciprocate_alice,0.2000,20.5134,-84.7478,44.1007
319,32,carol_decline_alice,-0.3000,21.1388,-84.7478,44.7938
320,32,carol_reciprocate_alice,0.5000,20.9642,-85.2478,44.7938
321,33,carol_reciprocate_alice,0.2000,21.0896,-85.4478,44.7938
322,33,carol_help_alice,0.2000,21.0896,-85.6478,44.9860
323,33,carol_help_alice,0.2000,21.0896,-85.8478,45.1782
324,33,carol_reciprocate_alice,0.5000,20.9130,-86.3478,45.1782
325,33,carol_decline_alice,0.1000,21.1363,-86.3478,45.4715
326,33,carol_reciprocate_alice,0.5000,20.9596,-86.8468,45.4715
327,33,carol_reciprocate_alice,0.5000,20.7830,-87.3458,45.4715
328,33,carol_help_alice,0.2000,20.7830,-87.5448,45.6668
329,33,carol_reciprocate_alice,0.5000,20.6053,-88.0438,45.6668
330,33,carol_decline_alice,0.1000,20.8276,-88.0438,45.9630
331,34,carol_help_alice,0.2000,20.8276,-88.2418,46.1593
332,34,carol_decline_alice,-0.3000,21.4489,-88.2418,46.8556
333,34,carol_decline_alice,-0.3000,22.0702,-88.2418,47.5518
334,34,carol_reciprocate_alice,0.5000,21.8915,-88.7457,47.5518
335,34,carol_help_alice,0.6000,21.8915,-89.3495,47.3490
336,34,carol_decline_alice,-0.3000,22.5151,-89.3495,48.0463
337,34,carol_decline_alice,0.1000,22.7387,-89.3495,48.3435
338,34,carol_reciprocate_alice,0.2000,22.8623,-89.5552,48.3435
339,34,carol_reciprocate_alice,0.5000,22.6858,-90.0609,48.3435
340,34,carol_reciprocate_alice,0.2000,22.8094,-90.2665,48.3435
341,35,carol_help_alice,0.6000,22.8094,-90.8722,48.1381
342,35,carol_decline_alice,0.1000,23.0352,-90.8722,48.4327
343,35,carol_decline_alice,0.1000,23.2610,-90.8722,48.7273
344,35,carol_help_alice,0.2000,23.2610,-91.0759,48.9219
345,35,carol_reciprocate_alice,0.5000,23.0858,-91.5796,48.9219
346,35,carol_reciprocate_alice,0.5000,22.9106,-92.0833,48.9219
347,35,carol_decline_alice,-0.3000,23.5354,-92.0833,49.6183
348,35,carol_help_alice,0.2000,23.5354,-92.2897,49.8148
349,35,carol_help_alice,0.6000,23.5354,-92.8961,49.6112
350,35,carol_help_alice,0.2000,23.5354,-93.1026,49.8077
351,36,carol_reciprocate_alice,0.2000,23.6604,-93.3090,49.8077
352,36,carol_decline_alice,0.1000,23.8854,-93.3090,50.1024
353,36,carol_help_alice,0.6000,23.8854,-93.9144,49.8972
354,36,carol_help_alice,0.2000,23.8854,-94.1199,50.0919
355,36,carol_reciprocate_alice,0.2000,24.0116,-94.3253,50.0919
356,36,carol_reciprocate_alice,0.2000,24.1377,-94.5308,50.0919
357,36,carol_reciprocate_alice,0.5000,23.9639,-95.0362,50.0919
358,36,carol_decline_alice,0.1000,24.1900,-95.0362,50.3842
359,36,carol_reciprocate_alice,0.5000,24.0162,-95.5407,50.3842
360,36,carol_decline_alice,-0.3000,24.6423,-95.5407,51.0774
361,37,carol_decline_alice,0.1000,24.8685,-95.5407,51.3707
362,37,carol_help_alice,0.6000,24.8685,-96.1469,51.1639
363,37,carol_decline_alice,0.1000,25.0967,-96.1469,51.4571
364,37,carol_help_alice,0.6000,25.0967,-96.7522,51.2503
365,37,carol_decline_alice,-0.3000,25.7270,-96.7522,51.9435
366,37,carol_reciprocate_alice,0.5000,25.5573,-97.2600,51.9435
367,37,carol_help_alice,0.6000,25.5573,-97.8679,51.7377
368,37,carol_reciprocate_alice,0.5000,25.3897,-98.3757,51.7377
369,37,carol_help_alice,0.6000,25.3897,-98.9835,51.5327
370,37,carol_reciprocate_alice,0.5000,25.2240,-99.4913,51.5327
371,38,carol_reciprocate_alice,0.5000,25.0583,-99.9992,51.5327
372,38,carol_decline_alice,0.1000,25.2927,-99.9992,51.8294
373,38,carol_help_alice,0.2000,25.2927,-100.2061,52.0261
374,38,carol_help_alice,0.2000,25.2927,-100.4130,52.2228
375,38,carol_decline_alice,-0.3000,25.9250,-100.4130,52.9196
376,38,carol_help_alice,0.2000,25.9250,-100.6224,53.1163
377,38,carol_reciprocate_alice,0.2000,26.0564,-100.8318,53.1163
378,38,carol_help_alice,0.6000,26.0564,-101.4412,52.9114
379,38,carol_reciprocate_alice,0.2000,26.1897,-101.6506,52.9114
380,38,carol_decline_alice,-0.3000,26.8231,-101.6506,53.6049
381,39,carol_decline_alice,-0.3000,27.4564,-101.6506,54.2985
382,39,carol_reciprocate_alice,0.2000,27.5897,-101.8648,54.2985
383,39,carol_decline_alice,0.1000,27.8231,-101.8648,54.5905
384,39,carol_help_alice,0.2000,27.8231,-102.0782,54.7825
385,39,carol_decline_alice,0.1000,28.0554,-102.0782,55.0745
386,39,carol_decline_alice,0.1000,28.2878,-102.0782,55.3665
387,39,carol_help_alice,0.2000,28.2878,-102.2897,55.5585
388,39,carol_reciprocate_alice,0.2000,28.4192,-102.5011,55.5585
389,39,carol_decline_alice,0.1000,28.6507,-102.5011,55.8490
390,39,carol_help_alice,0.2000,28.6507,-102.7117,56.0394
391,40,carol_help_alice,0.2000,28.6507,-102.9223,56.2299
392,40,carol_decline_alice,0.1000,28.8803,-102.9223,56.5204
393,40,carol_help_alice,0.6000,28.8803,-103.5319,56.3109
394,40,carol_decline_alice,0.1000,29.1117,-103.5319,56.6013
395,40,carol_reciprocate_alice,0.2000,29.2432,-103.7407,56.6013
396,40,carol_help_alice,0.2000,29.2432,-103.9495,56.7903
397,40,carol_help_alice,0.2000,29.2432,-104.1583,56.9793
398,40,carol_decline_alice,0.1000,29.4728,-104.1583,57.2683
399,40,carol_decline_alice,0.1000,29.7025,-104.1583,57.5573
400,40,carol_reciprocate_alice,0.5000,29.5322,-104.6654,57.5573
