iteration,episode,person,action,reward,alice_help_bob,alice_decline_bob,alice_delay_bob,alice_help_carol,alice_decline_carol,alice_teach_carol,alice_help_dave,alice_decline_dave,alice_suggest_dave
31,2,bob,alice_help_bob,0.1800,-2.2567,3.4160,-0.1007,-0.7826,-0.1043,-0.2686,4.1875,-3.8400,-1.0775
32,2,bob,alice_delay_bob,-0.3200,-2.4397,3.7170,-0.1007,-0.7826,-0.1043,-0.2686,4.1875,-3.8400,-1.0775
33,2,bob,alice_decline_bob,0.2800,-2.9457,3.7170,-0.4237,-0.7826,-0.1043,-0.2686,4.1875,-3.8400,-1.0775
34,2,bob,alice_help_bob,0.1760,-2.9457,4.1450,-0.3187,-0.7826,-0.1043,-0.2686,4.1875,-3.8400,-1.0775
35,2,bob,alice_decline_bob,0.2760,-3.3861,4.1450,-0.6541,-0.7826,-0.1043,-0.2686,4.1875,-3.8400,-1.0775
36,2,bob,alice_decline_bob,0.2760,-3.8347,4.1450,-0.9977,-0.7826,-0.1043,-0.2686,4.1875,-3.8400,-1.0775
37,2,bob,alice_delay_bob,0.4760,-4.0567,4.3717,-0.9977,-0.7826,-0.1043,-0.2686,4.1875,-3.8400,-1.0775
38,2,bob,alice_help_bob,0.2717,-4.0567,4.7509,-0.8451,-0.7826,-0.1043,-0.2686,4.1875,-3.8400,-1.0775
39,2,bob,alice_help_bob,0.2570,-4.0567,5.0800,-0.7427,-0.7826,-0.1043,-0.2686,4.1875,-3.8400,-1.0775
40,2,bob,alice_help_bob,-0.5553,-4.0567,5.4603,-0.5891,-0.7826,-0.1043,-0.2686,4.1875,-3.8400,-1.0775
41,2,carol,alice_decline_carol,-0.2940,-4.0567,5.4603,-0.5891,-0.7833,-0.1043,-0.3683,4.1875,-3.8400,-1.0775
42,2,carol,alice_help_carol,0.4020,-4.0567,5.4603,-0.5891,-0.7833,-0.2040,-0.5676,4.1875,-3.8400,-1.0775
43,2,carol,alice_help_carol,0.3480,-4.0567,5.4603,-0.5891,-0.7833,-0.3403,-0.8036,4.1875,-3.8400,-1.0775
44,2,carol,alice_help_carol,0.3140,-4.0567,5.4603,-0.5891,-0.7833,-0.4919,-1.0548,4.1875,-3.8400,-1.0775
45,2,carol,alice_teach_carol,0.4940,-4.0567,5.4603,-0.5891,-0.6551,-0.5152,-1.0548,4.1875,-3.8400,-1.0775
46,2,carol,alice_decline_carol,0.2940,-4.0567,5.4603,-0.5891,-0.5310,-0.5152,-1.0590,4.1875,-3.8400,-1.0775
47,2,carol,alice_help_carol,0.4040,-4.0567,5.4603,-0.5891,-0.5310,-0.6644,-1.2123,4.1875,-3.8400,-1.0775
48,2,carol,alice_decline_carol,0.3040,-4.0567,5.4603,-0.5891,-0.4037,-0.6644,-1.2383,4.1875,-3.8400,-1.0775
49,2,carol,alice_teach_carol,0.0040,-4.0567,5.4603,-0.5891,-0.2262,-0.6142,-1.2383,4.1875,-3.8400,-1.0775
50,2,carol,alice_teach_carol,0.0040,-4.0567,5.4603,-0.5891,-0.0325,-0.5479,-1.2383,4.1875,-3.8400,-1.0775
51,2,dave,alice_help_dave,0.8500,-4.0567,5.4603,-0.5891,-0.0325,-0.5479,-1.2383,4.1875,-4.6375,-1.7825
52,2,dave,alice_suggest_dave,0.5500,-4.0567,5.4603,-0.5891,-0.0325,-0.5479,-1.2383,4.7508,-4.8717,-1.7825
53,2,dave,alice_suggest_dave,0.5500,-4.0567,5.4603,-0.5891,-0.0325,-0.5479,-1.2383,5.2433,-5.1767,-1.7825
54,2,dave,alice_suggest_dave,-0.2500,-4.0567,5.4603,-0.5891,-0.0325,-0.5479,-1.2383,5.8533,-5.3642,-1.7825
55,2,dave,alice_help_dave,0.8600,-4.0567,5.4603,-0.5891,-0.0325,-0.5479,-1.2383,5.8533,-6.1667,-2.3975
56,2,dave,alice_help_dave,0.8700,-4.0567,5.4603,-0.5891,-0.0325,-0.5479,-1.2383,5.8533,-6.9742,-3.0175
57,2,dave,alice_suggest_dave,0.5700,-4.0567,5.4603,-0.5891,-0.0325,-0.5479,-1.2383,6.4150,-7.2200,-3.0175
58,2,dave,alice_help_dave,0.8800,-4.0567,5.4603,-0.5891,-0.0325,-0.5479,-1.2383,6.4150,-8.0325,-3.5842
59,2,dave,alice_suggest_dave,0.5800,-4.0567,5.4603,-0.5891,-0.0325,-0.5479,-1.2383,6.9386,-8.3214,-3.5842
60,2,dave,alice_suggest_dave,-0.2200,-4.0567,5.4603,-0.5891,-0.0325,-0.5479,-1.2383,7.5298,-8.5427,-3.5842
61,3,bob,alice_decline_bob,0.2780,-4.4432,5.4603,-0.8219,-0.0325,-0.5479,-1.2383,7.5298,-8.5427,-3.5842
62,3,bob,alice_help_bob,-0.4920,-4.4432,5.8814,-0.6337,-0.0325,-0.5479,-1.2383,7.5298,-8.5427,-3.5842
63,3,bob,alice_help_bob,0.2931,-4.4432,6.2595,-0.4885,-0.0325,-0.5479,-1.2383,7.5298,-8.5427,-3.5842
64,3,bob,alice_decline_bob,0.2840,-4.8267,6.2595,-0.7267,-0.0325,-0.5479,-1.2383,7.5298,-8.5427,-3.5842
65,3,bob,alice_decline_bob,0.2840,-5.2144,6.2595,-0.9691,-0.0325,-0.5479,-1.2383,7.5298,-8.5427,-3.5842
66,3,bob,alice_decline_bob,0.2840,-5.6054,6.2595,-1.2149,-0.0325,-0.5479,-1.2383,7.5298,-8.5427,-3.5842
67,3,bob,alice_decline_bob,0.2840,-5.9992,6.2595,-1.4635,-0.0325,-0.5479,-1.2383,7.5298,-8.5427,-3.5842
68,3,bob,alice_decline_bob,0.2840,-6.3952,6.2595,-1.7143,-0.0325,-0.5479,-1.2383,7.5298,-8.5427,-3.5842
69,3,bob,alice_delay_bob,0.4840,-6.6198,6.4310,-1.7143,-0.0325,-0.5479,-1.2383,7.5298,-8.5427,-3.5842
70,3,bob,alice_delay_bob,0.4840,-6.9010,6.5459,-1.7143,-0.0325,-0.5479,-1.2383,7.5298,-8.5427,-3.5842
71,3,carol,alice_teach_carol,0.0040,-6.9010,6.5459,-1.7143,0.1727,-0.4700,-1.2383,7.5298,-8.5427,-3.5842
72,3,carol,alice_decline_carol,0.3040,-6.9010,6.5459,-1.7143,0.2830,-0.4700,-1.3332,7.5298,-8.5427,-3.5842
73,3,carol,alice_teach_carol,0.0040,-6.9010,6.5459,-1.7143,0.4968,-0.3665,-1.3332,7.5298,-8.5427,-3.5842
74,3,carol,alice_decline_carol,0.3040,-6.9010,6.5459,-1.7143,0.5936,-0.3665,-1.4503,7.5298,-8.5427,-3.5842
75,3,carol,alice_help_carol,-0.1286,-6.9010,6.5459,-1.7143,0.5936,-0.4051,-1.6060,7.5298,-8.5427,-3.5842
76,3,carol,alice_decline_carol,-0.3000,-6.9010,6.5459,-1.7143,0.6760,-0.4051,-1.6793,7.5298,-8.5427,-3.5842
77,3,carol,alice_help_carol,-0.1540,-6.9010,6.5459,-1.7143,0.6760,-0.4407,-1.7882,7.5298,-8.5427,-3.5842
78,3,carol,alice_teach_carol,-0.0040,-6.9010,6.5459,-1.7143,0.7925,-0.3598,-1.7882,7.5298,-8.5427,-3.5842
79,3,carol,alice_help_carol,-0.1747,-6.9010,6.5459,-1.7143,0.7925,-0.3567,-1.8661,7.5298,-8.5427,-3.5842
80,3,carol,alice_teach_carol,0.4920,-6.9010,6.5459,-1.7143,0.8269,-0.3193,-1.8661,7.5298,-8.5427,-3.5842
81,3,dave,alice_suggest_dave,0.5800,-6.9010,6.5459,-1.7143,0.8269,-0.3193,-1.8661,8.0848,-8.8002,-3.5842
82,3,dave,alice_decline_dave,0.0800,-6.9010,6.5459,-1.7143,0.8269,-0.3193,-1.8661,8.8878,-8.8002,-3.3362
83,3,dave,alice_help_dave,0.8900,-6.9010,6.5459,-1.7143,0.8269,-0.3193,-1.8661,8.8878,-9.6082,-3.8962
84,3,dave,alice_decline_dave,0.0900,-6.9010,6.5459,-1.7143,0.8269,-0.3193,-1.8661,9.6878,-9.6082,-3.6562
85,3,dave,alice_decline_dave,0.0900,-6.9010,6.5459,-1.7143,0.8269,-0.3193,-1.8661,10.4821,-9.6082,-3.4219
86,3,dave,alice_decline_dave,0.0900,-6.9010,6.5459,-1.7143,0.8269,-0.3193,-1.8661,11.2721,-9.6082,-3.1919
87,3,dave,alice_help_dave,0.9000,-6.9010,6.5459,-1.7143,0.8269,-0.3193,-1.8661,11.2721,-10.4032,-3.7569
88,3,dave,alice_suggest_dave,-0.2000,-6.9010,6.5459,-1.7143,0.8269,-0.3193,-1.8661,11.8861,-10.5842,-3.7569
89,3,dave,alice_suggest_dave,0.6000,-6.9010,6.5459,-1.7143,0.8269,-0.3193,-1.8661,12.4675,-10.7978,-3.7569
90,3,dave,alice_decline_dave,0.1000,-6.9010,6.5459,-1.7143,0.8269,-0.3193,-1.8661,13.2580,-10.7978,-3.5477
91,4,bob,alice_decline_bob,0.2840,-7.2990,6.5459,-1.8311,0.8269,-0.3193,-1.8661,13.2580,-10.7978,-3.5477
92,4,bob,alice_help_bob,-0.5200,-7.2990,6.9757,-1.5180,0.8269,-0.3193,-1.8661,13.2580,-10.7978,-3.5477
93,4,bob,alice_decline_bob,0.2800,-7.7303,6.9757,-1.6361,0.8269,-0.3193,-1.8661,13.2580,-10.7978,-3.5477
94,4,bob,alice_delay_bob,-0.3200,-7.9854,7.1519,-1.6361,0.8269,-0.3193,-1.8661,13.2580,-10.7978,-3.5477
95,4,bob,alice_help_bob,-0.4715,-7.9854,7.6064,-1.3577,0.8269,-0.3193,-1.8661,13.2580,-10.7978,-3.5477
96,4,bob,alice_decline_bob,-0.0100,-8.4218,7.6064,-1.5157,0.8269,-0.3193,-1.8661,13.2580,-10.7978,-3.5477
97,4,bob,alice_delay_bob,0.4900,-8.7451,7.7195,-1.5157,0.8269,-0.3193,-1.8661,13.2580,-10.7978,-3.5477
98,4,bob,alice_decline_bob,-0.0100,-9.1656,7.7195,-1.6130,0.8269,-0.3193,-1.8661,13.2580,-10.7978,-3.5477
99,4,bob,alice_delay_bob,-0.3100,-9.4448,7.8609,-1.6130,0.8269,-0.3193,-1.8661,13.2580,-10.7978,-3.5477
100,4,bob,alice_decline_bob,-0.0100,-9.8513,7.8609,-1.7403,0.8269,-0.3193,-1.8661,13.2580,-10.7978,-3.5477
101,4,carol,alice_help_carol,0.3080,-9.8513,7.8609,-1.7403,0.8269,-0.3336,-1.9178,13.2580,-10.7978,-3.5477
102,4,carol,alice_teach_carol,-0.0120,-9.8513,7.8609,-1.7403,0.8888,-0.2859,-1.9178,13.2580,-10.7978,-3.5477
103,4,carol,alice_decline_carol,0.2880,-9.8513,7.8609,-1.7403,0.8905,-0.2859,-1.9779,13.2580,-10.7978,-3.5477
104,4,carol,alice_help_carol,-0.2069,-9.8513,7.8609,-1.7403,0.8905,-0.2550,-2.0072,13.2580,-10.7978,-3.5477
105,4,carol,alice_teach_carol,-0.0160,-9.8513,7.8609,-1.7403,0.9286,-0.1860,-2.0072,13.2580,-10.7978,-3.5477
106,4,carol,alice_teach_carol,-0.0160,-9.8513,7.8609,-1.7403,0.9742,-0.1095,-2.0072,13.2580,-10.7978,-3.5477
107,4,carol,alice_teach_carol,-0.0160,-9.8513,7.8609,-1.7403,1.0262,-0.0266,-2.0072,13.2580,-10.7978,-3.5477
108,4,carol,alice_decline_carol,0.5840,-9.8513,7.8609,-1.7403,0.9620,-0.0266,-2.1234,13.2580,-10.7978,-3.5477
109,4,carol,alice_teach_carol,-0.0160,-9.8513,7.8609,-1.7403,1.0195,0.0952,-2.1234,13.2580,-10.7978,-3.5477
110,4,carol,alice_decline_carol,-0.0160,-9.8513,7.8609,-1.7403,0.9695,0.0952,-2.2310,13.2580,-10.7978,-3.5477
111,4,dave,alice_help_dave,0.1000,-9.8513,7.8609,-1.7403,0.9695,0.0952,-2.2310,13.2580,-11.5197,-4.0604
112,4,dave,alice_help_dave,0.9000,-9.8513,7.8609,-1.7403,0.9695,0.0952,-2.2310,13.2580,-12.2511,-4.5826
113,4,dave,alice_decline_dave,0.1000,-9.8513,7.8609,-1.7403,0.9695,0.0952,-2.2310,13.9859,-12.2511,-4.3770
114,4,dave,alice_decline_dave,0.1000,-9.8513,7.8609,-1.7403,0.9695,0.0952,-2.2310,14.7108,-12.2511,-4.1742
115,4,dave,alice_help_dave,0.1000,-9.8513,7.8609,-1.7403,0.9695,0.0952,-2.2310,14.7108,-12.9225,-4.6429
116,4,dave,alice_suggest_dave,0.6000,-9.8513,7.8609,-1.7403,0.9695,0.0952,-2.2310,15.1523,-13.1524,-4.6429
117,4,dave,alice_help_dave,0.9000,-9.8513,7.8609,-1.7403,0.9695,0.0952,-2.2310,15.1523,-13.8351,-5.0957
118,4,dave,alice_suggest_dave,-0.2000,-9.8513,7.8609,-1.7403,0.9695,0.0952,-2.2310,15.6435,-14.0265,-5.0957
119,4,dave,alice_suggest_dave,-0.2000,-9.8513,7.8609,-1.7403,0.9695,0.0952,-2.2310,16.1678,-14.1849,-5.0957
120,4,dave,alice_decline_dave,0.1000,-9.8513,7.8609,-1.7403,0.9695,0.0952,-2.2310,16.8480,-14.1849,-4.9397
121,5,bob,alice_delay_bob,-0.3100,-10.0944,8.0243,-1.7403,0.9695,0.0952,-2.2310,16.8480,-14.1849,-4.9397
122,5,bob,alice_delay_bob,0.4900,-10.3741,8.1510,-1.7403,0.9695,0.0952,-2.2310,16.8480,-14.1849,-4.9397
123,5,bob,alice_help_bob,-0.4854,-10.3741,8.5785,-1.4396,0.9695,0.0952,-2.2310,16.8480,-14.1849,-4.9397
124,5,bob,alice_delay_bob,0.4860,-10.7055,8.6746,-1.4396,0.9695,0.0952,-2.2310,16.8480,-14.1849,-4.9397
125,5,bob,alice_decline_bob,-0.0140,-11.1202,8.6746,-1.5231,0.9695,0.0952,-2.2310,16.8480,-14.1849,-4.9397
126,5,bob,alice_decline_bob,-0.0140,-11.5237,8.6746,-1.5952,0.9695,0.0952,-2.2310,16.8480,-14.1849,-4.9397
127,5,bob,alice_decline_bob,-0.0140,-11.9169,8.6746,-1.6571,0.9695,0.0952,-2.2310,16.8480,-14.1849,-4.9397
128,5,bob,alice_help_bob,0.3560,-11.9169,9.0299,-1.3637,0.9695,0.0952,-2.2310,16.8480,-14.1849,-4.9397
129,5,bob,alice_help_bob,0.3420,-11.9169,9.3528,-1.1027,0.9695,0.0952,-2.2310,16.8480,-14.1849,-4.9397
130,5,bob,alice_decline_bob,-0.0080,-12.2309,9.3528,-1.1556,0.9695,0.0952,-2.2310,16.8480,-14.1849,-4.9397
131,5,carol,alice_teach_carol,-0.0160,-12.2309,9.3528,-1.1556,1.0320,0.2076,-2.2310,16.8480,-14.1849,-4.9397
132,5,carol,alice_help_carol,-0.2200,-12.2309,9.3528,-1.1556,1.0320,0.2859,-2.2651,16.8480,-14.1849,-4.9397
133,5,carol,alice_teach_carol,-0.0200,-12.2309,9.3528,-1.1556,1.0707,0.4028,-2.2651,16.8480,-14.1849,-4.9397
134,5,carol,alice_help_carol,-0.2317,-12.2309,9.3528,-1.1556,1.0707,0.5060,-2.2790,16.8480,-14.1849,-4.9397
135,5,carol,alice_teach_carol,0.4760,-12.2309,9.3528,-1.1556,1.0610,0.5994,-2.2790,16.8480,-14.1849,-4.9397
136,5,carol,alice_teach_carol,0.4760,-12.2309,9.3528,-1.1556,1.0303,0.6718,-2.2790,16.8480,-14.1849,-4.9397
137,5,carol,alice_help_carol,0.3146,-12.2309,9.3528,-1.1556,1.0303,0.7571,-2.2660,16.8480,-14.1849,-4.9397
138,5,carol,alice_teach_carol,-0.0140,-12.2309,9.3528,-1.1556,1.0228,0.8351,-2.2660,16.8480,-14.1849,-4.9397
139,5,carol,alice_teach_carol,0.4860,-12.2309,9.3528,-1.1556,0.9966,0.8942,-2.2660,16.8480,-14.1849,-4.9397
140,5,carol,alice_decline_carol,0.2860,-12.2309,9.3528,-1.1556,0.9034,0.8942,-2.3329,16.8480,-14.1849,-4.9397
141,5,dave,alice_suggest_dave,0.6000,-12.2309,9.3528,-1.1556,0.9034,0.8942,-2.3329,17.3476,-14.3656,-4.9397
142,5,dave,alice_suggest_dave,-0.2000,-12.2309,9.3528,-1.1556,0.9034,0.8942,-2.3329,17.8756,-14.5178,-4.9397
143,5,dave,alice_decline_dave,0.1000,-12.2309,9.3528,-1.1556,0.9034,0.8942,-2.3329,18.5538,-14.5178,-4.7895
144,5,dave,alice_suggest_dave,-0.2000,-12.2309,9.3528,-1.1556,0.9034,0.8942,-2.3329,19.1067,-14.6430,-4.7895
145,5,dave,alice_decline_dave,0.1000,-12.2309,9.3528,-1.1556,0.9034,0.8942,-2.3329,19.7832,-14.6430,-4.6660
146,5,dave,alice_suggest_dave,0.6000,-12.2309,9.3528,-1.1556,0.9034,0.8942,-2.3329,20.3140,-14.7887,-4.6660
147,5,dave,alice_decline_dave,0.1000,-12.2309,9.3528,-1.1556,0.9034,0.8942,-2.3329,20.9889,-14.7887,-4.5219
148,5,dave,alice_decline_dave,0.1000,-12.2309,9.3528,-1.1556,0.9034,0.8942,-2.3329,21.6624,-14.7887,-4.3791
149,5,dave,alice_help_dave,0.8560,-12.2309,9.3528,-1.1556,0.9034,0.8942,-2.3329,21.6624,-15.4691,-4.9168
150,5,dave,alice_suggest_dave,0.5960,-12.2309,9.3528,-1.1556,0.9034,0.8942,-2.3329,22.1804,-15.6315,-4.9168
151,6,bob,alice_help_bob,0.3785,-12.2309,9.6361,-0.9253,0.9034,0.8942,-2.3329,22.1804,-15.6315,-4.9168
152,6,bob,alice_help_bob,-0.3880,-12.2309,9.9347,-0.6796,0.9034,0.8942,-2.3329,22.1804,-15.6315,-4.9168
153,6,bob,alice_delay_bob,0.5120,-12.5047,9.9595,-0.6796,0.9034,0.8942,-2.3329,22.1804,-15.6315,-4.9168
154,6,bob,alice_decline_bob,0.0120,-12.7961,9.9595,-0.6972,0.9034,0.8942,-2.3329,22.1804,-15.6315,-4.9168
155,6,bob,alice_decline_bob,0.0120,-13.0809,9.9595,-0.7082,0.9034,0.8942,-2.3329,22.1804,-15.6315,-4.9168
156,6,bob,alice_delay_bob,-0.2880,-13.3257,9.9995,-0.7082,0.9034,0.8942,-2.3329,22.1804,-15.6315,-4.9168
157,6,bob,alice_help_bob,0.3975,-13.3257,10.2566,-0.4909,0.9034,0.8942,-2.3329,22.1804,-15.6315,-4.9168
158,6,bob,alice_delay_bob,0.5080,-13.5674,10.2721,-0.4909,0.9034,0.8942,-2.3329,22.1804,-15.6315,-4.9168
159,6,bob,alice_help_bob,-0.3720,-13.5674,10.5429,-0.2357,0.9034,0.8942,-2.3329,22.1804,-15.6315,-4.9168
160,6,bob,alice_help_bob,0.4566,-13.5674,10.7865,-0.0076,0.9034,0.8942,-2.3329,22.1804,-15.6315,-4.9168
161,6,carol,alice_teach_carol,-0.0140,-13.5674,10.7865,-0.0076,0.8828,0.9668,-2.3329,22.1804,-15.6315,-4.9168
162,6,carol,alice_decline_carol,0.2860,-13.5674,10.7865,-0.0076,0.7829,0.9668,-2.4123,22.1804,-15.6315,-4.9168
163,6,carol,alice_decline_carol,0.2860,-13.5674,10.7865,-0.0076,0.6770,0.9668,-2.4976,22.1804,-15.6315,-4.9168
164,6,carol,alice_decline_carol,0.2860,-13.5674,10.7865,-0.0076,0.5657,0.9668,-2.5883,22.1804,-15.6315,-4.9168
165,6,carol,alice_teach_carol,-0.0140,-13.5674,10.7865,-0.0076,0.5502,1.0626,-2.5883,22.1804,-15.6315,-4.9168
166,6,carol,alice_decline_carol,-0.3140,-13.5674,10.7865,-0.0076,0.4658,1.0626,-2.6574,22.1804,-15.6315,-4.9168
167,6,carol,alice_help_carol,0.3020,-13.5674,10.7865,-0.0076,0.4658,1.1326,-2.6565,22.1804,-15.6315,-4.9168
168,6,carol,alice_decline_carol,0.2820,-13.5674,10.7865,-0.0076,0.3902,1.1326,-2.7312,22.1804,-15.6315,-4.9168
169,6,carol,alice_teach_carol,-0.0180,-13.5674,10.7865,-0.0076,0.3942,1.2122,-2.7312,22.1804,-15.6315,-4.9168
170,6,carol,alice_decline_carol,0.2820,-13.5674,10.7865,-0.0076,0.3134,1.2122,-2.8160,22.1804,-15.6315,-4.9168
171,6,dave,alice_suggest_dave,-0.2040,-13.5674,10.7865,-0.0076,0.3134,1.2122,-2.8160,22.7207,-15.7716,-4.9168
172,6,dave,alice_help_dave,0.8625,-13.5674,10.7865,-0.0076,0.3134,1.2122,-2.8160,22.7207,-16.4584,-5.4634
173,6,dave,alice_decline_dave,0.1000,-13.5674,10.7865,-0.0076,0.3134,1.2122,-2.8160,23.4063,-16.4584,-5.3245
174,6,dave,alice_help_dave,0.8647,-13.5674,10.7865,-0.0076,0.3134,1.2122,-2.8160,23.4063,-17.1497,-5.8770
175,6,dave,alice_help_dave,0.0667,-13.5674,10.7865,-0.0076,0.3134,1.2122,-2.8160,23.4063,-17.8019,-6.3902
176,6,dave,alice_decline_dave,0.1000,-13.5674,10.7865,-0.0076,0.3134,1.2122,-2.8160,24.0574,-17.8019,-6.2523
177,6,dave,alice_decline_dave,0.1000,-13.5674,10.7865,-0.0076,0.3134,1.2122,-2.8160,24.7076,-17.8019,-6.1154
178,6,dave,alice_help_dave,0.0684,-13.5674,10.7865,-0.0076,0.3134,1.2122,-2.8160,24.7076,-18.4171,-6.5936
179,6,dave,alice_decline_dave,0.1000,-13.5674,10.7865,-0.0076,0.3134,1.2122,-2.8160,25.3219,-18.4171,-6.4575
180,6,dave,alice_suggest_dave,-0.2000,-13.5674,10.7865,-0.0076,0.3134,1.2122,-2.8160,25.8202,-18.5332,-6.4575
181,7,bob,alice_decline_bob,0.0280,-13.8056,10.7865,-0.0177,0.3134,1.2122,-2.8160,25.8202,-18.5332,-6.4575
182,7,bob,alice_help_bob,-0.3578,-13.8056,11.0370,0.2227,0.3134,1.2122,-2.8160,25.8202,-18.5332,-6.4575
183,7,bob,alice_decline_bob,0.0240,-14.0511,11.0370,0.2177,0.3134,1.2122,-2.8160,25.8202,-18.5332,-6.4575
184,7,bob,alice_decline_bob,0.0240,-14.2918,11.0370,0.2174,0.3134,1.2122,-2.8160,25.8202,-18.5332,-6.4575
185,7,bob,alice_decline_bob,0.0240,-14.5282,11.0370,0.2215,0.3134,1.2122,-2.8160,25.8202,-18.5332,-6.4575
186,7,bob,alice_decline_bob,0.0240,-14.7605,11.0370,0.2296,0.3134,1.2122,-2.8160,25.8202,-18.5332,-6.4575
187,7,bob,alice_delay_bob,0.5240,-15.0234,11.0064,0.2296,0.3134,1.2122,-2.8160,25.8202,-18.5332,-6.4575
188,7,bob,alice_delay_bob,-0.2760,-15.2619,11.0003,0.2296,0.3134,1.2122,-2.8160,25.8202,-18.5332,-6.4575
189,7,bob,alice_delay_bob,0.5240,-15.5206,10.9739,0.2296,0.3134,1.2122,-2.8160,25.8202,-18.5332,-6.4575
190,7,bob,alice_delay_bob,0.5240,-15.7975,10.9293,0.2296,0.3134,1.2122,-2.8160,25.8202,-18.5332,-6.4575
191,7,carol,alice_help_carol,0.2905,-15.7975,10.9293,0.2296,0.3134,1.2809,-2.8320,25.8202,-18.5332,-6.4575
192,7,carol,alice_teach_carol,-0.0220,-15.7975,10.9293,0.2296,0.3341,1.3704,-2.8320,25.8202,-18.5332,-6.4575
193,7,carol,alice_decline_carol,-0.0220,-15.7975,10.9293,0.2296,0.2745,1.3704,-2.9122,25.8202,-18.5332,-6.4575
